ticker,prefixed,name,sector,industry,date,close,chg20,chg1,chg2,chg3,volume,score,passed,uptrend7
SZ000978,sz000978,桂林旅游,,休闲服务,2026-09-10,9.69,58.1,9.99,20.97,33.1,185664382,1.0,uptrend7,8/8
SH600359,sh600359,新农开发,,农业,2026-09-10,9.64,57.3,10.05,21.11,22.34,251110468,1.0,uptrend7,7/8
SH688655,sh688655,迅捷兴,,电子器件,2026-09-10,56.32,56.2,-0.35,2.66,11.48,58554898973,1.0,uptrend7,8/8
SZ301282,sz301282,金禄电子,,电子器件,2026-09-10,42.69,52.7,-0.44,5.93,4.3,844247630,1.0,uptrend7,7/8
SZ000610,sz000610,*ST西旅,,休闲服务,2026-09-10,9.15,52.5,8.54,12.82,12.82,69443719,1.0,uptrend7,7/8
SH600869,sh600869,远东股份,,输变电设备,2026-09-10,24.1,52.4,-3.33,6.35,15.42,4779049864,1.0,uptrend7,7/8
SZ000523,sz000523,红棉股份,,食品,2026-09-10,4.46,51.7,2.29,12.63,23.89,439560729,1.0,uptrend7,8/8
SZ301628,sz301628,强达电路,,电子元件,2026-09-10,125.26,49.5,-2.38,6.66,12.33,347164392,1.0,uptrend7,7/8
SZ002980,sz002980,华盛昌,,通用设备,2026-09-10,132.91,47.3,-1.05,2.31,12.54,1288480635,1.0,uptrend7,8/8
SH688205,sh688205,德科立,,通信设备,2026-09-10,227.25,47.2,1.77,7.19,6.18,258059026158,1.0,uptrend7,7/8
SH600722,sh600722,金牛化工,,化学原料,2026-09-10,18.31,46.2,-8.45,-7.38,1.89,2333920455,1.0,uptrend7,6/8
SH600792,sh600792,云煤能源,,煤炭,2026-09-10,5.41,46.2,9.96,21.03,33.25,235265693,1.0,uptrend7,8/8
SZ002708,sz002708,光洋股份,,汽车,2026-09-10,16.41,45.2,-0.42,0.98,-2.32,548585129,1.0,uptrend7,5/8
SZ002790,sz002790,瑞尔特,,其他轻工,2026-09-10,8.46,45.1,10.01,21.03,33.23,44850012,1.0,uptrend7,8/8
SZ300852,sz300852,四会富仕,,电子元件,2026-09-10,63.62,45.1,9.69,14.59,20.11,467468958,1.0,uptrend7,8/8
SH603618,sh603618,杭电股份,,输变电设备,2026-09-10,39.3,44.8,-5.48,-2.02,6.33,3764998256,1.0,uptrend7,7/8
SZ002988,sz002988,豪美新材,,基本金属,2026-09-10,30.65,44.7,0.46,1.59,6.53,261205679,1.0,uptrend7,8/8
SZ300741,sz300741,华宝股份,,食品,2026-09-10,19.25,44.3,-0.77,-0.47,4.17,108642293,1.0,uptrend7,8/8
SZ000911,sz000911,*ST广糖,,食品,2026-09-10,6.47,43.8,-10.01,-2.85,6.94,93735996,1.0,uptrend7,7/8
SH603186,sh603186,华正新材,,电子元件,2026-09-10,217.99,43.1,2.8,13.08,17.14,4160859830,1.0,uptrend7,7/8
SZ002815,sz002815,崇达技术,,电子元件,2026-09-10,18.25,43.0,1.05,6.85,13.99,911553614,1.0,uptrend7,8/8
SH688135,sh688135,利扬芯片,,半导体,2026-09-10,36.5,42.4,5.64,13.53,23.77,36204868762,1.0,uptrend7,8/8
SH600121,sh600121,郑州煤电,,煤炭,2026-09-10,5.58,41.3,-2.11,7.72,12.96,798434404,1.0,uptrend7,6/8
SH600737,sh600737,中粮糖业,,农业,2026-09-10,17.82,40.6,-10.0,-1.87,7.93,1839315074,1.0,uptrend7,7/8
SZ301132,sz301132,满坤科技,,电子元件,2026-09-10,47.94,40.1,2.33,12.56,15.99,228403677,1.0,uptrend7,8/8
SZ002295,sz002295,精艺股份,,基本金属,2026-09-10,12.32,40.0,6.39,17.0,28.74,141428363,1.0,uptrend7,6/8
SZ002059,sz002059,云南旅游,,休闲服务,2026-09-10,6.31,39.3,4.99,0.48,3.95,347226487,1.0,uptrend7,8/8
SH601579,sh601579,会稽山,,饮料,2026-09-10,24.24,38.9,-4.19,5.39,2.28,579932892,1.0,uptrend7,7/8
SH603083,sh603083,剑桥科技,,通信设备,2026-09-10,234.43,38.8,7.05,5.46,13.19,5173587120,1.0,uptrend7,8/8
SZ000930,sz000930,中粮科技,,农业,2026-09-10,6.5,38.0,1.4,11.49,22.64,285571526,1.0,uptrend7,8/8
SZ000628,sz000628,高新发展,,建筑施工,2026-09-10,55.01,37.8,-4.26,3.4,3.05,716187279,1.0,uptrend7,5/8
SH600391,sh600391,航发科技,,航空航天装备,2026-09-10,42.6,37.6,4.21,3.42,12.22,452032162,1.0,uptrend7,8/8
SH603162,sh603162,海通发展,,港口航运,2026-09-10,15.52,37.6,0.58,10.62,9.84,700998522,1.0,uptrend7,8/8
SZ002789,sz002789,*ST建艺,,装修装饰,2026-09-10,13.98,37.2,5.27,2.79,8.37,34529352,1.0,uptrend7,7/8
SZ000798,sz000798,中水渔业,,渔业,2026-09-10,11.52,37.1,-9.08,0.0,3.32,348993629,1.0,uptrend7,7/8
SZ301251,sz301251,威尔高,,电子元件,2026-09-10,59.75,37.1,4.86,6.51,7.39,435924838,1.0,uptrend7,6/8
SZ002667,sz002667,*ST威领,,稀有金属,2026-09-10,18.63,37.0,2.81,3.16,3.21,316308633,1.0,uptrend7,5/8
SZ300864,sz300864,南大环境,,环保,2026-09-10,26.4,37.0,-2.91,-11.02,-9.68,163569206,1.0,uptrend7,6/8
SH688807,sh688807,优迅股份,,半导体,2026-09-10,353.62,36.6,5.35,6.19,4.62,87435901666,1.0,uptrend7,6/8
SZ300570,sz300570,太辰光,,通信设备,2026-09-10,203.27,35.8,0.85,0.85,-1.37,4211458098,1.0,uptrend7,5/8
SH601118,sh601118,海南橡胶,,农业,2026-09-10,7.34,35.7,-9.94,-6.73,1.94,1201242947,1.0,uptrend7,7/8
SH601975,sh601975,招商南油,,港口航运,2026-09-10,4.83,35.3,0.42,3.65,8.54,844134348,1.0,uptrend7,8/8
SH600691,sh600691,潞化科技,,化肥农药,2026-09-10,3.31,35.1,-7.02,-1.49,8.52,314449421,1.0,uptrend7,7/8
SH603828,sh603828,*ST利达,,装修装饰,2026-09-10,5.66,35.1,-0.88,-0.53,5.79,19393336,1.0,uptrend7,8/8
SZ000056,sz000056,*ST皇庭,,商业物业经营,2026-09-10,2.54,34.4,5.83,8.09,7.63,52633177,1.0,uptrend7,7/8
SH603991,sh603991,领先股份,,半导体,2026-09-10,176.68,33.8,-2.06,-0.42,5.57,468591931,1.0,uptrend7,7/8
SH600313,sh600313,农发种业,,农业,2026-09-10,7.61,33.5,-9.08,-4.4,-2.44,1015925125,1.0,uptrend7,6/8
SZ301122,sz301122,采纳股份,,医疗器械,2026-09-10,46.85,32.9,2.52,2.74,0.54,239157614,1.0,uptrend7,8/8
SH603838,sh603838,*ST四通,,陶瓷,2026-09-10,12.4,32.8,1.81,3.94,3.94,44820457,1.0,uptrend7,5/8
SH605177,sh605177,东亚药业,,化学制药,2026-09-10,24.71,32.8,8.47,12.01,23.24,174526991,1.0,uptrend7,7/8
SZ000565,sz000565,渝三峡Ａ,,化学制品,2026-09-10,7.91,32.5,10.01,20.95,22.64,111933619,1.0,uptrend7,7/8
SH600165,sh600165,宁科生物,,化学制品,2026-09-10,3.33,32.1,2.46,-0.3,6.05,66833834,1.0,uptrend7,6/8
SZ000731,sz000731,四川美丰,,化肥农药,2026-09-10,7.74,32.1,-1.53,2.11,3.75,138585681,1.0,uptrend7,7/8
SH688001,sh688001,华兴源创,,专用设备,2026-09-10,64.6,31.8,-2.58,5.8,10.88,61484329873,1.0,uptrend7,6/8
SZ301081,sz301081,严牌股份,,专用设备,2026-09-10,16.03,31.6,-2.73,2.43,1.84,104717976,1.0,uptrend7,5/8
SZ000505,sz000505,京粮控股,,农业,2026-09-10,7.43,31.5,-6.42,-3.76,1.09,572768333,1.0,uptrend7,5/8
SH688656,sh688656,浩欧博,,生物医药,2026-09-10,121.95,31.0,-2.26,3.09,4.3,10198983239,1.0,uptrend7,6/8
SH601949,sh601949,中国出版,,平面媒体,2026-09-10,6.95,30.9,4.04,-1.42,8.42,245396793,1.0,uptrend7,8/8
SH688028,sh688028,沃尔德,,通用设备,2026-09-10,120.0,30.7,-3.5,6.3,16.39,82453348340,1.0,uptrend7,7/8
SZ301151,sz301151,冠龙节能,,通用设备,2026-09-10,21.94,30.5,-2.27,-1.97,1.62,126494137,1.0,uptrend7,5/8
SH603150,sh603150,万朗磁塑,,化学制品,2026-09-10,70.5,30.2,0.51,0.87,1.45,159528581,1.0,uptrend7,7/8
SZ000560,sz000560,我爱我家,,房地产服务,2026-09-10,2.93,30.2,-6.09,-14.83,-6.39,1183965467,1.0,uptrend7,5/8
SZ002377,sz002377,国创高新,,石油天然气,2026-09-10,3.47,30.0,10.16,21.33,26.64,93159709,1.0,uptrend7,7/8
SH601869,sh601869,长飞光纤,,通信设备,2026-09-10,435.74,29.2,-1.42,4.53,8.8,5741358313,1.0,uptrend7,6/8
SZ002011,sz002011,盾安环境,,通用设备,2026-09-10,13.14,29.1,5.54,9.96,10.05,337343235,1.0,uptrend7,8/8
SZ300499,sz300499,高澜股份,,通用设备,2026-09-10,36.53,29.0,-0.79,7.57,1.73,1094341290,1.0,uptrend7,8/8
SZ000923,sz000923,河钢资源,,铁矿石,2026-09-10,18.35,28.8,-1.08,5.82,11.08,337289187,1.0,uptrend7,8/8
SZ002470,sz002470,金正大,,化肥农药,2026-09-10,2.51,28.7,-9.71,-0.79,9.13,472512680,1.0,uptrend7,7/8
SZ301297,sz301297,富乐德,,专业服务,2026-09-10,44.35,28.4,8.97,8.22,9.4,753851138,1.0,uptrend7,8/8
SZ000912,sz000912,泸天化,,化肥农药,2026-09-10,4.68,28.2,-10.0,-1.06,8.84,343249619,1.0,uptrend7,6/8
SH688195,sh688195,腾景科技,,光电子器件,2026-09-10,202.66,28.1,-0.23,0.08,-0.66,241614594486,1.0,uptrend7,6/8
SZ000823,sz000823,超声电子,,电子元件,2026-09-10,18.7,27.9,10.0,13.13,17.31,912072506,1.0,uptrend7,8/8
SH605169,sh605169,洪通燃气,,燃气,2026-09-10,12.78,27.8,-0.54,-1.92,-0.16,72449463,1.0,uptrend7,6/8
SH688600,sh688600,皖仪科技,,通用设备,2026-09-10,33.55,27.6,-1.61,4.19,-1.0,14465502841,1.0,uptrend7,7/8
SZ002913,sz002913,奥士康,,电子元件,2026-09-10,70.99,27.6,-0.29,9.6,9.03,468726102,1.0,uptrend7,8/8
SZ301321,sz301321,翰博高新,,光电子器件,2026-09-10,45.78,27.6,0.59,-0.78,3.72,305128114,1.0,uptrend7,7/8
SZ002040,sz002040,南 京 港,,港口航运,2026-09-10,10.26,27.5,2.81,13.12,15.02,225936653,1.0,uptrend7,8/8
SH600026,sh600026,中远海能,,港口航运,2026-09-10,21.3,27.2,-0.61,5.29,7.85,1362088864,1.0,uptrend7,7/8
SH600172,sh600172,黄河旋风,,金属非金属新材料,2026-09-10,15.36,27.2,-9.27,-6.91,-3.34,3267904865,1.0,uptrend7,5/8
SZ002068,sz002068,黑猫股份,,化学制品,2026-09-10,10.3,27.2,2.9,13.19,24.55,306218235,1.0,uptrend7,8/8
SZ002443,sz002443,金洲管道,,钢铁,2026-09-10,11.17,27.2,-2.7,-2.19,-3.29,289997301,1.0,uptrend7,5/8
SH603378,sh603378,*ST亚士,,化学制品,2026-09-10,7.2,27.0,7.78,6.67,1.98,75904915,1.0,uptrend7,6/8
SH600734,sh600734,*ST实达,,计算机软件,2026-09-10,2.12,26.9,3.41,12.77,19.77,75889256,1.0,uptrend7,8/8
SZ002046,sz002046,国机精工,,通用设备,2026-09-10,59.04,26.9,-0.67,9.25,14.4,685145771,1.0,uptrend7,8/8
SZ301016,sz301016,雷尔伟,,通用设备,2026-09-10,16.05,26.8,2.23,3.35,8.89,62734741,1.0,uptrend7,8/8
SZ301041,sz301041,金百泽,,电子元件,2026-09-10,31.41,26.8,0.03,3.59,2.65,129657342,1.0,uptrend7,7/8
SH688170,sh688170,德龙激光,,电子设备制造,2026-09-10,65.45,26.4,-1.99,0.69,-0.8,36385113264,1.0,uptrend7,8/8
SZ300731,sz300731,科创新源,,橡胶制品,2026-09-10,47.86,26.4,-3.04,4.43,1.31,416451181,1.0,uptrend7,6/8
SZ001360,sz001360,南矿集团,,专用设备,2026-09-10,19.96,26.3,-0.2,-0.94,3.96,130256868,1.0,uptrend7,7/8
SZ300808,sz300808,久量股份,,照明设备,2026-09-10,24.83,26.2,-1.31,-0.6,-0.52,70399446,1.0,uptrend7,7/8
SZ000019,sz000019,深粮控股,,贸易,2026-09-10,7.68,26.1,-9.22,-0.13,4.07,289774219,1.0,uptrend7,7/8
SZ003006,sz003006,百亚股份,,其他轻工,2026-09-10,17.1,26.0,2.64,8.23,11.18,163065555,1.0,uptrend7,8/8
SZ300951,sz300951,博硕科技,,电子器件,2026-09-10,88.88,25.9,3.03,8.4,10.55,426899176,1.0,uptrend7,7/8
SZ300757,sz300757,罗博特科,,专用设备,2026-09-10,638.5,25.8,-0.64,-0.82,1.04,3631609208,1.0,uptrend7,6/8
SH603042,sh603042,华脉科技,,通信设备,2026-09-10,16.8,25.7,-10.02,-1.0,8.88,156793261,1.0,uptrend7,7/8
SZ000592,sz000592,平潭发展,,林业,2026-09-10,8.27,25.5,2.61,4.68,5.08,1858617069,1.0,uptrend7,8/8
SZ002306,sz002306,ST云网,,休闲服务,2026-09-10,2.36,25.5,-3.67,-0.42,1.29,35296903,1.0,uptrend7,6/8
SZ001368,sz001368,通达创智,,文娱用品,2026-09-10,27.35,25.3,0.44,7.09,13.53,66748477,1.0,uptrend7,8/8
SZ000735,sz000735,罗 牛 山,,畜牧业,2026-09-10,6.52,24.9,-7.12,-4.26,-3.26,635460604,1.0,uptrend7,7/8
SH600712,sh600712,南宁百货,,零售,2026-09-10,6.83,24.6,9.98,11.42,14.41,109454623,1.0,uptrend7,8/8
SH600256,sh600256,广汇能源,,石油天然气,2026-09-10,7.19,24.4,-3.1,-0.28,7.31,953014923,1.0,uptrend7,7/8
SH601595,sh601595,上海电影,,影视动漫,2026-09-10,22.26,24.3,-1.07,-1.9,7.9,293227477,1.0,uptrend7,8/8
SH600969,sh600969,郴电国际,,电力,2026-09-10,10.72,24.2,-3.68,0.0,4.38,220193127,1.0,uptrend7,7/8
SH600802,sh600802,福建水泥,,水泥,2026-09-10,5.61,24.1,4.66,7.88,7.47,72446124,1.0,uptrend7,8/8
SZ002652,sz002652,扬子新材,,金属制品,2026-09-10,4.9,24.1,-0.81,6.75,11.11,82081467,1.0,uptrend7,8/8
SH603936,sh603936,博敏电子,,电子元件,2026-09-10,18.98,24.0,4.52,8.15,7.96,1042254840,1.0,uptrend7,7/8
SZ301043,sz301043,绿岛风,,专用设备,2026-09-10,54.7,24.0,5.93,7.51,10.64,53632236,1.0,uptrend7,8/8
SH600318,sh600318,新力金融,,非银行金融,2026-09-10,8.09,23.9,10.07,7.58,13.62,227884936,1.0,uptrend7,8/8
SZ002661,sz002661,克明食品,,食品,2026-09-10,9.6,23.9,9.97,10.6,18.52,69779261,1.0,uptrend7,7/8
SZ002161,sz002161,远 望 谷,,电子设备制造,2026-09-10,7.31,23.7,4.88,3.69,3.84,135418618,1.0,uptrend7,7/8
SZ300553,sz300553,集智股份,,通用设备,2026-09-10,54.45,23.5,-4.15,-5.89,6.18,271801755,1.0,uptrend7,7/8
SH603123,sh603123,翠微股份,,非银行金融,2026-09-10,11.47,23.3,3.8,-6.6,-2.47,623181356,1.0,uptrend7,7/8
SH688167,sh688167,炬光科技,,半导体,2026-09-10,315.0,23.1,4.12,4.26,-0.38,304302947781,1.0,uptrend7,6/8
SZ002637,sz002637,赞宇科技,,化学制品,2026-09-10,12.79,23.1,-4.77,-5.61,0.08,337977030,1.0,uptrend7,7/8
SH688078,sh688078,龙软科技,,计算机软件,2026-09-10,28.06,23.0,-1.02,4.0,3.66,3180574161,1.0,uptrend7,8/8
SZ301189,sz301189,奥尼电子,,消费电子设备,2026-09-10,62.08,23.0,-1.07,6.19,9.76,347724754,1.0,uptrend7,8/8
SH688559,sh688559,海目星,,专用设备,2026-09-10,59.6,22.7,0.97,13.59,11.51,76421147520,1.0,uptrend7,5/8
SZ300572,sz300572,安车检测,,通用设备,2026-09-10,24.9,22.4,0.57,2.77,4.93,125723850,1.0,uptrend7,6/8
SZ000626,sz000626,远大控股,,贸易,2026-09-10,9.5,22.3,-5.38,-8.83,-3.65,220359373,1.0,uptrend7,6/8
SZ000993,sz000993,闽东电力,,电力,2026-09-10,12.62,22.3,10.03,21.0,20.65,136187701,1.0,uptrend7,8/8
SH605580,sh605580,恒盛能源,,电力,2026-09-10,22.35,22.1,-6.87,-10.78,-8.44,222527686,1.0,uptrend7,6/8
SH603668,sh603668,天马科技,,畜牧业,2026-09-10,12.66,22.0,-2.69,-3.06,-3.51,138080456,1.0,uptrend7,6/8
SZ300050,sz300050,世纪鼎利,,通信设备,2026-09-10,7.54,22.0,2.03,5.9,6.2,219272570,1.0,uptrend7,7/8
SZ301390,sz301390,经纬股份,,专业服务,2026-09-09,37.5,22.0,1.9,1.99,4.37,40038671,1.0,uptrend7,8/8
SH688239,sh688239,航宇科技,,航空航天装备,2026-09-10,55.6,21.9,-1.4,2.51,2.92,41865123198,1.0,uptrend7,6/8
SH601952,sh601952,苏垦农发,,农业,2026-09-10,9.91,21.7,-3.6,-6.42,2.91,405654553,1.0,uptrend7,7/8
SZ002201,sz002201,九鼎新材,,合成纤维及树脂,2026-09-10,10.08,21.6,10.04,8.39,11.38,266145431,1.0,uptrend7,7/8
SH603353,sh603353,和顺石油,,石油天然气,2026-09-10,38.05,21.5,-1.35,0.24,10.26,234522516,1.0,uptrend7,8/8
SH603595,sh603595,ST东尼,,电子元件,2026-09-10,31.65,21.4,5.85,4.46,2.53,70608509,1.0,uptrend7,7/8
SZ300825,sz300825,阿尔特,,汽车,2026-09-10,13.39,21.3,4.69,4.77,7.81,280517213,1.0,uptrend7,8/8
SH688696,sh688696,极米科技,,消费电子设备,2026-09-10,87.16,21.2,0.65,-2.34,-3.28,9921021563,1.0,uptrend7,5/8
SZ301626,sz301626,苏州天脉,,电子元件,2026-09-10,295.25,21.2,2.01,9.43,10.17,645956596,1.0,uptrend7,7/8
SZ300998,sz300998,宁波方正,,汽车,2026-09-10,31.27,21.1,-0.22,1.03,3.89,116263161,1.0,uptrend7,7/8
SH688035,sh688035,德邦科技,,化学新材料,2026-09-10,74.95,21.0,4.24,7.35,8.53,50523249410,1.0,uptrend7,7/8
SZ000713,sz000713,国投丰乐,,农业,2026-09-10,6.96,21.0,-3.73,-1.42,2.5,239160960,1.0,uptrend7,7/8
SZ301511,sz301511,德福科技,,电子设备制造,2026-09-10,108.68,21.0,2.82,5.43,9.25,3432787659,1.0,uptrend7,7/8
SH600150,sh600150,中国船舶,,船舶与海洋装备,2026-09-10,40.82,20.8,3.26,4.45,6.36,3683464292,1.0,uptrend7,7/8
SH601890,sh601890,亚星锚链,,船舶与海洋装备,2026-09-10,10.38,20.8,2.98,13.32,13.94,449995340,1.0,uptrend7,8/8
SH603321,sh603321,梅轮电梯,,专用设备,2026-09-10,7.55,20.8,-1.56,0.94,8.79,46736557,1.0,uptrend7,8/8
SZ001326,sz001326,联域股份,,照明设备,2026-09-10,73.66,20.7,-0.87,4.01,2.01,146114068,1.0,uptrend7,6/8
SH603900,sh603900,莱绅通灵,,珠宝首饰,2026-09-10,7.32,20.6,-1.74,8.12,9.58,203194425,1.0,uptrend7,6/8
SZ300411,sz300411,金盾股份,,通用设备,2026-09-10,8.97,20.6,2.28,3.94,3.7,106603455,1.0,uptrend7,7/8
SZ002357,sz002357,富临运业,,公路铁路,2026-09-10,12.52,20.5,-3.62,-0.63,9.34,139221558,1.0,uptrend7,7/8
SZ300227,sz300227,光韵达,,电子元件,2026-09-10,13.86,20.5,-3.28,-0.65,2.14,305835835,1.0,uptrend7,6/8
SZ000737,sz000737,北方铜业,,基本金属,2026-09-10,16.38,20.4,-0.55,4.26,14.31,1648090824,1.0,uptrend7,7/8
SH603421,sh603421,鼎信通讯,,通信设备,2026-09-10,7.29,20.3,9.95,20.9,23.56,68689749,1.0,uptrend7,7/8
SZ000430,sz000430,张家界,,休闲服务,2026-09-10,7.99,20.3,3.23,0.25,-1.96,161600409,1.0,uptrend7,7/8
SZ300517,sz300517,海波重科,,基础建设,2026-09-10,12.22,20.3,0.66,0.16,4.09,56654612,1.0,uptrend7,8/8
SZ002349,sz002349,精华制药,,中药生产,2026-09-10,8.51,20.2,-8.1,1.07,11.24,401600013,1.0,uptrend7,7/8
SH601872,sh601872,招商轮船,,港口航运,2026-09-10,20.58,20.1,-1.95,7.86,10.11,2250937210,1.0,uptrend7,8/8
SZ002403,sz002403,爱仕达,,小家电,2026-09-10,11.7,20.0,-5.72,-14.29,-5.72,165983013,1.0,uptrend7,7/8
SZ001299,sz001299,美能能源,,燃气,2026-09-10,11.83,19.9,10.05,6.19,9.03,131352754,1.0,uptrend7,8/8
SZ000020,sz000020,深华发Ａ,,电子器件,2026-09-10,13.41,19.8,-10.0,-2.12,7.71,163614490,1.0,uptrend7,5/8
SZ300943,sz300943,春晖智控,,通用设备,2026-09-10,33.91,19.8,-7.17,-11.51,-9.45,487613294,1.0,uptrend7,6/8
SZ300290,sz300290,ST荣科,,计算机软件,2026-09-10,7.3,19.7,18.31,18.7,34.94,163107658,1.0,uptrend7,7/8
SZ002102,sz002102,ST能特,,贸易,2026-09-10,2.68,19.6,-1.11,4.28,8.5,34362769,1.0,uptrend7,8/8
SH603366,sh603366,日出东方,,白色家电,2026-09-10,8.28,19.5,5.61,6.98,8.38,273587326,1.0,uptrend7,8/8
SH605006,sh605006,山东玻纤,,合成纤维及树脂,2026-09-10,17.32,19.4,6.0,12.25,11.53,745341903,1.0,uptrend7,8/8
SH603151,sh603151,邦基科技,,畜牧业,2026-09-10,18.4,19.3,-4.66,-4.91,0.05,97770236,1.0,uptrend7,7/8
SH688033,sh688033,*ST天宜,,铁路设备,2026-09-10,7.27,19.2,-1.22,10.82,9.98,3295457864,1.0,uptrend7,8/8
SZ300548,sz300548,长芯博创,,通信设备,2026-09-10,214.7,19.2,-0.23,1.57,0.33,3178810330,1.0,uptrend7,6/8
SH600403,sh600403,大有能源,,煤炭,2026-09-10,7.78,19.1,4.01,14.41,18.06,967221720,1.0,uptrend7,5/8
SZ002999,sz002999,天禾股份,,化肥农药,2026-09-10,6.92,19.1,-6.99,-6.11,3.28,190002929,1.0,uptrend7,6/8
SZ002320,sz002320,海峡股份,,港口航运,2026-09-10,7.83,19.0,4.4,8.45,10.75,341688145,1.0,uptrend7,8/8
SH603375,sh603375,盛景微,,电子设备制造,2026-09-10,45.36,18.9,-2.85,-3.06,-0.57,91188471,1.0,uptrend7,6/8
SZ301505,sz301505,苏州规划,,专业服务,2026-09-10,19.43,18.9,2.48,5.54,12.38,55843762,1.0,uptrend7,8/8
SZ000909,sz000909,*ST数源,,房地产开发,2026-09-10,5.06,18.8,1.0,11.21,11.7,21787580,1.0,uptrend7,8/8
SZ002214,sz002214,大立科技,,电子设备制造,2026-09-10,17.12,18.8,0.94,-0.93,2.7,137463594,1.0,uptrend7,7/8
SZ300964,sz300964,本川智能,,电子设备制造,2026-09-10,67.65,18.8,3.76,7.86,10.85,316982551,1.0,uptrend7,8/8
SZ300491,sz300491,通合科技,,电源设备,2026-09-10,34.62,18.5,0.09,3.16,7.22,397857080,1.0,uptrend7,5/8
SZ300739,sz300739,明阳电路,,电子元件,2026-09-10,26.93,18.4,8.68,10.37,8.98,271864915,1.0,uptrend7,8/8
SZ003002,sz003002,壶化股份,,化学制品,2026-09-10,19.56,18.3,5.9,1.93,11.14,106433843,1.0,uptrend7,8/8
SZ300505,sz300505,川金诺,,化学原料,2026-09-10,22.15,18.3,-3.28,-3.4,7.89,583776798,1.0,uptrend7,7/8
SZ301176,sz301176,逸豪新材,,电子元件,2026-09-10,56.49,18.3,15.29,21.61,20.86,316324794,1.0,uptrend7,7/8
SZ000759,sz000759,中百集团,,零售,2026-09-10,8.69,18.2,2.6,12.86,24.14,629793163,1.0,uptrend7,8/8
SZ002798,sz002798,帝欧水华,,家具,2026-09-10,6.84,18.1,-0.15,-0.58,-1.3,67063475,1.0,uptrend7,6/8
SZ301085,sz301085,亚康股份,,计算机硬件,2026-09-10,74.21,18.1,1.96,7.27,10.76,393328231,1.0,uptrend7,8/8
SH600316,sh600316,洪都航空,,航空航天装备,2026-09-10,33.86,18.0,-0.88,4.28,6.65,429831308,1.0,uptrend7,6/8
SZ002651,sz002651,利君股份,,专用设备,2026-09-10,9.0,18.0,2.16,2.74,4.9,268697493,1.0,uptrend7,5/8
SH600903,sh600903,贵州燃气,,燃气,2026-09-10,7.58,17.9,1.74,4.55,15.02,392049280,1.0,uptrend7,8/8
SH600601,sh600601,方正科技,,电子元件,2026-09-10,14.82,17.8,1.37,2.35,6.08,2638207109,1.0,uptrend7,8/8
SH605258,sh605258,协和电子,,电子设备制造,2026-09-10,31.61,17.8,0.13,3.78,4.39,86409800,1.0,uptrend7,7/8
SZ000998,sz000998,隆平高科,,农业,2026-09-10,9.59,17.8,-4.29,-5.52,-0.93,715300555,1.0,uptrend7,6/8
SZ002297,sz002297,博云新材,,金属制品,2026-09-10,21.9,17.8,-2.67,-1.88,5.09,1634505071,1.0,uptrend7,7/8
SZ300163,sz300163,先锋新材,,纺织,2026-09-10,7.8,17.8,-1.02,0.0,2.5,318302482,1.0,uptrend7,6/8
SZ301312,sz301312,智立方,,专用设备,2026-09-10,81.38,17.8,-2.63,-4.01,-6.42,527100353,1.0,uptrend7,5/8
SH605162,sh605162,新中港,,电力,2026-09-10,10.65,17.7,-5.16,4.31,3.8,372540560,1.0,uptrend7,6/8
SZ002457,sz002457,青龙管业,,其他建材,2026-09-10,12.71,17.7,4.87,-1.32,4.87,340096286,1.0,uptrend7,8/8
