ticker,prefixed,name,sector,industry,date,close,chg20,chg1,chg2,chg3,volume,score,passed,uptrend7
SH688135,sh688135,利扬芯片,,半导体,2026-09-11,37.07,41.5,1.56,7.29,15.3,39872713965,1.0,uptrend7,8/8
SH600792,sh600792,云煤能源,,煤炭,2026-09-11,5.15,40.7,-4.81,4.67,15.21,289070165,1.0,uptrend7,7/8
SH600391,sh600391,航发科技,,航空航天装备,2026-09-11,43.93,40.6,3.12,7.46,6.65,489725683,1.0,uptrend7,8/8
SH688143,sh688143,长盈通,,电子设备制造,2026-09-11,195.0,39.3,15.49,11.94,16.07,295325575221,1.0,uptrend7,6/8
SZ300290,sz300290,ST荣科,,计算机软件,2026-09-11,8.44,39.3,15.62,36.79,37.24,193961741,1.0,uptrend7,7/8
SZ002708,sz002708,光洋股份,,汽车,2026-09-11,16.41,38.8,0.0,-0.42,0.98,563785492,1.0,uptrend7,5/8
SZ000628,sz000628,高新发展,,建筑施工,2026-09-11,54.95,38.7,-0.11,-4.37,3.29,730838725,1.0,uptrend7,6/8
SZ000993,sz000993,闽东电力,,电力,2026-09-11,13.88,38.4,9.98,21.01,33.08,163089474,1.0,uptrend7,8/8
SZ003006,sz003006,百亚股份,,其他轻工,2026-09-11,18.2,38.2,6.43,9.24,15.19,190499289,1.0,uptrend7,8/8
SH688205,sh688205,德科立,,通信设备,2026-09-11,218.89,38.1,-3.68,-1.97,3.25,269077878575,1.0,uptrend7,6/8
SH600734,sh600734,*ST实达,,计算机软件,2026-09-11,2.31,37.5,8.96,12.68,22.87,94920746,1.0,uptrend7,8/8
SZ000523,sz000523,红棉股份,,食品,2026-09-11,4.01,37.3,-10.09,-8.03,1.26,507412788,1.0,uptrend7,7/8
SZ002161,sz002161,远 望 谷,,电子设备制造,2026-09-11,8.04,37.0,9.99,15.35,14.04,139798235,1.0,uptrend7,7/8
SZ301132,sz301132,满坤科技,,电子元件,2026-09-11,48.64,36.9,1.46,3.82,14.21,246728145,1.0,uptrend7,8/8
SH603828,sh603828,*ST利达,,装修装饰,2026-09-11,5.69,36.8,0.53,-0.35,0.0,19809013,1.0,uptrend7,7/8
SH603618,sh603618,杭电股份,,输变电设备,2026-09-11,40.71,36.3,3.59,-2.09,1.5,3815809601,1.0,uptrend7,6/8
SH603186,sh603186,华正新材,,电子元件,2026-09-11,227.74,35.9,4.47,7.39,18.13,4383379876,1.0,uptrend7,7/8
SH601595,sh601595,上海电影,,影视动漫,2026-09-11,23.53,35.6,5.71,4.58,3.7,315543382,1.0,uptrend7,7/8
SZ000823,sz000823,超声电子,,电子元件,2026-09-11,20.57,34.4,10.0,21.0,24.44,1056866448,1.0,uptrend7,8/8
SH603838,sh603838,*ST四通,,陶瓷,2026-09-11,12.81,34.0,3.31,5.17,7.38,45208181,1.0,uptrend7,5/8
SZ002980,sz002980,华盛昌,,通用设备,2026-09-11,127.2,33.8,-4.3,-5.3,-2.09,1294547803,1.0,uptrend7,6/8
SH603421,sh603421,鼎信通讯,,通信设备,2026-09-11,8.02,33.7,10.01,20.97,33.0,109939015,1.0,uptrend7,7/8
SH601869,sh601869,长飞光纤,,通信设备,2026-09-11,473.99,33.6,8.78,7.23,13.71,5926800206,1.0,uptrend7,6/8
SZ002789,sz002789,*ST建艺,,装修装饰,2026-09-11,13.5,33.0,-3.43,1.66,-0.74,36405369,1.0,uptrend7,6/8
SZ000056,sz000056,*ST皇庭,,商业物业经营,2026-09-11,2.6,32.7,2.36,8.33,10.64,57194424,1.0,uptrend7,8/8
SH603936,sh603936,博敏电子,,电子元件,2026-09-11,20.88,32.2,10.01,14.98,18.97,1137459889,1.0,uptrend7,7/8
SZ002011,sz002011,盾安环境,,通用设备,2026-09-11,13.29,31.8,1.14,6.75,11.21,406011571,1.0,uptrend7,8/8
SH600313,sh600313,农发种业,,农业,2026-09-11,7.35,31.2,-3.42,-12.19,-7.66,1055297980,1.0,uptrend7,6/8
SZ002201,sz002201,九鼎新材,,合成纤维及树脂,2026-09-11,11.09,31.2,10.02,21.07,19.25,322029634,1.0,uptrend7,7/8
SZ002988,sz002988,豪美新材,,基本金属,2026-09-11,30.53,31.0,-0.39,0.07,1.19,268734058,1.0,uptrend7,7/8
SH603991,sh603991,领先股份,,半导体,2026-09-11,176.55,30.9,-0.07,-2.13,-0.49,493726222,1.0,uptrend7,6/8
SZ000911,sz000911,*ST广糖,,食品,2026-09-11,5.98,30.9,-7.57,-16.83,-10.21,101149992,1.0,uptrend7,6/8
SZ301081,sz301081,严牌股份,,专用设备,2026-09-11,16.3,30.7,1.68,-1.09,4.15,107474702,1.0,uptrend7,7/8
SH601975,sh601975,招商南油,,港口航运,2026-09-11,4.65,30.6,-3.73,-3.33,-0.21,873267748,1.0,uptrend7,7/8
SH600121,sh600121,郑州煤电,,煤炭,2026-09-11,5.11,30.4,-8.42,-10.35,-1.35,850361750,1.0,uptrend7,5/8
SZ002443,sz002443,金洲管道,,钢铁,2026-09-11,11.81,29.8,5.73,2.87,3.42,302236343,1.0,uptrend7,7/8
SH600967,sh600967,内蒙一机,,地面装备,2026-09-11,14.98,29.6,9.99,3.81,8.0,923826135,1.0,uptrend7,8/8
SZ301122,sz301122,采纳股份,,医疗器械,2026-09-11,45.37,29.5,-3.16,-0.72,-0.5,243263712,1.0,uptrend7,5/8
SZ300473,sz300473,德尔股份,,汽车,2026-09-11,28.85,29.3,3.78,8.62,8.58,192857713,1.0,uptrend7,5/8
SZ000731,sz000731,四川美丰,,化肥农药,2026-09-11,7.44,28.5,-3.88,-5.34,-1.85,145330690,1.0,uptrend7,5/8
SH601118,sh601118,海南橡胶,,农业,2026-09-11,6.78,28.4,-7.63,-16.81,-13.85,1261619723,1.0,uptrend7,5/8
SH688028,sh688028,沃尔德,,通用设备,2026-09-11,117.3,28.1,-2.25,-5.67,3.91,85600996595,1.0,uptrend7,7/8
SH603150,sh603150,万朗磁塑,,化学制品,2026-09-11,69.91,28.0,-0.84,-0.33,0.03,167882089,1.0,uptrend7,7/8
SZ002913,sz002913,奥士康,,电子元件,2026-09-11,72.49,27.7,2.11,1.81,11.92,508138139,1.0,uptrend7,8/8
SH600691,sh600691,潞化科技,,化肥农药,2026-09-11,3.1,27.6,-6.34,-12.92,-7.74,331293582,1.0,uptrend7,5/8
SH605258,sh605258,协和电子,,电子设备制造,2026-09-11,34.77,27.4,10.0,10.14,14.15,98775901,1.0,uptrend7,7/8
SZ301251,sz301251,威尔高,,电子元件,2026-09-11,59.0,27.4,-1.26,3.55,5.17,435214551,1.0,uptrend7,7/8
SH688656,sh688656,浩欧博,,生物医药,2026-09-11,118.57,27.3,-2.77,-4.97,0.23,10578548549,1.0,uptrend7,6/8
SH605177,sh605177,东亚药业,,化学制药,2026-09-11,23.57,26.9,-4.61,3.47,6.84,185665702,1.0,uptrend7,6/8
SZ002059,sz002059,云南旅游,,休闲服务,2026-09-11,5.68,26.8,-9.98,-5.49,-9.55,386686906,1.0,uptrend7,6/8
SZ000798,sz000798,中水渔业,,渔业,2026-09-11,10.61,26.6,-7.9,-16.26,-7.9,382650759,1.0,uptrend7,6/8
SH601579,sh601579,会稽山,,饮料,2026-09-11,23.6,26.3,-2.64,-6.72,2.61,551421815,1.0,uptrend7,5/8
SZ000930,sz000930,中粮科技,,农业,2026-09-11,5.88,26.2,-9.54,-8.27,0.86,347837685,1.0,uptrend7,7/8
SZ300572,sz300572,安车检测,,通用设备,2026-09-11,25.45,26.2,2.21,2.79,5.04,130626339,1.0,uptrend7,6/8
SH688600,sh688600,皖仪科技,,通用设备,2026-09-11,32.98,25.8,-1.7,-3.28,2.42,15036727639,1.0,uptrend7,5/8
SZ301041,sz301041,金百泽,,电子元件,2026-09-11,32.28,25.6,2.77,2.8,6.46,139336053,1.0,uptrend7,8/8
SH600712,sh600712,南宁百货,,零售,2026-09-11,6.7,25.5,-1.9,7.89,9.3,152886360,1.0,uptrend7,8/8
SH605162,sh605162,新中港,,电力,2026-09-11,10.85,25.3,1.88,-3.38,6.27,387737350,1.0,uptrend7,6/8
SZ002295,sz002295,精艺股份,,基本金属,2026-09-11,11.09,25.2,-9.98,-4.23,5.32,142191295,1.0,uptrend7,5/8
SH603162,sh603162,海通发展,,港口航运,2026-09-11,14.16,25.0,-8.76,-8.23,0.93,753303964,1.0,uptrend7,6/8
SH600026,sh600026,中远海能,,港口航运,2026-09-11,20.86,24.9,-2.07,-2.66,3.11,1407783000,1.0,uptrend7,6/8
SZ000980,sz000980,众泰汽车,,汽车,2026-09-11,2.12,24.7,9.84,4.95,15.22,325855777,1.0,uptrend7,7/8
SZ300570,sz300570,太辰光,,通信设备,2026-09-11,200.86,24.4,-1.19,-0.34,-0.34,4214949469,1.0,uptrend7,5/8
SH600876,sh600876,凯盛新能,,玻璃,2026-09-11,8.7,24.3,9.99,21.0,20.5,28224900,1.0,uptrend7,7/8
SZ002306,sz002306,ST云网,,休闲服务,2026-09-11,2.35,24.3,-0.42,-4.08,-0.84,36897781,1.0,uptrend7,5/8
SZ301016,sz301016,雷尔伟,,通用设备,2026-09-11,15.72,24.3,-2.06,0.13,1.22,65166788,1.0,uptrend7,7/8
SH603353,sh603353,和顺石油,,石油天然气,2026-09-11,39.25,24.2,3.15,1.76,3.4,248432291,1.0,uptrend7,8/8
SZ001368,sz001368,通达创智,,文娱用品,2026-09-11,27.25,24.2,-0.37,0.07,6.7,69679847,1.0,uptrend7,8/8
SH600737,sh600737,中粮糖业,,农业,2026-09-11,16.21,24.1,-9.03,-18.13,-10.74,1966958476,1.0,uptrend7,6/8
SH601952,sh601952,苏垦农发,,农业,2026-09-11,10.03,24.1,1.21,-2.43,-5.29,443040042,1.0,uptrend7,6/8
SZ002297,sz002297,博云新材,,金属制品,2026-09-11,23.53,24.1,7.44,4.58,5.42,1823677144,1.0,uptrend7,8/8
SZ003002,sz003002,壶化股份,,化学制品,2026-09-11,20.41,24.1,4.35,10.5,6.36,122501241,1.0,uptrend7,8/8
SH688001,sh688001,华兴源创,,专用设备,2026-09-11,62.31,23.7,-3.54,-6.03,2.05,65377226367,1.0,uptrend7,6/8
SZ300352,sz300352,ST信源,,计算机软件,2026-09-11,3.0,23.5,8.7,15.38,13.64,79895394,1.0,uptrend7,6/8
SZ301176,sz301176,逸豪新材,,电子元件,2026-09-11,60.6,23.2,7.28,23.67,30.46,382351945,1.0,uptrend7,7/8
SZ300237,sz300237,ST美晨,,汽车,2026-09-11,2.48,22.8,4.64,6.44,5.08,50469888,1.0,uptrend7,6/8
SZ000735,sz000735,罗 牛 山,,畜牧业,2026-09-11,6.27,22.7,-3.83,-10.68,-7.93,658515440,1.0,uptrend7,6/8
SZ000909,sz000909,*ST数源,,房地产开发,2026-09-11,5.19,22.7,2.57,3.59,14.07,25216296,1.0,uptrend7,8/8
SH605058,sh605058,澳弘电子,,电子器件,2026-09-11,33.31,22.6,10.01,12.38,15.94,75780176,1.0,uptrend7,8/8
SZ000019,sz000019,深粮控股,,贸易,2026-09-11,7.33,22.6,-4.56,-13.36,-4.68,304496855,1.0,uptrend7,6/8
SZ001326,sz001326,联域股份,,照明设备,2026-09-11,74.31,22.6,0.88,0.0,4.93,149907476,1.0,uptrend7,6/8
SZ301189,sz301189,奥尼电子,,消费电子设备,2026-09-11,61.0,22.5,-1.74,-2.79,4.34,353366765,1.0,uptrend7,7/8
SH605006,sh605006,山东玻纤,,合成纤维及树脂,2026-09-11,18.47,22.2,6.64,13.04,19.7,812598123,1.0,uptrend7,8/8
SZ300739,sz300739,明阳电路,,电子元件,2026-09-11,28.63,22.2,6.31,15.54,17.34,321163079,1.0,uptrend7,8/8
SH600706,sh600706,曲江文旅,,休闲服务,2026-09-11,9.41,22.0,2.62,2.73,5.85,122750176,1.0,uptrend7,8/8
SZ301390,sz301390,经纬股份,,专业服务,2026-09-09,37.5,22.0,1.9,1.99,4.37,40038671,1.0,uptrend7,8/8
SZ301297,sz301297,富乐德,,专业服务,2026-09-11,43.33,21.9,-2.3,6.46,5.73,790648826,1.0,uptrend7,7/8
SH603042,sh603042,华脉科技,,通信设备,2026-09-11,16.57,21.8,-1.37,-11.25,-2.36,213175528,1.0,uptrend7,7/8
SH603105,sh603105,芯能科技,,电源设备,2026-09-11,8.61,21.8,2.74,12.99,10.38,180444463,1.0,uptrend7,5/8
SH603386,sh603386,骏亚科技,,电子元件,2026-09-11,16.46,21.8,10.03,11.14,12.74,105529468,1.0,uptrend7,8/8
SH603429,sh603429,*ST集友,,造纸印刷,2026-09-11,9.18,21.8,-0.76,0.33,2.8,29834408,1.0,uptrend7,5/8
SH688807,sh688807,优迅股份,,半导体,2026-09-11,340.84,21.6,-3.61,1.55,2.35,86236055447,1.0,uptrend7,5/8
SZ002636,sz002636,金安国纪,,电子元件,2026-09-11,82.46,21.6,7.86,18.65,20.13,3983605623,1.0,uptrend7,6/8
SZ002102,sz002102,ST能特,,贸易,2026-09-11,2.71,21.5,1.12,0.0,5.45,35918274,1.0,uptrend7,8/8
SZ000626,sz000626,远大控股,,贸易,2026-09-11,9.32,21.4,-1.89,-7.17,-10.56,230896239,1.0,uptrend7,5/8
SZ300411,sz300411,金盾股份,,通用设备,2026-09-11,9.01,21.3,0.45,2.74,4.4,112212640,1.0,uptrend7,7/8
SH601949,sh601949,中国出版,,平面媒体,2026-09-11,6.26,21.1,-9.93,-6.29,-11.21,281476436,1.0,uptrend7,5/8
SZ002046,sz002046,国机精工,,通用设备,2026-09-11,57.3,21.1,-2.95,-3.6,6.03,710821848,1.0,uptrend7,7/8
SZ002652,sz002652,扬子新材,,金属制品,2026-09-11,4.79,21.0,-2.24,-3.04,4.36,91351519,1.0,uptrend7,7/8
SH603083,sh603083,剑桥科技,,通信设备,2026-09-11,224.46,20.8,-4.25,2.5,0.97,5183989182,1.0,uptrend7,7/8
SZ002902,sz002902,铭普光磁,,电子器件,2026-09-11,30.86,20.6,10.02,14.64,14.68,453971880,1.0,uptrend7,6/8
SZ300788,sz300788,中信出版,,平面媒体,2026-09-11,30.68,20.6,3.65,3.3,-3.37,228444205,1.0,uptrend7,6/8
SH688612,sh688612,威迈斯,,汽车,2026-09-11,39.62,20.5,1.25,0.3,0.58,19038099380,1.0,uptrend7,7/8
SZ301183,sz301183,东田微,,光电子器件,2026-09-11,246.99,20.2,4.93,5.55,4.79,1168694031,1.0,uptrend7,7/8
SH600880,sh600880,博瑞传播,,计算机软件,2026-09-11,4.78,20.1,1.27,1.7,4.37,137514337,1.0,uptrend7,8/8
SZ000565,sz000565,渝三峡Ａ,,化学制品,2026-09-11,7.13,20.0,-9.86,-0.83,9.02,134677468,1.0,uptrend7,7/8
SZ000592,sz000592,平潭发展,,林业,2026-09-11,7.75,20.0,-6.29,-3.85,-1.9,1960300855,1.0,uptrend7,7/8
SZ003039,sz003039,顺控发展,,水务,2026-09-11,14.17,20.0,3.73,8.5,6.54,143889690,1.0,uptrend7,7/8
SZ000576,sz000576,甘化科工,,电源设备,2026-09-11,8.57,19.9,0.82,-1.38,-0.35,181740656,1.0,uptrend7,6/8
SH600256,sh600256,广汇能源,,石油天然气,2026-09-11,7.02,19.2,-2.36,-5.39,-2.64,993429387,1.0,uptrend7,7/8
SZ002470,sz002470,金正大,,化肥农药,2026-09-11,2.3,19.2,-8.37,-17.27,-9.09,517102803,1.0,uptrend7,6/8
SH600316,sh600316,洪都航空,,航空航天装备,2026-09-11,34.04,19.1,0.53,-0.35,4.84,434269072,1.0,uptrend7,6/8
SH600150,sh600150,中国船舶,,船舶与海洋装备,2026-09-11,39.75,18.9,-2.62,0.56,1.71,3927616305,1.0,uptrend7,6/8
SZ002068,sz002068,黑猫股份,,化学制品,2026-09-11,9.68,18.8,-6.02,-3.3,6.37,350007688,1.0,uptrend7,7/8
SZ002377,sz002377,国创高新,,石油天然气,2026-09-11,3.17,18.7,-8.65,0.63,10.84,127951662,1.0,uptrend7,6/8
SZ002912,sz002912,中新赛克,,计算机软件,2026-09-11,23.51,18.7,10.01,21.0,19.89,63372170,1.0,uptrend7,7/8
SZ300913,sz300913,兆龙互连,,通信设备,2026-09-11,42.92,18.7,8.63,4.48,19.85,461274962,1.0,uptrend7,7/8
SZ300964,sz300964,本川智能,,电子设备制造,2026-09-11,68.7,18.7,1.55,5.37,9.53,351879829,1.0,uptrend7,8/8
SZ300825,sz300825,阿尔特,,汽车,2026-09-11,12.96,18.6,-3.21,1.33,1.41,293696625,1.0,uptrend7,5/8
SH600802,sh600802,福建水泥,,水泥,2026-09-11,5.33,18.4,-4.99,-0.56,2.5,80444875,1.0,uptrend7,7/8
SH603328,sh603328,依顿电子,,电子元件,2026-09-11,12.77,18.4,6.59,5.54,16.09,311871268,1.0,uptrend7,7/8
SZ000713,sz000713,国投丰乐,,农业,2026-09-11,6.77,18.4,-2.73,-6.36,-4.11,249916135,1.0,uptrend7,6/8
SH688156,sh688156,路德科技,,畜牧业,2026-09-11,23.88,18.3,4.51,-1.93,-4.48,9797569157,1.0,uptrend7,5/8
SZ002214,sz002214,大立科技,,电子设备制造,2026-09-11,16.85,18.1,-1.58,-0.65,-2.49,137566463,1.0,uptrend7,5/8
SH605277,sh605277,新亚电子,,输变电设备,2026-09-11,18.15,18.0,4.97,4.55,10.74,280474155,1.0,uptrend7,6/8
SZ000923,sz000923,河钢资源,,铁矿石,2026-09-11,17.0,18.0,-7.36,-8.36,-1.96,360412322,1.0,uptrend7,6/8
SH601330,sh601330,绿色动力,,环保,2026-09-11,8.36,17.9,1.7,0.84,2.2,132291108,1.0,uptrend7,7/8
SH603136,sh603136,天目湖,,休闲服务,2026-09-11,10.58,17.8,9.98,8.07,9.3,54474874,1.0,uptrend7,8/8
SZ300020,sz300020,ST银江,,计算机软件,2026-09-11,4.18,17.7,-0.71,-0.24,-0.71,58708930,1.0,uptrend7,6/8
SH603458,sh603458,勘设股份,,专业服务,2026-09-11,11.07,17.6,0.45,1.19,2.88,168375794,1.0,uptrend7,7/8
SH605580,sh605580,恒盛能源,,电力,2026-09-11,21.45,17.5,-4.03,-10.63,-14.37,240011612,1.0,uptrend7,5/8
SZ300050,sz300050,世纪鼎利,,通信设备,2026-09-11,7.39,17.5,-1.99,0.0,3.79,230012030,1.0,uptrend7,7/8
SZ300563,sz300563,神宇股份,,通信设备,2026-09-11,27.92,17.5,19.98,15.85,19.52,165899047,1.0,uptrend7,6/8
SZ002848,sz002848,高斯贝尔,,消费电子设备,2026-09-11,15.24,17.4,10.04,9.25,11.32,91617023,1.0,uptrend7,7/8
SH600491,sh600491,ST龙元,,基础建设,2026-09-11,1.76,17.3,1.73,12.1,6.67,173347483,1.0,uptrend7,5/8
SH601872,sh601872,招商轮船,,港口航运,2026-09-11,20.0,17.3,-2.82,-4.72,4.82,2370819047,1.0,uptrend7,7/8
SZ300499,sz300499,高澜股份,,通用设备,2026-09-11,34.9,17.3,-4.46,-5.21,2.77,1135592145,1.0,uptrend7,6/8
SZ301043,sz301043,绿岛风,,专用设备,2026-09-11,51.65,17.3,-5.58,0.02,1.51,55190743,1.0,uptrend7,7/8
SH600255,sh600255,鑫科材料,,基本金属,2026-09-11,3.88,17.2,4.02,-0.26,9.6,332469424,1.0,uptrend7,8/8
SH603595,sh603595,ST东尼,,电子元件,2026-09-11,31.16,17.2,-1.55,4.21,2.84,71967226,1.0,uptrend7,7/8
SZ002383,sz002383,合众思壮,,卫星应用,2026-09-11,8.24,17.2,5.24,4.83,5.51,147975324,1.0,uptrend7,8/8
SZ300592,sz300592,华凯易佰,,互联网商务,2026-09-11,18.45,17.2,-1.91,0.11,2.5,199169937,1.0,uptrend7,7/8
SH600601,sh600601,方正科技,,电子元件,2026-09-11,14.83,17.1,0.07,1.44,2.42,2726730208,1.0,uptrend7,7/8
SH601996,sh601996,丰林集团,,林业,2026-09-11,2.87,17.1,-0.69,-0.69,-2.38,71178943,1.0,uptrend7,5/8
SH688033,sh688033,*ST天宜,,铁路设备,2026-09-11,7.14,17.0,-1.79,-2.99,8.84,3419629619,1.0,uptrend7,7/8
SZ000759,sz000759,中百集团,,零售,2026-09-11,8.13,17.0,-6.44,-4.01,5.58,706650635,1.0,uptrend7,7/8
SH603321,sh603321,梅轮电梯,,专用设备,2026-09-11,7.35,16.9,-2.65,-4.17,-1.74,50095134,1.0,uptrend7,7/8
SZ300464,sz300464,星徽股份,,通用设备,2026-09-11,8.1,16.7,0.5,1.5,0.87,98508115,1.0,uptrend7,5/8
SZ300517,sz300517,海波重科,,基础建设,2026-09-11,11.71,16.7,-4.17,-3.54,-4.02,60777058,1.0,uptrend7,6/8
SH688543,sh688543,国科军工,,航空航天装备,2026-09-11,46.32,16.5,3.79,1.82,10.39,36239336621,1.0,uptrend7,8/8
SH605198,sh605198,安德利,,饮料,2026-09-11,78.85,16.4,4.19,2.4,12.64,265302082,1.0,uptrend7,8/8
SZ301505,sz301505,苏州规划,,专业服务,2026-09-11,18.95,16.3,-2.47,-0.05,2.93,60929107,1.0,uptrend7,7/8
SH603679,sh603679,华体科技,,光电子器件,2026-09-11,25.97,16.2,6.0,2.97,-0.69,223938366,1.0,uptrend7,6/8
SH600596,sh600596,新安股份,,化肥农药,2026-09-11,12.49,16.1,3.91,-1.03,3.39,685221563,1.0,uptrend7,8/8
SH600104,sh600104,上汽集团,,汽车,2026-09-11,11.72,16.0,5.11,7.23,9.43,537428391,1.0,uptrend7,8/8
SZ000722,sz000722,湖南发展,,电力,2026-09-11,15.21,16.0,3.19,13.51,14.19,219875877,1.0,uptrend7,8/8
SZ000906,sz000906,浙商中拓,,物流,2026-09-11,6.23,16.0,-0.48,-1.42,-1.74,68081093,1.0,uptrend7,6/8
SH601998,sh601998,中信银行,,银行,2026-09-11,8.92,15.8,-0.11,0.22,0.11,550783775,1.0,uptrend7,5/8
SH603999,sh603999,读者传媒,,平面媒体,2026-09-11,6.44,15.8,-0.62,-4.17,-11.66,94174535,1.0,uptrend7,5/8
SH688078,sh688078,龙软科技,,计算机软件,2026-09-11,26.18,15.5,-6.7,-7.65,-2.97,3331230687,1.0,uptrend7,6/8
SH688552,sh688552,航天南湖,,航空航天装备,2026-09-11,32.23,15.4,-0.37,-3.18,-0.68,13558831963,1.0,uptrend7,5/8
SZ001201,sz001201,东瑞股份,,畜牧业,2026-09-11,13.55,15.2,0.89,-2.38,0.52,70253274,1.0,uptrend7,7/8
SH600345,sh600345,长江通信,,通信设备,2026-09-11,54.62,15.1,1.37,1.2,4.24,599701362,1.0,uptrend7,7/8
SZ002171,sz002171,楚江新材,,基本金属,2026-09-11,11.31,15.1,2.45,2.26,9.81,675525850,1.0,uptrend7,8/8
SH601665,sh601665,齐鲁银行,,银行,2026-09-11,7.15,15.0,-1.65,0.28,0.99,404839199,1.0,uptrend7,6/8
SZ002069,sz002069,獐子岛,,渔业,2026-09-11,3.83,15.0,-2.54,-4.73,-3.04,56808643,1.0,uptrend7,5/8
SZ002357,sz002357,富临运业,,公路铁路,2026-09-11,11.98,14.9,-4.31,-7.78,-4.92,135862508,1.0,uptrend7,6/8
SZ002579,sz002579,中京电子,,电子元件,2026-09-11,17.08,14.9,2.09,1.61,0.12,1242546422,1.0,uptrend7,8/8
SH600119,sh600119,*ST长投,,物流,2026-09-11,5.13,14.8,-1.35,-1.72,-1.72,14341022,1.0,uptrend7,6/8
SH688170,sh688170,德龙激光,,电子设备制造,2026-09-11,64.48,14.8,-1.48,-3.44,-0.8,37524023588,1.0,uptrend7,6/8
SZ000903,sz000903,ST云动,,汽车,2026-09-11,2.17,14.8,2.84,1.88,4.83,49295949,1.0,uptrend7,8/8
SZ300711,sz300711,广哈通信,,通信设备,2026-09-11,21.13,14.8,5.18,9.65,9.31,210375588,1.0,uptrend7,7/8
SZ002483,sz002483,润邦股份,,通用设备,2026-09-11,6.31,14.7,-1.25,-2.47,-1.56,139593961,1.0,uptrend7,7/8
SZ002862,sz002862,实丰文化,,文娱用品,2026-09-11,15.92,14.6,0.89,-0.75,-1.73,108038341,1.0,uptrend7,6/8
SH603729,sh603729,ST龙韵,,营销服务,2026-09-11,12.89,14.5,-1.38,0.7,0.0,16146851,1.0,uptrend7,8/8
SH688559,sh688559,海目星,,专用设备,2026-09-11,56.09,14.3,-5.89,-4.98,6.9,79740562684,1.0,uptrend7,5/8
SH603900,sh603900,莱绅通灵,,珠宝首饰,2026-09-11,6.89,14.1,-5.87,-7.52,1.77,220022166,1.0,uptrend7,5/8
SZ000586,sz000586,汇源通信,,通信设备,2026-09-11,14.28,14.1,0.99,-3.05,3.4,135622067,1.0,uptrend7,7/8
