ticker,prefixed,name,sector,industry,date,close,chg20,chg1,chg2,chg3,volume,score,passed,uptrend7
SH600053,sh600053,*ST九鼎,非银行金融,非银行金融,2026-09-04,7.8,6.0,0.26,-1.89,-1.76,15429.0,5.0,uptrend7,5/8
SH600033,sh600033,福建高速,公路铁路,公路铁路,2026-09-04,3.64,2.8,1.96,2.54,1.39,396583.0,7.0,uptrend7,7/8
SH600038,sh600038,中直股份,航空航天装备,航空航天装备,2026-09-04,27.95,6.1,0.07,0.94,0.61,59940.0,7.0,uptrend7,7/8
SH600059,sh600059,古越龙山,饮料,饮料,2026-09-04,9.19,16.3,10.06,10.19,9.4,720826.0,8.0,uptrend7,8/8
SH600060,sh600060,海信视像,视听器材,视听器材,2026-09-04,28.6,13.3,-0.14,1.1,0.32,66588.0,6.0,uptrend7,6/8
SH600054,sh600054,黄山旅游,休闲服务,休闲服务,2026-09-04,11.54,2.7,0.44,-1.62,-0.09,111408.0,7.0,uptrend7,7/8
SH600075,sh600075,新疆天业,化学原料,化学原料,2026-09-04,4.96,9.3,2.27,2.69,0.0,462769.0,7.0,uptrend7,7/8
SH600072,sh600072,中船科技,建筑施工,建筑施工,2026-09-04,9.07,2.4,3.07,2.49,2.49,336944.0,8.0,uptrend7,8/8
SH600073,sh600073,光明肉业,食品,食品,2026-09-04,5.78,13.6,2.48,2.3,-0.34,153564.0,6.0,uptrend7,6/8
SH600079,sh600079,ST人福,化学制药,化学制药,2026-09-04,18.73,4.3,-0.85,-0.85,-0.69,94867.0,6.0,uptrend7,6/8
SH600071,sh600071,凤凰光学,光电子器件,光电子器件,2026-09-04,16.6,6.5,0.12,-1.78,-1.25,35717.0,7.0,uptrend7,7/8
SH600081,sh600081,东风科技,汽车,汽车,2026-09-04,10.62,7.1,1.43,1.43,1.92,35551.0,7.0,uptrend7,7/8
SH600088,sh600088,中视传媒,影视动漫,影视动漫,2026-09-04,12.5,7.1,0.97,4.34,0.89,203362.0,8.0,uptrend7,8/8
SH600097,sh600097,开创国际,渔业,渔业,2026-09-04,9.34,12.5,2.3,1.19,-0.32,52885.0,6.0,uptrend7,6/8
SH600104,sh600104,上汽集团,汽车,汽车,2026-09-04,10.47,0.2,1.26,1.06,-0.19,416870.0,6.0,uptrend7,6/8
SH600106,sh600106,重庆路桥,公路铁路,公路铁路,2026-09-04,4.63,3.3,1.31,0.22,2.66,163378.0,8.0,uptrend7,8/8
SH600107,sh600107,*ST尔雅,服装家纺,服装家纺,2026-09-04,6.24,22.1,-1.58,-1.42,1.79,14252.0,8.0,uptrend7,8/8
SH600095,sh600095,湘财股份,非银行金融,非银行金融,2026-09-04,10.17,24.3,7.51,5.94,3.46,1719531.0,6.0,uptrend7,6/8
SH600108,sh600108,亚盛集团,农业,农业,2026-09-04,4.36,38.4,10.1,21.11,11.22,2275598.0,6.0,uptrend7,6/8
SH600109,sh600109,国金证券,非银行金融,非银行金融,2026-09-04,8.74,0.1,1.04,2.1,-0.23,358004.0,5.0,uptrend7,5/8
SH600119,sh600119,*ST长投,物流,物流,2026-09-04,5.04,12.8,0.2,2.02,0.0,24113.0,5.0,uptrend7,5/8
SH600121,sh600121,郑州煤电,煤炭,煤炭,2026-09-04,5.12,28.0,-10.02,-3.4,-5.19,1305036.0,7.0,uptrend7,7/8
SH600130,sh600130,波导股份,通信设备,通信设备,2026-09-04,4.57,7.0,-1.3,-3.79,-7.3,263971.0,5.0,uptrend7,5/8
SH600127,sh600127,金健米业,农业,农业,2026-09-04,12.3,94.6,-2.92,-0.81,-7.1,2615938.0,5.0,uptrend7,5/8
SH600135,sh600135,乐凯胶片,化学制品,化学制品,2026-09-04,7.47,1.4,-0.93,-1.97,-1.71,47628.0,5.0,uptrend7,5/8
SH600136,sh600136,ST明诚,房地产服务,房地产服务,2026-09-04,1.48,4.2,0.68,0.68,0.0,97505.0,6.0,uptrend7,6/8
SH600150,sh600150,中国船舶,船舶与海洋装备,船舶与海洋装备,2026-09-04,37.47,7.5,9.18,10.43,8.83,3377447.0,7.0,uptrend7,7/8
SH600156,sh600156,华升股份,贸易,贸易,2026-09-04,8.68,3.3,-3.02,-0.23,0.58,151762.0,7.0,uptrend7,7/8
SH600148,sh600148,长春一东,汽车,汽车,2026-09-04,17.17,14.5,3.68,4.95,5.99,68167.0,8.0,uptrend7,8/8
SH600149,sh600149,廊坊发展,电力,电力,2026-09-04,5.17,8.6,1.17,0.0,-0.39,86612.0,5.0,uptrend7,5/8
SH600138,sh600138,中青旅,休闲服务,休闲服务,2026-09-04,7.32,4.1,0.83,-0.41,-0.14,127006.0,8.0,uptrend7,8/8
SH600158,sh600158,中体产业,体育,体育,2026-09-04,7.37,4.7,1.1,0.55,0.55,484758.0,8.0,uptrend7,8/8
SH600159,sh600159,大龙地产,房地产开发,房地产开发,2026-09-04,2.73,11.4,0.37,-0.73,1.49,329898.0,7.0,uptrend7,7/8
SH600169,sh600169,ST太重,专用设备,专用设备,2026-09-04,2.13,3.9,-0.47,-0.93,-0.47,109352.0,7.0,uptrend7,7/8
SH600172,sh600172,黄河旋风,金属非金属新材料,金属非金属新材料,2026-09-04,15.79,29.6,-0.82,7.05,7.86,3492495.0,8.0,uptrend7,8/8
SH600167,sh600167,联美控股,电力,电力,2026-09-04,5.8,0.3,0.17,1.4,2.65,86645.0,7.0,uptrend7,7/8
SH600168,sh600168,武汉控股,水务,水务,2026-09-04,4.45,5.0,0.0,-1.33,-0.89,50488.0,5.0,uptrend7,5/8
SH600163,sh600163,中闽能源,电力,电力,2026-09-04,5.26,0.2,1.54,2.33,1.94,192641.0,7.0,uptrend7,7/8
SH600178,sh600178,东安动力,汽车,汽车,2026-09-04,10.1,6.4,1.0,0.8,2.02,113466.0,8.0,uptrend7,8/8
SH600177,sh600177,雅戈尔,服装家纺,服装家纺,2026-09-04,8.22,7.9,-0.48,0.24,0.0,281176.0,6.0,uptrend7,6/8
SH600186,sh600186,莲花控股,食品,食品,2026-09-04,11.88,20.1,-4.04,0.17,2.15,2804656.0,7.0,uptrend7,7/8
SH600185,sh600185,珠免集团,贸易,贸易,2026-09-04,5.48,16.6,3.79,14.17,12.99,1653063.0,8.0,uptrend7,8/8
SH600192,sh600192,长城电工,输变电设备,输变电设备,2026-09-04,7.27,1.4,0.69,-1.36,1.25,99326.0,8.0,uptrend7,8/8
SH600189,sh600189,泉阳泉,饮料,饮料,2026-09-04,7.96,7.7,2.58,2.58,-1.12,103621.0,6.0,uptrend7,6/8
SH600199,sh600199,金种子酒,饮料,饮料,2026-09-04,7.53,-6.6,3.01,3.01,1.48,375861.0,7.0,uptrend7,7/8
SH600203,sh600203,福日电子,消费电子设备,消费电子设备,2026-09-04,11.0,5.8,-1.43,-0.09,-1.96,395901.0,7.0,uptrend7,7/8
SH600212,sh600212,绿能慧充,电源设备,电源设备,2026-09-04,6.37,17.3,2.58,0.31,1.59,154340.0,6.0,uptrend7,6/8
SH600218,sh600218,全柴动力,通用设备,通用设备,2026-09-04,7.71,2.4,0.39,-1.41,-0.39,54654.0,6.0,uptrend7,6/8
SH600215,sh600215,派斯林,专用设备,专用设备,2026-09-04,6.71,6.5,-0.89,-0.59,-1.18,58948.0,5.0,uptrend7,5/8
SH600222,sh600222,太龙药业,中药生产,中药生产,2026-09-04,8.5,8.7,-1.28,-1.16,-0.93,163252.0,5.0,uptrend7,5/8
SH600219,sh600219,南山铝业,基本金属,基本金属,2026-09-04,4.92,1.7,-0.2,0.82,0.2,1432788.0,5.0,uptrend7,5/8
SH600229,sh600229,城市传媒,平面媒体,平面媒体,2026-09-04,5.38,7.4,1.51,0.19,-0.37,138962.0,7.0,uptrend7,7/8
SH600228,sh600228,返利科技,互联网商务,互联网商务,2026-09-04,10.3,29.7,0.19,5.64,12.69,513803.0,7.0,uptrend7,7/8
SH600232,sh600232,金鹰股份,纺织,纺织,2026-09-04,6.62,8.3,1.85,-0.45,-0.75,93011.0,7.0,uptrend7,7/8
SH600234,sh600234,科新发展,装修装饰,装修装饰,2026-09-04,22.19,7.6,-2.93,6.79,4.62,73662.0,5.0,uptrend7,5/8
SH600236,sh600236,桂冠电力,电力,电力,2026-09-04,9.88,-8.5,-1.59,-3.04,0.0,110197.0,5.0,uptrend7,5/8
SH600257,sh600257,大湖股份,医疗服务,医疗服务,2026-09-04,5.89,11.6,2.43,1.38,-1.17,199918.0,6.0,uptrend7,6/8
SH600262,sh600262,北方股份,专用设备,专用设备,2026-09-04,15.48,0.3,-0.51,-1.46,-1.28,61726.0,5.0,uptrend7,5/8
SH600256,sh600256,广汇能源,石油天然气,石油天然气,2026-09-04,6.71,18.3,0.9,1.67,-0.74,1426530.0,6.0,uptrend7,6/8
SH600255,sh600255,鑫科材料,基本金属,基本金属,2026-09-04,3.4,-0.6,-1.16,-3.41,0.59,780741.0,6.0,uptrend7,6/8
SH600279,sh600279,重庆港,港口航运,港口航运,2026-09-04,4.41,3.8,0.46,0.92,0.46,67819.0,5.0,uptrend7,5/8
SH600269,sh600269,赣粤高速,公路铁路,公路铁路,2026-09-04,3.92,0.5,1.03,1.29,1.03,220366.0,7.0,uptrend7,7/8
SH600266,sh600266,城建发展,房地产开发,房地产开发,2026-09-04,4.3,6.7,1.65,2.63,1.18,482092.0,5.0,uptrend7,5/8
SH600278,sh600278,东方创业,贸易,贸易,2026-09-04,6.57,5.8,0.92,0.15,-0.61,51801.0,6.0,uptrend7,6/8
SH600280,sh600280,中央商场,零售,零售,2026-09-04,3.12,8.3,0.65,-0.32,-1.58,432648.0,6.0,uptrend7,6/8
SH600284,sh600284,浦东建设,基础建设,基础建设,2026-09-04,5.22,1.8,-0.38,-1.32,-0.19,136944.0,7.0,uptrend7,7/8
SH600283,sh600283,钱江水利,水务,水务,2026-09-04,8.16,3.6,0.25,-0.37,0.0,28246.0,7.0,uptrend7,7/8
SH600287,sh600287,苏豪时尚,贸易,贸易,2026-09-04,5.02,8.9,1.41,-0.59,-0.99,36700.0,6.0,uptrend7,6/8
SH600295,sh600295,鄂尔多斯,铁矿石,铁矿石,2026-09-04,14.71,22.2,5.9,6.36,7.53,234544.0,8.0,uptrend7,8/8
SH600298,sh600298,安琪酵母,食品,食品,2026-09-04,41.98,1.8,-0.57,-1.73,0.21,50497.0,5.0,uptrend7,5/8
SH600310,sh600310,广西能源,电力,电力,2026-09-04,4.48,1.4,0.67,1.82,2.05,398153.0,8.0,uptrend7,8/8
SH600318,sh600318,新力金融,非银行金融,非银行金融,2026-09-04,7.34,12.7,4.56,2.09,-2.0,656134.0,6.0,uptrend7,6/8
SH600309,sh600309,万华化学,化学原料,化学原料,2026-09-04,77.66,2.6,0.36,3.3,0.83,362485.0,5.0,uptrend7,5/8
SH600302,sh600302,ST标准,专用设备,专用设备,2026-09-04,6.93,6.9,10.0,6.29,5.64,87629.0,6.0,uptrend7,6/8
SH600316,sh600316,洪都航空,航空航天装备,航空航天装备,2026-09-04,32.39,24.9,1.28,0.72,1.95,153439.0,7.0,uptrend7,7/8
SH600315,sh600315,上海家化,化学制品,化学制品,2026-09-04,18.62,7.9,3.56,1.53,0.92,122889.0,5.0,uptrend7,5/8
SH600325,sh600325,华发股份,房地产开发,房地产开发,2026-09-04,2.63,6.9,4.78,7.79,6.48,1616518.0,8.0,uptrend7,8/8
SH600333,sh600333,长春燃气,燃气,燃气,2026-09-04,6.82,12.9,1.34,-0.73,0.0,107777.0,7.0,uptrend7,7/8
SH600336,sh600336,澳柯玛,白色家电,白色家电,2026-09-04,6.62,4.7,-1.19,2.48,5.08,158837.0,8.0,uptrend7,8/8
SH600354,sh600354,敦煌种业,农业,农业,2026-09-04,8.66,40.4,10.04,5.48,-5.04,1474366.0,6.0,uptrend7,6/8
SH600358,sh600358,国旅联合,营销服务,营销服务,2026-09-04,5.25,0.8,0.57,1.74,0.19,109840.0,8.0,uptrend7,8/8
SH600372,sh600372,中航机载,航空航天装备,航空航天装备,2026-09-04,11.45,1.2,0.97,1.15,1.78,419284.0,8.0,uptrend7,8/8
SH600368,sh600368,五洲交通,公路铁路,公路铁路,2026-09-04,4.34,10.4,0.93,-0.46,-1.59,333600.0,5.0,uptrend7,5/8
SH600371,sh600371,万向德农,农业,农业,2026-09-04,13.7,94.3,4.74,-4.99,-1.86,809784.0,7.0,uptrend7,7/8
SH600373,sh600373,中文传媒,平面媒体,平面媒体,2026-09-04,7.42,3.1,2.06,1.92,-0.4,181432.0,6.0,uptrend7,6/8
SH600383,sh600383,金地集团,房地产开发,房地产开发,2026-09-04,2.39,6.2,3.46,4.82,3.46,1718281.0,8.0,uptrend7,8/8
SH600386,sh600386,北巴传媒,汽车,汽车,2026-09-04,3.56,8.2,0.85,0.28,-0.84,78815.0,7.0,uptrend7,7/8
SH600382,sh600382,广东明珠,铁矿石,铁矿石,2026-09-04,6.56,2.8,-0.15,2.02,0.61,115068.0,5.0,uptrend7,5/8
SH600391,sh600391,航发科技,航空航天装备,航空航天装备,2026-09-04,37.91,23.2,4.15,7.52,10.17,200299.0,8.0,uptrend7,8/8
SH600399,sh600399,抚顺特钢,钢铁,钢铁,2026-09-04,4.48,3.9,1.13,0.45,0.22,312953.0,6.0,uptrend7,6/8
SH600388,sh600388,紫金龙净,专用设备,专用设备,2026-09-04,19.01,8.1,4.62,7.4,5.91,300847.0,7.0,uptrend7,7/8
SH600415,sh600415,小商品城,贸易,贸易,2026-09-04,13.12,8.3,2.1,4.04,1.23,698958.0,5.0,uptrend7,5/8
SH600405,sh600405,动力源,电源设备,电源设备,2026-09-04,5.05,16.1,-2.32,-2.13,0.8,189281.0,7.0,uptrend7,7/8
SH600416,sh600416,湘电股份,电机,电机,2026-09-04,8.65,-4.4,0.12,0.7,1.53,142542.0,5.0,uptrend7,5/8
SH600410,sh600410,华胜天成,计算机软件,计算机软件,2026-09-04,14.52,-8.3,0.35,-1.09,-4.6,960410.0,5.0,uptrend7,5/8
SH600419,sh600419,天润乳业,食品,食品,2026-09-04,9.12,6.7,4.59,2.82,0.22,120970.0,7.0,uptrend7,7/8
SH600428,sh600428,中远海特,港口航运,港口航运,2026-09-04,11.66,-2.4,0.09,4.39,-0.09,407336.0,5.0,uptrend7,5/8
SH600435,sh600435,北方导航,地面装备,地面装备,2026-09-04,11.59,10.2,-0.17,-0.26,4.32,357426.0,7.0,uptrend7,7/8
SH600455,sh600455,博通股份,教育,教育,2026-09-04,24.79,4.3,0.53,-1.55,-1.98,12299.0,6.0,uptrend7,6/8
SH600467,sh600467,好当家,渔业,渔业,2026-09-04,2.45,7.5,2.08,0.82,-1.21,347633.0,5.0,uptrend7,5/8
SH600463,sh600463,空港股份,房地产开发,房地产开发,2026-09-04,8.43,7.5,1.2,-0.47,-0.35,43866.0,7.0,uptrend7,7/8
SH600476,sh600476,*ST湘邮,计算机软件,计算机软件,2026-09-04,10.21,7.6,-0.49,-1.26,1.69,11135.0,8.0,uptrend7,8/8
SH600479,sh600479,千金药业,中药生产,中药生产,2026-09-04,13.15,33.5,-7.78,1.47,-1.65,1032054.0,7.0,uptrend7,7/8
SH600493,sh600493,凤竹纺织,纺织,纺织,2026-09-04,6.38,7.8,0.47,-1.69,-2.89,48697.0,5.0,uptrend7,5/8
SH600483,sh600483,福能股份,电力,电力,2026-09-04,11.12,5.5,-0.09,0.54,-1.16,77789.0,5.0,uptrend7,5/8
SH600482,sh600482,中国动力,船舶与海洋装备,船舶与海洋装备,2026-09-04,32.98,9.1,0.92,1.2,3.35,253293.0,7.0,uptrend7,7/8
SH600501,sh600501,航天晨光,通用设备,通用设备,2026-09-04,15.07,1.9,0.53,0.94,2.52,81040.0,7.0,uptrend7,7/8
SH600499,sh600499,科达制造,专用设备,专用设备,2026-09-04,14.59,2.3,1.39,2.53,-0.55,236196.0,5.0,uptrend7,5/8
SH600506,sh600506,统一股份,石油天然气,石油天然气,2026-09-04,18.46,27.0,10.01,14.66,10.27,340921.0,8.0,uptrend7,8/8
SH600511,sh600511,国药股份,医药商业,医药商业,2026-09-04,27.05,-1.7,1.24,2.08,1.54,46945.0,5.0,uptrend7,5/8
SH600495,sh600495,晋西车轴,铁路设备,铁路设备,2026-09-04,4.16,9.5,0.0,0.0,0.0,104696.0,5.0,uptrend7,5/8
SH600519,sh600519,贵州茅台,饮料,饮料,2026-09-04,1330.0,1.6,2.4,2.5,2.34,45416.0,6.0,uptrend7,6/8
SH600516,sh600516,方大炭素,金属非金属新材料,金属非金属新材料,2026-09-04,5.21,0.4,0.0,-0.19,-1.88,355591.0,6.0,uptrend7,6/8
SH600523,sh600523,贵航股份,汽车,汽车,2026-09-04,12.26,8.7,0.0,-0.65,0.41,54562.0,8.0,uptrend7,8/8
SH600533,sh600533,栖霞建设,房地产开发,房地产开发,2026-09-04,2.25,4.2,0.9,-0.88,-1.32,254707.0,5.0,uptrend7,5/8
SH600540,sh600540,新赛股份,农业,农业,2026-09-04,6.11,57.1,0.83,-9.21,-0.16,1816616.0,7.0,uptrend7,7/8
SH600547,sh600547,山东黄金,贵金属,贵金属,2026-09-04,37.9,24.8,1.07,0.03,2.74,1070747.0,6.0,uptrend7,6/8
SH600551,sh600551,时代出版,平面媒体,平面媒体,2026-09-04,8.05,17.3,1.13,-6.61,-11.34,712417.0,6.0,uptrend7,6/8
SH600548,sh600548,深高速,公路铁路,公路铁路,2026-09-04,8.47,1.4,3.55,3.42,1.32,127054.0,6.0,uptrend7,6/8
SH600559,sh600559,老白干酒,饮料,饮料,2026-09-04,11.69,-2.9,3.0,2.72,0.95,223641.0,5.0,uptrend7,5/8
SH600561,sh600561,江西长运,公路铁路,公路铁路,2026-09-04,6.13,11.5,0.82,-0.81,-1.92,46578.0,6.0,uptrend7,6/8
SH600570,sh600570,恒生电子,计算机软件,计算机软件,2026-09-04,22.03,-3.2,2.47,1.52,-0.81,446335.0,5.0,uptrend7,5/8
SH600576,sh600576,祥源文旅,休闲服务,休闲服务,2026-09-04,5.74,3.6,2.87,0.53,0.53,184686.0,8.0,uptrend7,8/8
SH600581,sh600581,*ST八钢,钢铁,钢铁,2026-09-04,2.43,3.8,1.25,0.0,-2.02,53992.0,5.0,uptrend7,5/8
SH600590,sh600590,泰豪科技,电源设备,电源设备,2026-09-04,8.7,1.5,0.46,0.93,2.23,241023.0,8.0,uptrend7,8/8
SH600589,sh600589,大位科技,互联网服务,互联网服务,2026-09-04,8.14,-1.7,-1.57,-6.22,3.17,997243.0,7.0,uptrend7,7/8
SH600595,sh600595,中孚实业,基本金属,基本金属,2026-09-04,6.36,-4.1,-1.85,1.6,-0.62,883457.0,8.0,uptrend7,8/8
SH600597,sh600597,光明乳业,食品,食品,2026-09-04,7.06,5.1,2.62,1.0,-0.28,121315.0,6.0,uptrend7,6/8
SH600603,sh600603,广汇物流,公路铁路,公路铁路,2026-09-04,4.84,10.3,-1.63,-0.21,-1.22,148142.0,6.0,uptrend7,6/8
SH600592,sh600592,龙溪股份,通用设备,通用设备,2026-09-04,14.96,2.8,-0.27,0.88,0.94,75830.0,7.0,uptrend7,7/8
SH600596,sh600596,新安股份,化肥农药,化肥农药,2026-09-04,11.02,-0.4,-2.39,1.94,-1.08,622971.0,5.0,uptrend7,5/8
SH600601,sh600601,方正科技,电子元件,电子元件,2026-09-04,13.09,1.7,3.72,8.54,6.68,4144114.0,6.0,uptrend7,6/8
SH600605,sh600605,汇通能源,房地产服务,房地产服务,2026-09-04,28.03,18.3,-0.88,1.12,2.64,56070.0,8.0,uptrend7,8/8
SH600606,sh600606,绿地控股,房地产开发,房地产开发,2026-09-04,1.34,4.7,2.29,3.08,1.52,1595474.0,7.0,uptrend7,7/8
SH600611,sh600611,大众交通,公路铁路,公路铁路,2026-09-04,5.01,10.1,-2.72,7.05,0.6,3186623.0,6.0,uptrend7,6/8
SH600615,sh600615,鑫源智造,专用设备,专用设备,2026-09-04,9.68,6.5,-0.82,-3.1,-2.32,18424.0,5.0,uptrend7,5/8
SH600616,sh600616,金枫酒业,饮料,饮料,2026-09-04,4.62,11.6,5.72,4.52,3.59,408375.0,7.0,uptrend7,7/8
SH600622,sh600622,光大嘉宝,房地产服务,房地产服务,2026-09-04,2.46,14.4,2.5,2.93,4.24,799960.0,8.0,uptrend7,8/8
SH600621,sh600621,华鑫股份,非银行金融,非银行金融,2026-09-04,13.75,4.1,2.0,2.61,0.51,195251.0,6.0,uptrend7,6/8
SH600624,sh600624,ST复华,医药商业,医药商业,2026-09-04,4.72,19.5,1.51,2.83,4.19,76430.0,8.0,uptrend7,8/8
SH600628,sh600628,新世界,零售,零售,2026-09-04,6.44,7.0,1.26,0.78,0.31,106969.0,8.0,uptrend7,8/8
SH600629,sh600629,华建集团,建筑施工,建筑施工,2026-09-04,18.37,15.4,9.35,13.47,11.6,745601.0,6.0,uptrend7,6/8
SH600633,sh600633,浙数文化,互联网服务,互联网服务,2026-09-04,10.47,-6.8,1.36,0.1,-2.15,214933.0,5.0,uptrend7,5/8
SH600630,sh600630,龙头股份,服装家纺,服装家纺,2026-09-04,7.05,7.0,0.57,-0.98,-2.62,95056.0,5.0,uptrend7,5/8
SH600639,sh600639,浦东金桥,房地产开发,房地产开发,2026-09-04,9.58,1.4,1.48,1.38,0.63,59841.0,6.0,uptrend7,6/8
SH600635,sh600635,大众公用,燃气,燃气,2026-09-04,4.72,0.2,1.29,0.64,-0.84,450973.0,6.0,uptrend7,6/8
SH600637,sh600637,东方明珠,广播电视,广播电视,2026-09-04,8.48,3.2,1.31,0.83,-1.17,433693.0,6.0,uptrend7,6/8
SH600640,sh600640,国脉文化,互联网服务,互联网服务,2026-09-04,11.21,4.7,1.54,-0.18,-2.27,89210.0,6.0,uptrend7,6/8
SH600643,sh600643,爱建集团,非银行金融,非银行金融,2026-09-04,4.17,6.4,0.48,-0.24,-0.95,188720.0,6.0,uptrend7,6/8
SH600642,sh600642,申能股份,电力,电力,2026-09-04,8.57,2.8,-0.81,0.0,-1.27,149572.0,5.0,uptrend7,5/8
SH600644,sh600644,乐山电力,电力,电力,2026-09-04,9.15,-11.8,1.78,1.1,1.78,272737.0,7.0,uptrend7,7/8
SH600638,sh600638,新黄浦,房地产开发,房地产开发,2026-09-04,5.06,3.5,1.4,0.4,-0.59,158852.0,5.0,uptrend7,5/8
SH600648,sh600648,外高桥,贸易,贸易,2026-09-04,9.33,3.2,0.54,1.19,1.19,19578.0,6.0,uptrend7,6/8
SH600649,sh600649,城投控股,房地产开发,房地产开发,2026-09-04,4.06,11.8,2.27,4.64,4.1,469571.0,6.0,uptrend7,6/8
SH600650,sh600650,锦江在线,公路铁路,公路铁路,2026-09-04,11.15,4.1,-1.59,3.34,0.0,167835.0,8.0,uptrend7,8/8
SH600657,sh600657,信达地产,房地产开发,房地产开发,2026-09-04,3.5,36.2,4.17,14.75,26.35,2494817.0,8.0,uptrend7,8/8
SH600665,sh600665,天地源,房地产开发,房地产开发,2026-09-04,3.65,10.3,2.24,1.11,1.96,166759.0,7.0,uptrend7,7/8
SH600674,sh600674,川投能源,电力,电力,2026-09-04,15.76,5.3,-0.06,-1.68,-0.06,173808.0,6.0,uptrend7,6/8
SH600658,sh600658,电子城,房地产开发,房地产开发,2026-09-04,4.17,5.6,2.96,1.96,1.21,209239.0,8.0,uptrend7,8/8
SH600671,sh600671,天目药业,中药生产,中药生产,2026-09-04,21.88,1.6,-1.88,-3.1,-2.84,25947.0,5.0,uptrend7,5/8
SH600681,sh600681,百川能源,燃气,燃气,2026-09-04,3.5,2.3,0.86,-1.13,0.0,229020.0,7.0,uptrend7,7/8
SH600675,sh600675,中华企业,房地产开发,房地产开发,2026-09-04,2.32,5.0,1.31,1.75,0.87,542568.0,5.0,uptrend7,5/8
SH600678,sh600678,ST金顶,其他建材,其他建材,2026-09-04,6.26,11.8,4.33,3.3,2.62,146834.0,7.0,uptrend7,7/8
SH600685,sh600685,中船防务,船舶与海洋装备,船舶与海洋装备,2026-09-04,27.44,5.1,3.82,5.13,5.17,333451.0,8.0,uptrend7,8/8
SH600679,sh600679,上海凤凰,其他交运设备,其他交运设备,2026-09-04,10.15,8.1,1.1,-0.59,-0.49,27919.0,7.0,uptrend7,7/8
SH600689,sh600689,上海三毛,贸易,贸易,2026-09-04,12.66,23.9,7.11,7.56,8.02,93280.0,7.0,uptrend7,7/8
SH600693,sh600693,东百集团,零售,零售,2026-09-04,10.93,13.7,-1.0,8.86,6.74,1882412.0,8.0,uptrend7,8/8
SH600697,sh600697,欧亚集团,零售,零售,2026-09-04,11.22,8.1,1.08,-0.44,-1.75,32152.0,7.0,uptrend7,7/8
SH600691,sh600691,潞化科技,化肥农药,化肥农药,2026-09-04,3.01,22.9,-0.33,-3.83,-10.42,1124362.0,5.0,uptrend7,5/8
SH600690,sh600690,海尔智家,白色家电,白色家电,2026-09-04,22.0,4.5,0.82,3.14,2.71,444247.0,6.0,uptrend7,6/8
SH600698,sh600698,湖南天雁,汽车,汽车,2026-09-04,7.91,20.6,10.01,2.99,7.33,783854.0,7.0,uptrend7,7/8
SH600694,sh600694,大商股份,零售,零售,2026-09-04,14.9,3.3,1.02,3.33,2.69,90528.0,7.0,uptrend7,7/8
SH600702,sh600702,舍得酒业,饮料,饮料,2026-09-04,35.66,-6.1,1.89,1.77,0.03,91089.0,7.0,uptrend7,7/8
SH600699,sh600699,均胜电子,汽车,汽车,2026-09-04,19.12,-9.8,-2.05,-2.4,-1.6,284405.0,5.0,uptrend7,5/8
SH600703,sh600703,三安光电,光电子器件,光电子器件,2026-09-04,13.23,-8.1,-4.75,4.75,2.24,2697874.0,5.0,uptrend7,5/8
