sector,code6,prefixed,m
专用设备,002366,sz002366,1.61
专用设备,301360,sz301360,1.57
专用设备,300899,sz300899,1.52
专用设备,688160,sh688160,1.52
专用设备,601038,sh601038,1.48
专用设备,603273,sh603273,1.45
专用设备,300813,sz300813,1.38
专用设备,603690,sh603690,1.25
专用设备,002031,sz002031,1.22
专用设备,002960,sz002960,1.2
专用设备,600984,sh600984,1.19
专用设备,300912,sz300912,1.18
专用设备,603283,sh603283,1.18
专用设备,300457,sz300457,1.15
专用设备,600169,sh600169,1.08
专用设备,300486,sz300486,1.06
专用设备,603032,sh603032,1.06
专用设备,600397,sh600397,0.99
专用设备,001395,sz001395,0.92
专用设备,600499,sh600499,0.92
专用设备,000680,sz000680,0.87
专用设备,300173,sz300173,0.85
专用设备,688021,sh688021,0.83
专用设备,300307,sz300307,0.82
专用设备,603800,sh603800,0.71
专用设备,300022,sz300022,0.69
专用设备,688518,sh688518,0.68
专用设备,300099,sz300099,0.63
专用设备,300415,sz300415,0.63
专用设备,300540,sz300540,0.58
专用设备,600615,sh600615,0.57
专用设备,688565,sh688565,0.57
专用设备,301288,sz301288,0.55
专用设备,000157,sz000157,0.53
专用设备,002691,sz002691,0.53
专用设备,300800,sz300800,0.53
专用设备,300823,sz300823,0.52
专用设备,000551,sz000551,0.51
专用设备,002164,sz002164,0.5
专用设备,002204,sz002204,0.49
专用设备,600894,sh600894,0.41
专用设备,688361,sh688361,0.39
专用设备,603076,sh603076,0.35
专用设备,688433,sh688433,0.35
专用设备,300786,sz300786,0.3
专用设备,688400,sh688400,0.3
专用设备,600817,sh600817,0.29
专用设备,603789,sh603789,0.27
专用设备,603135,sh603135,0.25
专用设备,688215,sh688215,0.25
专用设备,600526,sh600526,0.24
专用设备,603656,sh603656,0.24
专用设备,300471,sz300471,0.21
专用设备,301083,sz301083,0.18
专用设备,300056,sz300056,0.16
专用设备,688113,sh688113,0.15
专用设备,300521,sz300521,0.14
专用设备,688529,sh688529,0.13
专用设备,002021,sz002021,0.08
专用设备,301018,sz301018,0.04
专用设备,301456,sz301456,0.04
专用设备,601608,sh601608,0.02
专用设备,688638,sh688638,0.02
专用设备,002337,sz002337,0.0
专用设备,000856,sz000856,-0.03
专用设备,002097,sz002097,-0.03
专用设备,300931,sz300931,-0.03
专用设备,600843,sh600843,-0.03
专用设备,301138,sz301138,-0.04
专用设备,300293,sz300293,-0.09
专用设备,600031,sh600031,-0.09
专用设备,001256,sz001256,-0.1
专用设备,600980,sh600980,-0.1
专用设备,603611,sh603611,-0.12
专用设备,300512,sz300512,-0.13
专用设备,300669,sz300669,-0.16
专用设备,300425,sz300425,-0.17
专用设备,002774,sz002774,-0.18
专用设备,603280,sh603280,-0.18
专用设备,301199,sz301199,-0.19
专用设备,300861,sz300861,-0.22
专用设备,600560,sh600560,-0.22
专用设备,300195,sz300195,-0.23
专用设备,600215,sh600215,-0.24
专用设备,301028,sz301028,-0.26
专用设备,688121,sh688121,-0.27
专用设备,688128,sh688128,-0.27
专用设备,002009,sz002009,-0.29
专用设备,002526,sz002526,-0.29
专用设备,603012,sh603012,-0.3
专用设备,002611,sz002611,-0.31
专用设备,003036,sz003036,-0.33
专用设备,688623,sh688623,-0.35
专用设备,688096,sh688096,-0.37
专用设备,301112,sz301112,-0.38
专用设备,300837,sz300837,-0.41
专用设备,002786,sz002786,-0.42
专用设备,002367,sz002367,-0.43
专用设备,601399,sh601399,-0.44
专用设备,300159,sz300159,-0.45
专用设备,003021,sz003021,-0.46
专用设备,300198,sz300198,-0.47
专用设备,300902,sz300902,-0.48
专用设备,688420,sh688420,-0.48
专用设备,688718,sh688718,-0.48
专用设备,301260,sz301260,-0.5
专用设备,600579,sh600579,-0.5
专用设备,601717,sh601717,-0.5
专用设备,000852,sz000852,-0.53
专用设备,600582,sh600582,-0.53
专用设备,600761,sh600761,-0.56
专用设备,301599,sz301599,-0.57
专用设备,600545,sh600545,-0.58
专用设备,603966,sh603966,-0.59
专用设备,300210,sz300210,-0.61
专用设备,688701,sh688701,-0.62
专用设备,002073,sz002073,-0.64
专用设备,300509,sz300509,-0.66
专用设备,601798,sh601798,-0.68
专用设备,300631,sz300631,-0.69
专用设备,688755,sh688755,-0.69
专用设备,301325,sz301325,-0.7
专用设备,301468,sz301468,-0.74
专用设备,001277,sz001277,-0.77
专用设备,603126,sh603126,-0.78
专用设备,688633,sh688633,-0.78
专用设备,603638,sh603638,-0.79
专用设备,003025,sz003025,-0.82
专用设备,300228,sz300228,-0.82
专用设备,688092,sh688092,-0.82
专用设备,002685,sz002685,-0.83
专用设备,001336,sz001336,-0.84
专用设备,603956,sh603956,-0.86
专用设备,688480,sh688480,-0.87
专用设备,301063,sz301063,-0.88
专用设备,603081,sh603081,-0.89
专用设备,300276,sz300276,-0.91
专用设备,601106,sh601106,-0.92
专用设备,603698,sh603698,-0.92
专用设备,688501,sh688501,-0.93
专用设备,600243,sh600243,-0.96
专用设备,603282,sh603282,-1.01
专用设备,603248,sh603248,-1.02
专用设备,300281,sz300281,-1.03
专用设备,300472,sz300472,-1.05
专用设备,300217,sz300217,-1.06
专用设备,002690,sz002690,-1.06
专用设备,301081,sz301081,-1.06
专用设备,603169,sh603169,-1.09
专用设备,688499,sh688499,-1.09
专用设备,300095,sz300095,-1.13
专用设备,605186,sh605186,-1.15
专用设备,002698,sz002698,-1.16
专用设备,300818,sz300818,-1.19
专用设备,301161,sz301161,-1.2
专用设备,300105,sz300105,-1.21
专用设备,002529,sz002529,-1.27
专用设备,301601,sz301601,-1.28
专用设备,600262,sh600262,-1.28
专用设备,688559,sh688559,-1.28
专用设备,603015,sh603015,-1.31
专用设备,300103,sz300103,-1.36
专用设备,300412,sz300412,-1.37
专用设备,300992,sz300992,-1.51
专用设备,301513,sz301513,-1.52
专用设备,688006,sh688006,-1.53
专用设备,002209,sz002209,-1.54
专用设备,603912,sh603912,-1.59
专用设备,603901,sh603901,-1.61
专用设备,002757,sz002757,-1.76
专用设备,002651,sz002651,-1.83
专用设备,002837,sz002837,-1.85
专用设备,603315,sh603315,-1.87
专用设备,603298,sh603298,-1.89
专用设备,001400,sz001400,-1.95
专用设备,000967,sz000967,-1.97
专用设备,688309,sh688309,-2.01
专用设备,002490,sz002490,-2.14
专用设备,002418,sz002418,-2.2
专用设备,688335,sh688335,-2.2
专用设备,300950,sz300950,-2.29
专用设备,301662,sz301662,-2.3
专用设备,603095,sh603095,-2.33
专用设备,600815,sh600815,-2.43
专用设备,301158,sz301158,-2.56
专用设备,603337,sh603337,-2.57
专用设备,002595,sz002595,-2.62
专用设备,002278,sz002278,-2.68
专用设备,300884,sz300884,-2.79
专用设备,688377,sh688377,-3.3
专用设备,002890,sz002890,-3.41
专用设备,688659,sh688659,-4.43
专用设备,603036,sh603036,-4.47
专用设备,301053,sz301053,-5.53
专用设备,300385,sz300385,-5.8
中药生产,002198,sz002198,5.08
中药生产,603439,sh603439,4.88
中药生产,600479,sh600479,3.25
中药生产,300878,sz300878,2.22
中药生产,301111,sz301111,2.13
中药生产,600613,sh600613,1.96
中药生产,603139,sh603139,1.72
中药生产,600771,sh600771,1.49
中药生产,002317,sz002317,1.45
中药生产,300534,sz300534,1.2
中药生产,002424,sz002424,1.18
中药生产,002728,sz002728,1.03
中药生产,002873,sz002873,0.99
中药生产,000790,sz000790,0.93
中药生产,002826,sz002826,0.87
中药生产,301331,sz301331,0.86
中药生产,300039,sz300039,0.75
中药生产,600129,sh600129,0.75
中药生产,600085,sh600085,0.73
中药生产,300158,sz300158,0.61
中药生产,002566,sz002566,0.58
中药生产,002644,sz002644,0.5
中药生产,600252,sh600252,0.32
中药生产,600557,sh600557,0.19
中药生产,600518,sh600518,0.08
中药生产,603998,sh603998,0.05
中药生产,603567,sh603567,0.05
中药生产,603896,sh603896,0.05
中药生产,300519,sz300519,-0.01
中药生产,002275,sz002275,-0.02
中药生产,600351,sh600351,-0.05
中药生产,600422,sh600422,-0.16
中药生产,002287,sz002287,-0.23
中药生产,300181,sz300181,-0.24
中药生产,603858,sh603858,-0.24
中药生产,002603,sz002603,-0.26
中药生产,002737,sz002737,-0.33
中药生产,600285,sh600285,-0.36
中药生产,600436,sh600436,-0.41
中药生产,000989,sz000989,-0.46
中药生产,000590,sz000590,-0.5
中药生产,600535,sh600535,-0.51
中药生产,000650,sz000650,-0.54
中药生产,000538,sz000538,-0.57
中药生产,300026,sz300026,-0.63
中药生产,002864,sz002864,-0.71
中药生产,002107,sz002107,-0.76
中药生产,600750,sh600750,-0.77
中药生产,600572,sh600572,-0.77
中药生产,600222,sh600222,-0.85
中药生产,300147,sz300147,-0.94
中药生产,600993,sh600993,-0.95
中药生产,600976,sh600976,-0.96
中药生产,600329,sh600329,-1.27
中药生产,600671,sh600671,-1.32
中药生产,002412,sz002412,-1.37
中药生产,000623,sz000623,-1.37
中药生产,000423,sz000423,-1.59
中药生产,002349,sz002349,-1.68
中药生产,600594,sh600594,-1.95
中药生产,600381,sh600381,-3.76
互联网商务,300592,sz300592,3.84
互联网商务,300209,sz300209,3.15
互联网商务,301558,sz301558,2.23
互联网商务,002640,sz002640,2.05
互联网商务,300785,sz300785,1.9
互联网商务,002127,sz002127,1.39
互联网商务,300518,sz300518,1.24
互联网商务,301563,sz301563,1.18
互联网商务,300226,sz300226,0.58
互联网商务,603613,sh603613,0.49
互联网商务,605136,sh605136,0.41
互联网商务,301381,sz301381,0.33
互联网商务,002095,sz002095,0.19
互联网商务,002315,sz002315,-0.24
互联网商务,600228,sh600228,-2.55
互联网商务,002803,sz002803,-3.72
互联网技术,002229,sz002229,2.32
互联网技术,603881,sh603881,1.26
互联网技术,300536,sz300536,1.21
互联网技术,300738,sz300738,0.66
互联网技术,300383,sz300383,0.04
互联网技术,300052,sz300052,-0.27
互联网技术,300017,sz300017,-0.37
互联网技术,603887,sh603887,-0.39
互联网技术,300846,sz300846,-0.63
互联网技术,600588,sh600588,-0.63
互联网技术,600666,sh600666,-1.37
互联网服务,300315,sz300315,9.76
互联网服务,002602,sz002602,7.68
互联网服务,300413,sz300413,6.44
互联网服务,300533,sz300533,5.98
互联网服务,688060,sh688060,5.65
互联网服务,301102,sz301102,4.79
互联网服务,002624,sz002624,4.56
互联网服务,688618,sh688618,4.0
互联网服务,603444,sh603444,3.95
互联网服务,000681,sz000681,3.94
互联网服务,300418,sz300418,3.87
互联网服务,603533,sh603533,3.73
互联网服务,300494,sz300494,3.28
互联网服务,002517,sz002517,2.7
互联网服务,300987,sz300987,2.63
互联网服务,688787,sh688787,2.55
互联网服务,002264,sz002264,2.41
互联网服务,603258,sh603258,2.37
互联网服务,688051,sh688051,2.34
互联网服务,603000,sh603000,2.29
互联网服务,300043,sz300043,2.21
互联网服务,002555,sz002555,2.18
互联网服务,300299,sz300299,2.11
互联网服务,300081,sz300081,2.02
互联网服务,603888,sh603888,1.74
互联网服务,002605,sz002605,1.71
互联网服务,301110,sz301110,1.65
互联网服务,002425,sz002425,1.63
互联网服务,300459,sz300459,1.62
互联网服务,300002,sz300002,1.56
互联网服务,301428,sz301428,1.46
互联网服务,300113,sz300113,1.41
互联网服务,002558,sz002558,1.38
互联网服务,600633,sh600633,1.38
互联网服务,600556,sh600556,1.32
互联网服务,002174,sz002174,1.3
互联网服务,300895,sz300895,1.26
互联网服务,002919,sz002919,1.06
互联网服务,002027,sz002027,1.03
互联网服务,301001,sz301001,0.95
互联网服务,300766,sz300766,0.89
互联网服务,002212,sz002212,0.59
互联网服务,688562,sh688562,0.46
互联网服务,002291,sz002291,0.41
互联网服务,600640,sh600640,0.34
互联网服务,300031,sz300031,0.3
互联网服务,002995,sz002995,0.23
互联网服务,301382,sz301382,0.08
互联网服务,300295,sz300295,-0.15
互联网服务,300288,sz300288,-0.18
互联网服务,301299,sz301299,-0.21
互联网服务,300921,sz300921,-0.41
互联网服务,688158,sh688158,-0.51
互联网服务,000409,sz000409,-0.66
互联网服务,300523,sz300523,-0.67
互联网服务,688229,sh688229,-0.7
互联网服务,600850,sh600850,-0.78
互联网服务,300645,sz300645,-0.81
互联网服务,300674,sz300674,-0.91
互联网服务,002195,sz002195,-0.92
互联网服务,301380,sz301380,-1.03
互联网服务,600589,sh600589,-1.35
互联网服务,688292,sh688292,-1.42
互联网服务,688387,sh688387,-2.35
互联网服务,002987,sz002987,-2.44
互联网服务,688500,sh688500,-4.07
互联网服务,600892,sh600892,-6.17
互联网金融,300059,sz300059,-0.36
互联网金融,002647,sz002647,-1.06
互联网金融,300773,sz300773,-1.48
互联网金融,601519,sh601519,-1.49
互联网金融,300033,sz300033,-1.52
互联网金融,300803,sz300803,-1.84
休闲服务,000428,sz000428,14.59
休闲服务,300860,sz300860,12.26
休闲服务,000978,sz000978,11.07
休闲服务,000430,sz000430,8.93
休闲服务,002059,sz002059,8.16
休闲服务,000610,sz000610,5.64
休闲服务,000721,sz000721,5.45
休闲服务,301073,sz301073,4.99
休闲服务,600576,sh600576,4.48
休闲服务,002186,sz002186,3.69
休闲服务,000796,sz000796,3.68
休闲服务,300859,sz300859,3.41
休闲服务,605108,sh605108,2.77
休闲服务,600250,sh600250,2.4
休闲服务,000888,sz000888,2.3
休闲服务,002707,sz002707,2.28
休闲服务,600138,sh600138,2.22
休闲服务,601007,sh601007,2.22
休闲服务,600706,sh600706,2.21
休闲服务,600754,sh600754,2.08
休闲服务,603136,sh603136,2.06
休闲服务,600258,sh600258,1.94
休闲服务,002627,sz002627,1.81
休闲服务,000524,sz000524,1.66
休闲服务,300144,sz300144,1.64
休闲服务,002159,sz002159,1.63
休闲服务,002033,sz002033,1.21
休闲服务,600054,sh600054,1.19
休闲服务,600749,sh600749,0.77
休闲服务,603099,sh603099,0.61
休闲服务,603199,sh603199,0.6
休闲服务,000069,sz000069,-0.43
休闲服务,002306,sz002306,-0.51
休闲服务,600593,sh600593,-0.54
休闲服务,603402,sh603402,-0.68
休闲服务,300795,sz300795,-0.7
体育,600158,sh600158,0.3
体育,002858,sz002858,-1.03
保健护理,001206,sz001206,3.22
保健护理,002626,sz002626,2.26
保健护理,600530,sh600530,0.41
保健护理,300791,sz300791,0.38
保健护理,603102,sh603102,-0.55
保健护理,002001,sz002001,-0.99
光电子器件,301183,sz301183,12.52
光电子器件,300632,sz300632,9.13
光电子器件,603679,sh603679,9.1
光电子器件,001267,sz001267,7.79
光电子器件,300394,sz300394,7.23
光电子器件,301321,sz301321,6.38
光电子器件,688635,sh688635,5.61
光电子器件,688010,sh688010,5.61
光电子器件,688127,sh688127,5.42
光电子器件,688195,sh688195,5.0
光电子器件,301571,sz301571,4.92
光电子器件,688378,sh688378,4.51
光电子器件,300747,sz300747,4.4
光电子器件,688502,sh688502,4.31
光电子器件,300566,sz300566,4.1
光电子器件,688150,sh688150,3.69
光电子器件,300489,sz300489,3.43
光电子器件,688307,sh688307,3.05
光电子器件,300790,sz300790,2.99
光电子器件,002745,sz002745,2.42
光电子器件,688079,sh688079,2.35
光电子器件,002273,sz002273,2.08
光电子器件,688401,sh688401,1.83
光电子器件,002076,sz002076,1.26
光电子器件,301421,sz301421,1.26
光电子器件,600363,sh600363,0.91
光电子器件,300162,sz300162,0.8
光电子器件,300625,sz300625,0.8
光电子器件,301479,sz301479,0.76
光电子器件,300889,sz300889,0.61
光电子器件,688299,sh688299,0.48
光电子器件,002962,sz002962,0.32
光电子器件,300398,sz300398,0.32
光电子器件,600071,sh600071,0.22
光电子器件,300296,sz300296,0.2
光电子器件,002005,sz002005,0.1
光电子器件,300303,sz300303,0.04
光电子器件,603212,sh603212,-0.03
光电子器件,002449,sz002449,-0.05
光电子器件,300102,sz300102,-0.05
光电子器件,300691,sz300691,-0.07
光电子器件,300323,sz300323,-0.14
光电子器件,002387,sz002387,-0.16
光电子器件,002587,sz002587,-0.21
光电子器件,300701,sz300701,-0.28
光电子器件,300389,sz300389,-0.49
光电子器件,600884,sh600884,-0.53
光电子器件,003015,sz003015,-0.6
光电子器件,300708,sz300708,-0.75
光电子器件,688826,sh688826,-0.75
光电子器件,002456,sz002456,-0.8
光电子器件,300232,sz300232,-0.87
光电子器件,300241,sz300241,-0.87
光电子器件,603297,sh603297,-1.21
光电子器件,300301,sz300301,-1.6
光电子器件,605118,sh605118,-1.69
光电子器件,300219,sz300219,-1.7
光电子器件,600703,sh600703,-1.83
光电子器件,603303,sh603303,-1.95
光电子器件,002983,sz002983,-2.02
光电子器件,002036,sz002036,-2.08
光电子器件,002638,sz002638,-2.47
光电子器件,002189,sz002189,-2.69
光电子器件,300582,sz300582,-3.57
公路铁路,600269,sh600269,2.62
公路铁路,603069,sh603069,2.41
公路铁路,000886,sz000886,2.21
公路铁路,600548,sh600548,2.11
公路铁路,000755,sz000755,1.95
公路铁路,002357,sz002357,1.37
公路铁路,000548,sz000548,1.31
公路铁路,600012,sh600012,1.12
公路铁路,600033,sh600033,1.1
公路铁路,600368,sh600368,0.65
公路铁路,600611,sh600611,0.59
公路铁路,600561,sh600561,0.57
公路铁路,000900,sz000900,0.47
公路铁路,601333,sh601333,0.45
公路铁路,000557,sz000557,0.27
公路铁路,000828,sz000828,0.23
公路铁路,600377,sh600377,0.11
公路铁路,600350,sh600350,0.08
公路铁路,001213,sz001213,-0.03
公路铁路,600020,sh600020,-0.18
公路铁路,600106,sh600106,-0.21
公路铁路,600834,sh600834,-0.25
公路铁路,600035,sh600035,-0.29
公路铁路,601518,sh601518,-0.34
公路铁路,601188,sh601188,-0.34
公路铁路,600125,sh600125,-0.42
公路铁路,001965,sz001965,-0.57
公路铁路,601107,sh601107,-0.66
公路铁路,601006,sh601006,-0.75
公路铁路,601816,sh601816,-1.18
公路铁路,600650,sh600650,-1.34
公路铁路,600603,sh600603,-1.56
公路铁路,000429,sz000429,-1.62
其他交运设备,600818,sh600818,4.52
其他交运设备,301322,sz301322,3.95
其他交运设备,000039,sz000039,3.8
其他交运设备,001324,sz001324,3.37
其他交运设备,600679,sh600679,0.8
其他交运设备,002105,sz002105,0.7
其他交运设备,301345,sz301345,0.3
其他交运设备,600099,sh600099,-0.07
其他交运设备,603787,sh603787,-0.25
其他交运设备,300994,sz300994,-0.29
其他交运设备,300960,sz300960,-0.31
其他交运设备,688015,sh688015,-0.52
其他交运设备,603468,sh603468,-0.65
其他交运设备,603776,sh603776,-0.89
其他交运设备,603529,sh603529,-1.29
其他交运设备,603129,sh603129,-3.02
其他家电,603657,sh603657,4.83
其他家电,300824,sz300824,0.91
其他家电,603219,sh603219,0.49
其他家电,603551,sh603551,0.41
其他家电,603075,sh603075,-1.28
其他家电,603992,sh603992,-2.24
其他家电,603519,sh603519,-3.71
其他家电,300911,sz300911,-11.08
其他建材,002694,sz002694,3.02
其他建材,002791,sz002791,2.42
其他建材,002718,sz002718,2.27
其他建材,300715,sz300715,2.2
其他建材,000619,sz000619,0.94
其他建材,002333,sz002333,0.78
其他建材,002398,sz002398,0.57
其他建材,002596,sz002596,0.42
其他建材,002457,sz002457,0.32
其他建材,000055,sz000055,0.28
其他建材,301010,sz301010,0.26
其他建材,002671,sz002671,0.23
其他建材,300737,sz300737,0.03
其他建材,300599,sz300599,-0.05
其他建材,603856,sh603856,-0.17
其他建材,603616,sh603616,-0.23
其他建材,002271,sz002271,-0.41
其他建材,002641,sz002641,-0.63
其他建材,000786,sz000786,-0.82
其他建材,605318,sh605318,-0.92
其他建材,001212,sz001212,-1.49
其他建材,600678,sh600678,-1.62
其他建材,002372,sz002372,-1.73
其他建材,603038,sh603038,-2.18
其他建材,002043,sz002043,-6.29
其他电气设备,002851,sz002851,7.91
其他电气设备,002245,sz002245,6.79
其他电气设备,301226,sz301226,5.68
其他电气设备,688429,sh688429,4.49
其他电气设备,605288,sh605288,4.3
其他电气设备,688719,sh688719,3.95
其他电气设备,301525,sz301525,2.68
其他电气设备,300820,sz300820,2.2
其他电气设备,301008,sz301008,1.98
其他电气设备,301658,sz301658,1.83
其他电气设备,603312,sh603312,1.81
其他电气设备,301120,sz301120,1.6
其他电气设备,688789,sh688789,1.25
其他电气设备,301168,sz301168,1.08
其他电气设备,301590,sz301590,0.94
其他电气设备,301359,sz301359,0.81
其他电气设备,002190,sz002190,0.7
其他电气设备,603583,sh603583,0.59
其他电气设备,688599,sh688599,0.38
其他电气设备,688408,sh688408,0.33
其他电气设备,300423,sz300423,0.3
其他电气设备,600379,sh600379,0.28
其他电气设备,603070,sh603070,0.23
其他电气设备,688063,sh688063,0.21
其他电气设备,301696,sz301696,-0.01
其他电气设备,688450,sh688450,-0.12
其他电气设备,301636,sz301636,-0.25
其他电气设备,002441,sz002441,-0.28
其他电气设备,300341,sz300341,-0.45
其他电气设备,601615,sh601615,-0.49
其他电气设备,301155,sz301155,-0.52
其他电气设备,688330,sh688330,-0.55
其他电气设备,301557,sz301557,-0.57
其他电气设备,301669,sz301669,-0.61
其他电气设备,003028,sz003028,-0.62
其他电气设备,603195,sh603195,-0.72
其他电气设备,688611,sh688611,-0.85
其他电气设备,603381,sh603381,-0.85
其他电气设备,002334,sz002334,-0.9
其他电气设备,688472,sh688472,-0.99
其他电气设备,301609,sz301609,-1.25
其他电气设备,688681,sh688681,-1.43
其他电气设备,300125,sz300125,-1.5
其他电气设备,605066,sh605066,-1.61
其他电气设备,001393,sz001393,-2.13
其他电气设备,603045,sh603045,-3.4
其他轻工,003006,sz003006,5.85
其他轻工,002571,sz002571,5.26
其他轻工,301227,sz301227,3.75
其他轻工,001211,sz001211,3.41
其他轻工,603059,sh603059,1.65
其他轻工,603385,sh603385,1.1
其他轻工,600735,sh600735,0.25
其他轻工,605099,sh605099,0.01
其他轻工,605009,sh605009,-0.05
其他轻工,600439,sh600439,-0.3
其他轻工,301501,sz301501,-1.22
其他轻工,300640,sz300640,-1.27
其他轻工,301101,sz301101,-1.37
其他轻工,002790,sz002790,-2.03
其他轻工,603272,sh603272,-2.2
其他轻工,603091,sh603091,-3.57
农业,600108,sh600108,18.08
农业,600354,sh600354,14.57
农业,002852,sz002852,11.06
农业,300189,sz300189,10.78
农业,600371,sh600371,10.47
农业,600127,sh600127,8.86
农业,600540,sh600540,8.23
农业,600313,sh600313,7.78
农业,600359,sh600359,7.78
农业,002041,sz002041,7.35
农业,600737,sh600737,6.76
农业,002086,sz002086,6.14
农业,000505,sz000505,5.55
农业,300511,sz300511,5.51
农业,601118,sh601118,5.17
农业,600251,sh600251,5.15
农业,300970,sz300970,4.97
农业,000930,sz000930,4.95
农业,601952,sh601952,4.51
农业,000713,sz000713,4.48
农业,002772,sz002772,4.22
农业,000998,sz000998,3.86
农业,300087,sz300087,3.84
农业,300999,sz300999,3.82
农业,600598,sh600598,3.31
农业,002286,sz002286,3.15
农业,603182,sh603182,2.58
农业,300175,sz300175,2.24
农业,600866,sh600866,2.0
农业,600883,sh600883,1.69
农业,600191,sh600191,1.28
