sector,code6,prefixed,m
一般零售,002697,sz002697,3.99
一般零售,601366,sh601366,3.93
一般零售,601933,sh601933,3.87
一般零售,600327,sh600327,3.82
一般零售,002419,sz002419,3.34
一般零售,002251,sz002251,3.27
一般零售,000501,sz000501,3.04
一般零售,002344,sz002344,2.95
一般零售,000715,sz000715,2.29
一般零售,002277,sz002277,2.0
一般零售,002561,sz002561,1.78
一般零售,600838,sh600838,1.71
一般零售,600693,sh600693,1.68
一般零售,000882,sz000882,1.41
一般零售,000785,sz000785,1.33
一般零售,000058,sz000058,0.7
一般零售,600859,sh600859,0.42
一般零售,601116,sh601116,0.27
一般零售,600827,sh600827,0.16
一般零售,600729,sh600729,-0.42
一般零售,600694,sh600694,-1.74
一般零售,000007,sz000007,-2.12
一般零售,600828,sh600828,-2.96
一般零售,300947,sz300947,-3.75
一般零售,601010,sh601010,-4.58
一般零售,600785,sh600785,-5.17
一般零售,002177,sz002177,-6.41
一般零售,600605,sh600605,-6.95
一般零售,603682,sh603682,-7.38
一般零售,600415,sh600415,-10.59
专业工程,301046,sz301046,28.14
专业工程,603163,sh603163,20.35
专业工程,300517,sz300517,12.09
专业工程,603098,sh603098,9.86
专业工程,601226,sh601226,9.85
专业工程,603929,sh603929,9.38
专业工程,002593,sz002593,8.73
专业工程,000928,sz000928,7.92
专业工程,601068,sh601068,7.69
专业工程,601618,sh601618,5.89
专业工程,603959,sh603959,5.75
专业工程,002051,sz002051,5.6
专业工程,002116,sz002116,5.31
专业工程,605167,sh605167,3.72
专业工程,002140,sz002140,2.29
专业工程,601133,sh601133,2.29
专业工程,300384,sz300384,2.16
专业工程,600970,sh600970,2.06
专业工程,601117,sh601117,1.5
专业工程,601096,sh601096,0.96
专业工程,603601,sh603601,0.45
专业工程,002323,sz002323,0.01
专业工程,002135,sz002135,-0.64
专业工程,000065,sz000065,-0.81
专业工程,603637,sh603637,-0.86
专业工程,003001,sz003001,-1.17
专业工程,605598,sh605598,-1.36
专业工程,000032,sz000032,-1.83
专业工程,605178,sh605178,-2.79
专业工程,605289,sh605289,-4.3
专业工程,300712,sz300712,-4.91
专业工程,002542,sz002542,-5.26
专业工程,300986,sz300986,-7.25
专业工程,002541,sz002541,-10.42
专业工程,002743,sz002743,-12.33
专业服务,301115,sz301115,13.79
专业服务,300938,sz300938,8.03
专业服务,301169,sz301169,7.9
专业服务,301228,sz301228,5.65
专业服务,603060,sh603060,3.94
专业服务,688757,sh688757,3.73
专业服务,688334,sh688334,3.71
专业服务,300860,sz300860,3.17
专业服务,600826,sh600826,2.87
专业服务,600662,sh600662,2.6
专业服务,603183,sh603183,2.45
专业服务,301508,sz301508,2.13
专业服务,003008,sz003008,1.48
专业服务,600861,sh600861,1.3
专业服务,002057,sz002057,1.13
专业服务,300215,sz300215,0.63
专业服务,300962,sz300962,0.4
专业服务,300416,sz300416,-0.49
专业服务,300887,sz300887,-0.9
专业服务,300012,sz300012,-1.08
专业服务,002967,sz002967,-2.27
专业服务,301632,sz301632,-2.67
专业服务,300797,sz300797,-4.03
专业服务,601965,sh601965,-4.88
专业服务,603373,sh603373,-4.91
专业服务,300662,sz300662,-8.56
专业服务,301449,sz301449,-11.32
专业服务,300795,sz300795,-16.99
专业连锁Ⅱ,603214,sh603214,16.58
专业连锁Ⅱ,301078,sz301078,6.14
专业连锁Ⅱ,000829,sz000829,5.2
专业连锁Ⅱ,300755,sz300755,-0.45
专业连锁Ⅱ,300022,sz300022,-0.6
专业连锁Ⅱ,002416,sz002416,-3.92
专业连锁Ⅱ,300622,sz300622,-6.86
专用设备,688700,sh688700,31.63
专用设备,603321,sh603321,31.61
专用设备,688383,sh688383,27.41
专用设备,002483,sz002483,26.69
专用设备,300499,sz300499,22.53
专用设备,600302,sh600302,21.24
专用设备,300151,sz300151,17.94
专用设备,603488,sh603488,15.67
专用设备,000852,sz000852,14.98
专用设备,300931,sz300931,14.04
专用设备,688630,sh688630,12.39
专用设备,603159,sh603159,12.13
专用设备,603956,sh603956,12.0
专用设备,001360,sz001360,10.89
专用设备,003036,sz003036,10.8
专用设备,603289,sh603289,10.69
专用设备,688400,sh688400,10.64
专用设备,603011,sh603011,10.52
专用设备,002774,sz002774,9.56
专用设备,600397,sh600397,9.33
专用设备,600579,sh600579,9.31
专用设备,600320,sh600320,8.97
专用设备,688531,sh688531,8.93
专用设备,601608,sh601608,8.32
专用设备,688813,sh688813,7.61
专用设备,000856,sz000856,7.43
专用设备,300480,sz300480,7.33
专用设备,002204,sz002204,7.32
专用设备,300411,sz300411,7.04
专用设备,601106,sh601106,6.94
专用设备,600262,sh600262,6.93
专用设备,688312,sh688312,6.39
专用设备,601399,sh601399,6.26
专用设备,002564,sz002564,6.12
专用设备,002209,sz002209,5.73
专用设备,603356,sh603356,5.13
专用设备,603800,sh603800,4.42
专用设备,300099,sz300099,4.36
专用设备,605259,sh605259,4.05
专用设备,002529,sz002529,4.0
专用设备,688328,sh688328,3.71
专用设备,603169,sh603169,3.53
专用设备,603698,sh603698,3.52
专用设备,300509,sz300509,3.19
专用设备,603029,sh603029,3.07
专用设备,600582,sh600582,2.97
专用设备,002722,sz002722,2.89
专用设备,001288,sz001288,2.86
专用设备,601798,sh601798,2.84
专用设备,002021,sz002021,2.69
专用设备,688211,sh688211,2.47
专用设备,002730,sz002730,2.36
专用设备,601038,sh601038,2.33
专用设备,001277,sz001277,2.24
专用设备,002526,sz002526,2.23
专用设备,002278,sz002278,2.07
专用设备,600232,sh600232,1.83
专用设备,002689,sz002689,1.72
专用设备,600835,sh600835,1.68
专用设备,300971,sz300971,1.62
专用设备,601717,sh601717,1.59
专用设备,688128,sh688128,1.37
专用设备,002667,sz002667,1.27
专用设备,300471,sz300471,1.22
专用设备,301200,sz301200,1.12
专用设备,600980,sh600980,0.99
专用设备,600843,sh600843,0.98
专用设备,002490,sz002490,0.88
专用设备,002337,sz002337,0.86
专用设备,603656,sh603656,0.82
专用设备,301158,sz301158,0.61
专用设备,603173,sh603173,0.58
专用设备,600560,sh600560,0.53
专用设备,002353,sz002353,0.43
专用设备,301533,sz301533,0.36
专用设备,300159,sz300159,0.33
专用设备,603966,sh603966,0.28
专用设备,002833,sz002833,0.24
专用设备,002073,sz002073,0.0
专用设备,600894,sh600894,0.0
专用设备,002006,sz002006,-0.05
专用设备,300095,sz300095,-0.11
专用设备,601369,sh601369,-0.23
专用设备,300813,sz300813,-0.3
专用设备,002367,sz002367,-0.33
专用设备,300281,sz300281,-0.43
专用设备,300435,sz300435,-0.48
专用设备,301083,sz301083,-0.5
专用设备,603855,sh603855,-0.51
专用设备,002535,sz002535,-0.7
专用设备,300415,sz300415,-0.72
专用设备,300549,sz300549,-1.02
专用设备,001395,sz001395,-1.03
专用设备,300307,sz300307,-1.03
专用设备,603076,sh603076,-1.05
专用设备,300837,sz300837,-1.39
专用设备,300669,sz300669,-1.61
专用设备,001256,sz001256,-1.82
专用设备,300512,sz300512,-1.88
专用设备,688022,sh688022,-1.88
专用设备,603081,sh603081,-1.89
专用设备,300988,sz300988,-1.93
专用设备,301056,sz301056,-1.97
专用设备,603337,sh603337,-2.13
专用设备,300521,sz300521,-2.17
专用设备,603135,sh603135,-2.3
专用设备,002690,sz002690,-2.38
专用设备,603895,sh603895,-2.44
专用设备,688529,sh688529,-2.45
专用设备,002523,sz002523,-2.5
专用设备,301013,sz301013,-2.53
专用设备,301063,sz301063,-2.58
专用设备,603325,sh603325,-2.59
专用设备,300382,sz300382,-2.6
专用设备,300836,sz300836,-2.6
专用设备,300756,sz300756,-2.62
专用设备,300412,sz300412,-2.63
专用设备,301053,sz301053,-2.74
专用设备,300540,sz300540,-2.75
专用设备,300293,sz300293,-2.82
专用设备,688162,sh688162,-2.94
专用设备,300092,sz300092,-2.96
专用设备,300195,sz300195,-3.01
专用设备,603901,sh603901,-3.04
专用设备,002779,sz002779,-3.14
专用设备,688633,sh688633,-3.19
专用设备,002527,sz002527,-3.25
专用设备,688420,sh688420,-3.25
专用设备,001225,sz001225,-3.43
专用设备,002009,sz002009,-3.43
专用设备,301598,sz301598,-3.44
专用设备,002816,sz002816,-3.45
专用设备,603036,sh603036,-3.61
专用设备,300472,sz300472,-3.73
专用设备,001332,sz001332,-3.75
专用设备,688755,sh688755,-3.81
专用设备,603095,sh603095,-3.82
专用设备,300823,sz300823,-3.88
专用设备,301138,sz301138,-4.02
专用设备,300833,sz300833,-4.2
专用设备,688092,sh688092,-4.22
专用设备,301260,sz301260,-4.28
专用设备,002611,sz002611,-4.4
专用设备,603789,sh603789,-4.52
专用设备,301128,sz301128,-4.66
专用设备,301601,sz301601,-4.71
专用设备,002595,sz002595,-4.99
专用设备,002786,sz002786,-5.15
专用设备,605286,sh605286,-5.24
专用设备,001400,sz001400,-5.78
专用设备,688596,sh688596,-5.94
专用设备,301105,sz301105,-6.08
专用设备,300902,sz300902,-6.12
专用设备,300103,sz300103,-6.18
专用设备,300084,sz300084,-6.19
专用设备,002837,sz002837,-6.38
专用设备,002757,sz002757,-6.48
专用设备,300950,sz300950,-6.65
专用设备,603012,sh603012,-6.85
专用设备,688648,sh688648,-7.69
专用设备,300865,sz300865,-7.7
专用设备,002031,sz002031,-8.06
专用设备,300879,sz300879,-8.13
专用设备,002691,sz002691,-8.49
专用设备,688071,sh688071,-9.09
专用设备,688113,sh688113,-9.44
专用设备,688789,sh688789,-9.72
专用设备,603391,sh603391,-10.13
专用设备,002890,sz002890,-10.85
专用设备,002960,sz002960,-11.55
专用设备,688121,sh688121,-12.76
专用设备,688377,sh688377,-13.79
专用设备,300004,sz300004,-16.08
专用设备,688835,sh688835,-19.99
个护用品,003006,sz003006,27.41
个护用品,301108,sz301108,8.38
个护用品,600249,sh600249,6.74
个护用品,605009,sh605009,4.72
个护用品,001328,sz001328,3.58
个护用品,002511,sz002511,2.54
个护用品,301009,sz301009,1.0
个护用品,603238,sh603238,0.82
个护用品,300658,sz300658,-1.78
个护用品,001206,sz001206,-2.09
个护用品,603059,sh603059,-2.65
个护用品,300888,sz300888,-3.14
个护用品,603193,sh603193,-7.95
中药Ⅱ,002349,sz002349,51.91
中药Ⅱ,002107,sz002107,18.03
中药Ⅱ,603139,sh603139,15.09
中药Ⅱ,300147,sz300147,13.52
中药Ⅱ,600671,sh600671,10.26
中药Ⅱ,002566,sz002566,9.36
中药Ⅱ,002728,sz002728,8.4
中药Ⅱ,300878,sz300878,7.42
中药Ⅱ,002644,sz002644,5.99
中药Ⅱ,600351,sh600351,5.62
中药Ⅱ,002424,sz002424,4.98
中药Ⅱ,600252,sh600252,4.57
中药Ⅱ,600771,sh600771,4.27
中药Ⅱ,600594,sh600594,3.59
中药Ⅱ,603896,sh603896,3.03
中药Ⅱ,000590,sz000590,2.94
中药Ⅱ,002907,sz002907,2.82
中药Ⅱ,000790,sz000790,2.69
中药Ⅱ,002864,sz002864,2.37
中药Ⅱ,300026,sz300026,1.87
中药Ⅱ,300039,sz300039,1.13
中药Ⅱ,002275,sz002275,1.05
中药Ⅱ,300158,sz300158,1.0
中药Ⅱ,000650,sz000650,0.57
中药Ⅱ,000989,sz000989,0.48
中药Ⅱ,300181,sz300181,0.38
中药Ⅱ,300519,sz300519,-0.19
中药Ⅱ,600566,sh600566,-0.23
中药Ⅱ,002287,sz002287,-0.38
中药Ⅱ,600332,sh600332,-0.49
中药Ⅱ,002873,sz002873,-0.77
中药Ⅱ,603858,sh603858,-1.08
中药Ⅱ,000999,sz000999,-1.25
中药Ⅱ,000623,sz000623,-1.57
中药Ⅱ,600557,sh600557,-1.59
中药Ⅱ,600572,sh600572,-1.79
中药Ⅱ,600285,sh600285,-1.94
中药Ⅱ,002317,sz002317,-2.05
中药Ⅱ,000538,sz000538,-2.06
中药Ⅱ,603998,sh603998,-2.26
中药Ⅱ,600750,sh600750,-2.44
中药Ⅱ,605199,sh605199,-2.46
中药Ⅱ,002603,sz002603,-2.65
中药Ⅱ,002737,sz002737,-2.71
中药Ⅱ,603567,sh603567,-2.99
中药Ⅱ,600329,sh600329,-3.86
中药Ⅱ,600993,sh600993,-3.96
中药Ⅱ,002412,sz002412,-4.18
中药Ⅱ,600976,sh600976,-5.2
中药Ⅱ,000423,sz000423,-5.3
中药Ⅱ,300534,sz300534,-5.47
中药Ⅱ,002198,sz002198,-6.49
中药Ⅱ,600222,sh600222,-8.39
中药Ⅱ,301111,sz301111,-8.87
中药Ⅱ,603439,sh603439,-11.17
乘用车,000572,sz000572,8.12
乘用车,000625,sz000625,1.0
乘用车,601238,sh601238,0.59
乘用车,600733,sh600733,0.01
乘用车,002594,sz002594,-3.26
乘用车,601633,sh601633,-4.67
乘用车,601127,sh601127,-5.63
互联网电商,300592,sz300592,18.91
互联网电商,300518,sz300518,12.58
互联网电商,002127,sz002127,3.37
互联网电商,300464,sz300464,2.21
互联网电商,002024,sz002024,1.69
互联网电商,301001,sz301001,-0.43
互联网电商,002803,sz002803,-0.45
互联网电商,605136,sh605136,-1.12
互联网电商,002640,sz002640,-1.4
互联网电商,301558,sz301558,-1.73
互联网电商,603613,sh603613,-3.18
互联网电商,300792,sz300792,-4.14
互联网电商,003010,sz003010,-7.61
互联网电商,002315,sz002315,-8.05
互联网电商,301110,sz301110,-11.71
休闲食品,603777,sh603777,8.32
休闲食品,300972,sz300972,4.49
休闲食品,002582,sz002582,4.34
休闲食品,603697,sh603697,4.02
休闲食品,000716,sz000716,3.24
休闲食品,001219,sz001219,2.41
休闲食品,603866,sh603866,2.37
休闲食品,002695,sz002695,1.15
休闲食品,603517,sh603517,0.17
休闲食品,002991,sz002991,-0.12
休闲食品,300783,sz300783,-0.14
休闲食品,603043,sh603043,-0.85
休闲食品,003000,sz003000,-1.29
休闲食品,603886,sh603886,-1.4
休闲食品,002820,sz002820,-1.52
休闲食品,002847,sz002847,-3.09
休闲食品,002557,sz002557,-3.35
休闲食品,605339,sh605339,-3.37
休闲食品,603719,sh603719,-3.71
休闲食品,300973,sz300973,-5.6
休闲食品,603057,sh603057,-6.07
休闲食品,002719,sz002719,-6.45
休闲食品,002956,sz002956,-10.08
体育Ⅱ,600676,sh600676,4.18
体育Ⅱ,002858,sz002858,-5.32
保险Ⅱ,601319,sh601319,0.53
保险Ⅱ,601601,sh601601,-2.04
保险Ⅱ,601318,sh601318,-2.57
保险Ⅱ,601628,sh601628,-3.15
保险Ⅱ,601336,sh601336,-5.18
元件,603186,sh603186,49.31
元件,688655,sh688655,49.15
元件,301132,sz301132,44.79
元件,301628,sz301628,44.26
元件,002815,sz002815,42.67
元件,002913,sz002913,36.0
元件,603328,sh603328,34.86
元件,300852,sz300852,33.97
元件,000823,sz000823,26.82
元件,002579,sz002579,26.14
元件,300964,sz300964,25.78
元件,301176,sz301176,25.08
元件,002436,sz002436,23.76
元件,002916,sz002916,20.75
元件,002463,sz002463,20.51
元件,603936,sh603936,20.42
元件,001389,sz001389,20.35
元件,603228,sh603228,19.62
元件,603920,sh603920,19.17
元件,002384,sz002384,17.8
元件,600601,sh600601,17.31
元件,603175,sh603175,17.24
元件,002938,sz002938,17.07
元件,603115,sh603115,16.42
元件,605258,sh605258,15.36
元件,605058,sh605058,14.92
元件,301041,sz301041,14.9
元件,300319,sz300319,14.73
元件,300739,sz300739,13.51
元件,300408,sz300408,13.38
元件,688519,sh688519,12.93
元件,002636,sz002636,10.95
元件,603386,sh603386,10.92
元件,301251,sz301251,10.12
元件,300814,sz300814,8.61
元件,300476,sz300476,8.37
元件,603989,sh603989,7.48
元件,688020,sh688020,7.28
元件,688183,sh688183,6.78
元件,002138,sz002138,4.68
元件,603738,sh603738,4.14
元件,002552,sz002552,2.48
元件,603459,sh603459,2.44
元件,002199,sz002199,1.1
元件,000636,sz000636,0.92
元件,600237,sh600237,0.89
元件,301566,sz301566,0.13
元件,300657,sz300657,-0.32
元件,002134,sz002134,-0.69
元件,002484,sz002484,-1.16
元件,300975,sz300975,-1.89
元件,001232,sz001232,-2.83
元件,301458,sz301458,-3.15
元件,600563,sh600563,-3.2
元件,688539,sh688539,-3.31
元件,300903,sz300903,-3.73
元件,300936,sz300936,-4.37
元件,300460,sz300460,-8.12
元件,002141,sz002141,-8.23
光伏设备,688503,sh688503,27.18
光伏设备,000821,sz000821,21.57
光伏设备,603628,sh603628,8.58
光伏设备,603212,sh603212,8.45
光伏设备,300827,sz300827,8.32
光伏设备,300776,sz300776,7.49
光伏设备,001269,sz001269,6.47
光伏设备,301168,sz301168,5.97
光伏设备,300842,sz300842,5.76
光伏设备,300080,sz300080,4.35
光伏设备,002623,sz002623,3.67
光伏设备,003022,sz003022,3.25
光伏设备,688560,sh688560,3.1
光伏设备,603806,sh603806,2.76
光伏设备,600207,sh600207,2.72
光伏设备,300393,sz300393,2.65
光伏设备,002459,sz002459,2.38
光伏设备,002079,sz002079,2.35
光伏设备,002506,sz002506,1.24
光伏设备,688303,sh688303,1.14
光伏设备,688556,sh688556,0.76
光伏设备,600732,sh600732,0.65
光伏设备,002865,sz002865,0.47
光伏设备,688223,sh688223,-0.24
光伏设备,601012,sh601012,-0.33
光伏设备,300724,sz300724,-0.39
光伏设备,300118,sz300118,-0.93
光伏设备,688599,sh688599,-1.04
光伏设备,300051,sz300051,-1.45
光伏设备,688032,sh688032,-1.55
光伏设备,603381,sh603381,-1.66
光伏设备,301278,sz301278,-1.83
光伏设备,002056,sz002056,-2.98
光伏设备,688680,sh688680,-3.05
光伏设备,002129,sz002129,-3.14
光伏设备,688472,sh688472,-3.2
光伏设备,603185,sh603185,-3.37
光伏设备,002150,sz002150,-3.44
光伏设备,601865,sh601865,-3.51
光伏设备,688516,sh688516,-3.97
光伏设备,603778,sh603778,-4.09
光伏设备,300751,sz300751,-4.36
光伏设备,300274,sz300274,-4.56
光伏设备,688390,sh688390,-4.83
光伏设备,301658,sz301658,-4.94
光伏设备,300316,sz300316,-5.5
光伏设备,603396,sh603396,-5.95
光伏设备,688348,sh688348,-5.97
光伏设备,688429,sh688429,-6.41
光伏设备,605117,sh605117,-7.32
光伏设备,688717,sh688717,-8.17
光伏设备,301636,sz301636,-8.62
光伏设备,688726,sh688726,-8.63
光伏设备,300345,sz300345,-9.17
光伏设备,300763,sz300763,-9.47
光伏设备,301266,sz301266,-10.04
光伏设备,688408,sh688408,-10.69
光伏设备,603398,sh603398,-15.04
光伏设备,300093,sz300093,-16.53
光学光电子,000020,sz000020,49.77
光学光电子,300088,sz300088,20.94
光学光电子,688181,sh688181,20.53
光学光电子,688127,sh688127,20.32
光学光电子,603679,sh603679,19.25
光学光电子,300808,sz300808,11.87
光学光电子,003019,sz003019,11.62
光学光电子,301479,sz301479,10.27
光学光电子,300909,sz300909,9.82
光学光电子,300301,sz300301,9.74
光学光电子,002106,sz002106,9.67
光学光电子,002745,sz002745,8.73
光学光电子,300939,sz300939,7.54
光学光电子,300632,sz300632,6.94
光学光电子,301183,sz301183,5.98
光学光电子,300752,sz300752,5.88
光学光电子,603685,sh603685,5.42
光学光电子,301045,sz301045,5.39
光学光电子,688195,sh688195,5.04
光学光电子,002289,sz002289,4.85
光学光电子,002845,sz002845,4.16
光学光电子,688378,sh688378,3.93
光学光电子,603703,sh603703,3.91
光学光电子,600071,sh600071,3.6
光学光电子,002955,sz002955,3.55
光学光电子,002992,sz002992,3.22
光学光电子,002273,sz002273,3.12
光学光电子,300940,sz300940,2.74
光学光电子,300303,sz300303,2.49
光学光电子,600552,sh600552,2.01
光学光电子,300566,sz300566,1.93
光学光电子,600707,sh600707,1.32
光学光电子,000045,sz000045,1.29
光学光电子,002962,sz002962,1.22
光学光电子,002222,sz002222,0.7
光学光电子,301421,sz301421,0.3
光学光电子,300323,sz300323,0.12
光学光电子,002217,sz002217,0.03
光学光电子,000727,sz000727,0.01
光学光电子,003015,sz003015,-0.07
光学光电子,001373,sz001373,-0.18
光学光电子,605588,sh605588,-0.39
光学光电子,002449,sz002449,-0.44
光学光电子,300489,sz300489,-0.48
光学光电子,002387,sz002387,-0.71
光学光电子,688079,sh688079,-0.78
光学光电子,000509,sz000509,-0.84
光学光电子,300241,sz300241,-0.85
光学光电子,688299,sh688299,-1.16
光学光电子,688010,sh688010,-1.23
光学光电子,300076,sz300076,-1.55
光学光电子,300296,sz300296,-1.78
光学光电子,688055,sh688055,-1.88
光学光电子,300162,sz300162,-1.92
光学光电子,688826,sh688826,-2.35
光学光电子,300269,sz300269,-2.57
光学光电子,001308,sz001308,-2.97
光学光电子,002587,sz002587,-3.05
光学光电子,000100,sz000100,-3.13
光学光电子,300219,sz300219,-3.14
光学光电子,603773,sh603773,-3.17
光学光电子,688502,sh688502,-3.43
光学光电子,300701,sz300701,-3.49
光学光电子,000725,sz000725,-3.54
光学光电子,300232,sz300232,-3.6
光学光电子,688538,sh688538,-3.61
光学光电子,002137,sz002137,-3.73
光学光电子,300389,sz300389,-3.9
光学光电子,000050,sz000050,-3.94
光学光电子,002654,sz002654,-3.95
光学光电子,603297,sh603297,-4.31
光学光电子,300331,sz300331,-4.33
光学光电子,300708,sz300708,-4.36
光学光电子,301106,sz301106,-4.41
光学光电子,600703,sh600703,-4.48
光学光电子,300582,sz300582,-4.92
光学光电子,688307,sh688307,-5.03
光学光电子,300120,sz300120,-5.09
