sector,code6,prefixed,m
专用设备,300486,sz300486,-0.79
专用设备,002009,sz002009,-0.8
专用设备,000528,sz000528,-0.86
专用设备,601399,sh601399,-0.92
专用设备,600243,sh600243,-0.95
专用设备,002006,sz002006,-0.97
专用设备,002204,sz002204,-0.97
专用设备,300412,sz300412,-1.0
专用设备,688638,sh688638,-1.0
专用设备,301260,sz301260,-1.02
专用设备,603789,sh603789,-1.03
专用设备,600499,sh600499,-1.12
专用设备,688160,sh688160,-1.13
专用设备,300931,sz300931,-1.14
专用设备,603690,sh603690,-1.18
专用设备,688420,sh688420,-1.19
专用设备,300228,sz300228,-1.22
专用设备,603656,sh603656,-1.23
专用设备,300084,sz300084,-1.25
专用设备,000425,sz000425,-1.28
专用设备,002698,sz002698,-1.34
专用设备,688501,sh688501,-1.37
专用设备,300756,sz300756,-1.4
专用设备,300813,sz300813,-1.44
专用设备,301456,sz301456,-1.44
专用设备,600783,sh600783,-1.46
专用设备,001256,sz001256,-1.47
专用设备,600031,sh600031,-1.47
专用设备,603298,sh603298,-1.48
专用设备,002535,sz002535,-1.56
专用设备,601038,sh601038,-1.57
专用设备,688121,sh688121,-1.58
专用设备,002031,sz002031,-1.61
专用设备,000680,sz000680,-1.63
专用设备,300293,sz300293,-1.63
专用设备,603966,sh603966,-1.71
专用设备,300786,sz300786,-1.72
专用设备,300210,sz300210,-1.73
专用设备,301325,sz301325,-1.75
专用设备,003021,sz003021,-1.8
专用设备,603012,sh603012,-1.81
专用设备,688096,sh688096,-1.82
专用设备,688518,sh688518,-1.82
专用设备,688596,sh688596,-1.86
专用设备,603032,sh603032,-1.91
专用设备,001223,sz001223,-1.93
专用设备,300159,sz300159,-1.95
专用设备,300540,sz300540,-2.06
专用设备,688755,sh688755,-2.06
专用设备,688623,sh688623,-2.07
专用设备,600545,sh600545,-2.08
专用设备,002833,sz002833,-2.09
专用设备,301312,sz301312,-2.09
专用设备,000157,sz000157,-2.16
专用设备,300457,sz300457,-2.18
专用设备,600388,sh600388,-2.2
专用设备,000551,sz000551,-2.24
专用设备,300861,sz300861,-2.29
专用设备,688480,sh688480,-2.34
专用设备,300461,sz300461,-2.35
专用设备,301513,sz301513,-2.35
专用设备,002931,sz002931,-2.43
专用设备,600980,sh600980,-2.43
专用设备,300382,sz300382,-2.44
专用设备,601717,sh601717,-2.45
专用设备,300400,sz300400,-2.47
专用设备,300415,sz300415,-2.51
专用设备,603638,sh603638,-2.51
专用设备,688125,sh688125,-2.56
专用设备,603283,sh603283,-2.58
专用设备,300902,sz300902,-2.63
专用设备,688006,sh688006,-2.64
专用设备,600835,sh600835,-2.65
专用设备,301360,sz301360,-2.67
专用设备,603029,sh603029,-2.67
专用设备,688090,sh688090,-2.74
专用设备,300818,sz300818,-2.75
专用设备,002595,sz002595,-2.9
专用设备,301338,sz301338,-2.98
专用设备,603203,sh603203,-3.0
专用设备,688633,sh688633,-3.0
专用设备,300953,sz300953,-3.13
专用设备,688383,sh688383,-3.15
专用设备,600397,sh600397,-3.17
专用设备,688499,sh688499,-3.24
专用设备,001360,sz001360,-3.26
专用设备,300480,sz300480,-3.29
专用设备,301533,sz301533,-3.33
专用设备,600582,sh600582,-3.36
专用设备,688097,sh688097,-3.42
专用设备,688328,sh688328,-3.43
专用设备,301013,sz301013,-3.5
专用设备,002779,sz002779,-3.51
专用设备,300669,sz300669,-3.51
专用设备,688376,sh688376,-3.57
专用设备,688559,sh688559,-3.63
专用设备,688419,sh688419,-3.64
专用设备,600984,sh600984,-3.73
专用设备,300816,sz300816,-3.78
专用设备,688037,sh688037,-3.87
专用设备,688392,sh688392,-3.9
专用设备,301200,sz301200,-4.04
专用设备,002774,sz002774,-4.08
专用设备,603800,sh603800,-4.14
专用设备,301599,sz301599,-4.27
专用设备,688312,sh688312,-4.46
专用设备,688400,sh688400,-4.47
专用设备,002366,sz002366,-4.51
专用设备,688729,sh688729,-4.52
专用设备,688700,sh688700,-4.97
专用设备,301053,sz301053,-5.28
专用设备,688630,sh688630,-5.31
专用设备,688361,sh688361,-5.43
专用设备,688813,sh688813,-5.49
专用设备,688001,sh688001,-5.76
专用设备,603095,sh603095,-5.84
专用设备,002975,sz002975,-6.02
专用设备,600815,sh600815,-6.86
专用设备,301662,sz301662,-11.36
中药生产,600222,sh600222,3.6
中药生产,002826,sz002826,3.08
中药生产,600976,sh600976,3.01
中药生产,002198,sz002198,2.29
中药生产,603139,sh603139,1.92
中药生产,600671,sh600671,1.5
中药生产,300158,sz300158,1.39
中药生产,603998,sh603998,1.31
中药生产,300878,sz300878,0.78
中药生产,000538,sz000538,0.29
中药生产,000590,sz000590,-0.02
中药生产,002566,sz002566,-0.07
中药生产,600479,sh600479,-0.09
中药生产,600993,sh600993,-0.35
中药生产,002349,sz002349,-0.42
中药生产,000423,sz000423,-0.43
中药生产,000989,sz000989,-0.45
中药生产,002728,sz002728,-0.53
中药生产,600436,sh600436,-0.58
中药生产,300147,sz300147,-0.65
中药生产,603567,sh603567,-0.69
中药生产,600518,sh600518,-0.78
中药生产,002107,sz002107,-0.82
中药生产,301331,sz301331,-0.82
中药生产,600329,sh600329,-0.82
中药生产,002424,sz002424,-0.84
中药生产,002873,sz002873,-0.84
中药生产,002275,sz002275,-0.85
中药生产,002287,sz002287,-0.89
中药生产,600535,sh600535,-0.89
中药生产,600085,sh600085,-0.94
中药生产,603896,sh603896,-1.08
中药生产,600285,sh600285,-1.15
中药生产,603439,sh603439,-1.16
中药生产,000790,sz000790,-1.17
中药生产,600422,sh600422,-1.19
中药生产,603858,sh603858,-1.36
中药生产,600572,sh600572,-1.37
中药生产,600129,sh600129,-1.37
中药生产,000650,sz000650,-1.39
中药生产,002864,sz002864,-1.41
中药生产,300026,sz300026,-1.52
中药生产,600557,sh600557,-1.61
中药生产,002644,sz002644,-1.61
中药生产,300181,sz300181,-1.68
中药生产,600771,sh600771,-1.75
中药生产,002603,sz002603,-1.77
中药生产,300519,sz300519,-1.88
中药生产,000623,sz000623,-2.17
中药生产,002737,sz002737,-2.34
中药生产,002317,sz002317,-2.51
中药生产,600750,sh600750,-2.69
中药生产,600351,sh600351,-2.78
中药生产,301111,sz301111,-3.04
中药生产,300039,sz300039,-3.27
中药生产,600252,sh600252,-3.38
中药生产,600381,sh600381,-3.87
中药生产,600594,sh600594,-3.87
中药生产,300534,sz300534,-4.27
中药生产,600613,sh600613,-11.84
中药生产,002412,sz002412,-12.36
互联网商务,600228,sh600228,9.82
互联网商务,002803,sz002803,3.69
互联网商务,300518,sz300518,3.41
互联网商务,605136,sh605136,1.81
互联网商务,300209,sz300209,1.35
互联网商务,300785,sz300785,1.08
互联网商务,300592,sz300592,0.92
互联网商务,002095,sz002095,0.64
互联网商务,002640,sz002640,0.58
互联网商务,603613,sh603613,0.05
互联网商务,301558,sz301558,-0.28
互联网商务,002315,sz002315,-0.37
互联网商务,300226,sz300226,-0.98
互联网商务,002127,sz002127,-1.2
互联网商务,301381,sz301381,-1.24
互联网商务,301563,sz301563,-2.77
互联网技术,300536,sz300536,3.19
互联网技术,300052,sz300052,2.68
互联网技术,300846,sz300846,2.57
互联网技术,300017,sz300017,-0.02
互联网技术,603887,sh603887,-0.06
互联网技术,600666,sh600666,-0.23
互联网技术,002229,sz002229,-0.82
互联网技术,300383,sz300383,-1.5
互联网技术,300738,sz300738,-1.82
互联网技术,603881,sh603881,-1.93
互联网技术,600588,sh600588,-2.53
互联网服务,600892,sh600892,17.97
互联网服务,300413,sz300413,15.6
互联网服务,600589,sh600589,8.87
互联网服务,688229,sh688229,5.15
互联网服务,002291,sz002291,4.37
互联网服务,300081,sz300081,4.21
互联网服务,603533,sh603533,4.18
互联网服务,300895,sz300895,2.41
互联网服务,688292,sh688292,2.25
互联网服务,301001,sz301001,2.0
互联网服务,688562,sh688562,1.71
互联网服务,300645,sz300645,1.62
互联网服务,301380,sz301380,1.58
互联网服务,603258,sh603258,1.48
互联网服务,000409,sz000409,1.43
互联网服务,002995,sz002995,1.25
互联网服务,301110,sz301110,0.95
互联网服务,688060,sh688060,0.89
互联网服务,300766,sz300766,0.79
互联网服务,300494,sz300494,0.68
互联网服务,301102,sz301102,0.56
互联网服务,300418,sz300418,0.54
互联网服务,002602,sz002602,0.5
互联网服务,300674,sz300674,0.48
互联网服务,600640,sh600640,0.47
互联网服务,300315,sz300315,0.4
互联网服务,002987,sz002987,0.37
互联网服务,300533,sz300533,0.33
互联网服务,300299,sz300299,0.3
互联网服务,600556,sh600556,0.16
互联网服务,300113,sz300113,0.12
互联网服务,002919,sz002919,0.04
互联网服务,300987,sz300987,0.04
互联网服务,300459,sz300459,-0.03
互联网服务,300288,sz300288,-0.05
互联网服务,002264,sz002264,-0.25
互联网服务,300921,sz300921,-0.26
互联网服务,301428,sz301428,-0.27
互联网服务,300523,sz300523,-0.28
互联网服务,300043,sz300043,-0.31
互联网服务,002425,sz002425,-0.49
互联网服务,600633,sh600633,-0.65
互联网服务,688051,sh688051,-0.67
互联网服务,688158,sh688158,-0.69
互联网服务,301299,sz301299,-0.81
互联网服务,603888,sh603888,-0.82
互联网服务,301382,sz301382,-0.83
互联网服务,600850,sh600850,-0.83
互联网服务,300002,sz300002,-0.83
互联网服务,002605,sz002605,-0.94
互联网服务,688618,sh688618,-0.98
互联网服务,002212,sz002212,-1.11
互联网服务,603000,sh603000,-1.17
互联网服务,002517,sz002517,-1.2
互联网服务,002624,sz002624,-1.28
互联网服务,002195,sz002195,-1.39
互联网服务,002174,sz002174,-1.42
互联网服务,002555,sz002555,-1.53
互联网服务,000681,sz000681,-1.54
互联网服务,300031,sz300031,-1.96
互联网服务,603444,sh603444,-2.02
互联网服务,300295,sz300295,-2.16
互联网服务,002027,sz002027,-2.34
互联网服务,688387,sh688387,-2.42
互联网服务,688787,sh688787,-2.83
互联网服务,002558,sz002558,-3.92
互联网服务,688500,sh688500,-4.72
互联网金融,300773,sz300773,0.41
互联网金融,002647,sz002647,0.23
互联网金融,601519,sh601519,-1.65
互联网金融,300803,sz300803,-2.25
互联网金融,300059,sz300059,-2.53
互联网金融,300033,sz300033,-4.91
休闲服务,002059,sz002059,11.05
休闲服务,000610,sz000610,7.88
休闲服务,603402,sh603402,7.42
休闲服务,002306,sz002306,4.66
休闲服务,300859,sz300859,3.88
休闲服务,000978,sz000978,3.37
休闲服务,600706,sh600706,2.85
休闲服务,600749,sh600749,2.47
休闲服务,600054,sh600054,2.21
休闲服务,000430,sz000430,2.12
休闲服务,603199,sh603199,1.74
休闲服务,605108,sh605108,1.66
休闲服务,601007,sh601007,1.56
休闲服务,000524,sz000524,1.56
休闲服务,002033,sz002033,1.48
休闲服务,603136,sh603136,1.42
休闲服务,000888,sz000888,1.4
休闲服务,300144,sz300144,1.2
休闲服务,002627,sz002627,1.11
休闲服务,600576,sh600576,1.06
休闲服务,301073,sz301073,1.01
休闲服务,002159,sz002159,0.99
休闲服务,600138,sh600138,0.97
休闲服务,000721,sz000721,0.84
休闲服务,000796,sz000796,0.68
休闲服务,002707,sz002707,0.6
休闲服务,300860,sz300860,-0.11
休闲服务,002186,sz002186,-0.22
休闲服务,000069,sz000069,-0.49
休闲服务,600754,sh600754,-0.54
休闲服务,600593,sh600593,-0.81
休闲服务,603099,sh603099,-1.03
休闲服务,600250,sh600250,-1.59
休闲服务,600258,sh600258,-1.96
休闲服务,000428,sz000428,-2.45
休闲服务,300795,sz300795,-3.85
体育,002858,sz002858,1.35
体育,600158,sh600158,0.96
保健护理,300791,sz300791,1.27
保健护理,001206,sz001206,0.58
保健护理,600530,sh600530,-0.56
保健护理,002001,sz002001,-1.64
保健护理,002626,sz002626,-1.94
保健护理,603102,sh603102,-3.74
光电子器件,605118,sh605118,9.56
光电子器件,300889,sz300889,6.24
光电子器件,002189,sz002189,5.05
光电子器件,300708,sz300708,4.86
光电子器件,300301,sz300301,3.78
光电子器件,600071,sh600071,2.49
光电子器件,301571,sz301571,2.16
光电子器件,300232,sz300232,0.8
光电子器件,002005,sz002005,0.46
光电子器件,002587,sz002587,0.42
光电子器件,002449,sz002449,0.39
光电子器件,300625,sz300625,-0.0
光电子器件,300241,sz300241,-0.08
光电子器件,300162,sz300162,-0.19
光电子器件,300219,sz300219,-0.22
光电子器件,002983,sz002983,-0.39
光电子器件,300102,sz300102,-0.39
光电子器件,002076,sz002076,-0.45
光电子器件,002962,sz002962,-0.48
光电子器件,300389,sz300389,-0.53
光电子器件,300691,sz300691,-0.59
光电子器件,603303,sh603303,-0.66
光电子器件,003015,sz003015,-0.8
光电子器件,002036,sz002036,-0.81
光电子器件,301321,sz301321,-0.85
光电子器件,688299,sh688299,-0.86
光电子器件,300701,sz300701,-0.88
光电子器件,300790,sz300790,-0.95
光电子器件,603297,sh603297,-1.04
光电子器件,300296,sz300296,-1.07
光电子器件,301479,sz301479,-1.16
光电子器件,002456,sz002456,-1.49
光电子器件,600363,sh600363,-1.69
光电子器件,002638,sz002638,-1.72
光电子器件,300303,sz300303,-1.77
光电子器件,002387,sz002387,-1.85
光电子器件,688195,sh688195,-1.85
光电子器件,300632,sz300632,-1.89
光电子器件,688378,sh688378,-1.97
光电子器件,301421,sz301421,-1.98
光电子器件,002273,sz002273,-2.08
光电子器件,600884,sh600884,-2.13
光电子器件,688010,sh688010,-2.16
光电子器件,688502,sh688502,-2.41
光电子器件,300582,sz300582,-2.48
光电子器件,300747,sz300747,-2.54
光电子器件,300489,sz300489,-2.57
光电子器件,301183,sz301183,-2.82
光电子器件,300394,sz300394,-2.86
光电子器件,688127,sh688127,-2.91
光电子器件,600703,sh600703,-3.0
光电子器件,603212,sh603212,-3.14
光电子器件,688307,sh688307,-3.41
光电子器件,688079,sh688079,-3.57
光电子器件,688401,sh688401,-3.66
光电子器件,688635,sh688635,-4.04
光电子器件,300323,sz300323,-4.52
光电子器件,300398,sz300398,-4.52
光电子器件,001267,sz001267,-4.73
光电子器件,002745,sz002745,-5.21
光电子器件,688150,sh688150,-5.56
光电子器件,300566,sz300566,-5.87
光电子器件,603679,sh603679,-5.89
光电子器件,688826,sh688826,-6.76
公路铁路,600106,sh600106,3.58
公路铁路,600035,sh600035,1.85
公路铁路,601333,sh601333,1.13
公路铁路,002357,sz002357,1.06
公路铁路,600012,sh600012,0.57
公路铁路,601518,sh601518,0.57
公路铁路,601816,sh601816,0.53
公路铁路,001965,sz001965,0.48
公路铁路,601006,sh601006,0.42
公路铁路,600377,sh600377,0.35
公路铁路,600561,sh600561,0.31
公路铁路,600269,sh600269,0.08
公路铁路,603069,sh603069,0.07
公路铁路,600603,sh600603,-0.18
公路铁路,000429,sz000429,-0.2
公路铁路,601188,sh601188,-0.23
公路铁路,000557,sz000557,-0.34
公路铁路,601107,sh601107,-0.37
公路铁路,000548,sz000548,-0.41
公路铁路,600020,sh600020,-0.45
公路铁路,600033,sh600033,-0.52
公路铁路,001213,sz001213,-0.59
公路铁路,600368,sh600368,-0.66
公路铁路,600125,sh600125,-0.76
公路铁路,000828,sz000828,-0.93
公路铁路,000755,sz000755,-0.96
公路铁路,000900,sz000900,-1.22
公路铁路,600834,sh600834,-1.22
公路铁路,600548,sh600548,-1.56
公路铁路,600650,sh600650,-1.66
公路铁路,000886,sz000886,-1.74
公路铁路,600350,sh600350,-1.92
公路铁路,600611,sh600611,-2.64
其他交运设备,688015,sh688015,1.37
其他交运设备,603468,sh603468,1.18
其他交运设备,603787,sh603787,1.06
其他交运设备,300994,sz300994,0.69
其他交运设备,600679,sh600679,0.29
其他交运设备,002105,sz002105,-0.05
其他交运设备,600099,sh600099,-0.08
其他交运设备,300960,sz300960,-0.2
其他交运设备,603529,sh603529,-0.24
其他交运设备,001324,sz001324,-0.67
其他交运设备,301322,sz301322,-0.83
其他交运设备,600818,sh600818,-1.06
其他交运设备,603776,sh603776,-1.12
其他交运设备,603129,sh603129,-1.61
其他交运设备,301345,sz301345,-4.99
其他交运设备,000039,sz000039,-5.89
其他家电,300911,sz300911,13.5
其他家电,603657,sh603657,2.22
其他家电,603075,sh603075,0.57
其他家电,603551,sh603551,0.27
其他家电,300824,sz300824,-0.04
其他家电,603992,sh603992,-2.94
其他家电,603219,sh603219,-3.2
其他家电,603519,sh603519,-5.52
其他建材,002457,sz002457,6.58
其他建材,603616,sh603616,3.49
其他建材,300599,sz300599,2.63
其他建材,600678,sh600678,1.47
其他建材,301010,sz301010,1.22
其他建材,002596,sz002596,0.94
其他建材,002671,sz002671,0.76
其他建材,603856,sh603856,0.7
其他建材,605318,sh605318,0.39
其他建材,002398,sz002398,0.19
其他建材,603038,sh603038,0.09
其他建材,001212,sz001212,-0.01
其他建材,000619,sz000619,-0.07
其他建材,002641,sz002641,-0.32
其他建材,002372,sz002372,-0.76
其他建材,000055,sz000055,-0.82
其他建材,002694,sz002694,-0.98
其他建材,002333,sz002333,-1.28
其他建材,002043,sz002043,-1.35
其他建材,002791,sz002791,-1.78
其他建材,000786,sz000786,-2.68
其他建材,300737,sz300737,-2.71
其他建材,300715,sz300715,-2.97
其他建材,002718,sz002718,-3.09
其他建材,002271,sz002271,-4.29
其他电气设备,603583,sh603583,5.94
其他电气设备,600379,sh600379,5.05
其他电气设备,688429,sh688429,4.27
其他电气设备,001393,sz001393,3.39
其他电气设备,003028,sz003028,2.74
其他电气设备,301008,sz301008,2.34
其他电气设备,688611,sh688611,2.13
其他电气设备,300423,sz300423,1.51
其他电气设备,002441,sz002441,1.35
其他电气设备,002190,sz002190,1.24
其他电气设备,301557,sz301557,0.56
其他电气设备,301359,sz301359,0.51
其他电气设备,603070,sh603070,0.49
其他电气设备,301636,sz301636,0.19
其他电气设备,301120,sz301120,0.12
其他电气设备,301609,sz301609,0.02
其他电气设备,002334,sz002334,-0.16
其他电气设备,603312,sh603312,-0.4
其他电气设备,301168,sz301168,-0.45
其他电气设备,301525,sz301525,-0.54
其他电气设备,300820,sz300820,-0.72
其他电气设备,603195,sh603195,-0.75
其他电气设备,688330,sh688330,-0.8
其他电气设备,688450,sh688450,-0.81
其他电气设备,301590,sz301590,-0.86
其他电气设备,605066,sh605066,-0.86
其他电气设备,603381,sh603381,-0.92
其他电气设备,301226,sz301226,-1.22
其他电气设备,300341,sz300341,-1.38
其他电气设备,301696,sz301696,-1.47
其他电气设备,688681,sh688681,-1.55
其他电气设备,688719,sh688719,-2.07
其他电气设备,300125,sz300125,-2.09
其他电气设备,301155,sz301155,-2.17
其他电气设备,605288,sh605288,-2.21
其他电气设备,002245,sz002245,-2.39
其他电气设备,688063,sh688063,-2.65
其他电气设备,301669,sz301669,-2.77
其他电气设备,301658,sz301658,-2.88
其他电气设备,688472,sh688472,-3.52
其他电气设备,601615,sh601615,-4.18
其他电气设备,688408,sh688408,-5.22
其他电气设备,688599,sh688599,-5.31
其他电气设备,002851,sz002851,-6.24
其他电气设备,688789,sh688789,-7.05
其他电气设备,603045,sh603045,-7.9
其他轻工,603272,sh603272,9.02
其他轻工,002790,sz002790,4.09
其他轻工,300640,sz300640,3.39
其他轻工,301227,sz301227,3.09
其他轻工,003006,sz003006,2.48
其他轻工,301101,sz301101,2.11
其他轻工,001211,sz001211,1.55
其他轻工,301501,sz301501,1.27
其他轻工,603059,sh603059,0.95
其他轻工,600439,sh600439,0.68
其他轻工,002571,sz002571,0.16
其他轻工,603091,sh603091,0.08
其他轻工,605009,sh605009,0.05
其他轻工,600735,sh600735,-0.88
其他轻工,603385,sh603385,-1.17
其他轻工,605099,sh605099,-2.76
农业,600540,sh600540,17.95
农业,600371,sh600371,10.73
农业,603336,sh603336,2.69
农业,300138,sz300138,0.18
农业,603182,sh603182,-0.52
农业,300175,sz300175,-0.81
农业,601118,sh601118,-0.85
农业,600883,sh600883,-0.99
农业,600127,sh600127,-1.2
农业,002086,sz002086,-1.35
农业,000998,sz000998,-1.51
农业,002286,sz002286,-1.57
农业,600737,sh600737,-1.66
农业,000972,sz000972,-2.05
农业,600866,sh600866,-2.51
农业,300999,sz300999,-2.6
农业,600191,sh600191,-3.03
农业,002852,sz002852,-3.1
农业,000930,sz000930,-3.25
农业,300189,sz300189,-3.58
农业,300087,sz300087,-3.95
