sector,code6,prefixed,m
专用设备,002021,sz002021,-1.09
专用设备,301200,sz301200,-1.14
专用设备,600783,sh600783,-1.32
专用设备,600031,sh600031,-1.42
专用设备,603203,sh603203,-1.42
专用设备,002490,sz002490,-1.53
专用设备,688630,sh688630,-1.61
专用设备,002595,sz002595,-1.65
专用设备,600579,sh600579,-1.66
专用设备,603169,sh603169,-1.66
专用设备,002690,sz002690,-1.68
专用设备,300757,sz300757,-1.68
专用设备,603698,sh603698,-1.69
专用设备,688335,sh688335,-1.69
专用设备,603855,sh603855,-1.78
专用设备,000157,sz000157,-1.79
专用设备,688361,sh688361,-1.79
专用设备,000551,sz000551,-1.81
专用设备,300813,sz300813,-1.82
专用设备,600894,sh600894,-1.83
专用设备,601608,sh601608,-1.85
专用设备,603789,sh603789,-1.89
专用设备,600526,sh600526,-1.92
专用设备,601798,sh601798,-1.95
专用设备,002073,sz002073,-1.96
专用设备,002890,sz002890,-2.0
专用设备,300276,sz300276,-2.01
专用设备,603298,sh603298,-2.03
专用设备,002097,sz002097,-2.04
专用设备,301338,sz301338,-2.1
专用设备,002837,sz002837,-2.12
专用设备,603126,sh603126,-2.12
专用设备,300800,sz300800,-2.13
专用设备,300217,sz300217,-2.18
专用设备,300105,sz300105,-2.22
专用设备,600835,sh600835,-2.22
专用设备,000528,sz000528,-2.23
专用设备,003036,sz003036,-2.23
专用设备,603690,sh603690,-2.23
专用设备,002685,sz002685,-2.27
专用设备,688022,sh688022,-2.27
专用设备,301138,sz301138,-2.29
专用设备,603338,sh603338,-2.3
专用设备,002689,sz002689,-2.31
专用设备,300540,sz300540,-2.31
专用设备,002691,sz002691,-2.32
专用设备,000852,sz000852,-2.33
专用设备,688729,sh688729,-2.33
专用设备,603289,sh603289,-2.34
专用设备,688623,sh688623,-2.35
专用设备,002367,sz002367,-2.38
专用设备,300173,sz300173,-2.38
专用设备,600262,sh600262,-2.4
专用设备,688718,sh688718,-2.4
专用设备,603081,sh603081,-2.41
专用设备,603337,sh603337,-2.44
专用设备,301043,sz301043,-2.48
专用设备,300861,sz300861,-2.49
专用设备,603611,sh603611,-2.49
专用设备,603656,sh603656,-2.51
专用设备,300472,sz300472,-2.52
专用设备,300786,sz300786,-2.52
专用设备,300228,sz300228,-2.54
专用设备,003025,sz003025,-2.55
专用设备,688485,sh688485,-2.55
专用设备,300950,sz300950,-2.58
专用设备,300471,sz300471,-2.59
专用设备,002779,sz002779,-2.6
专用设备,603800,sh603800,-2.67
专用设备,002337,sz002337,-2.68
专用设备,688128,sh688128,-2.69
专用设备,002960,sz002960,-2.72
专用设备,600499,sh600499,-2.73
专用设备,301083,sz301083,-2.74
专用设备,603248,sh603248,-2.8
专用设备,688057,sh688057,-2.8
专用设备,688518,sh688518,-2.8
专用设备,002757,sz002757,-2.83
专用设备,603283,sh603283,-2.88
专用设备,000425,sz000425,-2.89
专用设备,002611,sz002611,-2.9
专用设备,688097,sh688097,-2.9
专用设备,002164,sz002164,-2.92
专用设备,603321,sh603321,-2.92
专用设备,603015,sh603015,-2.95
专用设备,300293,sz300293,-2.96
专用设备,300415,sz300415,-2.96
专用设备,301199,sz301199,-2.97
专用设备,301599,sz301599,-2.98
专用设备,300425,sz300425,-3.04
专用设备,300480,sz300480,-3.04
专用设备,002031,sz002031,-3.05
专用设备,300512,sz300512,-3.06
专用设备,600843,sh600843,-3.06
专用设备,688328,sh688328,-3.06
专用设备,688559,sh688559,-3.06
专用设备,300521,sz300521,-3.07
专用设备,002526,sz002526,-3.1
专用设备,300307,sz300307,-3.11
专用设备,301018,sz301018,-3.12
专用设备,002786,sz002786,-3.13
专用设备,002975,sz002975,-3.16
专用设备,688001,sh688001,-3.17
专用设备,300159,sz300159,-3.18
专用设备,603282,sh603282,-3.18
专用设备,603966,sh603966,-3.22
专用设备,300953,sz300953,-3.23
专用设备,003021,sz003021,-3.25
专用设备,688419,sh688419,-3.25
专用设备,300412,sz300412,-3.26
专用设备,688096,sh688096,-3.27
专用设备,688113,sh688113,-3.27
专用设备,301161,sz301161,-3.28
专用设备,002009,sz002009,-3.31
专用设备,301360,sz301360,-3.33
专用设备,688501,sh688501,-3.36
专用设备,002006,sz002006,-3.38
专用设备,002564,sz002564,-3.4
专用设备,688392,sh688392,-3.4
专用设备,300400,sz300400,-3.41
专用设备,300631,sz300631,-3.42
专用设备,600560,sh600560,-3.42
专用设备,002278,sz002278,-3.46
专用设备,300700,sz300700,-3.46
专用设备,301028,sz301028,-3.47
专用设备,600615,sh600615,-3.48
专用设备,002833,sz002833,-3.5
专用设备,300457,sz300457,-3.52
专用设备,601717,sh601717,-3.54
专用设备,600984,sh600984,-3.54
专用设备,300084,sz300084,-3.56
专用设备,002529,sz002529,-3.62
专用设备,600980,sh600980,-3.64
专用设备,000856,sz000856,-3.67
专用设备,688499,sh688499,-3.73
专用设备,301513,sz301513,-3.79
专用设备,688633,sh688633,-3.8
专用设备,301662,sz301662,-3.82
专用设备,002209,sz002209,-3.85
专用设备,605186,sh605186,-3.85
专用设备,300195,sz300195,-3.87
专用设备,300899,sz300899,-3.88
专用设备,603273,sh603273,-3.88
专用设备,002698,sz002698,-3.9
专用设备,688125,sh688125,-3.93
专用设备,300198,sz300198,-4.01
专用设备,301260,sz301260,-4.01
专用设备,600302,sh600302,-4.02
专用设备,688529,sh688529,-4.02
专用设备,688531,sh688531,-4.05
专用设备,603076,sh603076,-4.06
专用设备,603095,sh603095,-4.06
专用设备,603280,sh603280,-4.08
专用设备,300823,sz300823,-4.1
专用设备,688021,sh688021,-4.11
专用设备,688420,sh688420,-4.11
专用设备,001336,sz001336,-4.15
专用设备,688638,sh688638,-4.15
专用设备,001256,sz001256,-4.22
专用设备,603912,sh603912,-4.22
专用设备,001400,sz001400,-4.25
专用设备,688037,sh688037,-4.25
专用设备,688090,sh688090,-4.26
专用设备,688376,sh688376,-4.26
专用设备,301312,sz301312,-4.28
专用设备,301533,sz301533,-4.33
专用设备,688092,sh688092,-4.34
专用设备,300266,sz300266,-4.36
专用设备,603135,sh603135,-4.36
专用设备,300509,sz300509,-4.38
专用设备,603029,sh603029,-4.41
专用设备,688215,sh688215,-4.43
专用设备,002535,sz002535,-4.46
专用设备,001277,sz001277,-4.52
专用设备,603901,sh603901,-4.52
专用设备,603036,sh603036,-4.54
专用设备,001395,sz001395,-4.61
专用设备,002931,sz002931,-4.65
专用设备,300669,sz300669,-4.68
专用设备,301468,sz301468,-4.71
专用设备,688400,sh688400,-4.8
专用设备,300818,sz300818,-4.81
专用设备,300931,sz300931,-4.84
专用设备,301325,sz301325,-4.85
专用设备,000680,sz000680,-4.86
专用设备,688701,sh688701,-4.89
专用设备,300103,sz300103,-4.97
专用设备,600215,sh600215,-4.98
专用设备,603895,sh603895,-5.02
专用设备,001223,sz001223,-5.05
专用设备,688755,sh688755,-5.07
专用设备,688312,sh688312,-5.11
专用设备,300004,sz300004,-5.13
专用设备,688309,sh688309,-5.2
专用设备,688659,sh688659,-5.2
专用设备,603032,sh603032,-5.21
专用设备,300619,sz300619,-5.22
专用设备,301112,sz301112,-5.33
专用设备,300816,sz300816,-5.34
专用设备,301063,sz301063,-5.34
专用设备,603315,sh603315,-5.4
专用设备,688565,sh688565,-5.46
专用设备,301601,sz301601,-5.48
专用设备,001360,sz001360,-5.55
专用设备,300992,sz300992,-5.55
专用设备,600388,sh600388,-5.59
专用设备,300837,sz300837,-5.66
专用设备,300912,sz300912,-5.7
专用设备,301128,sz301128,-5.89
专用设备,688480,sh688480,-5.89
专用设备,300884,sz300884,-5.97
专用设备,300210,sz300210,-6.11
专用设备,688121,sh688121,-6.28
专用设备,603012,sh603012,-6.36
专用设备,688596,sh688596,-6.38
专用设备,600397,sh600397,-6.46
专用设备,301288,sz301288,-6.47
专用设备,688377,sh688377,-6.69
专用设备,300879,sz300879,-6.76
专用设备,002774,sz002774,-6.89
专用设备,600815,sh600815,-6.93
专用设备,301105,sz301105,-7.07
专用设备,688383,sh688383,-7.24
专用设备,002418,sz002418,-7.26
专用设备,301633,sz301633,-7.56
专用设备,300865,sz300865,-8.47
专用设备,688433,sh688433,-9.1
专用设备,300382,sz300382,-9.39
专用设备,300461,sz300461,-10.1
中药生产,603439,sh603439,7.17
中药生产,603139,sh603139,1.18
中药生产,000538,sz000538,-0.23
中药生产,600671,sh600671,-0.54
中药生产,600436,sh600436,-0.83
中药生产,600976,sh600976,-0.88
中药生产,002275,sz002275,-1.04
中药生产,000423,sz000423,-1.3
中药生产,600750,sh600750,-1.39
中药生产,600381,sh600381,-1.69
中药生产,600285,sh600285,-1.81
中药生产,603858,sh603858,-1.81
中药生产,600329,sh600329,-1.89
中药生产,600535,sh600535,-1.92
中药生产,002737,sz002737,-1.97
中药生产,600085,sh600085,-2.15
中药生产,600993,sh600993,-2.23
中药生产,300181,sz300181,-2.48
中药生产,600518,sh600518,-2.52
中药生产,002603,sz002603,-2.6
中药生产,600129,sh600129,-2.76
中药生产,002287,sz002287,-2.88
中药生产,300147,sz300147,-2.88
中药生产,002198,sz002198,-2.88
中药生产,300878,sz300878,-2.88
中药生产,002728,sz002728,-2.96
中药生产,600422,sh600422,-3.03
中药生产,600771,sh600771,-3.05
中药生产,300519,sz300519,-3.07
中药生产,600351,sh600351,-3.12
中药生产,000623,sz000623,-3.15
中药生产,600252,sh600252,-3.17
中药生产,000650,sz000650,-3.24
中药生产,002873,sz002873,-3.28
中药生产,600572,sh600572,-3.33
中药生产,600557,sh600557,-3.42
中药生产,000590,sz000590,-3.43
中药生产,002424,sz002424,-3.55
中药生产,300026,sz300026,-3.59
中药生产,002644,sz002644,-3.63
中药生产,000989,sz000989,-3.67
中药生产,002566,sz002566,-3.71
中药生产,603998,sh603998,-3.73
中药生产,000790,sz000790,-4.09
中药生产,603567,sh603567,-4.23
中药生产,002826,sz002826,-4.26
中药生产,301331,sz301331,-4.26
中药生产,603896,sh603896,-4.26
中药生产,600594,sh600594,-4.47
中药生产,002864,sz002864,-4.54
中药生产,300039,sz300039,-4.97
中药生产,300158,sz300158,-4.99
中药生产,002107,sz002107,-5.19
中药生产,002317,sz002317,-5.6
中药生产,002412,sz002412,-6.05
中药生产,300534,sz300534,-6.2
中药生产,301111,sz301111,-6.44
中药生产,600222,sh600222,-6.67
中药生产,002349,sz002349,-7.96
中药生产,600613,sh600613,-9.12
中药生产,600479,sh600479,-15.24
互联网商务,300209,sz300209,1.1
互联网商务,301381,sz301381,0.84
互联网商务,300592,sz300592,-0.42
互联网商务,002640,sz002640,-0.62
互联网商务,002127,sz002127,-1.5
互联网商务,002803,sz002803,-1.55
互联网商务,600228,sh600228,-2.02
互联网商务,002315,sz002315,-2.47
互联网商务,603613,sh603613,-2.84
互联网商务,605136,sh605136,-3.09
互联网商务,301563,sz301563,-3.27
互联网商务,300226,sz300226,-3.46
互联网商务,002095,sz002095,-3.95
互联网商务,301558,sz301558,-4.1
互联网商务,300785,sz300785,-4.94
互联网商务,300518,sz300518,-5.43
互联网技术,300846,sz300846,2.95
互联网技术,300536,sz300536,1.07
互联网技术,600666,sh600666,-1.97
互联网技术,300738,sz300738,-2.05
互联网技术,600588,sh600588,-3.15
互联网技术,603887,sh603887,-3.16
互联网技术,300017,sz300017,-3.2
互联网技术,603881,sh603881,-3.31
互联网技术,002229,sz002229,-4.34
互联网技术,300052,sz300052,-4.48
互联网技术,300383,sz300383,-4.79
互联网服务,603533,sh603533,4.88
互联网服务,002174,sz002174,4.51
互联网服务,002212,sz002212,2.47
互联网服务,300895,sz300895,2.17
互联网服务,002517,sz002517,1.08
互联网服务,688292,sh688292,0.9
互联网服务,300081,sz300081,0.5
互联网服务,603888,sh603888,-0.92
互联网服务,688562,sh688562,-0.99
互联网服务,300031,sz300031,-1.02
互联网服务,688387,sh688387,-1.06
互联网服务,002602,sz002602,-1.13
互联网服务,301380,sz301380,-1.2
互联网服务,301102,sz301102,-1.51
互联网服务,600556,sh600556,-1.65
互联网服务,002195,sz002195,-1.84
互联网服务,300002,sz300002,-1.9
互联网服务,300987,sz300987,-1.9
互联网服务,300295,sz300295,-1.98
互联网服务,600640,sh600640,-2.01
互联网服务,002291,sz002291,-2.11
互联网服务,002027,sz002027,-2.15
互联网服务,000409,sz000409,-2.41
互联网服务,300921,sz300921,-2.46
互联网服务,688500,sh688500,-2.47
互联网服务,600850,sh600850,-2.52
互联网服务,300459,sz300459,-2.56
互联网服务,600633,sh600633,-2.66
互联网服务,300418,sz300418,-2.73
互联网服务,300523,sz300523,-2.78
互联网服务,603000,sh603000,-2.8
互联网服务,300315,sz300315,-2.81
互联网服务,002605,sz002605,-2.86
互联网服务,688060,sh688060,-2.96
互联网服务,688158,sh688158,-3.04
互联网服务,002995,sz002995,-3.07
互联网服务,300674,sz300674,-3.17
互联网服务,300288,sz300288,-3.21
互联网服务,300299,sz300299,-3.29
互联网服务,603258,sh603258,-3.3
互联网服务,300494,sz300494,-3.38
互联网服务,300043,sz300043,-3.49
互联网服务,603444,sh603444,-3.61
互联网服务,300533,sz300533,-3.64
互联网服务,002555,sz002555,-3.71
互联网服务,002919,sz002919,-3.78
互联网服务,002425,sz002425,-3.84
互联网服务,300645,sz300645,-3.86
互联网服务,300113,sz300113,-3.86
互联网服务,301001,sz301001,-3.89
互联网服务,301382,sz301382,-3.92
互联网服务,688618,sh688618,-3.94
互联网服务,600589,sh600589,-3.97
互联网服务,300413,sz300413,-4.0
互联网服务,002558,sz002558,-4.17
互联网服务,002264,sz002264,-4.28
互联网服务,002624,sz002624,-4.39
互联网服务,002987,sz002987,-4.76
互联网服务,688229,sh688229,-4.79
互联网服务,000681,sz000681,-4.88
互联网服务,301299,sz301299,-5.1
互联网服务,301110,sz301110,-5.13
互联网服务,688051,sh688051,-5.16
互联网服务,301428,sz301428,-5.32
互联网服务,688787,sh688787,-5.35
互联网服务,300766,sz300766,-5.49
互联网服务,600892,sh600892,-9.92
互联网金融,002647,sz002647,-3.11
互联网金融,300059,sz300059,-3.25
互联网金融,300033,sz300033,-4.09
互联网金融,300773,sz300773,-5.36
互联网金融,300803,sz300803,-6.19
互联网金融,601519,sh601519,-7.94
休闲服务,603136,sh603136,9.27
休闲服务,000978,sz000978,9.18
休闲服务,000610,sz000610,5.93
休闲服务,600706,sh600706,3.3
休闲服务,002306,sz002306,-1.61
休闲服务,600138,sh600138,-2.55
休闲服务,600754,sh600754,-2.74
休闲服务,603099,sh603099,-2.81
休闲服务,600258,sh600258,-2.99
休闲服务,600054,sh600054,-3.24
休闲服务,600593,sh600593,-3.24
休闲服务,601007,sh601007,-3.5
休闲服务,002159,sz002159,-3.7
休闲服务,600576,sh600576,-3.8
休闲服务,000069,sz000069,-4.01
休闲服务,002186,sz002186,-4.02
休闲服务,300144,sz300144,-4.04
休闲服务,300860,sz300860,-4.09
休闲服务,603199,sh603199,-4.21
休闲服务,002707,sz002707,-4.31
休闲服务,300795,sz300795,-4.87
休闲服务,002627,sz002627,-4.91
休闲服务,000888,sz000888,-5.2
休闲服务,605108,sh605108,-5.25
休闲服务,000796,sz000796,-5.36
休闲服务,600250,sh600250,-5.63
休闲服务,002033,sz002033,-5.67
休闲服务,000430,sz000430,-5.68
休闲服务,000524,sz000524,-5.79
休闲服务,600749,sh600749,-5.83
休闲服务,000721,sz000721,-6.95
休闲服务,002059,sz002059,-8.55
休闲服务,603402,sh603402,-10.23
休闲服务,000428,sz000428,-10.45
休闲服务,301073,sz301073,-10.52
休闲服务,300859,sz300859,-10.73
体育,600158,sh600158,-1.61
体育,002858,sz002858,-3.34
保健护理,002001,sz002001,-1.82
保健护理,600530,sh600530,-2.31
保健护理,300791,sz300791,-3.94
保健护理,001206,sz001206,-4.41
保健护理,002626,sz002626,-4.5
保健护理,603102,sh603102,-5.07
光电子器件,301183,sz301183,5.09
光电子器件,603679,sh603679,3.75
光电子器件,002189,sz002189,1.24
光电子器件,002005,sz002005,0.26
光电子器件,002745,sz002745,0.06
光电子器件,300394,sz300394,-0.58
光电子器件,600071,sh600071,-0.63
光电子器件,300691,sz300691,-0.7
光电子器件,688635,sh688635,-0.75
光电子器件,688150,sh688150,-0.84
光电子器件,002983,sz002983,-0.91
光电子器件,002962,sz002962,-1.0
光电子器件,300241,sz300241,-1.29
光电子器件,002587,sz002587,-1.46
光电子器件,300398,sz300398,-1.48
光电子器件,300296,sz300296,-1.49
光电子器件,002387,sz002387,-1.6
光电子器件,002449,sz002449,-1.63
光电子器件,605118,sh605118,-1.64
光电子器件,300219,sz300219,-1.71
光电子器件,300303,sz300303,-1.79
光电子器件,003015,sz003015,-1.88
光电子器件,300102,sz300102,-1.99
光电子器件,300232,sz300232,-2.04
光电子器件,603297,sh603297,-2.06
光电子器件,688826,sh688826,-2.12
光电子器件,300790,sz300790,-2.13
光电子器件,300708,sz300708,-2.22
光电子器件,002273,sz002273,-2.3
光电子器件,300301,sz300301,-2.36
光电子器件,600703,sh600703,-2.4
光电子器件,300566,sz300566,-2.45
光电子器件,301571,sz301571,-2.45
光电子器件,688010,sh688010,-2.79
光电子器件,603212,sh603212,-2.81
光电子器件,002638,sz002638,-2.83
光电子器件,688079,sh688079,-2.89
光电子器件,688401,sh688401,-2.89
光电子器件,600884,sh600884,-2.98
光电子器件,002036,sz002036,-3.05
光电子器件,300701,sz300701,-3.16
光电子器件,300162,sz300162,-3.22
光电子器件,688299,sh688299,-3.22
光电子器件,002456,sz002456,-3.23
光电子器件,300632,sz300632,-3.33
光电子器件,600363,sh600363,-3.4
光电子器件,002076,sz002076,-3.41
光电子器件,688307,sh688307,-3.42
光电子器件,300389,sz300389,-3.48
光电子器件,300747,sz300747,-3.51
光电子器件,300625,sz300625,-3.7
光电子器件,301421,sz301421,-3.82
光电子器件,688502,sh688502,-3.87
光电子器件,688195,sh688195,-3.88
光电子器件,301321,sz301321,-3.91
光电子器件,300582,sz300582,-4.16
光电子器件,300323,sz300323,-4.19
光电子器件,688378,sh688378,-4.22
光电子器件,001267,sz001267,-4.31
光电子器件,300489,sz300489,-4.57
光电子器件,603303,sh603303,-4.97
光电子器件,688127,sh688127,-5.14
光电子器件,301479,sz301479,-6.25
光电子器件,300889,sz300889,-6.42
公路铁路,001965,sz001965,1.33
公路铁路,600350,sh600350,0.98
公路铁路,600377,sh600377,0.55
公路铁路,000429,sz000429,0.16
公路铁路,601816,sh601816,-0.19
公路铁路,601006,sh601006,-0.29
公路铁路,600033,sh600033,-0.57
公路铁路,600012,sh600012,-0.73
公路铁路,600106,sh600106,-0.76
公路铁路,000755,sz000755,-0.92
公路铁路,600548,sh600548,-1.0
公路铁路,601333,sh601333,-1.02
公路铁路,601107,sh601107,-1.18
公路铁路,601518,sh601518,-1.22
公路铁路,000828,sz000828,-1.35
公路铁路,001213,sz001213,-1.48
公路铁路,600269,sh600269,-1.62
公路铁路,600368,sh600368,-1.87
公路铁路,600035,sh600035,-1.87
公路铁路,600125,sh600125,-1.99
公路铁路,000900,sz000900,-2.24
公路铁路,600020,sh600020,-2.24
公路铁路,600834,sh600834,-2.28
公路铁路,000557,sz000557,-2.42
公路铁路,601188,sh601188,-2.45
公路铁路,000886,sz000886,-2.78
公路铁路,000548,sz000548,-3.04
公路铁路,600650,sh600650,-3.06
公路铁路,600611,sh600611,-3.18
公路铁路,603069,sh603069,-3.31
公路铁路,600603,sh600603,-3.8
公路铁路,600561,sh600561,-4.56
公路铁路,002357,sz002357,-5.47
其他交运设备,600818,sh600818,3.93
其他交运设备,603129,sh603129,0.36
其他交运设备,301345,sz301345,-1.09
其他交运设备,603776,sh603776,-1.88
其他交运设备,600099,sh600099,-2.4
其他交运设备,603529,sh603529,-2.52
其他交运设备,600679,sh600679,-2.62
其他交运设备,688015,sh688015,-2.86
其他交运设备,001324,sz001324,-3.18
其他交运设备,002105,sz002105,-3.19
其他交运设备,000039,sz000039,-3.55
其他交运设备,603787,sh603787,-3.78
其他交运设备,603468,sh603468,-4.41
其他交运设备,300960,sz300960,-4.46
其他交运设备,300994,sz300994,-5.06
其他交运设备,301322,sz301322,-7.62
其他家电,603657,sh603657,2.13
其他家电,603075,sh603075,-1.97
其他家电,603219,sh603219,-2.24
其他家电,603519,sh603519,-2.29
其他家电,603551,sh603551,-3.05
其他家电,603992,sh603992,-3.5
其他家电,300824,sz300824,-4.66
其他家电,300911,sz300911,-5.08
其他建材,002718,sz002718,-0.16
其他建材,002694,sz002694,-1.0
其他建材,002671,sz002671,-1.56
其他建材,605318,sh605318,-1.95
其他建材,000055,sz000055,-2.15
其他建材,300715,sz300715,-2.15
其他建材,002043,sz002043,-2.29
其他建材,600678,sh600678,-2.49
其他建材,002372,sz002372,-2.53
其他建材,300599,sz300599,-2.8
其他建材,001212,sz001212,-2.82
其他建材,603616,sh603616,-2.84
其他建材,002641,sz002641,-2.85
其他建材,002457,sz002457,-2.86
其他建材,603856,sh603856,-2.87
其他建材,002398,sz002398,-2.91
其他建材,000786,sz000786,-3.28
其他建材,000619,sz000619,-3.48
其他建材,002596,sz002596,-3.61
其他建材,002333,sz002333,-3.98
其他建材,002271,sz002271,-4.55
其他建材,301010,sz301010,-4.68
其他建材,300737,sz300737,-4.87
其他建材,002791,sz002791,-5.17
其他建材,603038,sh603038,-5.69
其他电气设备,301155,sz301155,6.1
其他电气设备,301609,sz301609,2.87
其他电气设备,300125,sz300125,1.62
其他电气设备,002334,sz002334,0.6
其他电气设备,603195,sh603195,0.34
其他电气设备,688789,sh688789,-0.05
其他电气设备,601615,sh601615,-0.07
其他电气设备,002441,sz002441,-0.57
其他电气设备,301557,sz301557,-0.74
其他电气设备,002190,sz002190,-1.1
其他电气设备,603583,sh603583,-1.51
其他电气设备,002851,sz002851,-1.59
其他电气设备,603045,sh603045,-1.7
其他电气设备,301120,sz301120,-1.91
其他电气设备,301696,sz301696,-1.92
其他电气设备,301359,sz301359,-2.06
其他电气设备,301168,sz301168,-2.3
其他电气设备,605066,sh605066,-2.34
其他电气设备,600379,sh600379,-2.38
其他电气设备,688472,sh688472,-2.41
其他电气设备,688450,sh688450,-2.45
其他电气设备,301669,sz301669,-2.46
其他电气设备,300423,sz300423,-2.53
其他电气设备,300341,sz300341,-2.69
其他电气设备,688330,sh688330,-2.75
其他电气设备,603070,sh603070,-2.8
其他电气设备,003028,sz003028,-2.95
其他电气设备,002245,sz002245,-2.99
其他电气设备,688408,sh688408,-3.33
其他电气设备,300820,sz300820,-3.37
其他电气设备,603381,sh603381,-3.73
其他电气设备,688063,sh688063,-3.75
其他电气设备,001393,sz001393,-4.12
其他电气设备,688599,sh688599,-4.13
其他电气设备,301636,sz301636,-4.16
其他电气设备,688429,sh688429,-4.19
其他电气设备,688681,sh688681,-4.29
其他电气设备,301658,sz301658,-4.72
其他电气设备,603312,sh603312,-5.04
其他电气设备,688719,sh688719,-5.09
其他电气设备,301525,sz301525,-5.14
其他电气设备,301590,sz301590,-5.18
其他电气设备,301226,sz301226,-5.49
其他电气设备,605288,sh605288,-6.23
其他电气设备,688611,sh688611,-7.67
其他电气设备,301008,sz301008,-14.7
其他轻工,002790,sz002790,17.98
其他轻工,003006,sz003006,9.03
其他轻工,600735,sh600735,4.78
其他轻工,603272,sh603272,0.96
其他轻工,301501,sz301501,-1.22
其他轻工,603091,sh603091,-2.48
其他轻工,301101,sz301101,-2.76
其他轻工,600439,sh600439,-3.15
其他轻工,605099,sh605099,-3.32
其他轻工,002571,sz002571,-3.53
其他轻工,603385,sh603385,-4.03
其他轻工,605009,sh605009,-4.1
其他轻工,301227,sz301227,-4.6
其他轻工,300640,sz300640,-5.25
其他轻工,603059,sh603059,-5.29
其他轻工,001211,sz001211,-5.29
农业,600359,sh600359,8.12
农业,603336,sh603336,6.71
农业,600371,sh600371,-0.31
农业,601952,sh601952,-1.18
农业,600354,sh600354,-1.19
农业,300999,sz300999,-2.94
农业,300087,sz300087,-3.1
农业,300138,sz300138,-3.14
