sector,code6,prefixed,m
专用设备,001336,sz001336,-1.82
专用设备,301456,sz301456,-1.82
专用设备,001256,sz001256,-1.83
专用设备,300786,sz300786,-1.87
专用设备,603789,sh603789,-1.87
专用设备,000551,sz000551,-1.89
专用设备,688565,sh688565,-1.89
专用设备,002564,sz002564,-1.9
专用设备,600615,sh600615,-1.91
专用设备,688529,sh688529,-1.92
专用设备,300837,sz300837,-1.93
专用设备,300471,sz300471,-1.94
专用设备,300509,sz300509,-1.96
专用设备,603283,sh603283,-1.96
专用设备,300800,sz300800,-1.99
专用设备,603282,sh603282,-1.99
专用设备,002651,sz002651,-2.0
专用设备,688596,sh688596,-2.0
专用设备,300228,sz300228,-2.05
专用设备,301513,sz301513,-2.07
专用设备,688420,sh688420,-2.08
专用设备,688328,sh688328,-2.12
专用设备,002595,sz002595,-2.2
专用设备,601798,sh601798,-2.2
专用设备,600545,sh600545,-2.25
专用设备,688376,sh688376,-2.26
专用设备,000856,sz000856,-2.27
专用设备,300902,sz300902,-2.28
专用设备,688729,sh688729,-2.29
专用设备,688633,sh688633,-2.3
专用设备,002691,sz002691,-2.33
专用设备,688623,sh688623,-2.33
专用设备,600783,sh600783,-2.34
专用设备,688630,sh688630,-2.34
专用设备,002529,sz002529,-2.39
专用设备,301083,sz301083,-2.39
专用设备,301599,sz301599,-2.4
专用设备,603273,sh603273,-2.4
专用设备,301601,sz301601,-2.5
专用设备,300412,sz300412,-2.51
专用设备,688419,sh688419,-2.51
专用设备,002366,sz002366,-2.52
专用设备,600984,sh600984,-2.53
专用设备,300521,sz300521,-2.55
专用设备,600243,sh600243,-2.59
专用设备,605186,sh605186,-2.59
专用设备,300813,sz300813,-2.63
专用设备,688501,sh688501,-2.74
专用设备,300823,sz300823,-2.77
专用设备,688021,sh688021,-2.94
专用设备,001277,sz001277,-2.95
专用设备,688392,sh688392,-3.12
专用设备,300480,sz300480,-3.19
专用设备,000852,sz000852,-3.25
专用设备,300816,sz300816,-3.35
专用设备,600302,sh600302,-3.37
专用设备,603029,sh603029,-3.47
专用设备,688659,sh688659,-3.78
专用设备,600397,sh600397,-3.82
专用设备,300105,sz300105,-3.83
专用设备,688121,sh688121,-3.93
专用设备,002535,sz002535,-3.95
专用设备,688700,sh688700,-4.16
专用设备,301662,sz301662,-4.2
专用设备,003036,sz003036,-4.64
专用设备,603800,sh603800,-4.66
专用设备,301533,sz301533,-4.84
专用设备,603095,sh603095,-4.94
专用设备,600815,sh600815,-5.46
专用设备,688037,sh688037,-5.56
专用设备,688813,sh688813,-5.91
专用设备,002490,sz002490,-7.03
专用设备,688361,sh688361,-7.35
专用设备,603036,sh603036,-7.8
专用设备,301053,sz301053,-9.52
专用设备,688096,sh688096,-9.98
中药生产,600479,sh600479,10.49
中药生产,002198,sz002198,2.68
中药生产,300878,sz300878,2.24
中药生产,603439,sh603439,1.96
中药生产,600222,sh600222,1.34
中药生产,002317,sz002317,0.97
中药生产,000538,sz000538,0.37
中药生产,300147,sz300147,0.34
中药生产,002826,sz002826,0.25
中药生产,000423,sz000423,0.14
中药生产,000623,sz000623,0.06
中药生产,600329,sh600329,0.02
中药生产,600535,sh600535,0.01
中药生产,600085,sh600085,-0.17
中药生产,600976,sh600976,-0.22
中药生产,301111,sz301111,-0.25
中药生产,600436,sh600436,-0.28
中药生产,600993,sh600993,-0.28
中药生产,603858,sh603858,-0.43
中药生产,600750,sh600750,-0.44
中药生产,600381,sh600381,-0.5
中药生产,002728,sz002728,-0.64
中药生产,600285,sh600285,-0.67
中药生产,603139,sh603139,-0.78
中药生产,600557,sh600557,-0.85
中药生产,002737,sz002737,-0.93
中药生产,002603,sz002603,-0.96
中药生产,600129,sh600129,-1.07
中药生产,600572,sh600572,-1.09
中药生产,002424,sz002424,-1.1
中药生产,002287,sz002287,-1.24
中药生产,002275,sz002275,-1.28
中药生产,600422,sh600422,-1.28
中药生产,000590,sz000590,-1.39
中药生产,600671,sh600671,-1.4
中药生产,300026,sz300026,-1.42
中药生产,603998,sh603998,-1.53
中药生产,000989,sz000989,-1.55
中药生产,600771,sh600771,-1.59
中药生产,603896,sh603896,-1.61
中药生产,301331,sz301331,-1.63
中药生产,600518,sh600518,-1.72
中药生产,603567,sh603567,-1.72
中药生产,000650,sz000650,-1.84
中药生产,300181,sz300181,-1.93
中药生产,002864,sz002864,-2.03
中药生产,000790,sz000790,-2.03
中药生产,002566,sz002566,-2.04
中药生产,002349,sz002349,-2.05
中药生产,300039,sz300039,-2.22
中药生产,002873,sz002873,-2.23
中药生产,002644,sz002644,-2.28
中药生产,002107,sz002107,-2.52
中药生产,300534,sz300534,-2.59
中药生产,600351,sh600351,-2.99
中药生产,600252,sh600252,-3.11
中药生产,300519,sz300519,-3.28
中药生产,300158,sz300158,-3.59
中药生产,600594,sh600594,-6.25
中药生产,002412,sz002412,-7.84
中药生产,600613,sh600613,-14.01
互联网商务,600228,sh600228,9.67
互联网商务,300209,sz300209,2.52
互联网商务,002803,sz002803,2.1
互联网商务,605136,sh605136,0.74
互联网商务,300592,sz300592,0.61
互联网商务,300518,sz300518,-0.95
互联网商务,300785,sz300785,-0.97
互联网商务,301381,sz301381,-0.97
互联网商务,002095,sz002095,-1.56
互联网商务,002315,sz002315,-1.64
互联网商务,603613,sh603613,-1.8
互联网商务,300226,sz300226,-1.82
互联网商务,301563,sz301563,-2.33
互联网商务,002640,sz002640,-2.7
互联网商务,301558,sz301558,-3.02
互联网商务,002127,sz002127,-3.26
互联网技术,300052,sz300052,3.51
互联网技术,300536,sz300536,0.98
互联网技术,002229,sz002229,-0.06
互联网技术,603887,sh603887,-0.15
互联网技术,300738,sz300738,-0.23
互联网技术,300383,sz300383,-0.44
互联网技术,603881,sh603881,-0.63
互联网技术,300846,sz300846,-0.98
互联网技术,300017,sz300017,-2.11
互联网技术,600666,sh600666,-2.23
互联网技术,600588,sh600588,-2.82
互联网服务,600892,sh600892,9.24
互联网服务,300895,sz300895,4.36
互联网服务,002174,sz002174,4.14
互联网服务,002602,sz002602,4.09
互联网服务,002919,sz002919,3.41
互联网服务,300413,sz300413,2.49
互联网服务,300081,sz300081,1.22
互联网服务,002558,sz002558,1.15
互联网服务,688562,sh688562,1.13
互联网服务,002517,sz002517,0.9
互联网服务,688292,sh688292,0.49
互联网服务,301380,sz301380,0.47
互联网服务,300921,sz300921,0.43
互联网服务,300533,sz300533,0.39
互联网服务,300113,sz300113,0.37
互联网服务,002555,sz002555,0.01
互联网服务,300002,sz300002,-0.18
互联网服务,603444,sh603444,-0.32
互联网服务,688229,sh688229,-0.61
互联网服务,600589,sh600589,-0.65
互联网服务,603258,sh603258,-0.72
互联网服务,002624,sz002624,-0.79
互联网服务,300766,sz300766,-0.98
互联网服务,300418,sz300418,-1.11
互联网服务,300674,sz300674,-1.26
互联网服务,002987,sz002987,-1.27
互联网服务,600850,sh600850,-1.31
互联网服务,002605,sz002605,-1.37
互联网服务,300494,sz300494,-1.46
互联网服务,300031,sz300031,-1.53
互联网服务,301428,sz301428,-1.57
互联网服务,002291,sz002291,-1.59
互联网服务,301110,sz301110,-1.61
互联网服务,000409,sz000409,-1.63
互联网服务,688158,sh688158,-1.69
互联网服务,603888,sh603888,-1.7
互联网服务,002027,sz002027,-1.78
互联网服务,301382,sz301382,-1.8
互联网服务,688060,sh688060,-1.85
互联网服务,300987,sz300987,-1.87
互联网服务,300295,sz300295,-1.88
互联网服务,300645,sz300645,-1.9
互联网服务,301102,sz301102,-1.91
互联网服务,600633,sh600633,-1.91
互联网服务,002195,sz002195,-1.97
互联网服务,600640,sh600640,-2.04
互联网服务,301001,sz301001,-2.05
互联网服务,300043,sz300043,-2.05
互联网服务,300523,sz300523,-2.06
互联网服务,600556,sh600556,-2.23
互联网服务,300299,sz300299,-2.26
互联网服务,002264,sz002264,-2.27
互联网服务,300315,sz300315,-2.28
互联网服务,300288,sz300288,-2.4
互联网服务,002995,sz002995,-2.4
互联网服务,002425,sz002425,-2.48
互联网服务,301299,sz301299,-2.48
互联网服务,002212,sz002212,-2.56
互联网服务,688618,sh688618,-2.64
互联网服务,688051,sh688051,-2.67
互联网服务,603000,sh603000,-2.76
互联网服务,688387,sh688387,-2.84
互联网服务,000681,sz000681,-2.86
互联网服务,603533,sh603533,-3.04
互联网服务,688787,sh688787,-3.15
互联网服务,300459,sz300459,-3.19
互联网服务,688500,sh688500,-3.4
互联网金融,300803,sz300803,0.67
互联网金融,300059,sz300059,-0.73
互联网金融,601519,sh601519,-0.75
互联网金融,300033,sz300033,-1.3
互联网金融,300773,sz300773,-1.41
互联网金融,002647,sz002647,-1.54
休闲服务,002059,sz002059,16.05
休闲服务,002306,sz002306,7.07
休闲服务,300795,sz300795,5.45
休闲服务,600749,sh600749,4.1
休闲服务,000430,sz000430,3.37
休闲服务,300860,sz300860,0.79
休闲服务,000069,sz000069,0.39
休闲服务,002033,sz002033,0.06
休闲服务,603402,sh603402,0.05
休闲服务,000978,sz000978,-0.21
休闲服务,600754,sh600754,-0.4
休闲服务,600593,sh600593,-0.57
休闲服务,301073,sz301073,-0.65
休闲服务,600138,sh600138,-0.76
休闲服务,300144,sz300144,-0.82
休闲服务,000610,sz000610,-0.91
休闲服务,600054,sh600054,-0.99
休闲服务,600258,sh600258,-1.0
休闲服务,603199,sh603199,-1.05
休闲服务,600706,sh600706,-1.25
休闲服务,601007,sh601007,-1.26
休闲服务,605108,sh605108,-1.38
休闲服务,300859,sz300859,-1.39
休闲服务,002186,sz002186,-1.41
休闲服务,002627,sz002627,-1.45
休闲服务,603136,sh603136,-1.62
休闲服务,000888,sz000888,-1.63
休闲服务,002159,sz002159,-1.68
休闲服务,600576,sh600576,-1.89
休闲服务,603099,sh603099,-1.93
休闲服务,000796,sz000796,-2.71
休闲服务,002707,sz002707,-2.75
休闲服务,000721,sz000721,-3.0
休闲服务,000524,sz000524,-3.63
休闲服务,600250,sh600250,-3.75
休闲服务,000428,sz000428,-5.21
体育,002858,sz002858,-0.17
体育,600158,sh600158,-0.19
保健护理,002001,sz002001,-0.53
保健护理,300791,sz300791,-0.88
保健护理,600530,sh600530,-0.95
保健护理,001206,sz001206,-1.02
保健护理,002626,sz002626,-2.13
保健护理,603102,sh603102,-2.84
光电子器件,300889,sz300889,10.25
光电子器件,600703,sh600703,8.41
光电子器件,605118,sh605118,7.79
光电子器件,688195,sh688195,7.15
光电子器件,002983,sz002983,3.09
光电子器件,603303,sh603303,2.94
光电子器件,688127,sh688127,1.62
光电子器件,300566,sz300566,1.18
光电子器件,301571,sz301571,1.08
光电子器件,300708,sz300708,0.69
光电子器件,301479,sz301479,0.43
光电子器件,301321,sz301321,0.32
光电子器件,300241,sz300241,0.1
光电子器件,688307,sh688307,-0.28
光电子器件,002036,sz002036,-0.47
光电子器件,301421,sz301421,-0.61
光电子器件,603297,sh603297,-0.68
光电子器件,003015,sz003015,-0.7
光电子器件,300389,sz300389,-0.71
光电子器件,300489,sz300489,-0.76
光电子器件,688401,sh688401,-0.76
光电子器件,002962,sz002962,-0.79
光电子器件,688079,sh688079,-0.86
光电子器件,300747,sz300747,-0.89
光电子器件,688150,sh688150,-0.92
光电子器件,600071,sh600071,-0.93
光电子器件,300219,sz300219,-0.98
光电子器件,688299,sh688299,-1.0
光电子器件,300162,sz300162,-1.02
光电子器件,300102,sz300102,-1.03
光电子器件,600884,sh600884,-1.04
光电子器件,002587,sz002587,-1.05
光电子器件,688502,sh688502,-1.06
光电子器件,002189,sz002189,-1.08
光电子器件,300232,sz300232,-1.18
光电子器件,300790,sz300790,-1.27
光电子器件,002273,sz002273,-1.36
光电子器件,688826,sh688826,-1.36
光电子器件,300296,sz300296,-1.56
光电子器件,300301,sz300301,-1.63
光电子器件,300625,sz300625,-1.63
光电子器件,300632,sz300632,-1.66
光电子器件,002745,sz002745,-1.66
光电子器件,300394,sz300394,-1.67
光电子器件,002449,sz002449,-1.68
光电子器件,002387,sz002387,-1.71
光电子器件,300701,sz300701,-1.79
光电子器件,002456,sz002456,-1.82
光电子器件,600363,sh600363,-1.88
光电子器件,300323,sz300323,-1.96
光电子器件,300303,sz300303,-2.03
光电子器件,300691,sz300691,-2.16
光电子器件,301183,sz301183,-2.29
光电子器件,002076,sz002076,-2.29
光电子器件,688010,sh688010,-2.34
光电子器件,688378,sh688378,-2.42
光电子器件,603212,sh603212,-2.44
光电子器件,001267,sz001267,-2.7
光电子器件,300398,sz300398,-2.74
光电子器件,603679,sh603679,-3.03
光电子器件,688635,sh688635,-3.42
光电子器件,002005,sz002005,-3.62
光电子器件,300582,sz300582,-6.83
光电子器件,002638,sz002638,-8.03
公路铁路,600611,sh600611,7.78
公路铁路,600650,sh600650,3.79
公路铁路,600603,sh600603,1.3
公路铁路,601333,sh601333,1.01
公路铁路,600106,sh600106,0.63
公路铁路,600350,sh600350,0.6
公路铁路,601006,sh601006,0.56
公路铁路,600033,sh600033,0.4
公路铁路,601518,sh601518,0.32
公路铁路,603069,sh603069,0.32
公路铁路,600269,sh600269,0.29
公路铁路,600035,sh600035,0.04
公路铁路,600377,sh600377,-0.02
公路铁路,601188,sh601188,-0.13
公路铁路,001965,sz001965,-0.16
公路铁路,000900,sz000900,-0.24
公路铁路,600020,sh600020,-0.43
公路铁路,600834,sh600834,-0.52
公路铁路,601816,sh601816,-0.63
公路铁路,000429,sz000429,-0.68
公路铁路,600548,sh600548,-0.9
公路铁路,002357,sz002357,-0.96
公路铁路,001213,sz001213,-1.1
公路铁路,600012,sh600012,-1.13
公路铁路,600125,sh600125,-1.15
公路铁路,000548,sz000548,-1.3
公路铁路,000886,sz000886,-1.32
公路铁路,000557,sz000557,-1.47
公路铁路,601107,sh601107,-1.52
公路铁路,000828,sz000828,-1.55
公路铁路,600368,sh600368,-1.62
公路铁路,000755,sz000755,-1.79
公路铁路,600561,sh600561,-1.88
其他交运设备,603129,sh603129,0.72
其他交运设备,000039,sz000039,0.33
其他交运设备,688015,sh688015,-0.38
其他交运设备,300960,sz300960,-0.97
其他交运设备,001324,sz001324,-0.98
其他交运设备,603529,sh603529,-0.99
其他交运设备,301322,sz301322,-1.08
其他交运设备,002105,sz002105,-1.2
其他交运设备,603776,sh603776,-1.32
其他交运设备,603787,sh603787,-1.37
其他交运设备,301345,sz301345,-1.45
其他交运设备,600679,sh600679,-1.52
其他交运设备,603468,sh603468,-1.56
其他交运设备,300994,sz300994,-1.95
其他交运设备,600099,sh600099,-2.29
其他交运设备,600818,sh600818,-3.46
其他家电,300911,sz300911,11.86
其他家电,603657,sh603657,2.35
其他家电,603551,sh603551,0.35
其他家电,603219,sh603219,-0.34
其他家电,603075,sh603075,-0.84
其他家电,603992,sh603992,-0.98
其他家电,300824,sz300824,-1.68
其他家电,603519,sh603519,-5.55
其他建材,002694,sz002694,2.33
其他建材,002718,sz002718,1.67
其他建材,001212,sz001212,1.63
其他建材,002457,sz002457,1.58
其他建材,605318,sh605318,1.41
其他建材,300737,sz300737,1.4
其他建材,002043,sz002043,1.32
其他建材,002271,sz002271,0.94
其他建材,603856,sh603856,0.15
其他建材,300715,sz300715,-0.09
其他建材,603616,sh603616,-0.43
其他建材,002791,sz002791,-0.52
其他建材,600678,sh600678,-0.78
其他建材,002372,sz002372,-1.19
其他建材,002641,sz002641,-1.35
其他建材,000786,sz000786,-1.39
其他建材,002671,sz002671,-1.47
其他建材,301010,sz301010,-1.5
其他建材,002398,sz002398,-1.83
其他建材,000055,sz000055,-1.85
其他建材,000619,sz000619,-1.94
其他建材,002596,sz002596,-1.98
其他建材,002333,sz002333,-3.13
其他建材,300599,sz300599,-4.74
其他建材,603038,sh603038,-6.21
其他电气设备,301008,sz301008,14.29
其他电气设备,605288,sh605288,8.63
其他电气设备,603583,sh603583,4.35
其他电气设备,002851,sz002851,3.79
其他电气设备,301226,sz301226,3.16
其他电气设备,688719,sh688719,2.09
其他电气设备,301636,sz301636,1.34
其他电气设备,301120,sz301120,1.21
其他电气设备,002334,sz002334,0.86
其他电气设备,688611,sh688611,0.57
其他电气设备,600379,sh600379,0.54
其他电气设备,603312,sh603312,0.37
其他电气设备,301557,sz301557,0.13
其他电气设备,002441,sz002441,0.11
其他电气设备,301696,sz301696,0.04
其他电气设备,003028,sz003028,-0.0
其他电气设备,300820,sz300820,-0.18
其他电气设备,688063,sh688063,-0.27
其他电气设备,301590,sz301590,-0.38
其他电气设备,603195,sh603195,-0.4
其他电气设备,301168,sz301168,-0.75
其他电气设备,603045,sh603045,-0.78
其他电气设备,301669,sz301669,-0.79
其他电气设备,001393,sz001393,-1.03
其他电气设备,603070,sh603070,-1.09
其他电气设备,603381,sh603381,-1.1
其他电气设备,301609,sz301609,-1.1
其他电气设备,688450,sh688450,-1.14
其他电气设备,301525,sz301525,-1.35
其他电气设备,605066,sh605066,-1.47
其他电气设备,688408,sh688408,-1.55
其他电气设备,002190,sz002190,-1.61
其他电气设备,002245,sz002245,-1.63
其他电气设备,300423,sz300423,-1.68
其他电气设备,301155,sz301155,-1.99
其他电气设备,301359,sz301359,-2.17
其他电气设备,688472,sh688472,-2.29
其他电气设备,300341,sz300341,-2.39
其他电气设备,688681,sh688681,-2.7
其他电气设备,300125,sz300125,-2.93
其他电气设备,301658,sz301658,-3.17
其他电气设备,688429,sh688429,-3.49
其他电气设备,688330,sh688330,-3.77
其他电气设备,688789,sh688789,-4.03
其他电气设备,688599,sh688599,-5.37
其他电气设备,601615,sh601615,-9.79
其他轻工,603272,sh603272,7.56
其他轻工,002571,sz002571,2.0
其他轻工,003006,sz003006,1.41
其他轻工,301227,sz301227,1.37
其他轻工,301501,sz301501,0.31
其他轻工,603091,sh603091,0.16
其他轻工,605009,sh605009,-0.39
其他轻工,002790,sz002790,-0.79
其他轻工,600735,sh600735,-1.12
其他轻工,605099,sh605099,-1.14
其他轻工,300640,sz300640,-1.24
其他轻工,600439,sh600439,-1.26
其他轻工,001211,sz001211,-1.49
其他轻工,301101,sz301101,-2.16
其他轻工,603059,sh603059,-2.28
其他轻工,603385,sh603385,-3.24
农业,600108,sh600108,6.71
农业,601118,sh601118,4.25
农业,300189,sz300189,2.83
农业,600737,sh600737,2.79
农业,600127,sh600127,0.84
农业,300138,sz300138,-0.31
农业,300087,sz300087,-0.73
农业,601952,sh601952,-0.84
农业,000972,sz000972,-0.89
农业,300175,sz300175,-0.89
农业,002772,sz002772,-1.23
农业,600866,sh600866,-1.7
农业,000930,sz000930,-1.73
农业,300999,sz300999,-2.14
农业,603336,sh603336,-2.19
农业,600313,sh600313,-2.25
