ticker,prefixed,name,sector,industry,date,close,chg20,chg1,chg2,chg3,volume,score,passed,uptrend7
SH600136,sh600136,ST明诚,房地产服务,房地产服务,2026-09-02,1.47,2.8,-0.68,0.68,0.0,96074.0,8.0,uptrend7,8/8
SH600135,sh600135,乐凯胶片,化学制品,化学制品,2026-09-02,7.62,4.2,0.26,0.79,1.74,44477.0,5.0,uptrend7,5/8
SH600149,sh600149,廊坊发展,电力,电力,2026-09-02,5.17,8.6,-0.39,1.17,2.38,69620.0,7.0,uptrend7,7/8
SH600120,sh600120,浙江东方,非银行金融,非银行金融,2026-09-02,4.94,-4.6,-1.59,0.82,0.0,311450.0,7.0,uptrend7,7/8
SH600138,sh600138,中青旅,休闲服务,休闲服务,2026-09-02,7.35,3.4,0.27,1.94,1.24,142232.0,8.0,uptrend7,8/8
SH600130,sh600130,波导股份,通信设备,通信设备,2026-09-02,4.75,10.0,-3.65,6.03,4.86,599013.0,6.0,uptrend7,6/8
SH600125,sh600125,铁龙物流,公路铁路,公路铁路,2026-09-02,5.46,-0.9,-1.27,-0.18,-0.36,109926.0,5.0,uptrend7,5/8
SH600119,sh600119,*ST长投,物流,物流,2026-09-02,4.94,10.0,-1.98,-0.6,-2.76,52727.0,5.0,uptrend7,5/8
SH600141,sh600141,兴发集团,化学原料,化学原料,2026-09-02,31.44,-1.7,1.35,0.67,0.58,378073.0,5.0,uptrend7,5/8
SH600158,sh600158,中体产业,体育,体育,2026-09-02,7.33,1.8,0.0,1.81,2.09,220597.0,8.0,uptrend7,8/8
SH600148,sh600148,长春一东,汽车,汽车,2026-09-02,16.36,8.3,0.99,2.51,4.34,22606.0,8.0,uptrend7,8/8
SH600137,sh600137,浪莎股份,服装家纺,服装家纺,2026-09-02,18.44,5.6,-1.34,-1.28,0.82,10672.0,6.0,uptrend7,6/8
SH600156,sh600156,华升股份,贸易,贸易,2026-09-02,8.7,8.2,0.81,0.46,1.87,84306.0,6.0,uptrend7,6/8
SH600155,sh600155,华创云信,非银行金融,非银行金融,2026-09-02,6.2,3.2,-1.9,-0.48,-1.74,272973.0,7.0,uptrend7,7/8
SH600127,sh600127,金健米业,农业,农业,2026-09-02,12.4,121.0,-6.34,2.99,5.35,2849911.0,6.0,uptrend7,6/8
SH600150,sh600150,中国船舶,船舶与海洋装备,船舶与海洋装备,2026-09-02,33.93,-3.6,-1.45,-0.44,-2.44,710157.0,5.0,uptrend7,5/8
SH600162,sh600162,香江控股,房地产开发,房地产开发,2026-09-02,4.8,42.0,-2.44,-3.42,-10.45,2261491.0,5.0,uptrend7,5/8
SH600159,sh600159,大龙地产,房地产开发,房地产开发,2026-09-02,2.75,14.6,2.23,1.85,3.77,539274.0,8.0,uptrend7,8/8
SH600168,sh600168,武汉控股,水务,水务,2026-09-02,4.51,5.1,0.45,1.35,1.58,59258.0,6.0,uptrend7,6/8
SH600169,sh600169,ST太重,专用设备,专用设备,2026-09-02,2.15,4.9,0.47,1.9,3.86,168367.0,8.0,uptrend7,8/8
SH600171,sh600171,上海贝岭,半导体,半导体,2026-09-02,22.94,-3.2,-1.42,-1.25,0.22,67307.0,5.0,uptrend7,5/8
SH600176,sh600176,中国巨石,合成纤维及树脂,合成纤维及树脂,2026-09-02,44.13,12.3,2.58,0.46,2.15,2647045.0,6.0,uptrend7,6/8
SH600177,sh600177,雅戈尔,服装家纺,服装家纺,2026-09-02,8.2,8.3,-0.24,2.24,4.33,221376.0,7.0,uptrend7,7/8
SH600178,sh600178,东安动力,汽车,汽车,2026-09-02,10.02,3.8,1.21,2.66,3.41,133799.0,8.0,uptrend7,8/8
SH600163,sh600163,中闽能源,电力,电力,2026-09-02,5.14,-3.2,-0.39,1.78,-2.1,153642.0,6.0,uptrend7,6/8
SH600192,sh600192,长城电工,输变电设备,输变电设备,2026-09-02,7.37,-5.4,2.65,4.39,3.51,180562.0,8.0,uptrend7,8/8
SH600188,sh600188,兖矿能源,煤炭,煤炭,2026-09-02,21.95,13.5,-2.36,-7.07,-4.65,628808.0,5.0,uptrend7,5/8
SH600186,sh600186,莲花控股,食品,食品,2026-09-02,11.86,23.8,1.98,2.51,-0.67,2893822.0,5.0,uptrend7,5/8
SH600189,sh600189,泉阳泉,饮料,饮料,2026-09-02,7.76,5.4,-3.6,-1.15,-1.27,112946.0,6.0,uptrend7,6/8
SH600185,sh600185,珠免集团,贸易,贸易,2026-09-02,4.8,-0.4,-1.03,4.8,0.0,341772.0,7.0,uptrend7,7/8
SH600183,sh600183,生益科技,电子元件,电子元件,2026-09-02,144.98,18.1,0.39,-5.49,-0.46,655882.0,7.0,uptrend7,7/8
SH600202,sh600202,哈空调,通用设备,通用设备,2026-09-02,5.24,9.4,-0.38,0.38,1.35,54411.0,6.0,uptrend7,6/8
SH600199,sh600199,金种子酒,饮料,饮料,2026-09-02,7.31,-6.5,-1.48,2.81,0.97,254807.0,7.0,uptrend7,7/8
SH600210,sh600210,紫江企业,造纸印刷,造纸印刷,2026-09-02,6.12,-1.8,-0.65,0.0,-1.45,144310.0,5.0,uptrend7,5/8
SH600207,sh600207,安彩高科,金属非金属新材料,金属非金属新材料,2026-09-02,4.5,1.8,0.45,1.35,0.9,144401.0,5.0,uptrend7,5/8
SH600172,sh600172,黄河旋风,金属非金属新材料,金属非金属新材料,2026-09-02,14.75,31.5,0.75,2.01,2.29,2570312.0,6.0,uptrend7,6/8
SH600222,sh600222,太龙药业,中药生产,中药生产,2026-09-02,8.6,15.6,0.23,5.78,8.72,215979.0,5.0,uptrend7,5/8
SH600217,sh600217,中再资环,环保,环保,2026-09-02,3.28,3.5,-0.61,-0.3,-3.53,119067.0,5.0,uptrend7,5/8
SH600219,sh600219,南山铝业,基本金属,基本金属,2026-09-02,4.88,1.7,-0.61,0.83,0.0,1271006.0,6.0,uptrend7,6/8
SH600215,sh600215,派斯林,专用设备,专用设备,2026-09-02,6.75,8.3,-0.59,0.3,6.8,79732.0,7.0,uptrend7,7/8
SH600228,sh600228,返利科技,互联网商务,互联网商务,2026-09-02,9.75,26.1,6.67,10.05,17.33,502600.0,6.0,uptrend7,6/8
SH600203,sh600203,福日电子,消费电子设备,消费电子设备,2026-09-02,11.01,8.3,-1.87,0.55,2.8,792552.0,8.0,uptrend7,8/8
SH600232,sh600232,金鹰股份,纺织,纺织,2026-09-02,6.65,10.1,-0.3,0.45,1.22,38331.0,8.0,uptrend7,8/8
SH600229,sh600229,城市传媒,平面媒体,平面媒体,2026-09-02,5.37,5.7,-0.56,1.9,2.87,59616.0,8.0,uptrend7,8/8
SH600236,sh600236,桂冠电力,电力,电力,2026-09-02,10.19,-8.4,3.14,3.56,2.93,278295.0,6.0,uptrend7,6/8
SH600235,sh600235,民丰特纸,造纸印刷,造纸印刷,2026-09-02,5.96,9.8,-0.33,-0.33,1.02,38119.0,8.0,uptrend7,8/8
SH600249,sh600249,两面针,化学制品,化学制品,2026-09-02,5.41,6.9,0.74,2.08,0.37,128378.0,5.0,uptrend7,5/8
SH600250,sh600250,南京商旅,休闲服务,休闲服务,2026-09-02,10.08,19.4,-3.26,-0.59,1.1,302292.0,7.0,uptrend7,7/8
SH600218,sh600218,全柴动力,通用设备,通用设备,2026-09-02,7.82,3.0,1.03,1.69,1.96,85048.0,8.0,uptrend7,8/8
SH600256,sh600256,广汇能源,石油天然气,石油天然气,2026-09-02,6.6,22.9,-2.37,-2.37,0.92,1807250.0,7.0,uptrend7,7/8
SH600246,sh600246,万通发展,房地产开发,房地产开发,2026-09-02,12.69,8.4,0.16,-4.8,4.7,1512910.0,6.0,uptrend7,6/8
SH600261,sh600261,阳光照明,照明设备,照明设备,2026-09-02,3.25,6.9,-0.91,-0.61,1.56,97145.0,5.0,uptrend7,5/8
SH600251,sh600251,冠农股份,农业,农业,2026-09-02,10.62,13.2,-8.37,-7.09,-9.77,454374.0,5.0,uptrend7,5/8
SH600241,sh600241,时代万恒,电源设备,电源设备,2026-09-02,7.65,7.9,-0.65,0.92,2.0,33518.0,7.0,uptrend7,7/8
SH600227,sh600227,赤天化,化肥农药,化肥农药,2026-09-02,4.91,52.0,-5.03,-2.58,7.21,4074521.0,7.0,uptrend7,7/8
SH600184,sh600184,光电股份,地面装备,地面装备,2026-09-02,18.22,2.8,1.5,-0.16,0.22,229504.0,5.0,uptrend7,5/8
SH600255,sh600255,鑫科材料,基本金属,基本金属,2026-09-02,3.52,6.0,4.14,4.45,4.14,1991532.0,8.0,uptrend7,8/8
SH600212,sh600212,绿能慧充,电源设备,电源设备,2026-09-02,6.35,15.2,1.28,3.08,2.09,106430.0,7.0,uptrend7,7/8
SH600271,sh600271,航天信息,计算机硬件,计算机硬件,2026-09-02,6.95,-1.0,-0.57,0.87,0.43,88397.0,7.0,uptrend7,7/8
SH600273,sh600273,嘉化能源,化学制品,化学制品,2026-09-02,6.75,-2.3,-2.17,-1.17,-1.46,172149.0,6.0,uptrend7,6/8
SH600262,sh600262,北方股份,专用设备,专用设备,2026-09-02,15.71,10.6,0.19,3.08,2.15,93282.0,5.0,uptrend7,5/8
SH600283,sh600283,钱江水利,水务,水务,2026-09-02,8.19,2.2,0.37,1.87,2.37,37219.0,7.0,uptrend7,7/8
SH600280,sh600280,中央商场,零售,零售,2026-09-02,3.13,8.3,-1.26,3.3,0.32,331717.0,7.0,uptrend7,7/8
SH600293,sh600293,三峡新材,玻璃,玻璃,2026-09-02,3.0,7.5,-1.64,0.33,-0.66,278042.0,7.0,uptrend7,7/8
SH600257,sh600257,大湖股份,医疗服务,医疗服务,2026-09-02,5.81,12.6,-2.52,0.69,-0.85,184270.0,6.0,uptrend7,6/8
SH600278,sh600278,东方创业,贸易,贸易,2026-09-02,6.56,5.8,-0.76,1.08,-1.65,56175.0,7.0,uptrend7,7/8
SH600300,sh600300,维维股份,饮料,饮料,2026-09-02,3.24,1.9,-2.41,0.93,-1.22,432338.0,6.0,uptrend7,6/8
SH600269,sh600269,赣粤高速,公路铁路,公路铁路,2026-09-02,3.87,-3.7,-0.26,0.52,0.26,162077.0,7.0,uptrend7,7/8
SH600288,sh600288,大恒科技,计算机软件,计算机软件,2026-09-02,11.23,4.0,-1.49,-1.06,-0.71,151805.0,5.0,uptrend7,5/8
SH600298,sh600298,安琪酵母,食品,食品,2026-09-02,42.72,3.5,1.98,3.04,3.44,98795.0,6.0,uptrend7,6/8
SH600319,sh600319,亚星化学,化学制品,化学制品,2026-09-02,6.61,11.8,-1.64,-0.45,0.46,40982.0,6.0,uptrend7,6/8
SH600287,sh600287,苏豪时尚,贸易,贸易,2026-09-02,5.05,11.2,-0.39,0.2,1.41,31704.0,8.0,uptrend7,8/8
SH600284,sh600284,浦东建设,基础建设,基础建设,2026-09-02,5.29,2.1,1.15,1.54,1.54,314521.0,7.0,uptrend7,7/8
SH600295,sh600295,鄂尔多斯,铁矿石,铁矿石,2026-09-02,13.83,13.6,1.1,-0.58,0.66,107208.0,7.0,uptrend7,7/8
SH600303,sh600303,曙光股份,汽车,汽车,2026-09-02,3.07,10.0,-0.65,1.32,1.32,163609.0,8.0,uptrend7,8/8
SH600307,sh600307,酒钢宏兴,钢铁,钢铁,2026-09-02,1.5,0.7,-1.32,0.0,0.0,402462.0,7.0,uptrend7,7/8
SH600325,sh600325,华发股份,房地产开发,房地产开发,2026-09-02,2.44,-5.1,-1.21,1.24,-1.61,841196.0,7.0,uptrend7,7/8
SH600305,sh600305,恒顺醋业,食品,食品,2026-09-02,6.8,-2.4,-1.45,0.0,-0.73,64917.0,5.0,uptrend7,5/8
SH600318,sh600318,新力金融,非银行金融,非银行金融,2026-09-02,7.19,9.8,-4.01,5.58,4.51,478445.0,7.0,uptrend7,7/8
SH600310,sh600310,广西能源,电力,电力,2026-09-02,4.4,-1.6,0.23,2.56,2.09,371173.0,7.0,uptrend7,7/8
SH600326,sh600326,西藏天路,水泥,水泥,2026-09-02,7.62,11.4,0.0,0.4,-1.68,312795.0,6.0,uptrend7,6/8
SH600309,sh600309,万华化学,化学原料,化学原料,2026-09-02,75.18,1.0,-2.39,-1.49,-3.66,309484.0,5.0,uptrend7,5/8
SH600322,sh600322,津投城开,房地产开发,房地产开发,2026-09-02,2.72,1.5,-1.09,-0.37,-1.45,214430.0,6.0,uptrend7,6/8
SH600336,sh600336,澳柯玛,白色家电,白色家电,2026-09-02,6.46,2.5,2.54,3.19,2.54,184169.0,7.0,uptrend7,7/8
SH600308,sh600308,华泰股份,造纸印刷,造纸印刷,2026-09-02,3.3,2.2,-1.2,-0.6,-1.2,79078.0,5.0,uptrend7,5/8
SH600316,sh600316,洪都航空,航空航天装备,航空航天装备,2026-09-02,32.16,25.9,1.23,2.39,4.48,199630.0,8.0,uptrend7,8/8
SH600343,sh600343,航天动力,通用设备,通用设备,2026-09-02,18.26,-3.9,0.05,-0.54,0.11,128522.0,5.0,uptrend7,5/8
SH600333,sh600333,长春燃气,燃气,燃气,2026-09-02,6.87,13.0,0.73,1.78,4.89,121758.0,8.0,uptrend7,8/8
SH600315,sh600315,上海家化,化学制品,化学制品,2026-09-02,18.34,4.0,-0.6,1.61,0.38,69910.0,5.0,uptrend7,5/8
SH600323,sh600323,瀚蓝环境,环保,环保,2026-09-02,30.18,-0.5,-1.73,-0.85,-0.17,52552.0,6.0,uptrend7,6/8
SH600335,sh600335,国机汽车,汽车,汽车,2026-09-02,5.2,0.0,-1.33,-1.33,-0.76,109386.0,5.0,uptrend7,5/8
SH600359,sh600359,新农开发,农业,农业,2026-09-02,7.18,19.5,-7.83,-2.18,-4.39,460764.0,6.0,uptrend7,6/8
SH600369,sh600369,西南证券,非银行金融,非银行金融,2026-09-02,4.07,-2.9,-1.93,-1.45,-1.45,364132.0,6.0,uptrend7,6/8
SH600356,sh600356,恒丰纸业,造纸印刷,造纸印刷,2026-09-02,9.06,8.6,1.34,2.49,3.07,54651.0,6.0,uptrend7,6/8
SH600375,sh600375,汉马科技,汽车,汽车,2026-09-02,3.89,-4.7,-1.27,1.57,-0.51,200978.0,7.0,uptrend7,7/8
SH600368,sh600368,五洲交通,公路铁路,公路铁路,2026-09-02,4.36,11.2,-1.13,0.46,-1.13,274433.0,6.0,uptrend7,6/8
SH600354,sh600354,敦煌种业,农业,农业,2026-09-02,8.21,38.2,-9.98,-0.97,0.0,1352837.0,7.0,uptrend7,7/8
SH600372,sh600372,中航机载,航空航天装备,航空航天装备,2026-09-02,11.32,-2.0,0.62,0.98,0.8,336479.0,7.0,uptrend7,7/8
SH600371,sh600371,万向德农,农业,农业,2026-09-02,14.42,108.7,3.3,13.63,24.96,1019859.0,7.0,uptrend7,7/8
SH600373,sh600373,中文传媒,平面媒体,平面媒体,2026-09-02,7.28,-2.8,-2.28,0.0,0.14,112505.0,7.0,uptrend7,7/8
SH600358,sh600358,国旅联合,营销服务,营销服务,2026-09-02,5.16,-0.8,-1.53,0.0,1.38,47880.0,7.0,uptrend7,7/8
SH600378,sh600378,昊华科技,化学制品,化学制品,2026-09-02,50.44,14.5,3.23,-4.85,-5.38,1065606.0,5.0,uptrend7,5/8
SH600383,sh600383,金地集团,房地产开发,房地产开发,2026-09-02,2.28,-0.4,-1.3,0.88,-1.3,1055945.0,7.0,uptrend7,7/8
SH600386,sh600386,北巴传媒,汽车,汽车,2026-09-02,3.55,6.9,-1.11,1.14,2.01,61011.0,8.0,uptrend7,8/8
SH600390,sh600390,五矿资本,非银行金融,非银行金融,2026-09-02,5.02,0.6,-2.52,-0.2,-1.38,381854.0,5.0,uptrend7,5/8
SH600391,sh600391,航发科技,航空航天装备,航空航天装备,2026-09-02,35.26,14.4,2.47,2.2,3.31,112914.0,8.0,uptrend7,8/8
SH600389,sh600389,江山股份,化肥农药,化肥农药,2026-09-02,18.51,-9.5,-4.29,-2.22,-3.84,147129.0,5.0,uptrend7,5/8
SH600395,sh600395,盘江股份,煤炭,煤炭,2026-09-02,5.4,12.5,-5.92,-9.09,-5.92,826915.0,5.0,uptrend7,5/8
SH600415,sh600415,小商品城,贸易,贸易,2026-09-02,12.61,1.7,-2.7,1.04,1.2,468563.0,6.0,uptrend7,6/8
SH600408,sh600408,安泰集团,煤炭,煤炭,2026-09-02,3.08,11.2,-3.14,-0.65,-0.32,939998.0,6.0,uptrend7,6/8
SH600419,sh600419,天润乳业,食品,食品,2026-09-02,8.87,2.1,-2.53,0.8,-0.56,138215.0,6.0,uptrend7,6/8
SH600410,sh600410,华胜天成,计算机软件,计算机软件,2026-09-02,14.68,-9.1,-3.55,6.07,8.5,1210156.0,6.0,uptrend7,6/8
SH600399,sh600399,抚顺特钢,钢铁,钢铁,2026-09-02,4.46,3.5,-0.22,1.83,0.68,286631.0,6.0,uptrend7,6/8
SH600425,sh600425,青松建化,水泥,水泥,2026-09-02,3.73,6.9,-1.58,-1.32,-0.53,153445.0,7.0,uptrend7,7/8
SH600377,sh600377,宁沪高速,公路铁路,公路铁路,2026-09-02,12.54,5.0,-0.24,0.64,1.37,72152.0,7.0,uptrend7,7/8
SH600403,sh600403,大有能源,煤炭,煤炭,2026-09-02,7.17,23.0,-4.4,-6.27,0.42,1560387.0,6.0,uptrend7,6/8
SH600433,sh600433,冠豪高新,造纸印刷,造纸印刷,2026-09-02,3.42,-0.3,-1.44,0.59,-1.16,238105.0,5.0,uptrend7,5/8
SH600423,sh600423,*ST柳化,化学原料,化学原料,2026-09-02,2.94,5.4,-1.01,-1.01,0.0,32009.0,6.0,uptrend7,6/8
SH600405,sh600405,动力源,电源设备,电源设备,2026-09-02,5.16,17.8,2.99,6.17,11.69,240902.0,8.0,uptrend7,8/8
SH600429,sh600429,三元股份,食品,食品,2026-09-02,4.66,2.6,-2.92,-0.21,-1.89,137950.0,5.0,uptrend7,5/8
SH600439,sh600439,ST瑞贝卡,其他轻工,其他轻工,2026-09-02,1.97,6.5,-0.51,2.07,1.55,101814.0,7.0,uptrend7,7/8
SH600455,sh600455,博通股份,教育,教育,2026-09-02,25.18,7.0,-0.43,0.8,2.73,19105.0,8.0,uptrend7,8/8
SH600444,sh600444,国机通用,通用设备,通用设备,2026-09-02,14.69,11.1,-0.41,-0.07,1.45,19081.0,6.0,uptrend7,6/8
SH600448,sh600448,华纺股份,纺织,纺织,2026-09-02,3.07,11.6,-0.97,0.66,1.66,120625.0,8.0,uptrend7,8/8
SH600476,sh600476,*ST湘邮,计算机软件,计算机软件,2026-09-02,10.34,15.7,2.99,3.82,7.15,33928.0,7.0,uptrend7,7/8
SH600435,sh600435,北方导航,地面装备,地面装备,2026-09-02,11.62,7.9,4.59,7.1,8.4,704188.0,6.0,uptrend7,6/8
SH600477,sh600477,杭萧钢构,钢结构,钢结构,2026-09-02,2.55,4.5,1.59,2.41,1.59,1238142.0,8.0,uptrend7,8/8
SH600463,sh600463,空港股份,房地产开发,房地产开发,2026-09-02,8.47,7.5,0.12,1.56,1.19,27637.0,7.0,uptrend7,7/8
SH600467,sh600467,好当家,渔业,渔业,2026-09-02,2.43,8.5,-2.02,0.83,-1.62,370870.0,7.0,uptrend7,7/8
SH600446,sh600446,金证股份,计算机软件,计算机软件,2026-09-02,11.2,-4.3,-1.58,1.36,0.9,145740.0,7.0,uptrend7,7/8
SH600482,sh600482,中国动力,船舶与海洋装备,船舶与海洋装备,2026-09-02,32.59,14.5,2.13,-0.82,2.45,184148.0,6.0,uptrend7,6/8
SH600479,sh600479,千金药业,中药生产,中药生产,2026-09-02,12.96,33.2,-3.07,6.67,-2.78,1333627.0,7.0,uptrend7,7/8
SH600470,sh600470,六国化工,化肥农药,化肥农药,2026-09-02,6.15,7.1,-3.15,-1.28,-2.07,372986.0,5.0,uptrend7,5/8
SH600483,sh600483,福能股份,电力,电力,2026-09-02,11.06,2.9,-1.69,0.45,2.69,97744.0,7.0,uptrend7,7/8
SH600495,sh600495,晋西车轴,铁路设备,铁路设备,2026-09-02,4.16,8.6,0.0,1.71,0.97,99642.0,6.0,uptrend7,6/8
SH600501,sh600501,航天晨光,通用设备,通用设备,2026-09-02,14.93,1.4,1.56,2.97,3.97,71686.0,6.0,uptrend7,6/8
SH600503,sh600503,华丽家族,房地产开发,房地产开发,2026-09-02,2.22,4.7,-0.89,0.0,-1.33,295555.0,6.0,uptrend7,6/8
