ticker,prefixed,name,sector,industry,date,close,chg20,chg1,chg2,chg3,volume,score,passed,uptrend7
SH600088,sh600088,中视传媒,影视动漫,影视动漫,2026-09-07,12.4,4.6,-0.8,0.16,3.51,105431.0,8.0,uptrend7,8/8
SH600080,sh600080,ST金花,生物医药,生物医药,2026-09-07,5.05,1.8,4.12,5.21,2.85,72196.0,6.0,uptrend7,6/8
SH600061,sh600061,国投资本,非银行金融,非银行金融,2026-09-07,6.46,0.5,-1.07,-0.15,0.16,371008.0,5.0,uptrend7,5/8
SH600081,sh600081,东风科技,汽车,汽车,2026-09-07,10.44,4.1,-1.69,-0.29,-0.29,25878.0,6.0,uptrend7,6/8
SH600059,sh600059,古越龙山,饮料,饮料,2026-09-07,8.92,11.6,-2.94,6.83,6.95,638328.0,7.0,uptrend7,7/8
SH600104,sh600104,上汽集团,汽车,汽车,2026-09-07,10.58,1.0,1.05,2.32,2.12,411659.0,6.0,uptrend7,6/8
SH600072,sh600072,中船科技,建筑施工,建筑施工,2026-09-07,8.95,-0.8,-1.32,1.7,1.13,210799.0,8.0,uptrend7,8/8
SH600097,sh600097,开创国际,渔业,渔业,2026-09-07,9.61,11.4,2.89,5.26,4.12,66832.0,6.0,uptrend7,6/8
SH600073,sh600073,光明肉业,食品,食品,2026-09-07,5.79,10.5,0.17,2.66,2.48,114206.0,6.0,uptrend7,6/8
SH600079,sh600079,ST人福,化学制药,化学制药,2026-09-07,18.86,4.1,0.69,-0.16,-0.16,62173.0,5.0,uptrend7,5/8
SH600108,sh600108,亚盛集团,农业,农业,2026-09-07,4.8,47.2,10.09,21.21,33.33,211736.0,7.0,uptrend7,7/8
SH600121,sh600121,郑州煤电,煤炭,煤炭,2026-09-07,4.94,22.6,-3.52,-13.18,-6.79,2313675.0,6.0,uptrend7,6/8
SH600106,sh600106,重庆路桥,公路铁路,公路铁路,2026-09-07,4.6,0.9,-0.65,0.66,-0.43,102839.0,7.0,uptrend7,7/8
SH600119,sh600119,*ST长投,物流,物流,2026-09-07,5.05,9.3,0.2,0.4,2.23,18370.0,5.0,uptrend7,5/8
SH600107,sh600107,*ST尔雅,服装家纺,服装家纺,2026-09-07,6.26,19.5,0.32,-1.26,-1.11,9895.0,7.0,uptrend7,7/8
SH600136,sh600136,ST明诚,房地产服务,房地产服务,2026-09-07,1.5,4.9,1.35,2.04,2.04,106985.0,7.0,uptrend7,7/8
SH600138,sh600138,中青旅,休闲服务,休闲服务,2026-09-07,7.47,4.5,2.05,2.89,1.63,171285.0,8.0,uptrend7,8/8
SH600150,sh600150,中国船舶,船舶与海洋装备,船舶与海洋装备,2026-09-07,38.38,10.2,2.43,11.83,13.12,2319546.0,8.0,uptrend7,8/8
SH600148,sh600148,长春一东,汽车,汽车,2026-09-07,16.36,5.6,-4.72,-1.21,0.0,65858.0,7.0,uptrend7,7/8
SH600149,sh600149,廊坊发展,电力,电力,2026-09-07,5.11,3.9,-1.16,0.0,-1.16,74005.0,5.0,uptrend7,5/8
SH600127,sh600127,金健米业,农业,农业,2026-09-07,13.53,114.8,10.0,6.79,9.11,1379519.0,6.0,uptrend7,6/8
SH600158,sh600158,中体产业,体育,体育,2026-09-07,7.36,1.4,-0.14,0.96,0.41,247145.0,8.0,uptrend7,8/8
SH600159,sh600159,大龙地产,房地产开发,房地产开发,2026-09-07,2.79,9.8,2.2,2.57,1.45,273629.0,7.0,uptrend7,7/8
SH600167,sh600167,联美控股,电力,电力,2026-09-07,5.86,0.5,1.03,1.21,2.45,124683.0,7.0,uptrend7,7/8
SH600163,sh600163,中闽能源,电力,电力,2026-09-07,5.18,-2.6,-1.52,0.0,0.78,134255.0,7.0,uptrend7,7/8
SH600172,sh600172,黄河旋风,金属非金属新材料,金属非金属新材料,2026-09-07,15.89,28.5,0.63,-0.19,7.73,2431383.0,8.0,uptrend7,8/8
SH600178,sh600178,东安动力,汽车,汽车,2026-09-07,10.11,-0.4,0.1,1.1,0.9,74775.0,8.0,uptrend7,8/8
SH600177,sh600177,雅戈尔,服装家纺,服装家纺,2026-09-07,8.19,6.5,-0.36,-0.85,-0.12,249239.0,7.0,uptrend7,7/8
SH600156,sh600156,华升股份,贸易,贸易,2026-09-07,9.02,9.2,3.92,0.78,3.68,197316.0,8.0,uptrend7,8/8
SH600195,sh600195,中牧股份,畜牧业,畜牧业,2026-09-07,7.04,5.5,2.03,4.61,4.3,108615.0,6.0,uptrend7,6/8
SH600186,sh600186,莲花控股,食品,食品,2026-09-07,12.55,15.3,5.64,1.37,5.82,2990127.0,8.0,uptrend7,8/8
SH600185,sh600185,珠免集团,贸易,贸易,2026-09-07,5.43,13.8,-0.91,2.84,13.13,1049509.0,8.0,uptrend7,8/8
SH600203,sh600203,福日电子,消费电子设备,消费电子设备,2026-09-07,10.83,5.0,-1.55,-2.96,-1.63,302723.0,5.0,uptrend7,5/8
SH600199,sh600199,金种子酒,饮料,饮料,2026-09-07,7.47,-7.7,-0.8,2.19,2.19,239066.0,8.0,uptrend7,8/8
SH600169,sh600169,ST太重,专用设备,专用设备,2026-09-07,2.16,4.9,1.41,0.93,0.47,71321.0,7.0,uptrend7,7/8
SH600215,sh600215,派斯林,专用设备,专用设备,2026-09-07,6.72,5.3,0.15,-0.74,-0.44,55263.0,6.0,uptrend7,6/8
SH600212,sh600212,绿能慧充,电源设备,电源设备,2026-09-07,6.43,16.7,0.94,3.54,1.26,91288.0,6.0,uptrend7,6/8
SH600222,sh600222,太龙药业,中药生产,中药生产,2026-09-07,8.48,8.6,-0.24,-1.51,-1.4,127547.0,6.0,uptrend7,6/8
SH600189,sh600189,泉阳泉,饮料,饮料,2026-09-07,8.0,5.7,0.5,3.09,3.09,65750.0,5.0,uptrend7,5/8
SH600218,sh600218,全柴动力,通用设备,通用设备,2026-09-07,7.92,3.3,2.72,3.12,1.28,62589.0,6.0,uptrend7,6/8
SH600229,sh600229,城市传媒,平面媒体,平面媒体,2026-09-07,5.55,7.4,3.16,4.72,3.35,153710.0,8.0,uptrend7,8/8
SH600228,sh600228,返利科技,互联网商务,互联网商务,2026-09-07,9.92,20.2,-3.69,-3.5,1.74,433964.0,7.0,uptrend7,7/8
SH600234,sh600234,科新发展,装修装饰,装修装饰,2026-09-07,21.49,1.3,-3.15,-5.99,3.42,67270.0,5.0,uptrend7,5/8
SH600238,sh600238,ST椰岛,饮料,饮料,2026-09-07,4.74,10.0,-1.66,1.28,0.42,38157.0,5.0,uptrend7,5/8
SH600255,sh600255,鑫科材料,基本金属,基本金属,2026-09-07,3.44,-0.3,1.18,0.0,-2.27,556743.0,5.0,uptrend7,5/8
SH600266,sh600266,城建发展,房地产开发,房地产开发,2026-09-07,4.25,1.7,-1.16,0.47,1.43,264520.0,6.0,uptrend7,6/8
SH600233,sh600233,圆通速递,物流,物流,2026-09-07,16.89,-10.6,-0.53,-0.71,1.75,220294.0,6.0,uptrend7,6/8
SH600265,sh600265,*ST景谷,林业,林业,2026-09-07,23.1,-2.0,0.39,0.74,0.96,4769.0,5.0,uptrend7,5/8
SH600257,sh600257,大湖股份,医疗服务,医疗服务,2026-09-07,6.07,10.6,3.06,5.57,4.48,253512.0,6.0,uptrend7,6/8
SH600269,sh600269,赣粤高速,公路铁路,公路铁路,2026-09-07,4.0,1.5,2.04,3.09,3.36,290864.0,8.0,uptrend7,8/8
SH600256,sh600256,广汇能源,石油天然气,石油天然气,2026-09-07,6.7,15.7,-0.15,0.75,1.52,1460290.0,6.0,uptrend7,6/8
SH600279,sh600279,重庆港,港口航运,港口航运,2026-09-07,4.39,1.6,-0.45,0.0,0.46,53288.0,5.0,uptrend7,5/8
SH600283,sh600283,钱江水利,水务,水务,2026-09-07,8.21,1.9,0.61,0.86,0.24,26316.0,7.0,uptrend7,7/8
SH600280,sh600280,中央商场,零售,零售,2026-09-07,3.43,15.1,9.94,10.65,9.58,396969.0,8.0,uptrend7,8/8
SH600278,sh600278,东方创业,贸易,贸易,2026-09-07,6.6,4.3,0.46,1.38,0.61,45882.0,5.0,uptrend7,5/8
SH600287,sh600287,苏豪时尚,贸易,贸易,2026-09-07,5.09,6.7,1.39,2.83,0.79,39577.0,6.0,uptrend7,6/8
SH600295,sh600295,鄂尔多斯,铁矿石,铁矿石,2026-09-07,13.62,8.2,-7.41,-1.94,-1.52,240939.0,5.0,uptrend7,5/8
SH600302,sh600302,ST标准,专用设备,专用设备,2026-09-07,6.89,4.4,-0.58,9.37,5.67,74479.0,6.0,uptrend7,6/8
SH600312,sh600312,平高电气,输变电设备,输变电设备,2026-09-07,20.29,0.0,-0.44,3.63,5.18,244627.0,5.0,uptrend7,5/8
SH600308,sh600308,华泰股份,造纸印刷,造纸印刷,2026-09-07,3.35,2.4,2.45,2.76,1.52,173096.0,5.0,uptrend7,5/8
SH600310,sh600310,广西能源,电力,电力,2026-09-07,4.46,-2.4,-0.45,0.22,1.36,266601.0,7.0,uptrend7,7/8
SH600313,sh600313,农发种业,农业,农业,2026-09-07,7.8,32.7,6.7,8.48,9.4,1577969.0,5.0,uptrend7,5/8
SH600315,sh600315,上海家化,化学制品,化学制品,2026-09-07,18.65,3.5,0.16,3.73,1.69,74230.0,5.0,uptrend7,5/8
SH600300,sh600300,维维股份,饮料,饮料,2026-09-07,3.33,4.1,1.83,4.39,2.78,416665.0,5.0,uptrend7,5/8
SH600316,sh600316,洪都航空,航空航天装备,航空航天装备,2026-09-07,31.75,11.3,-1.98,-0.72,-1.27,137224.0,7.0,uptrend7,7/8
SH600318,sh600318,新力金融,非银行金融,非银行金融,2026-09-07,7.12,7.1,-3.0,1.42,-0.97,415513.0,5.0,uptrend7,5/8
SH600325,sh600325,华发股份,房地产开发,房地产开发,2026-09-07,2.57,4.5,-2.28,2.39,5.33,813422.0,7.0,uptrend7,7/8
SH600333,sh600333,长春燃气,燃气,燃气,2026-09-07,6.77,9.2,-0.73,0.59,-1.46,78250.0,6.0,uptrend7,6/8
SH600336,sh600336,澳柯玛,白色家电,白色家电,2026-09-07,6.61,3.6,-0.15,-1.34,2.32,85536.0,8.0,uptrend7,8/8
SH600354,sh600354,敦煌种业,农业,农业,2026-09-07,9.53,52.5,10.05,21.09,16.08,607362.0,6.0,uptrend7,6/8
SH600359,sh600359,新农开发,农业,农业,2026-09-07,7.88,26.9,5.63,10.06,9.75,429422.0,6.0,uptrend7,6/8
SH600356,sh600356,恒丰纸业,造纸印刷,造纸印刷,2026-09-07,9.13,0.8,3.16,2.35,0.77,69630.0,6.0,uptrend7,6/8
SH600358,sh600358,国旅联合,营销服务,营销服务,2026-09-07,5.26,-2.8,0.19,0.77,1.94,74821.0,8.0,uptrend7,8/8
SH600371,sh600371,万向德农,农业,农业,2026-09-07,15.07,107.3,10.0,15.21,4.51,835887.0,8.0,uptrend7,8/8
SH600380,sh600380,健康元,化学制药,化学制药,2026-09-07,9.54,-7.2,4.15,4.61,4.61,320869.0,5.0,uptrend7,5/8
SH600372,sh600372,中航机载,航空航天装备,航空航天装备,2026-09-07,11.3,-2.1,-1.31,-0.35,-0.18,263256.0,7.0,uptrend7,7/8
SH600373,sh600373,中文传媒,平面媒体,平面媒体,2026-09-07,7.56,3.7,1.89,3.99,3.85,157187.0,7.0,uptrend7,7/8
SH600377,sh600377,宁沪高速,公路铁路,公路铁路,2026-09-07,12.49,4.3,0.56,-0.32,-0.4,125706.0,5.0,uptrend7,5/8
SH600383,sh600383,金地集团,房地产开发,房地产开发,2026-09-07,2.37,3.9,-0.84,2.6,3.95,928789.0,8.0,uptrend7,8/8
SH600386,sh600386,北巴传媒,汽车,汽车,2026-09-07,3.59,6.2,0.84,1.7,1.13,66601.0,7.0,uptrend7,7/8
SH600399,sh600399,抚顺特钢,钢铁,钢铁,2026-09-07,4.53,3.4,1.12,2.26,1.57,371352.0,6.0,uptrend7,6/8
SH600400,sh600400,红豆股份,服装家纺,服装家纺,2026-09-07,3.15,0.3,10.14,8.62,7.88,622411.0,5.0,uptrend7,5/8
SH600391,sh600391,航发科技,航空航天装备,航空航天装备,2026-09-07,37.96,21.5,0.13,4.29,7.66,163084.0,8.0,uptrend7,8/8
SH600388,sh600388,紫金龙净,专用设备,专用设备,2026-09-07,19.09,8.2,0.42,5.06,7.85,145074.0,8.0,uptrend7,8/8
SH600415,sh600415,小商品城,贸易,贸易,2026-09-07,13.06,7.5,-0.46,1.63,3.57,532190.0,7.0,uptrend7,7/8
SH600410,sh600410,华胜天成,计算机软件,计算机软件,2026-09-07,14.7,-6.3,1.24,1.59,0.14,614586.0,5.0,uptrend7,5/8
SH600405,sh600405,动力源,电源设备,电源设备,2026-09-07,5.06,14.5,0.2,-2.13,-1.94,139526.0,7.0,uptrend7,7/8
SH600419,sh600419,天润乳业,食品,食品,2026-09-07,9.26,3.3,1.54,6.19,4.4,97003.0,6.0,uptrend7,6/8
SH600435,sh600435,北方导航,地面装备,地面装备,2026-09-07,11.35,4.3,-2.07,-2.24,-2.32,266388.0,6.0,uptrend7,6/8
SH600429,sh600429,三元股份,食品,食品,2026-09-07,4.83,4.3,2.77,5.69,3.65,154039.0,6.0,uptrend7,6/8
SH600463,sh600463,空港股份,房地产开发,房地产开发,2026-09-07,8.49,2.8,0.71,1.92,0.24,30713.0,6.0,uptrend7,6/8
SH600467,sh600467,好当家,渔业,渔业,2026-09-07,2.53,9.1,3.27,5.42,4.12,629942.0,6.0,uptrend7,6/8
SH600479,sh600479,千金药业,中药生产,中药生产,2026-09-07,13.86,39.9,5.4,-2.81,6.94,1083529.0,6.0,uptrend7,6/8
SH600482,sh600482,中国动力,船舶与海洋装备,船舶与海洋装备,2026-09-07,35.04,9.5,6.25,7.22,7.52,300268.0,7.0,uptrend7,7/8
SH600499,sh600499,科达制造,专用设备,专用设备,2026-09-07,14.59,2.6,0.0,1.39,2.53,178726.0,5.0,uptrend7,5/8
SH600493,sh600493,凤竹纺织,纺织,纺织,2026-09-07,6.42,4.7,0.63,1.1,-1.08,50437.0,5.0,uptrend7,5/8
SH600501,sh600501,航天晨光,通用设备,通用设备,2026-09-07,14.78,-2.0,-1.92,-1.4,-1.0,57139.0,8.0,uptrend7,8/8
SH600506,sh600506,统一股份,石油天然气,石油天然气,2026-09-07,17.95,21.9,-2.76,6.97,11.49,393302.0,7.0,uptrend7,7/8
SH600495,sh600495,晋西车轴,铁路设备,铁路设备,2026-09-07,4.11,4.6,-1.2,-1.2,-1.2,80988.0,5.0,uptrend7,5/8
SH600511,sh600511,国药股份,医药商业,医药商业,2026-09-07,26.88,-2.8,-0.63,0.6,1.43,38178.0,6.0,uptrend7,6/8
SH600519,sh600519,贵州茅台,饮料,饮料,2026-09-07,1316.01,-2.4,-1.05,1.32,1.43,25250.0,6.0,uptrend7,6/8
SH600523,sh600523,贵航股份,汽车,汽车,2026-09-07,12.04,3.9,-1.79,-1.79,-2.43,49032.0,5.0,uptrend7,5/8
SH600537,sh600537,*ST亿晶,电源设备,电源设备,2026-09-07,2.18,-1.4,1.4,1.87,0.0,200125.0,5.0,uptrend7,5/8
SH600533,sh600533,栖霞建设,房地产开发,房地产开发,2026-09-07,2.26,3.7,0.44,1.35,-0.44,138583.0,6.0,uptrend7,6/8
SH600540,sh600540,新赛股份,农业,农业,2026-09-07,6.72,66.7,9.98,10.89,-0.15,1851032.0,7.0,uptrend7,7/8
SH600556,sh600556,天下秀,互联网服务,互联网服务,2026-09-07,4.92,-3.9,0.82,2.5,0.82,435609.0,5.0,uptrend7,5/8
SH600559,sh600559,老白干酒,饮料,饮料,2026-09-07,11.65,-4.2,-0.34,2.64,2.37,94276.0,6.0,uptrend7,6/8
SH600551,sh600551,时代出版,平面媒体,平面媒体,2026-09-07,8.15,17.1,1.24,2.39,-5.45,628500.0,5.0,uptrend7,5/8
SH600548,sh600548,深高速,公路铁路,公路铁路,2026-09-07,8.5,1.4,0.35,3.91,3.79,41825.0,6.0,uptrend7,6/8
SH600561,sh600561,江西长运,公路铁路,公路铁路,2026-09-07,6.16,6.6,0.49,1.32,-0.32,34231.0,6.0,uptrend7,6/8
SH600566,sh600566,济川药业,化学制药,化学制药,2026-09-07,25.74,-0.6,0.0,0.82,2.88,55762.0,6.0,uptrend7,6/8
SH600568,sh600568,ST中珠,生物医药,生物医药,2026-09-07,2.23,-1.8,2.76,5.19,4.69,133813.0,6.0,uptrend7,6/8
SH600581,sh600581,*ST八钢,钢铁,钢铁,2026-09-07,2.44,3.4,0.41,1.67,0.41,54042.0,5.0,uptrend7,5/8
SH600576,sh600576,祥源文旅,休闲服务,休闲服务,2026-09-07,5.94,4.8,3.48,6.45,4.03,324610.0,7.0,uptrend7,7/8
SH600573,sh600573,惠泉啤酒,饮料,饮料,2026-09-07,10.3,4.0,1.38,3.31,2.28,61643.0,7.0,uptrend7,7/8
SH600595,sh600595,中孚实业,基本金属,基本金属,2026-09-07,6.24,-7.8,-1.89,-3.7,-0.32,881867.0,5.0,uptrend7,5/8
SH600597,sh600597,光明乳业,食品,食品,2026-09-07,7.09,3.1,0.42,3.05,1.43,99131.0,6.0,uptrend7,6/8
SH600592,sh600592,龙溪股份,通用设备,通用设备,2026-09-07,15.2,3.1,1.6,1.33,2.49,84839.0,7.0,uptrend7,7/8
SH600590,sh600590,泰豪科技,电源设备,电源设备,2026-09-07,8.61,-0.9,-1.03,-0.58,-0.12,176237.0,8.0,uptrend7,8/8
SH600596,sh600596,新安股份,化肥农药,化肥农药,2026-09-07,10.98,-1.6,-0.36,-2.75,1.57,350323.0,5.0,uptrend7,5/8
SH600601,sh600601,方正科技,电子元件,电子元件,2026-09-07,13.97,5.7,6.72,10.7,15.84,3927835.0,8.0,uptrend7,8/8
SH600600,sh600600,青岛啤酒,饮料,饮料,2026-09-07,51.47,-4.4,-0.04,1.44,1.8,32865.0,5.0,uptrend7,5/8
SH600606,sh600606,绿地控股,房地产开发,房地产开发,2026-09-07,1.32,1.5,-1.49,0.76,1.54,1210433.0,7.0,uptrend7,7/8
SH600605,sh600605,汇通能源,房地产服务,房地产服务,2026-09-07,28.33,19.6,1.07,0.18,2.2,44938.0,8.0,uptrend7,8/8
SH600611,sh600611,大众交通,公路铁路,公路铁路,2026-09-07,5.01,9.9,0.0,-2.72,7.05,2057795.0,7.0,uptrend7,7/8
SH600616,sh600616,金枫酒业,饮料,饮料,2026-09-07,4.53,6.8,-1.95,3.66,2.49,303294.0,8.0,uptrend7,8/8
SH600621,sh600621,华鑫股份,非银行金融,非银行金融,2026-09-07,13.47,1.7,-2.04,-0.07,0.52,134609.0,6.0,uptrend7,6/8
SH600622,sh600622,光大嘉宝,房地产服务,房地产服务,2026-09-07,2.47,11.8,0.41,2.92,3.35,466713.0,8.0,uptrend7,8/8
SH600633,sh600633,浙数文化,互联网服务,互联网服务,2026-09-07,10.57,-5.8,0.96,2.32,1.05,147131.0,6.0,uptrend7,6/8
SH600629,sh600629,华建集团,建筑施工,建筑施工,2026-09-07,17.87,9.8,-2.72,6.37,10.38,604969.0,6.0,uptrend7,6/8
SH600630,sh600630,龙头股份,服装家纺,服装家纺,2026-09-07,7.09,5.0,0.57,1.14,-0.42,72376.0,5.0,uptrend7,5/8
SH600628,sh600628,新世界,零售,零售,2026-09-07,6.57,6.8,2.02,3.3,2.82,138020.0,8.0,uptrend7,8/8
SH600637,sh600637,东方明珠,广播电视,广播电视,2026-09-07,8.65,4.2,2.0,3.35,2.85,462631.0,6.0,uptrend7,6/8
SH600624,sh600624,ST复华,医药商业,医药商业,2026-09-07,4.69,17.8,-0.64,0.86,2.18,51128.0,8.0,uptrend7,8/8
SH600640,sh600640,国脉文化,互联网服务,互联网服务,2026-09-07,11.2,4.2,-0.09,1.45,-0.27,62846.0,5.0,uptrend7,5/8
SH600644,sh600644,乐山电力,电力,电力,2026-09-07,9.01,-13.9,-1.53,0.22,-0.44,157993.0,8.0,uptrend7,8/8
SH600643,sh600643,爱建集团,非银行金融,非银行金融,2026-09-07,4.15,4.0,-0.48,0.0,-0.72,151789.0,6.0,uptrend7,6/8
SH600650,sh600650,锦江在线,公路铁路,公路铁路,2026-09-07,10.98,2.3,-1.52,-3.09,1.76,96206.0,6.0,uptrend7,6/8
SH600658,sh600658,电子城,房地产开发,房地产开发,2026-09-07,4.23,4.7,1.44,4.44,3.42,145012.0,7.0,uptrend7,7/8
SH600649,sh600649,城投控股,房地产开发,房地产开发,2026-09-07,4.01,7.8,-1.23,1.01,3.35,281010.0,6.0,uptrend7,6/8
SH600657,sh600657,信达地产,房地产开发,房地产开发,2026-09-07,3.33,28.1,-4.86,-0.89,9.18,2026704.0,7.0,uptrend7,7/8
SH600665,sh600665,天地源,房地产开发,房地产开发,2026-09-07,3.58,6.9,-1.92,0.28,-0.83,122735.0,6.0,uptrend7,6/8
SH600689,sh600689,上海三毛,贸易,贸易,2026-09-07,12.5,18.4,-1.26,5.75,6.2,71251.0,7.0,uptrend7,7/8
SH600693,sh600693,东百集团,零售,零售,2026-09-07,11.49,13.1,5.12,4.08,14.44,1578454.0,8.0,uptrend7,8/8
SH600690,sh600690,海尔智家,白色家电,白色家电,2026-09-07,21.61,1.1,-1.77,-0.96,1.31,365231.0,8.0,uptrend7,8/8
SH600694,sh600694,大商股份,零售,零售,2026-09-07,14.98,2.7,0.54,1.56,3.88,65160.0,7.0,uptrend7,7/8
SH600685,sh600685,中船防务,船舶与海洋装备,船舶与海洋装备,2026-09-07,27.25,0.7,-0.69,3.1,4.41,184027.0,8.0,uptrend7,8/8
SH600681,sh600681,百川能源,燃气,燃气,2026-09-07,3.51,0.6,0.29,1.15,-0.85,177113.0,5.0,uptrend7,5/8
SH600697,sh600697,欧亚集团,零售,零售,2026-09-07,11.56,7.7,3.03,4.14,2.57,56136.0,7.0,uptrend7,7/8
SH600678,sh600678,ST金顶,其他建材,其他建材,2026-09-07,6.04,7.5,-3.51,0.67,-0.33,151954.0,7.0,uptrend7,7/8
SH600699,sh600699,均胜电子,汽车,汽车,2026-09-07,19.57,-7.6,2.35,0.26,-0.1,278568.0,6.0,uptrend7,6/8
SH600703,sh600703,三安光电,光电子器件,光电子器件,2026-09-07,13.05,-5.6,-1.36,-6.05,3.33,1291696.0,5.0,uptrend7,5/8
SH600702,sh600702,舍得酒业,饮料,饮料,2026-09-07,35.98,-5.4,0.9,2.8,2.68,61580.0,7.0,uptrend7,7/8
SH600698,sh600698,湖南天雁,汽车,汽车,2026-09-07,7.84,8.6,-0.88,9.04,2.08,742364.0,7.0,uptrend7,7/8
SH600706,sh600706,曲江文旅,休闲服务,休闲服务,2026-09-07,8.82,11.6,2.2,3.16,0.8,108326.0,8.0,uptrend7,8/8
SH600710,sh600710,苏美达,贸易,贸易,2026-09-07,10.71,0.6,0.09,2.98,3.28,97421.0,6.0,uptrend7,6/8
SH600715,sh600715,文投控股,影视动漫,影视动漫,2026-09-07,1.74,6.1,2.35,4.19,1.75,441951.0,6.0,uptrend7,6/8
SH600714,sh600714,金瑞矿业,化学原料,化学原料,2026-09-07,23.01,50.6,7.12,9.73,18.91,461967.0,8.0,uptrend7,8/8
SH600712,sh600712,南宁百货,零售,零售,2026-09-07,5.97,7.2,3.47,6.04,4.74,256425.0,8.0,uptrend7,8/8
SH600719,sh600719,大连热电,电力,电力,2026-09-07,7.6,-2.7,2.01,4.4,3.97,99305.0,8.0,uptrend7,8/8
SH600722,sh600722,金牛化工,化学原料,化学原料,2026-09-07,17.97,43.5,4.48,3.69,-6.7,1457339.0,5.0,uptrend7,5/8
SH600729,sh600729,重百集团,零售,零售,2026-09-07,19.9,0.2,1.95,2.84,2.21,60581.0,7.0,uptrend7,7/8
SH600738,sh600738,丽尚国潮,商业物业经营,商业物业经营,2026-09-07,4.48,11.2,2.52,2.75,3.46,165967.0,7.0,uptrend7,7/8
SH600737,sh600737,中粮糖业,农业,农业,2026-09-07,16.51,18.3,5.77,6.45,9.7,1472410.0,8.0,uptrend7,8/8
SH600749,sh600749,西藏旅游,休闲服务,休闲服务,2026-09-07,15.64,6.9,0.97,-0.57,2.29,203824.0,8.0,uptrend7,8/8
SH600742,sh600742,富维股份,汽车,汽车,2026-09-07,7.81,2.1,0.64,0.51,-0.13,31260.0,6.0,uptrend7,6/8
SH600755,sh600755,厦门国贸,贸易,贸易,2026-09-07,5.79,0.3,0.35,1.76,2.66,165419.0,6.0,uptrend7,6/8
SH600753,sh600753,ST海钦,贸易,贸易,2026-09-07,11.17,12.4,3.14,5.38,7.51,21293.0,8.0,uptrend7,8/8
SH600760,sh600760,中航沈飞,航空航天装备,航空航天装备,2026-09-07,47.11,4.5,-2.38,-1.9,-2.06,174839.0,5.0,uptrend7,5/8
SH600764,sh600764,中国海防,船舶与海洋装备,船舶与海洋装备,2026-09-07,18.28,-2.2,-2.3,-1.03,-1.19,71933.0,5.0,uptrend7,5/8
