industry,prefixed,code6,name,m,chg1,turnover5,date
其他医疗保健,hk01833,01833,平安好医生,-0.65,-1.97,44888487.5,2026-09-08
其他医疗保健,hk06699,06699,时代天使,-2.34,-2.12,56368527.8,2026-09-08
其他医疗保健,hk01112,01112,H&H国际控股,-2.61,-3.36,45028026.3,2026-09-08
其他医疗保健,hk00853,00853,微创医疗,-3.11,-2.64,56502380.5,2026-08-31
其他医疗保健,hk02252,02252,微创机器人-B,-5.18,-3.73,98923377.9,2026-08-31
其他医疗保健,hk01609,01609,天星医疗,-7.51,0.83,47200544.0,2026-09-08
其他医疗保健,hk02526,02526,德适-B,-13.81,-14.57,69337535.0,2026-09-08
其他金融,hk01788,01788,国泰君安国际,0.31,0.35,64193995.3,2026-09-08
其他金融,hk00388,00388,香港交易所,-0.82,-0.5,1069734722.1,2026-09-08
其他金融,hk01359,01359,中国信达,-1.17,0.0,51077354.9,2026-09-08
其他金融,hk02799,02799,中信金融资产,-1.47,0.0,53888914.4,2026-09-08
其他金融,hk06886,06886,华泰证券,-1.68,-1.24,200411844.3,2026-09-08
其他金融,hk06806,06806,申万宏源,-1.83,-0.59,41748513.8,2026-09-08
其他金融,hk03958,03958,东方证券,-2.07,-1.02,53119719.2,2026-09-08
其他金融,hk02611,02611,国泰海通,-2.21,-1.52,209167929.9,2026-09-08
其他金融,hk06881,06881,中国银河,-2.62,-1.61,145510200.8,2026-09-08
其他金融,hk06066,06066,中信建投证券,-2.73,-2.32,76422454.0,2026-09-08
其他金融,hk00290,00290,国富量子,-2.97,-1.76,51360668.0,2026-09-08
其他金融,hk01776,01776,广发证券,-3.05,-2.5,153400378.0,2026-09-08
其他金融,hk06099,06099,招商证券,-3.27,-2.16,69544507.1,2026-09-08
其他金融,hk06030,06030,中信证券,-4.56,-4.03,390652774.4,2026-09-08
其他金融,hk03908,03908,中金公司,-7.86,-7.46,458005081.2,2026-09-08
农业产品,hk01610,01610,中粮家佳康,9.57,6.75,51578222.6,2026-09-08
农业产品,hk02714,02714,牧原股份,1.92,-0.9,224684246.0,2026-09-08
农业产品,hk02419,02419,德康农牧,-0.39,-0.49,84051091.0,2026-09-08
半导体,hk06809,06809,澜起科技,2.48,-1.08,806592596.4,2026-09-08
半导体,hk03986,03986,兆易创新,1.54,-1.22,1116554509.8,2026-09-08
半导体,hk03661,03661,圣邦股份,0.97,-1.02,44776490.0,2026-09-08
半导体,hk00522,00522,ASMPT,-1.42,-3.76,431992100.7,2026-09-08
半导体,hk03277,03277,长光辰芯,-1.43,3.32,165733092.6,2026-09-08
半导体,hk01385,01385,上海复旦,-1.78,-2.42,64258588.1,2026-09-08
半导体,hk02631,02631,天岳先进,-1.91,-3.54,89776800.0,2026-09-08
半导体,hk01347,01347,华虹宏力,-2.89,-3.56,3081613684.5,2026-09-08
半导体,hk02577,02577,英诺赛科,-2.92,-2.92,165368065.5,2026-09-08
半导体,hk00981,00981,中芯国际,-3.78,-4.32,3847867133.7,2026-09-08
半导体,hk09903,09903,天数智芯,-6.69,-0.18,891844256.9,2026-09-08
半导体,hk06082,06082,壁仞科技,-7.89,-7.19,507639004.3,2026-09-08
半导体,hk01879,01879,曦智科技-P,-12.32,-7.54,170221837.7,2026-09-08
原材料,hk01907,01907,中国旭阳集团,2.35,1.31,48319434.4,2026-09-08
原材料,hk00189,00189,东岳集团,0.88,0.76,320312809.6,2026-09-08
原材料,hk02689,02689,玖龙纸业,-2.69,-1.76,96415580.5,2026-09-08
原材料,hk01866,01866,中国心连心化肥,-6.97,-6.53,122407663.7,2026-09-08
地产,hk00565,00565,锦艺集团控股,9.07,1.94,48361994.0,2026-09-08
地产,hk00960,00960,龙湖集团,2.61,3.49,162483540.6,2026-09-08
地产,hk01908,01908,建发国际集团,2.01,3.67,170856062.0,2026-09-08
地产,hk00123,00123,越秀地产,1.93,1.69,47310651.6,2026-09-08
地产,hk02202,02202,万科企业,1.67,2.72,80264006.1,2026-09-08
地产,hk02007,02007,碧桂园,1.54,0.0,53183155.9,2026-09-08
地产,hk01972,01972,太古地产,1.23,1.39,50533052.4,2026-09-08
地产,hk00016,00016,新鸿基地产,1.11,0.5,683418673.3,2026-09-08
地产,hk01209,01209,华润万象生活,0.97,2.26,259867291.1,2026-09-08
地产,hk01109,01109,华润置地,0.86,1.87,1228023285.3,2026-09-08
地产,hk01918,01918,融创中国,0.79,0.0,185095054.0,2026-09-08
地产,hk00012,00012,恒基地产,0.55,0.38,184120958.1,2026-09-08
地产,hk01997,01997,九龙仓置业,0.48,0.32,117236188.6,2026-09-08
地产,hk01113,01113,长实集团,0.19,0.21,235184330.8,2026-09-08
地产,hk03900,03900,绿城中国,0.02,1.09,99895770.1,2026-09-08
地产,hk00688,00688,中国海外发展,-0.22,0.77,467311782.7,2026-09-08
地产,hk00083,00083,信和置业,-0.34,-0.95,69171158.4,2026-09-08
地产,hk00101,00101,恒隆地产,-0.34,-0.07,43352561.6,2026-09-08
地产,hk00817,00817,中国金茂,-0.84,1.14,102032808.0,2026-09-08
地产,hk02423,02423,贝壳-W,-1.56,0.09,385421958.0,2026-09-08
地产,hk09993,09993,金辉控股,-2.01,-1.33,61537015.0,2026-09-08
媒体及娱乐,hk00136,00136,中国儒意,4.66,-3.29,261028135.7,2026-09-08
媒体及娱乐,hk01060,01060,大麦娱乐,2.91,0.97,51428026.0,2026-09-08
媒体及娱乐,hk09626,09626,哔哩哔哩-W,1.44,0.16,1364893728.0,2026-09-08
媒体及娱乐,hk01797,01797,东方甄选,0.61,-0.22,196177262.0,2026-09-08
媒体及娱乐,hk00772,00772,阅文集团,0.21,-0.74,219323671.8,2026-09-08
媒体及娱乐,hk01860,01860,汇量科技,-0.11,-1.84,116459332.3,2026-09-08
媒体及娱乐,hk09911,09911,赤子城科技,-1.08,-2.71,83872347.7,2026-09-08
媒体及娱乐,hk01357,01357,美图公司,-1.64,-1.45,321970162.2,2026-09-08
媒体及娱乐,hk01024,01024,快手-W,-1.76,-2.77,1300916973.1,2026-09-08
媒体及娱乐,hk09888,09888,百度集团-W,-3.42,-2.02,1701505867.5,2026-09-08
媒体及娱乐,hk00917,00917,趣致集团,-4.88,-3.93,48206213.6,2026-09-08
媒体及娱乐,hk02723,02723,深演智能,-11.13,0.5,230184260.2,2026-09-08
家庭电器及用品,hk09992,09992,泡泡玛特,0.47,-0.32,758152434.7,2026-09-08
家庭电器及用品,hk06690,06690,海尔智家,-0.28,0.47,227507261.5,2026-09-08
家庭电器及用品,hk00669,00669,创科实业,-1.35,-1.5,627479028.3,2026-09-08
家庭电器及用品,hk06969,06969,思摩尔国际,-1.52,-0.81,85451267.1,2026-09-08
家庭电器及用品,hk00300,00300,美的集团,-1.81,-1.3,428683423.5,2026-09-08
家庭电器及用品,hk01070,01070,TCL电子,-2.63,-1.48,71487174.2,2026-09-08
家庭电器及用品,hk00325,00325,布鲁可,-3.66,-2.84,81374330.3,2026-09-08
家庭电器及用品,hk00668,00668,安克创新,-7.03,-6.63,66457162.9,2026-09-08
工业工程,hk01191,01191,海光芯正,39.93,31.58,138290325.0,2026-09-08
工业工程,hk01196,01196,伟禄科技股份,6.88,6.58,71395015.8,2026-09-08
工业工程,hk01989,01989,广合科技,5.33,-0.94,166820685.6,2026-09-08
工业工程,hk00317,00317,中船防务,4.89,2.96,65815193.7,2026-09-08
工业工程,hk00631,00631,三一国际,3.87,2.77,137401080.8,2026-09-08
工业工程,hk03808,03808,中国重汽,3.15,1.56,316123561.9,2026-09-08
工业工程,hk06951,06951,三环集团,2.62,-2.81,142797955.3,2026-09-08
工业工程,hk09630,09630,芯碁微装,1.32,-4.64,147611142.1,2026-09-08
工业工程,hk01735,01735,中环新能源,0.77,0.73,54875400.0,2026-09-08
工业工程,hk02727,02727,上海电气,0.75,-0.16,40593250.0,2026-09-08
工业工程,hk01072,01072,东方电气,0.67,0.6,69220558.5,2026-09-08
工业工程,hk01766,01766,中国中车,0.66,-0.28,100254381.8,2026-09-08
工业工程,hk03898,03898,时代电气,0.56,-0.07,89058449.5,2026-09-08
工业工程,hk03200,03200,大族数控,0.43,-2.57,161958434.9,2026-09-08
工业工程,hk00517,00517,中远海运国际,0.43,0.52,40143471.9,2026-09-08
工业工程,hk02208,02208,金风科技,0.32,0.22,92931637.2,2026-09-08
工业工程,hk02050,02050,三花智控,0.13,-1.72,164624546.1,2026-09-08
工业工程,hk06031,06031,三一重工,0.1,0.25,62043598.1,2026-09-08
工业工程,hk02476,02476,胜宏科技,-0.18,-4.35,671153974.3,2026-09-08
工业工程,hk01882,01882,海天国际,-0.21,-0.71,66457079.3,2026-09-08
工业工程,hk00868,00868,信义玻璃,-0.53,-0.44,92743231.1,2026-09-08
工业工程,hk00819,00819,天能动力,-0.57,-0.13,44994855.2,2026-09-08
工业工程,hk00968,00968,信义光能,-0.76,-1.38,91313659.0,2026-09-08
工业工程,hk03800,03800,协鑫科技,-1.05,-2.72,136167323.4,2026-09-08
工业工程,hk01888,01888,建滔积层板,-1.23,-3.9,3651510771.5,2026-09-08
工业工程,hk02338,02338,潍柴动力,-1.24,-3.03,868809944.0,2026-09-08
工业工程,hk03931,03931,中创新航,-1.38,-3.1,66432304.0,2026-09-08
工业工程,hk00148,00148,建滔集团,-1.51,-2.67,1170697011.2,2026-09-08
工业工程,hk03750,03750,宁德时代,-1.76,-1.83,1573277045.8,2026-09-08
工业工程,hk01688,01688,领益智造,-1.9,-1.96,89808566.2,2026-09-08
工业工程,hk06088,06088,FIT HON TENG,-2.5,-4.01,109691519.2,2026-09-08
工业工程,hk01651,01651,津上机床中国,-2.86,-1.96,132395156.5,2026-09-08
工业工程,hk03393,03393,威胜控股,-3.13,-2.13,57883889.5,2026-09-08
工业工程,hk07688,07688,拓璞数控,-3.39,-8.62,76873451.8,2026-09-08
工业工程,hk02865,02865,钧达股份,-3.54,-1.48,45801427.9,2026-09-08
工业工程,hk01133,01133,哈尔滨电气,-5.87,-3.81,141121620.7,2026-09-08
工业工程,hk06656,06656,思格新能,-6.55,-2.12,134454547.2,2026-09-08
工业工程,hk02650,02650,挚达科技,-10.67,-7.22,82837769.4,2026-09-08
工用支援,hk02618,02618,京东物流,-0.91,-1.08,98761637.8,2026-09-08
工用运输,hk01138,01138,中远海能,3.26,3.81,294369819.2,2026-09-08
工用运输,hk00316,00316,东方海外国际,1.7,2.07,193178347.1,2026-09-08
工用运输,hk01199,01199,中远海运港口,1.37,0.26,44144316.9,2026-09-08
工用运输,hk01919,01919,中远海控,0.91,1.72,349043410.9,2026-09-08
工用运输,hk00576,00576,浙江沪杭甬,0.77,1.15,54067745.7,2026-09-08
工用运输,hk02343,02343,太平洋航运,0.07,0.47,69687273.0,2026-09-08
工用运输,hk01519,01519,极兔速递-W,-0.46,-0.52,227765527.2,2026-09-08
工用运输,hk06936,06936,顺丰控股,-0.77,-0.39,41700708.8,2026-09-08
工用运输,hk02057,02057,中通快递-W,-1.01,-1.22,217091912.6,2026-09-08
工用运输,hk02510,02510,德翔海运,-1.08,-1.35,62531239.1,2026-09-08
工用运输,hk01308,01308,海丰国际,-1.48,-2.39,240369652.6,2026-09-08
建筑,hk02442,02442,怡俊集团控股,20.64,16.94,40843200.0,2026-09-08
建筑,hk06655,06655,华新建材,3.12,2.47,71371040.9,2026-09-08
建筑,hk00914,00914,海螺水泥,1.09,0.9,126883430.6,2026-09-08
建筑,hk03323,03323,中国建材,1.08,1.32,122970563.4,2026-09-08
建筑,hk00390,00390,中国中铁,0.91,0.9,72866281.4,2026-09-08
建筑,hk03311,03311,中国建筑国际,0.41,1.79,81930294.6,2026-09-08
建筑,hk06182,06182,乙德投资控股,-1.22,2.56,71112520.0,2026-09-08
建筑,hk02128,02128,中国联塑,-2.75,-2.47,43549068.9,2026-09-08
支援服务,hk09901,09901,新东方-S,-0.74,-0.18,185928328.8,2026-09-08
旅游及消闲设施,hk02282,02282,美高梅中国,5.17,4.19,47002810.2,2026-09-08
旅游及消闲设施,hk02588,02588,中银航空租赁,2.22,1.85,54419790.1,2026-09-08
旅游及消闲设施,hk00293,00293,国泰航空,0.36,-0.07,1288373516.5,2026-09-08
旅游及消闲设施,hk00066,00066,港铁公司,0.27,-0.48,136129259.3,2026-09-08
旅游及消闲设施,hk00027,00027,银河娱乐,0.04,0.06,201671000.0,2026-09-08
旅游及消闲设施,hk06862,06862,海底捞,-0.03,0.89,156856570.9,2026-09-08
旅游及消闲设施,hk00753,00753,中国国航,-0.09,-0.65,66415974.7,2026-09-08
旅游及消闲设施,hk01880,01880,中国中免,-0.11,-0.9,54273680.8,2026-09-08
旅游及消闲设施,hk00780,00780,同程旅行,-0.42,0.79,368866349.6,2026-09-08
旅游及消闲设施,hk09961,09961,携程集团-S,-0.56,-0.73,1330584986.0,2026-09-08
旅游及消闲设施,hk09987,09987,百胜中国,-0.68,-0.29,232262622.5,2026-09-08
旅游及消闲设施,hk01928,01928,金沙中国有限公司,-0.84,-1.06,200627691.8,2026-09-08
旅游及消闲设施,hk02255,02255,海昌海洋公园,-7.49,-3.07,61832758.0,2026-09-08
汽车,hk00708,00708,恒大汽车,1.64,1.19,52271369.1,2025-03-31
汽车,hk02015,02015,理想汽车-W,1.14,-2.14,606348167.1,2026-09-08
汽车,hk00425,00425,敏实集团,-0.43,-0.95,69156848.2,2026-09-08
汽车,hk09868,09868,小鹏集团-W,-0.45,0.9,425121587.3,2026-09-08
汽车,hk01057,01057,浙江世宝,-0.56,0.63,46515803.0,2026-09-08
汽车,hk00175,00175,吉利汽车,-0.59,0.77,645714596.9,2026-09-08
汽车,hk02333,02333,长城汽车,-0.83,0.0,143999953.7,2026-09-08
汽车,hk03606,03606,福耀玻璃,-1.27,-1.77,184084469.5,2026-09-08
汽车,hk01211,01211,比亚迪股份,-1.62,-0.77,1628078593.5,2026-09-08
汽车,hk09866,09866,蔚来-SW,-1.76,-1.16,223006808.4,2026-09-08
汽车,hk01585,01585,雅迪控股,-2.08,-0.79,134324041.7,2026-09-08
汽车,hk00179,00179,德昌电机控股,-2.69,-2.77,59935426.7,2026-09-08
汽车,hk01316,01316,耐世特,-2.79,-1.42,57148255.0,2026-09-08
汽车,hk09863,09863,零跑汽车,-3.67,-1.83,235281310.0,2026-09-08
汽车,hk01114,01114,BRILLIANCE CHI,-5.13,-1.31,115069457.0,2026-09-08
汽车,hk02889,02889,博泰车联,-17.97,-16.87,102657605.6,2026-09-08
消费者主要零售商,hk01044,01044,恒安国际,0.48,0.0,94480427.1,2026-09-08
消费者主要零售商,hk02698,02698,乐舒适,-3.38,-3.22,153520587.1,2026-09-08
煤炭,hk03668,03668,兖煤澳大利亚,3.59,0.78,75051907.4,2026-09-08
煤炭,hk00639,00639,首钢资源,2.57,2.7,68519027.9,2026-09-08
煤炭,hk01171,01171,兖矿能源,2.39,3.55,463641104.0,2026-09-08
煤炭,hk00975,00975,MONGOL MINING,1.97,2.07,55329882.6,2026-09-08
煤炭,hk01898,01898,中煤能源,1.87,3.26,229442362.2,2026-09-08
煤炭,hk01088,01088,中国神华,1.37,2.15,452899522.3,2026-09-08
电讯,hk00762,00762,中国联通,1.64,1.24,263618714.7,2026-09-08
电讯,hk00008,00008,电讯盈科,1.08,1.13,42953653.5,2026-09-08
电讯,hk06823,06823,香港电讯-SS,0.65,0.08,72658967.2,2026-09-08
电讯,hk00788,00788,中国铁塔,0.21,-0.05,183786980.8,2026-09-08
电讯,hk00941,00941,中国移动,-0.5,-0.25,1025279140.4,2026-09-08
电讯,hk02477,02477,经纬天地,-0.51,-2.68,59414300.3,2026-09-08
电讯,hk00728,00728,中国电信,-0.7,0.0,303219178.4,2026-09-08
石油及天然气,hk00568,00568,山东墨龙,8.12,7.88,255469825.7,2026-09-08
石油及天然气,hk02883,02883,中海油田服务,6.19,6.62,79742185.6,2026-09-08
石油及天然气,hk02386,02386,中石化炼化工程,6.15,3.57,100380606.2,2026-09-08
石油及天然气,hk00883,00883,中国海洋石油,3.83,3.94,1545904093.4,2026-09-08
石油及天然气,hk00386,00386,中国石油化工股份,3.6,4.02,613143221.3,2026-09-08
石油及天然气,hk00857,00857,中国石油股份,3.18,3.92,679377402.4,2026-09-08
纺织及服饰,hk02331,02331,李宁,4.79,3.49,589002151.2,2026-09-08
纺织及服饰,hk03998,03998,波司登,2.82,2.05,71543913.4,2026-09-08
纺织及服饰,hk01913,01913,普拉达,1.03,0.35,56429632.3,2026-09-08
纺织及服饰,hk01910,01910,新秀丽,0.8,-0.94,88410453.5,2026-09-08
纺织及服饰,hk06181,06181,老铺黄金,0.53,0.97,411205087.9,2026-09-08
纺织及服饰,hk02020,02020,安踏体育,0.03,0.13,474322173.0,2026-09-08
纺织及服饰,hk02313,02313,申洲国际,-1.44,-1.41,305179948.5,2026-09-08
综合企业,hk00019,00019,太古股份公司A,1.52,0.94,99510463.2,2026-09-08
综合企业,hk00001,00001,长和,-0.01,0.14,389206288.4,2026-09-08
综合企业,hk00267,00267,中信股份,-0.76,-0.59,329692948.6,2026-09-08
药品及生物科技,hk07666,07666,剂泰科技-P,21.85,14.02,203381641.5,2026-09-08
药品及生物科技,hk01548,01548,金斯瑞生物科技,8.11,11.87,1451093180.3,2026-09-08
药品及生物科技,hk03696,03696,英矽智能,6.27,6.69,633229041.8,2026-09-08
药品及生物科技,hk01177,01177,中国生物制药,6.02,6.86,486635852.9,2026-09-08
药品及生物科技,hk03347,03347,泰格医药,5.9,7.16,59447164.1,2026-09-08
药品及生物科技,hk06821,06821,凯莱英,5.69,6.53,125827750.7,2026-09-08
药品及生物科技,hk02591,02591,银诺医药-B,5.15,7.57,46617085.6,2026-09-08
药品及生物科技,hk01952,01952,云顶新耀,4.12,5.56,255378539.0,2026-09-08
药品及生物科技,hk09606,09606,映恩生物-B,3.15,3.67,161848193.9,2026-09-08
药品及生物科技,hk02196,02196,复星医药,3.09,-0.52,93270733.5,2026-09-08
药品及生物科技,hk02315,02315,百奥赛图-B,3.05,6.47,138803368.3,2026-09-08
药品及生物科技,hk02268,02268,药明合联,2.7,2.96,466924600.6,2026-09-08
药品及生物科技,hk06185,06185,康希诺生物,2.04,3.44,209448242.9,2026-09-08
药品及生物科技,hk01099,01099,国药控股,2.02,1.26,91753039.6,2026-09-08
药品及生物科技,hk02359,02359,药明康德,1.97,1.93,764415211.7,2026-09-08
药品及生物科技,hk02186,02186,绿叶制药,1.8,1.86,42529423.5,2026-09-08
药品及生物科技,hk01530,01530,三生制药,1.74,2.43,259587108.5,2026-09-08
药品及生物科技,hk03320,03320,华润医药,1.47,1.47,45989753.3,2026-09-08
药品及生物科技,hk01779,01779,天辰生物-B,1.32,6.01,59315989.8,2026-09-08
药品及生物科技,hk03759,03759,康龙化成,1.22,3.05,200708286.3,2026-09-08
药品及生物科技,hk02616,02616,基石药业-B,0.78,1.73,102062120.1,2026-09-08
药品及生物科技,hk03933,03933,联邦制药,0.76,0.53,59395434.0,2026-09-08
药品及生物科技,hk02162,02162,康诺亚-B,0.54,1.79,103981593.4,2026-09-08
药品及生物科技,hk02269,02269,药明生物,0.37,1.69,1565243131.0,2026-09-08
药品及生物科技,hk00241,00241,阿里健康,0.26,-0.79,150648923.6,2026-09-08
药品及生物科技,hk00867,00867,康哲药业,0.25,0.64,40191115.2,2026-09-08
药品及生物科技,hk06855,06855,亚盛医药,0.12,1.85,99816069.7,2026-09-08
药品及生物科技,hk02096,02096,先声药业,-0.02,0.43,78665752.0,2026-09-08
药品及生物科技,hk09926,09926,康方生物,-0.19,0.21,1494868045.8,2026-09-08
药品及生物科技,hk06618,06618,京东健康,-0.23,-0.38,230169094.1,2026-09-08
药品及生物科技,hk03692,03692,翰森制药,-0.34,-0.55,319468043.4,2026-09-08
药品及生物科技,hk02565,02565,派格生物医药-B,-0.4,0.62,50101437.7,2026-09-08
药品及生物科技,hk06990,06990,科伦博泰生物,-0.68,-0.49,191947950.0,2026-09-08
药品及生物科技,hk01276,01276,恒瑞医药,-0.71,-1.32,160326950.5,2026-09-08
药品及生物科技,hk09887,09887,维立志博-B,-0.74,1.77,151050556.0,2026-09-08
药品及生物科技,hk02142,02142,和铂医药-B,-0.83,0.48,221138425.1,2026-09-08
药品及生物科技,hk02228,02228,晶泰控股,-1.0,-0.07,300971503.7,2026-09-08
药品及生物科技,hk00013,00013,和黄医药,-1.01,-1.25,303239262.0,2026-09-08
药品及生物科技,hk09969,09969,诺诚健华,-1.34,-0.27,114416514.4,2026-09-08
药品及生物科技,hk06127,06127,昭衍新药,-1.44,-0.27,65864448.4,2026-09-08
药品及生物科技,hk01801,01801,信达生物,-1.66,-1.09,1065072179.0,2026-09-08
药品及生物科技,hk09995,09995,荣昌生物,-1.98,-0.89,168465735.1,2026-09-08
药品及生物科技,hk06160,06160,百济神州,-2.14,-1.12,720782189.8,2026-09-08
药品及生物科技,hk09688,09688,再鼎医药,-2.3,-0.4,126125736.6,2026-09-08
药品及生物科技,hk02696,02696,复宏汉霖,-2.44,0.53,99090308.9,2026-09-08
药品及生物科技,hk01093,01093,石药集团,-2.56,-2.69,769691335.5,2026-09-08
药品及生物科技,hk02575,02575,轩竹生物-B,-3.21,1.02,45807750.0,2026-09-08
药品及生物科技,hk06938,06938,瑞博生物-B,-4.43,2.2,44289946.8,2026-09-08
药品及生物科技,hk02629,02629,MIRXES-B,-10.78,-20.24,355108768.4,2026-03-31
资讯科技器材,hk02028,02028,映美控股,26.56,-10.81,127124098.0,2026-09-08
资讯科技器材,hk06166,06166,剑桥科技,12.78,0.58,1523346347.4,2026-09-08
资讯科技器材,hk03308,03308,中际旭创,6.21,-3.49,2352417281.6,2026-09-08
资讯科技器材,hk03268,03268,美格智能,5.15,-5.11,68261130.0,2026-09-08
资讯科技器材,hk06869,06869,长飞光纤光缆,1.96,-2.28,3749436471.4,2026-09-08
资讯科技器材,hk01729,01729,汇聚科技,1.45,-3.14,210413675.7,2026-09-08
资讯科技器材,hk02590,02590,极智嘉-W,0.74,-1.94,132272435.8,2026-09-08
资讯科技器材,hk09880,09880,优必选,0.47,-1.11,590679020.7,2026-09-08
资讯科技器材,hk00763,00763,中兴通讯,0.07,-0.76,153457346.2,2026-09-08
资讯科技器材,hk02432,02432,越疆,-0.4,-1.29,69572149.5,2026-09-08
资讯科技器材,hk02475,02475,立讯精密,-1.05,-2.61,166920347.9,2026-09-08
资讯科技器材,hk00285,00285,比亚迪电子,-1.68,-5.06,330789563.0,2026-09-08
资讯科技器材,hk02715,02715,埃斯顿,-1.93,-1.91,45595232.1,2026-09-08
资讯科技器材,hk01415,01415,高伟电子,-2.75,-3.7,64366282.6,2026-09-08
资讯科技器材,hk01810,01810,小米集团-W,-3.04,-2.11,4175053398.2,2026-09-08
资讯科技器材,hk03296,03296,华勤技术,-3.44,-4.58,68120467.2,2026-09-08
资讯科技器材,hk06613,06613,蓝思科技,-3.6,-4.68,164729348.3,2026-09-08
资讯科技器材,hk02382,02382,舜宇光学科技,-3.91,-3.24,764226055.5,2026-09-08
资讯科技器材,hk00992,00992,联想集团,-5.1,-6.18,3129977446.0,2026-09-08
资讯科技器材,hk02018,02018,瑞声科技,-5.1,-5.98,197358023.4,2026-09-08
资讯科技器材,hk03396,03396,联想控股,-7.07,-7.91,295170352.6,2026-09-08
资讯科技器材,hk06810,06810,商米科技-W,-9.59,-4.14,48085138.0,2026-09-08
