industry,prefixed,code6,name,m,chg1,turnover5,date
保险,hk02628,02628,中国人寿,-0.61,-0.2,1720129319.7,2026-09-03
公用事业,hk00902,00902,华能国际电力股份,2.52,2.71,156140531.9,2026-09-03
公用事业,hk01816,01816,中广核电力,1.13,1.16,173009152.2,2026-09-03
公用事业,hk00371,00371,北控水务集团,1.07,1.18,58486539.9,2026-09-03
公用事业,hk00384,00384,中国燃气,0.91,0.62,94986881.8,2026-09-03
公用事业,hk00006,00006,电能实业,0.5,0.17,193987241.1,2026-09-03
公用事业,hk00956,00956,新天绿色能源,0.49,0.61,44575701.5,2026-09-03
公用事业,hk01038,01038,长江基建集团,0.45,0.31,94027377.1,2026-09-03
公用事业,hk02380,02380,中国电力,0.31,0.18,245987963.9,2026-09-03
公用事业,hk00991,00991,大唐发电,0.28,0.79,71679691.8,2026-09-03
公用事业,hk00270,00270,粤海投资,0.25,0.57,101282205.8,2026-09-03
公用事业,hk00836,00836,华润电力,0.04,0.11,189385888.4,2026-09-03
公用事业,hk02688,02688,新奥能源,-0.12,-0.16,185818542.9,2026-09-03
公用事业,hk00003,00003,香港中华煤气,-0.54,-0.56,193309548.2,2026-09-03
公用事业,hk00257,00257,光大环境,-0.57,0.2,44911656.3,2026-09-03
公用事业,hk00392,00392,北京控股,-0.8,0.06,92595447.1,2026-09-03
公用事业,hk01193,01193,华润燃气,-0.8,-0.36,86038830.6,2026-09-03
公用事业,hk00002,00002,中电控股,-1.02,0.0,286654551.8,2026-09-03
公用事业,hk00916,00916,龙源电力,-1.97,-1.04,118198496.1,2026-09-03
公用事业,hk00135,00135,昆仑能源,-2.2,-1.72,76508720.8,2026-09-03
其他医疗保健,hk02273,02273,固生堂,1.16,2.02,43351319.9,2026-09-03
其他医疗保健,hk06699,06699,时代天使,0.25,-1.3,100121737.0,2026-09-03
其他医疗保健,hk06078,06078,海吉亚医疗,-0.72,-0.49,51605181.8,2026-09-03
其他医疗保健,hk02367,02367,巨子生物,-0.94,-0.85,75554836.5,2026-09-03
其他医疗保健,hk01112,01112,H&H国际控股,-1.16,-1.98,60376423.1,2026-09-03
其他医疗保健,hk01318,01318,毛戈平,-1.65,-2.39,160787554.5,2026-09-03
其他医疗保健,hk01833,01833,平安好医生,-2.19,-1.42,44180287.9,2026-09-03
其他医疗保健,hk02276,02276,康耐特光学,-2.3,-1.31,83941266.8,2026-09-03
其他医疗保健,hk02145,02145,上美股份,-2.68,-2.46,45895561.6,2026-09-03
其他医疗保健,hk00853,00853,微创医疗,-3.11,-2.64,56502380.5,2026-08-31
其他医疗保健,hk02252,02252,微创机器人-B,-5.18,-3.73,98923377.9,2026-08-31
其他医疗保健,hk01609,01609,天星医疗,-9.04,-12.43,57063875.0,2026-09-03
其他金融,hk00165,00165,中国光大控股,2.55,3.03,70762609.8,2026-09-03
其他金融,hk03958,03958,东方证券,1.55,2.07,50297517.4,2026-09-03
其他金融,hk00697,00697,首程控股,1.08,4.2,47307169.3,2026-09-03
其他金融,hk01359,01359,中国信达,0.61,1.1,49525786.9,2026-09-03
其他金融,hk02611,02611,国泰海通,0.4,1.13,218691081.2,2026-09-03
其他金融,hk00290,00290,国富量子,0.28,-1.43,54452738.0,2026-09-03
其他金融,hk01788,01788,国泰君安国际,0.16,0.17,59234870.2,2026-09-03
其他金融,hk06030,06030,中信证券,-0.32,1.44,370449816.0,2026-09-03
其他金融,hk06881,06881,中国银河,-0.36,0.7,150304412.4,2026-09-03
其他金融,hk01776,01776,广发证券,-0.55,0.94,134625857.0,2026-09-03
其他金融,hk06886,06886,华泰证券,-0.74,-0.34,183943656.8,2026-09-03
其他金融,hk06066,06066,中信建投证券,-0.91,0.34,65944822.2,2026-09-03
其他金融,hk03360,03360,远东宏信,-1.0,-0.71,65545273.8,2026-09-03
其他金融,hk06099,06099,招商证券,-1.24,0.59,59900367.8,2026-09-03
其他金融,hk00388,00388,香港交易所,-1.31,-0.25,1620882880.4,2026-09-03
其他金融,hk02858,02858,易鑫集团,-1.37,1.32,54845789.5,2026-09-03
其他金融,hk03908,03908,中金公司,-1.76,1.92,688331480.6,2026-09-03
农业产品,hk02419,02419,德康农牧,3.12,0.59,82925097.8,2026-09-03
农业产品,hk02714,02714,牧原股份,-1.05,-1.81,194559768.4,2026-09-03
半导体,hk01879,01879,曦智科技-P,12.49,11.7,56107567.0,2026-09-03
半导体,hk09903,09903,天数智芯,7.09,9.23,669838685.5,2026-09-03
半导体,hk03277,03277,长光辰芯,6.2,5.39,61283732.3,2026-09-03
半导体,hk00522,00522,ASMPT,1.65,2.92,304556143.3,2026-09-03
半导体,hk02577,02577,英诺赛科,1.01,2.5,193043189.9,2026-09-03
半导体,hk01304,01304,FORTIOR,0.97,3.25,43694471.0,2026-09-03
半导体,hk03223,03223,君正股份,0.7,1.0,56962432.0,2026-09-03
半导体,hk02631,02631,天岳先进,0.68,2.11,78567942.8,2026-09-03
半导体,hk01347,01347,华虹宏力,0.19,1.96,2208628249.6,2026-09-03
半导体,hk01385,01385,上海复旦,-0.67,0.83,90618109.6,2026-09-03
半导体,hk00981,00981,中芯国际,-1.26,-0.29,2498445085.9,2026-09-03
半导体,hk03986,03986,兆易创新,-1.91,-1.14,818209169.2,2026-09-03
半导体,hk06809,06809,澜起科技,-2.03,-1.3,756589835.4,2026-09-03
半导体,hk06082,06082,壁仞科技,-5.87,-2.82,736106479.7,2026-09-03
原材料,hk01866,01866,中国心连心化肥,2.23,2.2,49947001.8,2026-09-03
原材料,hk00189,00189,东岳集团,-2.4,-1.42,466028092.1,2026-09-03
原材料,hk02689,02689,玖龙纸业,-2.47,-1.91,89226817.9,2026-09-03
原材料,hk01907,01907,中国旭阳集团,-5.89,-2.65,64060396.0,2026-09-03
地产,hk00688,00688,中国海外发展,4.28,2.33,939655325.1,2026-09-03
地产,hk01209,01209,华润万象生活,3.67,3.59,309345256.8,2026-09-03
地产,hk01109,01109,华润置地,3.53,3.46,1912766567.1,2026-09-03
地产,hk00123,00123,越秀地产,3.43,5.15,116460922.1,2026-09-03
地产,hk01030,01030,新城发展,3.24,3.6,53772737.7,2026-09-03
地产,hk01908,01908,建发国际集团,2.63,2.73,259156593.9,2026-09-03
地产,hk00817,00817,中国金茂,2.63,3.45,254693682.2,2026-09-03
地产,hk01113,01113,长实集团,1.89,1.36,288984169.7,2026-09-03
地产,hk00017,00017,新世界发展,1.82,2.26,41183717.8,2026-09-03
地产,hk00119,00119,保利置业集团,0.74,2.33,43801943.7,2026-09-03
地产,hk00101,00101,恒隆地产,0.56,-0.21,48432011.2,2026-09-03
地产,hk00016,00016,新鸿基地产,0.51,0.44,711950664.7,2026-09-03
地产,hk01972,01972,太古地产,0.44,0.5,51579747.3,2026-09-03
地产,hk02007,02007,碧桂园,0.22,1.08,91752035.3,2026-09-03
地产,hk02202,02202,万科企业,0.14,1.29,81526607.5,2026-09-03
地产,hk03900,03900,绿城中国,0.03,2.56,207133551.3,2026-09-03
地产,hk02423,02423,贝壳-W,-0.1,-0.51,579024301.0,2026-09-03
地产,hk00083,00083,信和置业,-0.58,-1.25,164870947.9,2026-09-03
地产,hk09993,09993,金辉控股,-1.19,-0.88,119166967.0,2026-09-03
地产,hk00012,00012,恒基地产,-1.46,-1.29,354722649.6,2026-09-03
地产,hk01997,01997,九龙仓置业,-2.33,-3.28,142389800.9,2026-09-03
地产,hk00960,00960,龙湖集团,-2.41,0.52,253136989.5,2026-09-03
地产,hk01918,01918,融创中国,-3.21,-0.88,354238262.9,2026-09-03
媒体及娱乐,hk01797,01797,东方甄选,2.71,2.75,275712651.7,2026-09-03
媒体及娱乐,hk01060,01060,大麦娱乐,0.31,1.03,50657564.8,2026-09-03
媒体及娱乐,hk00917,00917,趣致集团,-0.83,1.3,64630957.8,2026-09-03
媒体及娱乐,hk01357,01357,美图公司,-1.42,-0.11,426015968.1,2026-09-03
媒体及娱乐,hk09899,09899,网易云音乐,-1.8,-0.79,43397191.0,2026-09-03
媒体及娱乐,hk00136,00136,中国儒意,-1.94,0.41,414797571.4,2026-09-03
媒体及娱乐,hk09888,09888,百度集团-W,-2.14,-0.92,1156032358.6,2026-09-03
媒体及娱乐,hk02723,02723,深演智能,-2.84,0.58,160657656.8,2026-09-03
媒体及娱乐,hk09911,09911,赤子城科技,-3.35,-4.39,78041427.4,2026-09-03
媒体及娱乐,hk01024,01024,快手-W,-3.42,-2.62,1807742141.4,2026-09-03
媒体及娱乐,hk09626,09626,哔哩哔哩-W,-3.64,-1.64,463759345.3,2026-09-03
媒体及娱乐,hk00772,00772,阅文集团,-3.86,-1.08,243046209.7,2026-09-03
媒体及娱乐,hk01860,01860,汇量科技,-6.48,-4.47,167012189.5,2026-09-03
家庭电器及用品,hk00668,00668,安克创新,6.95,2.37,63007972.2,2026-09-03
家庭电器及用品,hk01070,01070,TCL电子,2.62,2.34,175615129.1,2026-09-03
家庭电器及用品,hk00325,00325,布鲁可,0.64,0.34,63356065.0,2026-09-03
家庭电器及用品,hk06690,06690,海尔智家,0.3,1.53,323267880.8,2026-09-03
家庭电器及用品,hk00300,00300,美的集团,0.13,0.55,646811356.9,2026-09-03
家庭电器及用品,hk06969,06969,思摩尔国际,-0.65,0.2,151074361.6,2026-09-03
家庭电器及用品,hk00669,00669,创科实业,-0.9,-0.08,806029272.0,2026-09-03
家庭电器及用品,hk09992,09992,泡泡玛特,-0.95,-0.52,1006906049.2,2026-09-03
工业工程,hk00631,00631,三一国际,6.03,6.75,154169667.5,2026-09-03
工业工程,hk01888,01888,建滔积层板,3.69,3.18,3660062023.7,2026-09-03
工业工程,hk06088,06088,FIT HON TENG,2.41,3.48,142922179.2,2026-09-03
工业工程,hk00868,00868,信义玻璃,2.36,1.75,126253467.2,2026-09-03
工业工程,hk02727,02727,上海电气,2.25,2.22,57137684.3,2026-09-03
工业工程,hk00586,00586,海螺创业,2.17,3.47,72125069.4,2026-09-03
工业工程,hk01196,01196,伟禄科技股份,2.17,1.37,79831562.1,2026-09-03
工业工程,hk01688,01688,领益智造,2.08,1.23,87075804.5,2026-09-03
工业工程,hk03808,03808,中国重汽,2.04,2.27,373101874.5,2026-09-03
工业工程,hk00517,00517,中远海运国际,1.97,2.55,53478606.6,2026-09-03
工业工程,hk06951,06951,三环集团,1.54,4.45,137518757.3,2026-09-03
工业工程,hk06031,06031,三一重工,0.95,2.35,118146234.5,2026-09-03
工业工程,hk02338,02338,潍柴动力,0.9,3.17,688735354.3,2026-09-03
工业工程,hk06656,06656,思格新能,0.72,0.59,76178044.9,2026-09-03
工业工程,hk01651,01651,津上机床中国,0.64,2.63,50577861.8,2026-09-03
工业工程,hk01133,01133,哈尔滨电气,0.31,2.26,76602844.5,2026-09-03
工业工程,hk07688,07688,拓璞数控,0.25,-1.94,51701762.8,2026-09-03
工业工程,hk03931,03931,中创新航,0.22,0.95,64628112.7,2026-09-03
工业工程,hk00148,00148,建滔集团,0.06,-0.1,1889838575.2,2026-09-03
工业工程,hk01882,01882,海天国际,-0.15,0.22,117561387.7,2026-09-03
工业工程,hk09630,09630,芯碁微装,-0.29,3.7,129732954.9,2026-09-03
工业工程,hk03200,03200,大族数控,-0.34,2.44,178041322.9,2026-09-03
工业工程,hk03339,03339,中国龙工,-0.56,1.47,57217013.1,2026-09-03
工业工程,hk01735,01735,中环新能源,-0.67,0.06,58440973.0,2026-09-03
工业工程,hk02208,02208,金风科技,-0.77,1.27,119986049.4,2026-09-03
工业工程,hk02507,02507,西锐,-0.87,0.7,55411690.1,2026-09-03
工业工程,hk01766,01766,中国中车,-1.08,-0.38,118410052.4,2026-09-03
工业工程,hk02050,02050,三花智控,-1.12,-0.64,125964620.1,2026-09-03
工业工程,hk00038,00038,第一拖拉机股份,-1.22,-0.73,58117302.9,2026-09-03
工业工程,hk01072,01072,东方电气,-1.5,0.71,120107248.6,2026-09-03
工业工程,hk00968,00968,信义光能,-1.63,0.23,344298627.8,2026-09-03
工业工程,hk03393,03393,威胜控股,-1.63,0.34,88440606.1,2026-09-03
工业工程,hk01157,01157,中联重科,-1.97,-0.67,96749467.6,2026-09-03
工业工程,hk03898,03898,时代电气,-1.99,-0.92,113722776.5,2026-09-03
工业工程,hk03750,03750,宁德时代,-2.04,0.53,1450976044.0,2026-09-03
工业工程,hk03800,03800,协鑫科技,-2.45,-1.43,552629241.2,2026-09-03
工业工程,hk00470,00470,先导智能,-2.84,0.7,45216940.8,2026-09-03
工业工程,hk01989,01989,广合科技,-3.58,0.09,143175843.4,2026-09-03
工业工程,hk02476,02476,胜宏科技,-3.9,-0.4,854985381.2,2026-09-03
工业工程,hk00819,00819,天能动力,-4.65,-3.83,50354343.2,2026-09-03
工业工程,hk02155,02155,森松国际,-4.66,-3.17,42807487.3,2026-09-03
工业工程,hk02650,02650,挚达科技,-5.71,-2.61,79693647.8,2026-09-03
工用支援,hk02618,02618,京东物流,0.46,0.82,125199456.2,2026-09-03
工用运输,hk01138,01138,中远海能,5.85,6.49,283089292.8,2026-09-03
工用运输,hk02510,02510,德翔海运,5.11,6.74,71253956.1,2026-09-03
工用运输,hk02343,02343,太平洋航运,4.22,5.02,77754370.6,2026-09-03
工用运输,hk00316,00316,东方海外国际,1.04,3.09,262326531.9,2026-09-03
工用运输,hk01519,01519,极兔速递-W,0.29,0.15,286935009.6,2026-09-03
工用运输,hk01308,01308,海丰国际,0.26,2.26,350771775.1,2026-09-03
工用运输,hk01919,01919,中远海控,0.03,1.43,479005644.1,2026-09-03
工用运输,hk00144,00144,招商局港口,0.01,0.31,92733683.5,2026-09-03
工用运输,hk06936,06936,顺丰控股,-0.31,-0.52,64084735.1,2026-09-03
工用运输,hk00576,00576,浙江沪杭甬,-1.47,-0.33,70599396.3,2026-09-03
工用运输,hk02057,02057,中通快递-W,-1.91,-1.22,248474218.5,2026-09-03
建筑,hk06182,06182,乙德投资控股,21.41,28.71,74188720.0,2026-09-03
建筑,hk02442,02442,怡俊集团控股,9.66,8.23,48106040.0,2026-09-03
建筑,hk03311,03311,中国建筑国际,3.92,3.35,114786449.4,2026-09-03
建筑,hk02128,02128,中国联塑,3.64,6.91,66032398.7,2026-09-03
建筑,hk06655,06655,华新建材,1.34,-0.13,62356976.6,2026-09-03
建筑,hk00914,00914,海螺水泥,-1.03,-0.3,180534833.8,2026-09-03
建筑,hk00390,00390,中国中铁,-1.93,-0.89,66620563.1,2026-09-03
建筑,hk03323,03323,中国建材,-3.1,-1.01,126104266.5,2026-09-03
支援服务,hk09901,09901,新东方-S,-1.08,-2.19,179835026.9,2026-09-03
旅游及消闲设施,hk02255,02255,海昌海洋公园,11.48,15.57,54885660.0,2026-09-03
旅游及消闲设施,hk00293,00293,国泰航空,1.66,3.31,1233880554.7,2026-09-03
旅游及消闲设施,hk01928,01928,金沙中国有限公司,1.27,1.0,231201666.1,2026-09-03
旅游及消闲设施,hk00670,00670,中国东方航空股份,1.26,3.07,45428130.0,2026-09-03
旅游及消闲设施,hk00753,00753,中国国航,0.82,2.03,105383810.1,2026-09-03
旅游及消闲设施,hk00066,00066,港铁公司,0.38,0.37,185718883.4,2026-09-03
旅游及消闲设施,hk01880,01880,中国中免,0.25,1.0,49397534.4,2026-09-03
旅游及消闲设施,hk00027,00027,银河娱乐,-0.12,-0.06,281817243.2,2026-09-03
旅游及消闲设施,hk01055,01055,中国南方航空股份,-0.15,1.68,51027976.0,2026-09-03
旅游及消闲设施,hk02282,02282,美高梅中国,-0.4,-0.25,42456419.3,2026-09-03
旅游及消闲设施,hk02588,02588,中银航空租赁,-1.27,-0.48,110270260.8,2026-09-03
旅游及消闲设施,hk06831,06831,绿茶集团,-1.67,-0.3,91778985.8,2026-09-03
旅游及消闲设施,hk06862,06862,海底捞,-1.71,-1.39,157872709.8,2026-09-03
旅游及消闲设施,hk09987,09987,百胜中国,-1.85,-2.15,357940809.8,2026-09-03
旅游及消闲设施,hk01179,01179,华住集团-S,-2.37,-1.22,51509453.9,2026-09-03
旅游及消闲设施,hk00780,00780,同程旅行,-4.93,-4.5,252396986.9,2026-09-03
旅游及消闲设施,hk09961,09961,携程集团-S,-6.64,-5.41,1129274714.2,2026-09-03
汽车,hk01316,01316,耐世特,2.55,3.23,52844384.5,2026-09-03
汽车,hk00708,00708,恒大汽车,1.64,1.19,52271369.1,2025-03-31
汽车,hk01114,01114,BRILLIANCE CHI,1.36,0.85,114190139.6,2026-09-03
汽车,hk01057,01057,浙江世宝,1.31,2.23,52325121.0,2026-09-03
汽车,hk00179,00179,德昌电机控股,1.17,3.02,57068669.4,2026-09-03
汽车,hk09863,09863,零跑汽车,0.37,-0.22,282480289.9,2026-09-03
汽车,hk00425,00425,敏实集团,0.24,2.02,122834175.3,2026-09-03
汽车,hk03606,03606,福耀玻璃,0.14,0.18,166399289.9,2026-09-03
汽车,hk09973,09973,奇瑞汽车,-0.37,-0.39,48722446.3,2026-09-03
汽车,hk02015,02015,理想汽车-W,-0.47,1.13,601019783.7,2026-09-03
汽车,hk00175,00175,吉利汽车,-0.56,0.94,660469374.4,2026-09-03
汽车,hk01585,01585,雅迪控股,-0.79,0.77,140337981.5,2026-09-03
汽车,hk01211,01211,比亚迪股份,-0.95,0.53,2265444481.5,2026-09-03
汽车,hk02333,02333,长城汽车,-1.02,0.06,148336610.5,2026-09-03
汽车,hk02238,02238,广汽集团,-1.12,-0.24,43078415.4,2026-09-03
汽车,hk09868,09868,小鹏集团-W,-2.73,-1.38,431139213.3,2026-09-03
汽车,hk09866,09866,蔚来-SW,-3.94,-1.07,318707025.9,2026-09-03
汽车,hk02889,02889,博泰车联,-7.54,-8.82,90864767.2,2026-09-03
消费者主要零售商,hk01044,01044,恒安国际,-1.11,-1.01,118595097.9,2026-09-03
消费者主要零售商,hk02698,02698,乐舒适,-2.4,-1.5,140713089.5,2026-09-03
煤炭,hk00639,00639,首钢资源,-1.56,-0.51,84202968.7,2026-09-03
煤炭,hk00975,00975,MONGOL MINING,-1.72,1.13,85623989.0,2026-09-03
煤炭,hk03668,03668,兖煤澳大利亚,-1.93,-1.11,47518612.8,2026-09-03
煤炭,hk01088,01088,中国神华,-2.44,-1.67,444594029.4,2026-09-03
煤炭,hk01171,01171,兖矿能源,-2.73,-1.49,456936494.0,2026-09-03
煤炭,hk01898,01898,中煤能源,-3.44,-2.14,247693240.8,2026-09-03
电讯,hk00762,00762,中国联通,0.23,0.63,159319475.3,2026-09-03
电讯,hk00788,00788,中国铁塔,0.12,0.16,189832501.1,2026-09-03
电讯,hk00941,00941,中国移动,-0.25,-0.31,854642466.7,2026-09-03
电讯,hk06823,06823,香港电讯-SS,-0.45,-0.65,95006154.2,2026-09-03
电讯,hk00728,00728,中国电信,-4.24,-2.73,331533249.3,2026-09-03
电讯,hk02477,02477,经纬天地,-5.65,-5.45,57211839.9,2026-09-03
石油及天然气,hk02386,02386,中石化炼化工程,3.56,3.02,50371418.6,2026-09-03
石油及天然气,hk00386,00386,中国石油化工股份,-0.77,-0.53,558822225.0,2026-09-03
石油及天然气,hk00857,00857,中国石油股份,-1.22,-0.79,714016032.6,2026-09-03
石油及天然气,hk00883,00883,中国海洋石油,-1.39,-1.12,1118890410.8,2026-09-03
石油及天然气,hk00568,00568,山东墨龙,-1.58,-4.06,195882686.6,2026-09-03
石油及天然气,hk02883,02883,中海油田服务,-4.31,-4.26,103503333.1,2026-09-03
纺织及服饰,hk03998,03998,波司登,0.65,1.06,91599357.3,2026-09-03
纺织及服饰,hk02313,02313,申洲国际,0.56,-0.33,480974928.6,2026-09-03
纺织及服饰,hk01910,01910,新秀丽,-0.29,-0.16,100152693.6,2026-09-03
纺织及服饰,hk00551,00551,裕元集团,-0.43,-0.67,44859338.4,2026-09-03
纺织及服饰,hk06181,06181,老铺黄金,-0.64,0.21,521931414.7,2026-09-03
纺织及服饰,hk02331,02331,李宁,-0.91,0.0,534527749.3,2026-09-03
纺织及服饰,hk02020,02020,安踏体育,-1.79,-0.72,568436132.6,2026-09-03
综合企业,hk00267,00267,中信股份,-0.75,-1.7,337175122.9,2026-09-03
综合企业,hk00001,00001,长和,-0.77,-0.51,456400196.8,2026-09-03
综合企业,hk00019,00019,太古股份公司A,-1.47,-1.32,132686064.8,2026-09-03
综合企业,hk00656,00656,复星国际,-2.97,-0.39,61053150.2,2026-09-03
药品及生物科技,hk00013,00013,和黄医药,14.35,14.32,216815737.0,2026-09-03
药品及生物科技,hk02410,02410,同源康医药-B,8.9,8.89,59556041.0,2026-09-03
药品及生物科技,hk06821,06821,凯莱英,6.87,4.45,121773363.3,2026-09-03
药品及生物科技,hk02142,02142,和铂医药-B,6.72,4.86,138589268.9,2026-09-03
药品及生物科技,hk02315,02315,百奥赛图-B,6.53,0.39,152276032.6,2026-09-03
药品及生物科技,hk01177,01177,中国生物制药,5.53,6.27,415705593.2,2026-09-03
药品及生物科技,hk02162,02162,康诺亚-B,5.42,3.6,147961107.3,2026-09-03
药品及生物科技,hk06855,06855,亚盛医药,5.39,5.33,127920793.3,2026-09-03
药品及生物科技,hk09688,09688,再鼎医药,5.14,2.73,153531551.8,2026-09-03
药品及生物科技,hk03696,03696,英矽智能,5.09,4.54,463992501.8,2026-09-03
药品及生物科技,hk03759,03759,康龙化成,4.71,3.71,236657340.6,2026-09-03
药品及生物科技,hk01093,01093,石药集团,4.44,4.8,884084162.7,2026-09-03
药品及生物科技,hk02616,02616,基石药业-B,3.99,0.0,52335682.8,2026-09-03
药品及生物科技,hk09926,09926,康方生物,3.71,3.42,1377530460.0,2026-09-03
药品及生物科技,hk09969,09969,诺诚健华,3.32,2.21,107058708.8,2026-09-03
药品及生物科技,hk02268,02268,药明合联,3.09,2.81,662666539.2,2026-09-03
药品及生物科技,hk02096,02096,先声药业,3.08,-0.51,88391078.0,2026-09-03
药品及生物科技,hk02269,02269,药明生物,2.98,2.97,1797064083.1,2026-09-03
药品及生物科技,hk03692,03692,翰森制药,2.94,2.39,453264607.6,2026-09-03
药品及生物科技,hk09606,09606,映恩生物-B,2.63,4.26,202292883.8,2026-09-03
药品及生物科技,hk02696,02696,复宏汉霖,2.52,2.45,55173335.5,2026-09-03
药品及生物科技,hk01548,01548,金斯瑞生物科技,2.05,1.34,1152759595.3,2026-09-03
药品及生物科技,hk01530,01530,三生制药,2.03,2.78,350104439.6,2026-09-03
药品及生物科技,hk09995,09995,荣昌生物,1.89,2.14,191488510.3,2026-09-03
药品及生物科技,hk01877,01877,君实生物,1.47,0.95,50834486.8,2026-09-03
药品及生物科技,hk06185,06185,康希诺生物,1.34,3.01,258354142.3,2026-09-03
药品及生物科技,hk03933,03933,联邦制药,1.25,0.12,74066959.4,2026-09-03
药品及生物科技,hk02196,02196,复星医药,1.22,1.96,61397656.6,2026-09-03
药品及生物科技,hk06127,06127,昭衍新药,0.92,2.7,92077564.3,2026-09-03
药品及生物科技,hk06990,06990,科伦博泰生物,0.8,0.77,340983892.3,2026-09-03
药品及生物科技,hk06160,06160,百济神州,0.69,-0.55,713654763.2,2026-09-03
药品及生物科技,hk01276,01276,恒瑞医药,0.67,1.45,179497141.5,2026-09-03
药品及生物科技,hk00867,00867,康哲药业,0.49,0.91,63606418.5,2026-09-03
药品及生物科技,hk01801,01801,信达生物,0.46,0.79,1318093015.1,2026-09-03
药品及生物科技,hk03347,03347,泰格医药,0.45,2.47,92767257.5,2026-09-03
药品及生物科技,hk01099,01099,国药控股,0.38,0.78,83605716.8,2026-09-03
药品及生物科技,hk02359,02359,药明康德,-0.13,-0.77,1084924119.8,2026-09-03
药品及生物科技,hk02186,02186,绿叶制药,-0.25,1.63,91980589.0,2026-09-03
药品及生物科技,hk01952,01952,云顶新耀,-0.26,0.81,331539161.5,2026-09-03
药品及生物科技,hk03320,03320,华润医药,-0.5,0.0,45810362.2,2026-09-03
药品及生物科技,hk02228,02228,晶泰控股,-0.57,0.21,506120837.0,2026-09-03
药品及生物科技,hk09887,09887,维立志博-B,-0.67,1.12,136249107.0,2026-09-03
药品及生物科技,hk00241,00241,阿里健康,-0.86,-0.49,178633165.7,2026-09-03
药品及生物科技,hk06618,06618,京东健康,-2.0,-2.7,263803782.9,2026-09-03
药品及生物科技,hk02157,02157,乐普生物,-2.89,-1.82,68688796.1,2026-09-03
药品及生物科技,hk02629,02629,MIRXES-B,-10.78,-20.24,355108768.4,2026-03-31
资讯科技器材,hk00147,00147,国际商业结算,12.02,18.97,62369503.5,2026-09-03
资讯科技器材,hk03396,03396,联想控股,1.69,0.65,199630885.4,2026-09-03
资讯科技器材,hk02028,02028,映美控股,1.57,2.27,55386614.0,2026-09-03
资讯科技器材,hk00992,00992,联想集团,0.2,-0.2,2501024107.4,2026-09-03
资讯科技器材,hk00552,00552,中国通信服务,-0.06,-0.76,51649914.0,2026-09-03
资讯科技器材,hk06166,06166,剑桥科技,-0.68,1.31,619454311.5,2026-09-03
资讯科技器材,hk03296,03296,华勤技术,-0.94,-0.07,64196234.0,2026-09-03
资讯科技器材,hk02715,02715,埃斯顿,-1.1,0.67,43979434.5,2026-09-03
