industry,prefixed,code6,name,m,chg1,turnover5,date
食物饮品,hk00151,00151,中国旺旺,-1.86,-0.53,57496411.6,2026-09-11
食物饮品,hk03288,03288,海天味业,-1.99,-0.44,54849343.4,2026-09-11
食物饮品,hk01768,01768,鸣鸣很忙,-2.09,-0.6,159836621.0,2026-09-11
食物饮品,hk01579,01579,颐海国际,-2.14,-1.13,45728666.9,2026-09-11
食物饮品,hk06055,06055,中烟香港,-2.35,-1.13,57163456.0,2026-09-11
食物饮品,hk00291,00291,华润啤酒,-2.99,-1.82,307989795.4,2026-09-11
食物饮品,hk01364,01364,古茗,-3.28,-0.78,194879598.5,2026-09-11
食物饮品,hk01876,01876,百威亚太,-3.81,-2.13,157754239.3,2026-09-11
食物饮品,hk00288,00288,万洲国际,-7.98,-5.41,493425538.2,2026-09-11
黄金及贵金属,hk03939,03939,万国黄金集团,0.11,-0.32,303128255.5,2026-09-11
黄金及贵金属,hk03330,03330,灵宝黄金,-0.6,0.6,519412731.7,2026-09-11
黄金及贵金属,hk06693,06693,赤峰黄金,-1.47,-0.56,208649663.1,2026-09-11
黄金及贵金属,hk02259,02259,紫金黄金国际,-1.84,-2.56,820293254.1,2026-09-11
黄金及贵金属,hk01818,01818,招金矿业,-2.21,-0.93,278562709.3,2026-09-11
黄金及贵金属,hk00340,00340,潼关黄金,-2.77,-0.51,112627309.1,2026-09-11
黄金及贵金属,hk01787,01787,山东黄金,-3.04,-1.37,642175928.0,2026-09-11
黄金及贵金属,hk02899,02899,紫金矿业,-6.75,-6.75,1494644985.2,2026-09-11
