ticker,prefixed,code6,name,industry,date,close,chg20,m,chg1,uptrend,turnover5
03998,hk03998,03998,波司登,纺织及服饰,2026-09-11,4.365,-6.8,-0.02,0.23,5/8,99282040.4
02588,hk02588,02588,中银航空租赁,旅游及消闲设施,2026-09-11,74.55,0.1,0.32,0.54,6/8,72197978.4
02442,hk02442,02442,怡俊集团控股,建筑,2026-09-11,142.2,107.6,-4.37,-8.26,6/8,51624480.0
01071,hk01071,01071,华电国际电力股份,公用事业,2026-09-11,4.05,2.4,-1.07,-1.46,7/8,42356555.6
00991,hk00991,00991,大唐发电,公用事业,2026-09-11,2.68,10.1,-2.65,-1.83,6/8,110772984.5
06198,hk06198,06198,青岛港,工用运输,2026-09-11,7.53,9.6,-1.13,-0.59,6/8,45712040.2
03668,hk03668,03668,兖煤澳大利亚,煤炭,2026-09-11,36.76,14.6,2.39,3.72,8/8,99068191.7
00008,hk00008,00008,电讯盈科,电讯,2026-09-11,5.415,1.0,-0.41,-0.37,7/8,53588635.4
06088,hk06088,06088,FIT HON TENG,工业工程,2026-09-11,5.275,-0.1,-3.91,-3.83,5/8,145391461.1
06166,hk06166,06166,剑桥科技,资讯科技器材,2026-09-11,120.6,20.4,-0.74,-2.35,6/8,2098152027.3
01729,hk01729,01729,汇聚科技,资讯科技器材,2026-09-11,18.29,10.6,-3.33,-4.49,7/8,357469032.2
02883,hk02883,02883,中海油田服务,石油及天然气,2026-09-11,7.61,10.4,-1.9,-3.0,6/8,166182383.5
03347,hk03347,03347,泰格医药,药品及生物科技,2026-09-11,41.4,1.0,-1.93,-1.24,5/8,73399966.8
06655,hk06655,06655,华新建材,建筑,2026-09-11,16.46,17.5,-2.81,-2.26,5/8,53903119.9
03323,hk03323,03323,中国建材,建筑,2026-09-11,3.465,-13.7,0.64,1.02,6/8,127451556.8
02225,hk02225,02225,今海医疗科技,其他医疗保健,2026-09-11,6.3,26.8,-0.43,-3.23,6/8,140057240.5
03696,hk03696,03696,英矽智能,药品及生物科技,2026-09-11,50.5,13.3,-4.71,-6.31,7/8,969211980.7
02357,hk02357,02357,中航科工,工业工程,2026-09-11,2.92,-2.0,-2.52,-2.18,6/8,49014896.4
01081,hk01081,01081,大金重工,工业工程,2026-09-11,31.66,-8.7,13.75,10.78,6/8,42188952.8
02386,hk02386,02386,中石化炼化工程,石油及天然气,2026-09-11,5.52,6.6,-4.68,-2.13,5/8,123287878.2
02343,hk02343,02343,太平洋航运,工用运输,2026-09-11,4.27,9.9,-1.6,-1.04,5/8,79202199.1
01199,hk01199,01199,中远海运港口,工用运输,2026-09-11,5.725,14.2,-0.78,-0.35,7/8,56901533.1
00622,hk00622,00622,威华达控股,其他金融,2026-09-11,2.82,4.3,1.99,2.55,6/8,43746182.4
01440,hk01440,01440,应星控股,纺织及服饰,2026-09-11,14.04,0.4,27.51,22.83,5/8,73688924.3
09858,hk09858,09858,优然牧业,食物饮品,2026-09-11,4.445,9.9,0.38,-0.11,5/8,85837459.4
00317,hk00317,00317,中船防务,工业工程,2026-09-11,15.02,25.6,1.68,-0.66,8/8,119678508.6
01396,hk01396,01396,粤港湾智算,软件服务,2026-09-11,11.61,-5.4,-2.7,-3.89,5/8,60450263.6
07666,hk07666,07666,剂泰科技-P,药品及生物科技,2026-09-11,15.42,27.3,-12.95,-11.38,5/8,344312362.9
03899,hk03899,03899,中集安瑞科,石油及天然气,2026-09-11,8.095,4.6,-0.8,-3.4,6/8,47332442.6
00639,hk00639,00639,首钢资源,煤炭,2026-09-11,3.045,10.1,-0.74,-0.49,8/8,120894182.3
03877,hk03877,03877,中国船舶租赁,工用运输,2026-09-11,2.48,14.0,3.16,1.85,8/8,59074341.7
02675,hk02675,02675,精锋医疗-B,其他医疗保健,2026-09-11,37.0,-3.4,1.4,3.64,6/8,45840916.4
02729,hk02729,02729,凯乐士科技,资讯科技器材,2026-09-11,42.42,23.0,17.7,17.64,8/8,64323648.8
00303,hk00303,00303,VTECH HOLDINGS,资讯科技器材,2026-09-11,50.6,-2.3,0.96,1.36,6/8,88595814.1
09911,hk09911,09911,赤子城科技,媒体及娱乐,2026-09-11,9.475,16.4,4.06,1.55,7/8,86562695.1
01196,hk01196,01196,伟禄科技股份,工业工程,2026-09-11,10.85,37.0,2.46,4.03,8/8,103014168.1
06658,hk06658,06658,溜溜梅,食物饮品,2026-09-11,166.6,1.8,12.27,8.25,7/8,98134618.3
03306,hk03306,03306,江南布衣,纺织及服饰,2026-09-11,21.14,5.0,2.99,0.67,7/8,62295940.0
02285,hk02285,02285,泉峰控股,家庭电器及用品,2026-09-11,24.6,19.5,22.66,23.0,6/8,104853559.8
00999,hk00999,00999,小菜园,旅游及消闲设施,2026-09-11,7.99,1.8,-2.78,-4.82,6/8,66298839.5
00376,hk00376,00376,云锋金融,保险,2026-09-11,2.24,39.1,2.91,-4.07,6/8,64683261.9
00565,hk00565,00565,锦艺集团控股,地产,2026-09-11,4.395,47.7,1.54,0.8,7/8,50143929.0
00826,hk00826,00826,天工国际,一般金属及矿石,2026-09-11,3.26,10.7,2.08,3.33,6/8,49910292.1
03881,hk03881,03881,希迪智驾,工业工程,2026-09-11,21.34,7.7,6.41,9.1,7/8,43747027.1
02218,hk02218,02218,安德利果汁,食物饮品,2026-09-11,25.8,22.5,3.19,2.87,7/8,65812020.0
07688,hk07688,07688,拓璞数控,工业工程,2026-09-11,19.2,15.6,0.61,3.78,6/8,61117886.6
01021,hk01021,01021,华沿机器人,资讯科技器材,2026-09-11,11.89,17.6,22.67,25.62,7/8,217231444.4
01610,hk01610,01610,中粮家佳康,农业产品,2026-09-11,1.22,11.9,-1.23,0.41,5/8,51754349.5
00568,hk00568,00568,山东墨龙,石油及天然气,2026-09-11,4.76,-0.4,-4.51,-2.26,5/8,279139352.9
02650,hk02650,02650,挚达科技,工业工程,2026-09-11,10.18,-10.7,6.43,-31.77,6/8,656963909.8
02685,hk02685,02685,量化派,专业零售,2026-09-11,4.34,-6.4,8.91,3.83,7/8,313740616.5
02591,hk02591,02591,银诺医药-B,药品及生物科技,2026-09-11,3.99,-39.6,3.44,1.27,7/8,74480952.6
02477,hk02477,02477,经纬天地,电讯,2026-09-11,0.223,-12.5,5.56,6.19,5/8,64301638.2
