ticker,prefixed,code6,name,industry,date,close,chg20,m,chg1,uptrend,turnover5
00939,hk00939,00939,建设银行,银行,2026-09-10,9.765,10.7,1.93,1.61,6/8,2243499394.6
01088,hk01088,01088,中国神华,煤炭,2026-09-10,46.48,8.8,0.98,-0.81,6/8,519548295.0
00005,hk00005,00005,汇丰控股,银行,2026-09-10,164.7,1.0,-0.77,-0.78,5/8,2253986300.3
00883,hk00883,00883,中国海洋石油,石油及天然气,2026-09-10,25.02,4.9,-2.41,-3.1,5/8,1842392560.3
00386,hk00386,00386,中国石油化工股份,石油及天然气,2026-09-10,4.845,14.8,-0.68,-1.52,6/8,624151008.9
00992,hk00992,00992,联想集团,资讯科技器材,2026-09-10,32.26,-7.6,1.57,-0.49,6/8,3120977811.3
00857,hk00857,00857,中国石油股份,石油及天然气,2026-09-10,10.09,7.3,-2.12,-3.26,5/8,828164948.9
02899,hk02899,02899,紫金矿业,黄金及贵金属,2026-09-10,37.34,8.4,0.75,-0.69,5/8,1286747744.5
00267,hk00267,00267,中信股份,综合企业,2026-09-10,13.72,15.4,0.4,-0.44,6/8,279772161.9
01378,hk01378,01378,中国宏桥,一般金属及矿石,2026-09-10,23.44,3.3,-1.95,-4.17,5/8,635169618.2
03993,hk03993,03993,洛阳钼业,一般金属及矿石,2026-09-10,17.34,0.1,-0.57,-2.58,5/8,589939265.2
00762,hk00762,00762,中国联通,电讯,2026-09-10,5.865,-6.4,2.17,1.56,7/8,402218583.2
01113,hk01113,01113,长实集团,地产,2026-09-10,47.9,-0.4,0.77,-0.42,7/8,270296235.3
03328,hk03328,03328,交通银行,银行,2026-09-10,8.06,10.5,2.3,2.15,6/8,297779934.8
01816,hk01816,01816,中广核电力,公用事业,2026-09-10,3.11,10.3,0.74,0.16,6/8,115307580.5
01888,hk01888,01888,建滔积层板,工业工程,2026-09-10,48.62,26.0,2.87,1.29,6/8,3601856443.5
01972,hk01972,01972,太古地产,地产,2026-09-10,24.64,2.7,-0.37,-0.81,7/8,53241822.5
00003,hk00003,00003,香港中华煤气,公用事业,2026-09-10,7.3,7.7,0.13,-0.41,5/8,177191262.6
01208,hk01208,01208,五矿资源,一般金属及矿石,2026-09-10,9.88,18.2,2.98,1.02,6/8,469624853.2
00006,hk00006,00006,电能实业,公用事业,2026-09-10,61.15,3.6,0.45,0.0,6/8,188440372.3
01177,hk01177,01177,中国生物制药,药品及生物科技,2026-09-10,5.48,12.5,-3.0,-2.32,5/8,497069172.4
02099,hk02099,02099,中国黄金国际,一般金属及矿石,2026-09-10,271.0,44.8,0.55,-1.95,5/8,457752676.0
03808,hk03808,03808,中国重汽,工业工程,2026-09-10,42.2,6.8,-3.24,-5.47,5/8,292871217.3
02888,hk02888,02888,渣打集团,银行,2026-09-10,241.8,1.3,0.32,-0.33,6/8,194657190.9
