industry,prefixed,code6,name,m,chg1,turnover5,date
农业产品,hk02419,02419,德康农牧,0.79,-1.61,89968832.0,2026-09-07
半导体,hk06809,06809,澜起科技,7.03,6.65,738948083.8,2026-09-07
半导体,hk03986,03986,兆易创新,5.3,5.77,946250845.5,2026-09-07
半导体,hk00522,00522,ASMPT,5.23,5.74,392176346.6,2026-09-07
半导体,hk02631,02631,天岳先进,3.52,4.57,87466368.8,2026-09-07
半导体,hk03661,03661,圣邦股份,3.49,4.8,44073306.0,2026-09-07
半导体,hk01385,01385,上海复旦,1.08,2.88,77577744.0,2026-09-07
半导体,hk00981,00981,中芯国际,0.94,1.64,3276749165.8,2026-09-07
半导体,hk01347,01347,华虹宏力,0.88,4.92,3089505742.2,2026-09-07
半导体,hk02577,02577,英诺赛科,0.28,0.91,170669950.0,2026-09-07
半导体,hk06082,06082,壁仞科技,-2.17,-1.06,532805063.0,2026-09-07
半导体,hk01879,01879,曦智科技-P,-8.08,-10.94,144137117.4,2026-09-07
半导体,hk03277,03277,长光辰芯,-8.53,-8.01,135930933.4,2026-09-07
半导体,hk09903,09903,天数智芯,-11.91,-11.42,854485522.2,2026-09-07
原材料,hk01907,01907,中国旭阳集团,1.75,1.06,61827186.4,2026-09-07
原材料,hk00189,00189,东岳集团,-0.17,0.69,366691991.2,2026-09-07
原材料,hk01866,01866,中国心连心化肥,-0.51,-0.95,98245570.8,2026-09-07
原材料,hk02689,02689,玖龙纸业,-2.32,-1.58,82860732.1,2026-09-07
地产,hk00565,00565,锦艺集团控股,16.51,8.71,43020194.0,2026-09-07
地产,hk02007,02007,碧桂园,3.96,0.5,52775182.2,2026-09-07
地产,hk01918,01918,融创中国,2.76,-3.91,197113534.7,2026-09-07
地产,hk00123,00123,越秀地产,1.96,-1.21,75415446.4,2026-09-07
地产,hk00016,00016,新鸿基地产,1.66,-0.25,719740482.1,2026-09-07
地产,hk00083,00083,信和置业,1.2,0.28,94910806.6,2026-09-07
地产,hk01113,01113,长实集团,0.43,-0.89,252188635.7,2026-09-07
地产,hk00012,00012,恒基地产,0.32,-0.6,232735494.2,2026-09-07
地产,hk01972,01972,太古地产,0.04,-1.37,47643439.5,2026-09-07
地产,hk01997,01997,九龙仓置业,-0.07,-0.76,126094238.6,2026-09-07
地产,hk00101,00101,恒隆地产,-0.53,-0.77,46703832.4,2026-09-07
地产,hk00960,00960,龙湖集团,-0.8,-4.9,179065272.7,2026-09-07
地产,hk02202,02202,万科企业,-1.2,-4.4,78559269.8,2026-09-07
地产,hk09993,09993,金辉控股,-1.25,-2.6,67273324.0,2026-09-07
地产,hk01109,01109,华润置地,-1.29,-2.03,1570493786.7,2026-09-07
地产,hk03900,03900,绿城中国,-1.42,-2.94,130544505.1,2026-09-07
地产,hk00688,00688,中国海外发展,-1.52,-1.97,632754410.3,2026-09-07
地产,hk01209,01209,华润万象生活,-1.61,-3.3,273402549.6,2026-09-07
地产,hk01908,01908,建发国际集团,-2.86,-2.47,216580420.1,2026-09-07
地产,hk00817,00817,中国金茂,-2.95,-5.04,137555647.1,2026-09-07
地产,hk02423,02423,贝壳-W,-3.08,-4.55,436275420.5,2026-09-07
媒体及娱乐,hk00136,00136,中国儒意,17.82,11.36,304511383.7,2026-09-07
媒体及娱乐,hk01060,01060,大麦娱乐,4.27,3.0,49449022.0,2026-09-07
媒体及娱乐,hk01860,01860,汇量科技,3.22,0.88,131097948.9,2026-09-07
媒体及娱乐,hk09911,09911,赤子城科技,2.94,1.23,93015637.9,2026-09-07
媒体及娱乐,hk00772,00772,阅文集团,2.51,-1.38,275185074.2,2026-09-07
媒体及娱乐,hk09626,09626,哔哩哔哩-W,2.36,1.98,1298340601.6,2026-09-07
媒体及娱乐,hk01797,01797,东方甄选,2.28,1.52,251887071.9,2026-09-07
媒体及娱乐,hk01024,01024,快手-W,1.79,0.95,1805661132.4,2026-09-07
媒体及娱乐,hk01357,01357,美图公司,0.16,-2.63,369207494.5,2026-09-07
媒体及娱乐,hk00917,00917,趣致集团,-1.01,-4.74,52660626.8,2026-09-07
媒体及娱乐,hk09888,09888,百度集团-W,-2.58,-4.69,1600027028.2,2026-09-07
媒体及娱乐,hk02723,02723,深演智能,-22.38,-25.82,201648400.6,2026-09-07
家庭电器及用品,hk09992,09992,泡泡玛特,1.52,1.43,778058792.3,2026-09-07
家庭电器及用品,hk00669,00669,创科实业,0.61,-0.96,665225792.1,2026-09-07
家庭电器及用品,hk00668,00668,安克创新,-0.32,-1.08,70770886.9,2026-09-07
家庭电器及用品,hk00300,00300,美的集团,-0.88,-1.14,431301419.8,2026-09-07
家庭电器及用品,hk06690,06690,海尔智家,-0.99,-2.31,231096192.2,2026-09-07
家庭电器及用品,hk00325,00325,布鲁可,-1.22,-3.33,68345152.1,2026-09-07
家庭电器及用品,hk06969,06969,思摩尔国际,-1.77,0.1,100563415.7,2026-09-07
家庭电器及用品,hk01070,01070,TCL电子,-2.08,-1.57,109287543.4,2026-09-07
工业工程,hk01191,01191,海光芯正,14.66,8.57,46386255.0,2026-09-07
工业工程,hk09630,09630,芯碁微装,13.23,12.86,143165314.1,2026-09-07
工业工程,hk07688,07688,拓璞数控,12.64,4.8,82841456.8,2026-09-07
工业工程,hk01989,01989,广合科技,12.18,14.68,171263332.8,2026-09-07
工业工程,hk06951,06951,三环集团,11.9,12.14,133858131.3,2026-09-07
工业工程,hk02476,02476,胜宏科技,8.43,9.47,654717034.2,2026-09-07
工业工程,hk03200,03200,大族数控,6.23,7.94,165371134.9,2026-09-07
工业工程,hk01888,01888,建滔积层板,5.63,7.82,3617319252.5,2026-09-07
工业工程,hk00317,00317,中船防务,4.87,1.35,51558062.0,2026-09-07
工业工程,hk02338,02338,潍柴动力,4.66,2.55,847200686.8,2026-09-07
工业工程,hk03931,03931,中创新航,3.82,3.26,64864940.0,2026-09-07
工业工程,hk03808,03808,中国重汽,3.78,2.38,305314424.9,2026-09-07
工业工程,hk06088,06088,FIT HON TENG,3.77,3.49,114442664.4,2026-09-07
工业工程,hk03800,03800,协鑫科技,3.65,1.38,199272442.9,2026-09-07
工业工程,hk02050,02050,三花智控,3.59,3.89,156345919.3,2026-09-07
工业工程,hk00631,00631,三一国际,3.31,2.91,129526002.4,2026-09-07
工业工程,hk02727,02727,上海电气,2.45,1.15,43343518.6,2026-09-07
工业工程,hk01766,01766,中国中车,2.0,1.02,110081243.6,2026-09-07
工业工程,hk00148,00148,建滔集团,1.93,4.18,1322456389.8,2026-09-07
工业工程,hk00968,00968,信义光能,1.45,0.69,128727339.7,2026-09-07
工业工程,hk01196,01196,伟禄科技股份,1.18,-0.8,81080854.9,2026-09-07
工业工程,hk03898,03898,时代电气,1.14,0.92,88958364.2,2026-09-07
工业工程,hk01882,01882,海天国际,1.04,1.11,74124294.3,2026-09-07
工业工程,hk00868,00868,信义玻璃,0.46,-1.3,109294052.6,2026-09-07
工业工程,hk06031,06031,三一重工,0.42,-1.3,71178405.5,2026-09-07
工业工程,hk02208,02208,金风科技,0.42,0.33,97446065.3,2026-09-07
工业工程,hk01072,01072,东方电气,0.4,-0.3,75158960.1,2026-09-07
工业工程,hk01688,01688,领益智造,0.4,0.0,85676287.0,2026-09-07
工业工程,hk03750,03750,宁德时代,0.37,-0.35,1415306531.4,2026-09-07
工业工程,hk00517,00517,中远海运国际,0.29,0.0,41251698.3,2026-09-07
工业工程,hk01735,01735,中环新能源,0.1,0.06,59506920.0,2026-09-07
工业工程,hk00586,00586,海螺创业,-0.24,-0.38,40860206.4,2026-09-07
工业工程,hk01157,01157,中联重科,-0.38,-1.33,42377903.7,2026-09-07
工业工程,hk01651,01651,津上机床中国,-0.99,-3.13,106340093.0,2026-09-07
工业工程,hk00819,00819,天能动力,-1.92,0.26,54533842.3,2026-09-07
工业工程,hk03393,03393,威胜控股,-2.02,-1.89,67842906.2,2026-09-07
工业工程,hk01133,01133,哈尔滨电气,-3.69,-4.95,124158693.4,2026-09-07
工业工程,hk02865,02865,钧达股份,-4.66,-3.47,40246331.4,2026-09-07
工业工程,hk02650,02650,挚达科技,-8.11,-6.62,85332205.7,2026-09-07
工业工程,hk06656,06656,思格新能,-8.34,-11.41,120559408.3,2026-09-07
工用支援,hk02618,02618,京东物流,0.67,-0.27,101034179.0,2026-09-07
工用运输,hk01199,01199,中远海运港口,2.66,2.06,41453570.2,2026-09-07
工用运输,hk01308,01308,海丰国际,2.32,1.86,279774629.3,2026-09-07
工用运输,hk02510,02510,德翔海运,1.78,1.0,64442721.5,2026-09-07
工用运输,hk02057,02057,中通快递-W,0.37,-0.42,232954572.7,2026-09-07
工用运输,hk01138,01138,中远海能,0.2,-0.91,259756022.4,2026-09-07
工用运输,hk02343,02343,太平洋航运,0.18,-0.7,78358742.3,2026-09-07
工用运输,hk01519,01519,极兔速递-W,0.06,0.41,259855786.5,2026-09-07
工用运输,hk00144,00144,招商局港口,0.03,-0.55,49420838.0,2026-09-07
工用运输,hk00316,00316,东方海外国际,-0.37,0.27,178369841.8,2026-09-07
工用运输,hk06936,06936,顺丰控股,-0.63,-1.71,47566580.3,2026-09-07
工用运输,hk00576,00576,浙江沪杭甬,-0.72,-1.14,73526164.3,2026-09-07
工用运输,hk01919,01919,中远海控,-1.8,0.31,369151162.5,2026-09-07
建筑,hk06655,06655,华新建材,1.88,-1.31,85485490.2,2026-09-07
建筑,hk02128,02128,中国联塑,0.72,-0.29,56635148.9,2026-09-07
建筑,hk00914,00914,海螺水泥,0.36,0.18,138282628.7,2026-09-07
建筑,hk00390,00390,中国中铁,-0.03,-0.45,71388657.7,2026-09-07
建筑,hk03323,03323,中国建材,-0.64,-0.58,115769821.1,2026-09-07
建筑,hk03311,03311,中国建筑国际,-2.14,-2.45,80622798.4,2026-09-07
建筑,hk06182,06182,乙德投资控股,-2.65,-5.65,75118120.0,2026-09-07
支援服务,hk09901,09901,新东方-S,-1.41,-1.73,179028132.0,2026-09-07
旅游及消闲设施,hk01880,01880,中国中免,2.07,0.5,58468920.8,2026-09-07
旅游及消闲设施,hk00066,00066,港铁公司,1.84,0.55,167483429.7,2026-09-07
旅游及消闲设施,hk00753,00753,中国国航,1.67,0.66,78743025.6,2026-09-07
旅游及消闲设施,hk00293,00293,国泰航空,1.58,0.62,1297009740.3,2026-09-07
旅游及消闲设施,hk01055,01055,中国南方航空股份,1.08,0.49,41874409.6,2026-09-07
旅游及消闲设施,hk02588,02588,中银航空租赁,0.8,0.07,62852352.9,2026-09-07
旅游及消闲设施,hk01928,01928,金沙中国有限公司,0.66,0.35,209655228.9,2026-09-07
旅游及消闲设施,hk00027,00027,银河娱乐,0.08,-0.59,238201549.9,2026-09-07
旅游及消闲设施,hk09961,09961,携程集团-S,-0.72,0.31,1475979160.0,2026-09-07
旅游及消闲设施,hk09987,09987,百胜中国,-1.21,-0.81,256048001.6,2026-09-07
旅游及消闲设施,hk06862,06862,海底捞,-1.92,-2.51,154458432.7,2026-09-07
旅游及消闲设施,hk00780,00780,同程旅行,-2.65,-4.99,402573125.2,2026-09-07
旅游及消闲设施,hk02255,02255,海昌海洋公园,-5.87,-10.59,69036057.2,2026-09-07
汽车,hk02015,02015,理想汽车-W,7.28,5.4,652487459.9,2026-09-07
汽车,hk00708,00708,恒大汽车,1.64,1.19,52271369.1,2025-03-31
汽车,hk00425,00425,敏实集团,1.29,1.69,75871433.1,2026-09-07
汽车,hk03606,03606,福耀玻璃,1.21,0.35,195582729.9,2026-09-07
汽车,hk00179,00179,德昌电机控股,0.76,0.26,63383624.8,2026-09-07
汽车,hk09866,09866,蔚来-SW,-1.49,-0.95,312298391.2,2026-09-07
汽车,hk01211,01211,比亚迪股份,-1.55,-1.92,1905560451.2,2026-09-07
汽车,hk02333,02333,长城汽车,-1.66,-1.61,134902502.0,2026-09-07
汽车,hk01057,01057,浙江世宝,-2.26,-1.13,68368529.0,2026-09-07
汽车,hk00175,00175,吉利汽车,-2.48,-2.84,579473406.7,2026-09-07
汽车,hk01585,01585,雅迪控股,-2.51,-2.41,140093305.2,2026-09-07
汽车,hk09868,09868,小鹏集团-W,-2.82,-3.23,412777968.4,2026-09-07
汽车,hk01316,01316,耐世特,-2.82,-0.2,60624882.6,2026-09-07
汽车,hk09863,09863,零跑汽车,-3.56,-4.61,240145805.7,2026-09-07
汽车,hk02889,02889,博泰车联,-4.19,-3.37,95093734.0,2026-09-07
汽车,hk01114,01114,BRILLIANCE CHI,-9.66,0.53,117847541.0,2026-09-07
消费者主要零售商,hk01044,01044,恒安国际,0.6,1.6,111582190.7,2026-09-07
消费者主要零售商,hk02698,02698,乐舒适,-0.1,-2.57,151021829.4,2026-09-07
煤炭,hk03668,03668,兖煤澳大利亚,5.51,4.96,77121226.0,2026-09-07
煤炭,hk00975,00975,MONGOL MINING,0.48,-2.03,71727950.6,2026-09-07
煤炭,hk00639,00639,首钢资源,-0.27,-0.67,84964645.7,2026-09-07
煤炭,hk01088,01088,中国神华,-1.65,-2.36,491456805.1,2026-09-07
煤炭,hk01171,01171,兖矿能源,-2.44,-2.56,433924099.4,2026-09-07
煤炭,hk01898,01898,中煤能源,-3.22,-2.21,226208930.2,2026-09-07
电讯,hk02477,02477,经纬天地,3.81,2.28,65768240.0,2026-09-07
电讯,hk06823,06823,香港电讯-SS,1.14,0.57,76980969.3,2026-09-07
电讯,hk00762,00762,中国联通,0.97,0.62,191660669.4,2026-09-07
电讯,hk00788,00788,中国铁塔,0.45,0.99,198921729.0,2026-09-07
电讯,hk00008,00008,电讯盈科,-0.23,-0.28,40494458.2,2026-09-07
电讯,hk00941,00941,中国移动,-0.5,-0.69,1039471145.6,2026-09-07
电讯,hk00728,00728,中国电信,-1.89,-1.61,346559197.1,2026-09-07
石油及天然气,hk02386,02386,中石化炼化工程,6.26,2.5,87134641.1,2026-09-07
石油及天然气,hk00883,00883,中国海洋石油,-0.3,-0.72,1223890230.9,2026-09-07
石油及天然气,hk00568,00568,山东墨龙,-0.34,0.32,187467460.4,2026-09-07
石油及天然气,hk00386,00386,中国石油化工股份,-0.78,-1.36,437678395.0,2026-09-07
石油及天然气,hk00857,00857,中国石油股份,-1.44,-1.97,639894259.9,2026-09-07
石油及天然气,hk02883,02883,中海油田服务,-1.54,-1.24,87449854.1,2026-09-07
纺织及服饰,hk01910,01910,新秀丽,3.75,2.4,95420778.9,2026-09-07
纺织及服饰,hk02331,02331,李宁,2.74,1.63,579290004.0,2026-09-07
纺织及服饰,hk03998,03998,波司登,1.84,1.04,71311937.9,2026-09-07
纺织及服饰,hk01913,01913,普拉达,1.07,1.58,57639007.0,2026-09-07
纺织及服饰,hk02313,02313,申洲国际,0.05,-0.81,386227915.9,2026-09-07
纺织及服饰,hk02020,02020,安踏体育,-0.31,-0.33,466034079.9,2026-09-07
纺织及服饰,hk06181,06181,老铺黄金,-0.52,-2.16,387431304.0,2026-09-07
综合企业,hk00019,00019,太古股份公司A,1.07,0.38,94664128.6,2026-09-07
综合企业,hk00656,00656,复星国际,0.09,-1.33,44293767.8,2026-09-07
综合企业,hk00267,00267,中信股份,-0.22,-2.23,367099314.8,2026-09-07
综合企业,hk00001,00001,长和,-0.28,-0.86,424238928.6,2026-09-07
药品及生物科技,hk07666,07666,剂泰科技-P,15.94,11.51,110531066.9,2026-09-07
药品及生物科技,hk02196,02196,复星医药,7.72,7.1,87063843.0,2026-09-07
药品及生物科技,hk00013,00013,和黄医药,3.72,-0.71,298035676.0,2026-09-07
药品及生物科技,hk00241,00241,阿里健康,2.35,0.8,161601601.1,2026-09-07
药品及生物科技,hk01099,01099,国药控股,1.8,0.89,91061625.1,2026-09-07
药品及生物科技,hk01276,01276,恒瑞医药,1.61,0.95,166022457.7,2026-09-07
药品及生物科技,hk01093,01093,石药集团,1.31,-0.05,744353971.5,2026-09-07
药品及生物科技,hk09926,09926,康方生物,1.02,-5.14,1648590200.5,2026-09-07
药品及生物科技,hk03692,03692,翰森制药,0.98,0.11,360060196.9,2026-09-07
药品及生物科技,hk03696,03696,英矽智能,0.49,-2.26,466380007.3,2026-09-07
药品及生物科技,hk03933,03933,联邦制药,0.41,0.72,66201778.0,2026-09-07
药品及生物科技,hk02186,02186,绿叶制药,0.33,-0.53,53143873.5,2026-09-07
药品及生物科技,hk03320,03320,华润医药,0.06,-0.23,46062397.7,2026-09-07
药品及生物科技,hk06618,06618,京东健康,0.04,-0.86,242542583.3,2026-09-07
药品及生物科技,hk02268,02268,药明合联,0.01,-0.34,500301075.3,2026-09-07
药品及生物科技,hk02359,02359,药明康德,-0.13,0.31,873741226.3,2026-09-07
药品及生物科技,hk09606,09606,映恩生物-B,-0.31,-0.39,151088801.0,2026-09-07
药品及生物科技,hk06990,06990,科伦博泰生物,-0.39,0.2,219221619.2,2026-09-07
药品及生物科技,hk01177,01177,中国生物制药,-0.43,-1.17,400504115.0,2026-09-07
药品及生物科技,hk00867,00867,康哲药业,-0.63,-0.63,46902781.1,2026-09-07
药品及生物科技,hk06821,06821,凯莱英,-0.69,-1.57,121535927.4,2026-09-07
药品及生物科技,hk01530,01530,三生制药,-0.84,-1.23,262933992.2,2026-09-07
药品及生物科技,hk01801,01801,信达生物,-1.02,-1.07,1124592952.4,2026-09-07
药品及生物科技,hk02096,02096,先声药业,-1.12,-0.43,83327856.0,2026-09-07
药品及生物科技,hk09969,09969,诺诚健华,-1.31,-3.71,125841625.2,2026-09-07
药品及生物科技,hk02565,02565,派格生物医药-B,-1.56,-2.27,42714215.5,2026-09-07
药品及生物科技,hk02228,02228,晶泰控股,-1.64,-2.59,297865385.1,2026-09-07
药品及生物科技,hk02162,02162,康诺亚-B,-1.86,-2.07,117122715.4,2026-09-07
药品及生物科技,hk02616,02616,基石药业-B,-1.86,-1.94,83270002.6,2026-09-07
药品及生物科技,hk03347,03347,泰格医药,-1.91,-2.27,55619838.5,2026-09-07
药品及生物科技,hk09995,09995,荣昌生物,-1.94,-1.62,172232475.5,2026-09-07
药品及生物科技,hk02142,02142,和铂医药-B,-1.94,-1.63,194252791.1,2026-09-07
药品及生物科技,hk02157,02157,乐普生物,-1.97,-1.95,47023334.0,2026-09-07
药品及生物科技,hk06160,06160,百济神州,-2.06,-2.54,683545798.7,2026-09-07
药品及生物科技,hk06855,06855,亚盛医药,-2.18,-4.06,109315533.7,2026-09-07
药品及生物科技,hk06185,06185,康希诺生物,-2.18,-2.46,192911666.9,2026-09-07
药品及生物科技,hk06127,06127,昭衍新药,-2.21,-0.88,70480384.3,2026-09-07
药品及生物科技,hk02269,02269,药明生物,-2.33,-1.42,1667541403.3,2026-09-07
药品及生物科技,hk01952,01952,云顶新耀,-2.72,-2.13,249764217.0,2026-09-07
药品及生物科技,hk03759,03759,康龙化成,-3.04,-2.76,206538594.8,2026-09-07
药品及生物科技,hk09688,09688,再鼎医药,-3.44,-3.28,130561331.8,2026-09-07
药品及生物科技,hk09887,09887,维立志博-B,-5.26,-2.81,169047512.0,2026-09-07
药品及生物科技,hk02696,02696,复宏汉霖,-5.31,-6.49,77899052.1,2026-09-07
药品及生物科技,hk02575,02575,轩竹生物-B,-5.74,-6.04,42322140.0,2026-09-07
药品及生物科技,hk01779,01779,天辰生物-B,-6.82,-10.31,40597612.8,2026-09-07
药品及生物科技,hk02315,02315,百奥赛图-B,-6.87,-4.29,119992763.3,2026-09-07
药品及生物科技,hk01548,01548,金斯瑞生物科技,-7.8,-1.46,1450953189.6,2026-09-07
药品及生物科技,hk02629,02629,MIRXES-B,-10.78,-20.24,355108768.4,2026-03-31
药品及生物科技,hk06938,06938,瑞博生物-B,-12.65,-13.93,41016150.8,2026-09-07
资讯科技器材,hk02028,02028,映美控股,84.46,84.54,100786066.0,2026-09-07
资讯科技器材,hk06166,06166,剑桥科技,24.56,24.37,1127272271.5,2026-09-07
资讯科技器材,hk03308,03308,中际旭创,20.22,19.58,2294520825.2,2026-09-07
资讯科技器材,hk03268,03268,美格智能,19.12,22.35,45711526.8,2026-09-07
资讯科技器材,hk01729,01729,汇聚科技,8.96,10.91,188094109.0,2026-09-07
资讯科技器材,hk06869,06869,长飞光纤光缆,7.69,9.91,3371645333.8,2026-09-07
资讯科技器材,hk00285,00285,比亚迪电子,6.51,6.84,371178974.9,2026-09-07
资讯科技器材,hk02590,02590,极智嘉-W,5.45,3.36,140506189.0,2026-09-07
资讯科技器材,hk09880,09880,优必选,4.01,-0.12,629608706.8,2026-09-07
资讯科技器材,hk00992,00992,联想集团,2.88,-0.12,2773022848.9,2026-09-07
资讯科技器材,hk02432,02432,越疆,2.55,-0.17,77138147.7,2026-09-07
资讯科技器材,hk03396,03396,联想控股,2.21,0.85,265432255.3,2026-09-07
资讯科技器材,hk03296,03296,华勤技术,2.08,3.59,61324127.8,2026-09-07
资讯科技器材,hk03388,03388,创想三维,2.05,-0.85,48184221.3,2026-09-07
资讯科技器材,hk02475,02475,立讯精密,1.91,4.07,176966731.7,2026-09-07
资讯科技器材,hk06613,06613,蓝思科技,1.79,2.1,144805091.3,2026-09-07
