industry,prefixed,m,chg1,date
化学制品,usFTK.N,2.06,1.58,2026-09-03
化学制品,usNGVT.N,1.36,1.25,2026-09-03
化学制品,usESI.N,1.07,1.6,2026-09-03
化学制品,usSXT.N,0.68,0.3,2026-09-03
化学制品,usRPM.N,0.43,0.19,2026-09-03
化学制品,usCC.N,0.01,-1.28,2026-09-03
化学制品,usIFF.N,-0.01,-0.55,2026-09-03
化学制品,usSHW.N,-0.02,0.3,2026-09-03
化学制品,usMTX.N,-0.07,-0.17,2026-09-03
化学制品,usPPG.N,-0.22,-0.5,2026-09-03
化学制品,usIOSP.OQ,-0.33,-0.68,2026-09-03
化学制品,usECVT.N,-0.37,-1.54,2026-09-03
化学制品,usLWLG.OQ,-0.51,1.39,2026-09-03
化学制品,usNEU.N,-0.54,-0.99,2026-09-03
化学制品,usPCT.OQ,-0.58,-0.16,2026-09-03
化学制品,usECL.N,-0.6,-0.33,2026-09-03
化学制品,usFUL.N,-0.77,-0.45,2026-09-03
化学制品,usCE.N,-0.96,-3.13,2026-09-03
化学制品,usAVNT.N,-1.1,-1.56,2026-09-03
化学制品,usEMN.N,-1.15,-1.93,2026-09-03
化学制品,usAPD.N,-1.29,-1.69,2026-09-03
化学制品,usDD.N,-1.41,-1.35,2026-09-03
化学制品,usASH.N,-1.58,-1.37,2026-09-03
化学制品,usDOW.N,-1.67,-2.94,2026-09-03
化学制品,usKWR.N,-1.77,-1.54,2026-09-03
化学制品,usBCPC.OQ,-1.81,-2.13,2026-09-03
化学制品,usHUN.N,-1.94,-3.19,2026-09-03
化学制品,usOLN.N,-2.73,-3.91,2026-09-03
化学制品,usALB.N,-3.19,-4.06,2026-09-03
化学制药,usSMMT.OQ,20.11,17.33,2026-09-03
化学制药,usBLTE.OQ,7.98,6.49,2026-09-03
化学制药,usNKTR.OQ,5.83,4.99,2026-09-03
化学制药,usMLYS.OQ,3.87,-2.65,2026-09-03
化学制药,usNVO.N,3.34,1.58,2026-09-03
化学制药,usTRLV.N,2.76,2.57,2026-09-03
化学制药,usPBLS.OQ,2.66,1.6,2026-09-03
化学制药,usGENB.OQ,2.63,0.37,2026-09-03
化学制药,usAVBP.OQ,2.38,1.7,2026-09-03
化学制药,usURGN.OQ,2.38,1.04,2026-09-03
化学制药,usTAK.N,2.36,1.52,2026-09-03
化学制药,usJNJ.N,2.33,1.17,2026-09-03
化学制药,usAPMD.OQ,2.23,-0.07,2026-09-03
化学制药,usRPRX.OQ,2.17,1.22,2026-09-03
化学制药,usSGMT.OQ,2.17,-0.64,2026-09-03
化学制药,usELVN.OQ,2.08,1.08,2026-09-03
化学制药,usBHC.N,2.06,-1.02,2026-09-03
化学制药,usGMAB.OQ,2.04,0.56,2026-09-03
化学制药,usNAMS.OQ,2.03,1.02,2026-09-03
化学制药,usNVS.N,1.99,0.39,2026-09-03
化学制药,usPHVS.OQ,1.93,1.39,2026-09-03
化学制药,usABCL.OQ,1.85,1.85,2026-09-03
化学制药,usABVX.OQ,1.84,2.66,2026-09-03
化学制药,usAZN.N,1.72,1.94,2026-09-03
化学制药,usMIRM.OQ,1.63,0.8,2026-09-03
化学制药,usOMER.OQ,1.58,1.33,2026-09-03
化学制药,usBHVN.N,1.54,1.08,2026-09-03
化学制药,usASMB.OQ,1.49,-1.61,2026-09-03
化学制药,usTRVI.OQ,1.47,0.06,2026-09-03
化学制药,usAXSM.OQ,1.43,-0.75,2026-09-03
化学制药,usMRK.N,1.35,0.46,2026-09-03
化学制药,usAQST.OQ,1.29,-0.56,2026-09-03
化学制药,usALMS.OQ,1.28,9.76,2026-09-03
化学制药,usANRO.N,1.27,-0.66,2026-09-03
化学制药,usBMY.N,1.23,0.64,2026-09-03
化学制药,usXERS.OQ,0.98,0.12,2026-09-03
化学制药,usINVA.OQ,0.94,0.0,2026-09-03
化学制药,usZBIO.OQ,0.94,-0.63,2026-09-03
化学制药,usCORT.OQ,0.82,2.15,2026-09-03
化学制药,usGSK.N,0.8,0.85,2026-09-03
化学制药,usHROW.OQ,0.77,-2.02,2026-09-03
化学制药,usPCRX.OQ,0.73,0.08,2026-09-03
化学制药,usSDGR.OQ,0.65,-0.81,2026-09-03
化学制药,usVTRS.OQ,0.64,-0.88,2026-09-03
化学制药,usJAZZ.OQ,0.63,0.81,2026-09-03
化学制药,usMBX.OQ,0.62,0.87,2026-09-03
化学制药,usHRMY.OQ,0.54,-2.33,2026-09-03
化学制药,usELAN.N,0.53,-1.05,2026-09-03
化学制药,usGPCR.OQ,0.28,-0.96,2026-09-03
化学制药,usAMRX.OQ,0.25,-1.05,2026-09-03
化学制药,usPFE.N,0.16,-0.72,2026-09-03
化学制药,usLQDA.OQ,0.15,-1.51,2026-09-03
化学制药,usTLRY.OQ,0.14,0.22,2026-09-03
化学制药,usOGN.N,0.04,0.0,2026-09-03
化学制药,usIRON.OQ,0.03,-0.85,2026-09-03
化学制药,usABBV.N,0.03,-0.58,2026-09-03
化学制药,usLLY.N,0.02,-0.04,2026-09-03
化学制药,usCMPS.OQ,0.01,0.45,2026-09-03
化学制药,usPBH.N,0.0,-0.51,2026-09-03
化学制药,usSUPN.OQ,-0.02,-0.14,2026-09-03
化学制药,usATAI.OQ,-0.07,-0.14,2026-09-03
化学制药,usINDV.OQ,-0.14,-0.63,2026-09-03
化学制药,usEWTX.OQ,-0.16,-0.07,2026-09-03
化学制药,usSNY.OQ,-0.2,-0.31,2026-09-03
化学制药,usNUVB.N,-0.24,-2.31,2026-09-03
化学制药,usHELP.OQ,-0.3,-1.51,2026-09-03
化学制药,usBCAX.OQ,-0.38,-0.93,2026-09-03
化学制药,usIMNM.OQ,-0.39,-0.62,2026-09-03
化学制药,usMANE.N,-0.42,-0.72,2026-09-03
化学制药,usRYTM.OQ,-0.44,-0.5,2026-09-03
化学制药,usTEVA.N,-0.49,-2.32,2026-09-03
化学制药,usZTS.N,-0.5,0.16,2026-09-03
化学制药,usAMLX.OQ,-0.51,-1.54,2026-09-03
化学制药,usOCUL.OQ,-0.71,-2.39,2026-09-03
化学制药,usDYN.OQ,-0.93,-0.76,2026-09-03
化学制药,usANIP.OQ,-1.05,-1.46,2026-09-03
化学制药,usRDY.N,-1.09,-1.15,2026-09-03
化学制药,usKLRA.OQ,-1.13,-0.69,2026-09-03
化学制药,usIMMX.OQ,-1.14,-0.93,2026-09-03
化学制药,usAVTX.OQ,-1.15,-1.76,2026-09-03
化学制药,usZYME.OQ,-1.29,-3.7,2026-09-03
化学制药,usLBRX.OQ,-1.6,-3.96,2026-09-03
化学制药,usPRGO.N,-1.6,-1.52,2026-09-03
化学制药,usTRAX.OQ,-1.76,-6.12,2026-09-03
化学制药,usRAPP.OQ,-2.05,-2.14,2026-09-03
化学制药,usTCMD.OQ,-2.06,-1.78,2026-09-03
化学制药,usETON.OQ,-2.1,-3.32,2026-09-03
化学制药,usSEPN.OQ,-2.34,-1.87,2026-09-03
化学制药,usCOLL.OQ,-2.35,-2.47,2026-09-03
化学制药,usDFTX.OQ,-2.41,-2.31,2026-09-03
化学制药,usMAZE.OQ,-2.86,-3.18,2026-09-03
化学制药,usSPRY.OQ,-2.91,-2.58,2026-09-03
化学制药,usPHAT.OQ,-3.31,-2.27,2026-09-03
化学制药,usWVE.OQ,-4.29,-3.69,2026-09-03
化学原料,usHWKN.OQ,3.82,2.34,2026-09-03
化学原料,usAXTA.N,0.77,0.5,2026-09-03
化学原料,usASPI.OQ,-0.03,-0.76,2026-09-03
化学原料,usLIN.OQ,-0.8,-0.75,2026-09-03
化学原料,usWLK.N,-1.07,-2.19,2026-09-03
化学原料,usCBT.N,-1.16,-1.99,2026-09-03
化学原料,usMEOH.OQ,-1.26,-2.01,2026-09-03
化学原料,usLYB.N,-1.65,-2.72,2026-09-03
化学原料,usTROX.N,-4.85,-4.69,2026-09-03
化肥农药,usNTR.N,2.82,0.55,2026-09-03
化肥农药,usMOS.N,1.43,-1.12,2026-09-03
化肥农药,usCF.N,1.16,-1.05,2026-09-03
化肥农药,usSMG.N,-0.64,-1.13,2026-09-03
化肥农药,usSQM.N,-0.93,-1.71,2026-09-03
医疗器械,usBLLN.OQ,6.02,3.48,2026-09-03
医疗器械,usMMED.OQ,5.6,0.34,2026-09-03
医疗器械,usPLSE.OQ,5.18,3.85,2026-09-03
医疗器械,usILMN.OQ,4.83,3.94,2026-09-03
医疗器械,usAVTR.N,4.83,3.69,2026-09-03
医疗器械,usTMDX.OQ,3.82,3.19,2026-09-03
医疗器械,usIQV.N,3.81,2.95,2026-09-03
医疗器械,usATRC.OQ,3.75,-0.25,2026-09-03
医疗器械,usTXG.OQ,3.14,2.55,2026-09-03
医疗器械,usXRAY.OQ,2.95,1.24,2026-09-03
医疗器械,usBRKR.OQ,2.62,0.66,2026-09-03
医疗器械,usBBNX.OQ,2.59,2.57,2026-09-03
医疗器械,usMDLN.OQ,2.55,0.8,2026-09-03
医疗器械,usSTAA.OQ,1.97,2.03,2026-09-03
医疗器械,usCRL.N,1.8,0.54,2026-09-03
医疗器械,usNVST.N,1.77,0.73,2026-09-03
医疗器械,usTMO.N,1.75,1.63,2026-09-03
医疗器械,usCAI.OQ,1.57,2.1,2026-09-03
医疗器械,usPODD.OQ,1.53,1.65,2026-09-03
医疗器械,usCOO.OQ,1.4,1.31,2026-09-03
医疗器械,usICLR.OQ,1.4,2.34,2026-09-03
医疗器械,usIRTC.OQ,1.4,0.77,2026-09-03
医疗器械,usALMR.OQ,1.39,0.26,2026-09-03
医疗器械,usMDT.N,1.39,1.0,2026-09-03
医疗器械,usVCYT.OQ,1.31,-0.47,2026-09-03
医疗器械,usALGN.OQ,1.18,0.45,2026-09-03
医疗器械,usRVTY.N,1.14,-0.24,2026-09-03
医疗器械,usSOLV.N,1.09,0.59,2026-09-03
医疗器械,usATEC.OQ,1.07,1.52,2026-09-03
医疗器械,usSHC.OQ,0.88,0.37,2026-09-03
医疗器械,usULS.N,0.85,0.69,2026-09-03
医疗器械,usWAT.N,0.68,0.33,2026-09-03
医疗器械,usBIO.N,0.56,-0.16,2026-09-03
