industry,prefixed,m,chg1,date
专业服务,usRHI.N,-5.75,-1.68,2026-09-09
专业服务,usCART.OQ,-5.98,-2.83,2026-09-09
专业服务,usGRAB.OQ,-8.79,-6.46,2026-09-09
专用设备,usTTC.N,0.97,0.0,2026-09-09
专用设备,usCNH.N,0.15,2.21,2026-09-09
专用设备,usTRN.N,0.1,0.5,2026-09-09
专用设备,usGBX.N,-0.36,0.0,2026-09-09
专用设备,usALG.N,-0.59,-0.53,2026-09-09
专用设备,usCMI.N,-0.59,-1.21,2026-09-09
专用设备,usFSS.N,-0.75,-0.68,2026-09-09
专用设备,usWAB.N,-0.98,-1.4,2026-09-09
专用设备,usPCAR.OQ,-1.35,-0.51,2026-09-09
专用设备,usDE.N,-1.46,-0.52,2026-09-09
专用设备,usAGCO.N,-1.47,-0.34,2026-09-09
专用设备,usTEX.N,-1.71,-1.61,2026-09-09
专用设备,usLNN.N,-1.86,-1.84,2026-09-09
专用设备,usOSK.N,-2.08,-1.13,2026-09-09
互联网服务,usDOCN.N,12.0,4.72,2026-09-09
互联网服务,usNET.N,11.13,10.51,2026-09-09
互联网服务,usBAND.OQ,10.18,11.94,2026-09-09
互联网服务,usMETA.OQ,6.48,6.55,2026-09-09
互联网服务,usAKAM.OQ,4.81,4.87,2026-09-09
互联网服务,usNBIS.OQ,3.95,-1.45,2026-09-09
互联网服务,usNUTX.OQ,2.53,3.68,2026-09-09
互联网服务,usOKTA.OQ,2.18,3.07,2026-09-09
互联网服务,usEQIX.OQ,0.34,0.18,2026-09-09
互联网服务,usDBX.OQ,0.32,2.31,2026-09-09
互联网服务,usVNET.OQ,0.21,-3.41,2026-09-09
互联网服务,usVRSN.OQ,-0.13,1.68,2026-09-09
互联网服务,usDV.N,-0.17,-0.15,2026-09-09
互联网服务,usSRAD.OQ,-0.2,0.79,2026-09-09
互联网服务,usMTCH.OQ,-0.44,0.68,2026-09-09
互联网服务,usEBAY.OQ,-0.93,-1.03,2026-09-09
互联网服务,usCLBT.OQ,-0.99,-0.17,2026-09-09
互联网服务,usBOX.N,-1.14,0.55,2026-09-09
互联网服务,usJOYY.OQ,-1.19,-0.87,2026-09-09
互联网服务,usCMPR.OQ,-1.2,0.47,2026-09-09
互联网服务,usNTNX.OQ,-1.24,-0.81,2026-09-09
互联网服务,usWIX.OQ,-1.46,2.08,2026-09-09
互联网服务,usTWLO.N,-1.56,0.58,2026-09-09
互联网服务,usATHM.N,-1.98,-1.97,2026-09-09
互联网服务,usGOOG.OQ,-2.28,-2.09,2026-09-09
互联网服务,usALRM.OQ,-2.32,-1.82,2026-09-09
互联网服务,usPPLI.OQ,-2.47,-1.72,2026-09-09
互联网服务,usGOOGL.OQ,-2.51,-2.28,2026-09-09
互联网服务,usCARG.OQ,-2.59,-0.88,2026-09-09
互联网服务,usDOCU.OQ,-2.68,-0.97,2026-09-09
互联网服务,usAPPF.OQ,-2.9,-0.18,2026-09-09
互联网服务,usSPOT.N,-2.93,-1.07,2026-09-09
互联网服务,usQTWO.N,-2.96,-0.98,2026-09-09
互联网服务,usAPP.OQ,-3.11,-2.23,2026-09-09
互联网服务,usWRD.OQ,-3.18,-4.28,2026-09-09
互联网服务,usTTD.OQ,-3.25,-1.0,2026-09-09
互联网服务,usBIDU.OQ,-3.27,-0.56,2026-09-09
互联网服务,usQNST.OQ,-3.4,-1.66,2026-09-09
互联网服务,usTOST.N,-3.46,-2.52,2026-09-09
互联网服务,usMQ.OQ,-3.55,-2.15,2026-09-09
互联网服务,usSPSC.OQ,-3.59,-0.94,2026-09-09
互联网服务,usSE.N,-3.72,-4.08,2026-09-09
互联网服务,usGDDY.N,-3.83,0.78,2026-09-09
互联网服务,usCSGP.OQ,-3.87,-2.5,2026-09-09
互联网服务,usMELI.OQ,-4.0,-2.59,2026-09-09
互联网服务,usBZ.OQ,-4.08,-3.31,2026-09-09
互联网服务,usTRIP.OQ,-4.14,-2.97,2026-09-09
互联网服务,usZG.OQ,-4.26,-0.67,2026-09-09
互联网服务,usZ.OQ,-4.28,-0.68,2026-09-09
互联网服务,usYELP.N,-4.33,-2.34,2026-09-09
互联网服务,usSTUB.N,-5.09,-1.64,2026-09-09
互联网服务,usGENI.N,-5.33,-3.83,2026-09-09
互联网服务,usFOUR.N,-5.9,-2.74,2026-09-09
互联网服务,usRELY.OQ,-6.06,-3.06,2026-09-09
互联网服务,usFIVN.OQ,-6.18,-2.75,2026-09-09
互联网服务,usBL.OQ,-6.35,-2.22,2026-09-09
互联网服务,usEVER.OQ,-6.58,-6.34,2026-09-09
互联网服务,usAPPN.OQ,-6.94,-0.98,2026-09-09
互联网服务,usGTM.OQ,-7.23,-4.62,2026-09-09
互联网服务,usSHOP.OQ,-9.13,-5.45,2026-09-09
互联网服务,usPINS.N,-10.2,-9.24,2026-09-09
互联网服务,usCNXC.OQ,-10.39,-4.24,2026-09-09
互联网服务,usBRZE.OQ,-24.31,-21.71,2026-09-09
休闲服务,usJMKE.N,8.31,7.44,2026-09-09
休闲服务,usCHA.OQ,3.4,-1.11,2026-09-09
休闲服务,usMSGS.N,1.33,1.17,2026-09-09
休闲服务,usWING.OQ,0.95,1.03,2026-09-09
休闲服务,usBJRI.OQ,0.87,-0.49,2026-09-09
休闲服务,usPENN.OQ,0.79,1.3,2026-09-09
休闲服务,usOSW.OQ,0.7,1.22,2026-09-09
休闲服务,usMCRI.OQ,0.62,1.4,2026-09-09
休闲服务,usCZR.OQ,0.0,0.03,2026-09-09
休闲服务,usMAR.OQ,-0.3,0.83,2026-09-09
休闲服务,usSGHC.N,-0.36,0.07,2026-09-09
休闲服务,usCHH.N,-0.46,-0.4,2026-09-09
休闲服务,usHLT.N,-0.46,0.83,2026-09-09
休闲服务,usRSI.N,-0.55,-1.11,2026-09-09
休闲服务,usARMK.N,-0.64,-1.16,2026-09-09
休闲服务,usVICI.N,-0.71,-0.24,2026-09-09
休闲服务,usMGM.N,-0.73,-0.2,2026-09-09
休闲服务,usMCD.N,-1.19,-0.91,2026-09-09
休闲服务,usPLNT.N,-1.21,0.0,2026-09-09
休闲服务,usWH.N,-1.25,-0.13,2026-09-09
休闲服务,usDKNG.OQ,-1.32,-0.88,2026-09-09
休闲服务,usTNL.N,-1.33,-0.17,2026-09-09
休闲服务,usHTHT.OQ,-1.5,-0.45,2026-09-09
休闲服务,usFLUT.N,-1.5,-1.36,2026-09-09
休闲服务,usBATRK.OQ,-1.72,-1.61,2026-09-09
休闲服务,usIHG.N,-1.72,0.02,2026-09-09
休闲服务,usFTDR.OQ,-1.73,-0.77,2026-09-09
休闲服务,usBH.N,-1.79,1.63,2026-09-09
休闲服务,usWYNN.OQ,-1.8,-2.16,2026-09-09
休闲服务,usLLYVA.OQ,-1.81,-0.72,2026-09-09
休闲服务,usLLYVK.OQ,-1.87,-0.77,2026-09-09
休闲服务,usRCL.N,-1.95,-1.79,2026-09-09
休闲服务,usLVS.N,-1.97,-1.48,2026-09-09
休闲服务,usSG.N,-2.06,-3.31,2026-09-09
休闲服务,usYUMC.N,-2.09,-1.75,2026-09-09
休闲服务,usATAT.OQ,-2.16,-0.45,2026-09-09
休闲服务,usVAC.N,-2.27,-1.74,2026-09-09
休闲服务,usBYD.N,-2.34,-1.45,2026-09-09
休闲服务,usTH.OQ,-2.37,-5.19,2026-09-09
休闲服务,usHGV.N,-2.37,-0.69,2026-09-09
休闲服务,usSCI.N,-2.47,-1.61,2026-09-09
休闲服务,usLTH.N,-2.5,-1.7,2026-09-09
休闲服务,usBROS.N,-2.6,-2.01,2026-09-09
休闲服务,usDRI.N,-2.64,-1.64,2026-09-09
休闲服务,usCCL.N,-2.78,-2.16,2026-09-09
休闲服务,usQSR.N,-2.8,-1.61,2026-09-09
休闲服务,usRRR.OQ,-2.82,-1.96,2026-09-09
休闲服务,usCMG.N,-2.83,-2.52,2026-09-09
休闲服务,usMTN.N,-2.87,-2.0,2026-09-09
休闲服务,usYUM.N,-3.04,-2.42,2026-09-09
休闲服务,usH.N,-3.13,-1.78,2026-09-09
休闲服务,usWEN.OQ,-3.15,-0.92,2026-09-09
休闲服务,usSBUX.OQ,-3.33,-1.93,2026-09-09
休闲服务,usCHDN.OQ,-3.37,-1.98,2026-09-09
休闲服务,usCAKE.OQ,-3.45,-3.36,2026-09-09
休闲服务,usTXRH.OQ,-3.64,-1.95,2026-09-09
休闲服务,usTCOM.OQ,-4.03,-3.23,2026-09-09
休闲服务,usNCLH.N,-4.09,-3.51,2026-09-09
休闲服务,usCBRL.OQ,-4.54,-3.05,2026-09-09
休闲服务,usPZZA.OQ,-4.69,-4.96,2026-09-09
休闲服务,usEAT.N,-4.74,-3.23,2026-09-09
休闲服务,usEXPE.OQ,-4.93,-0.71,2026-09-09
休闲服务,usDASH.OQ,-5.08,-1.59,2026-09-09
休闲服务,usABNB.OQ,-5.12,-2.81,2026-09-09
休闲服务,usDPZ.OQ,-5.28,-4.16,2026-09-09
休闲服务,usHRB.N,-5.55,-1.63,2026-09-09
休闲服务,usBLMN.OQ,-6.53,-5.64,2026-09-09
休闲服务,usFWRG.OQ,-6.74,-8.22,2026-09-09
休闲服务,usCAVA.N,-6.79,-6.04,2026-09-09
休闲服务,usBKNG.OQ,-7.21,-3.81,2026-09-09
休闲服务,usSHAK.N,-7.83,-6.51,2026-09-09
休闲服务,usFUN.N,-7.95,-9.21,2026-09-09
休闲服务,usMMYT.OQ,-10.85,-8.98,2026-09-09
公路铁路,usCNI.N,-0.69,-0.75,2026-09-09
公路铁路,usCP.N,-1.35,-1.16,2026-09-09
公路铁路,usUNP.N,-1.45,-1.29,2026-09-09
公路铁路,usCSX.OQ,-1.53,-1.29,2026-09-09
公路铁路,usNSC.N,-1.54,-1.41,2026-09-09
公路铁路,usUBER.N,-4.54,-2.8,2026-09-09
其他家电,usNWL.OQ,-3.45,-5.36,2026-09-09
其他建材,usATKR.N,0.44,0.36,2026-09-09
其他建材,usTREX.N,0.44,-0.61,2026-09-09
其他建材,usJCI.N,-0.12,-0.99,2026-09-09
其他建材,usADIG.N,-0.3,-1.1,2026-09-09
其他建材,usGFF.N,-0.53,0.27,2026-09-09
其他建材,usAZZ.N,-0.67,-0.85,2026-09-09
其他建材,usCX.N,-1.07,-1.09,2026-09-09
其他建材,usSSD.N,-1.51,-1.25,2026-09-09
其他建材,usUFPI.OQ,-1.8,-1.39,2026-09-09
其他建材,usMLM.N,-1.8,-1.76,2026-09-09
其他建材,usWMS.N,-2.04,-1.41,2026-09-09
其他建材,usCARR.N,-2.25,-1.96,2026-09-09
其他建材,usAWI.N,-2.42,-1.88,2026-09-09
其他建材,usAAON.OQ,-2.62,-3.0,2026-09-09
其他建材,usFND.N,-2.67,-0.71,2026-09-09
其他建材,usEXP.N,-2.81,-1.92,2026-09-09
其他建材,usCRH.N,-2.84,-1.39,2026-09-09
其他建材,usCSW.N,-2.87,-2.18,2026-09-09
其他建材,usROCK.OQ,-2.88,-3.71,2026-09-09
其他建材,usLII.N,-2.89,-2.44,2026-09-09
其他建材,usALLE.N,-2.91,-2.77,2026-09-09
其他建材,usMAS.N,-3.03,-2.19,2026-09-09
其他建材,usAOS.N,-3.05,-1.68,2026-09-09
其他建材,usJHX.N,-3.54,-3.18,2026-09-09
其他建材,usOC.N,-3.66,-1.18,2026-09-09
其他建材,usBLDR.N,-3.83,-1.9,2026-09-09
其他建材,usVMC.N,-3.88,-3.26,2026-09-09
其他建材,usFBIN.N,-4.11,-3.48,2026-09-09
其他建材,usREZI.N,-4.11,-3.87,2026-09-09
其他建材,usAMRZ.N,-4.5,-2.34,2026-09-09
其他电气设备,usBE.N,3.38,-2.86,2026-09-09
其他电气设备,usPSIX.OQ,3.05,-2.48,2026-09-09
其他电气设备,usFCEL.OQ,2.49,-6.7,2026-09-09
其他电气设备,usALNT.OQ,1.82,0.29,2026-09-09
其他电气设备,usETN.N,0.41,-1.64,2026-09-09
其他电气设备,usBW.N,0.23,-4.01,2026-09-09
其他电气设备,usNVT.N,0.09,-2.48,2026-09-09
其他电气设备,usPOWL.OQ,-0.18,-1.22,2026-09-09
其他电气设备,usAME.N,-0.32,-0.63,2026-09-09
其他电气设备,usGNRC.N,-0.74,-1.96,2026-09-09
其他电气设备,usENS.N,-0.96,-0.79,2026-09-09
其他电气设备,usROK.N,-0.99,-0.71,2026-09-09
其他电气设备,usEMR.N,-1.06,-1.19,2026-09-09
其他电气设备,usFELE.OQ,-1.09,-0.88,2026-09-09
其他电气设备,usLYTS.OQ,-1.36,0.15,2026-09-09
其他电气设备,usST.N,-1.38,-1.31,2026-09-09
其他电气设备,usPLUG.OQ,-1.42,-3.98,2026-09-09
其他电气设备,usEROC.N,-1.43,-7.79,2026-09-09
其他电气设备,usHUBB.N,-1.65,-2.1,2026-09-09
其他电气设备,usAMSC.OQ,-1.89,-3.71,2026-09-09
其他电气设备,usFPS.N,-2.13,-4.09,2026-09-09
其他电气设备,usENPH.OQ,-2.2,-5.43,2026-09-09
其他电气设备,usRRX.N,-2.23,-2.52,2026-09-09
其他电气设备,usBRC.N,-2.24,-1.34,2026-09-09
其他电气设备,usAYI.N,-2.37,-1.43,2026-09-09
其他电气设备,usVICR.OQ,-2.62,-4.89,2026-09-09
其他电气设备,usRUN.OQ,-2.87,-4.56,2026-09-09
其他电气设备,usARRY.OQ,-3.39,-4.68,2026-09-09
其他电气设备,usDPC.N,-5.87,-5.07,2026-09-09
其他轻工,usODD.OQ,22.52,26.48,2026-09-09
其他轻工,usHLF.N,2.17,1.61,2026-09-09
其他轻工,usPM.N,0.74,0.53,2026-09-09
其他轻工,usPBI.N,-0.33,1.06,2026-09-09
其他轻工,usUVV.N,-0.71,-0.63,2026-09-09
其他轻工,usCL.N,-0.92,-0.43,2026-09-09
其他轻工,usMO.N,-1.1,-0.41,2026-09-09
其他轻工,usVSTS.N,-1.33,-3.88,2026-09-09
其他轻工,usREYN.OQ,-1.4,-1.46,2026-09-09
其他轻工,usBTI.N,-1.88,-1.49,2026-09-09
其他轻工,usMSA.N,-1.97,-2.08,2026-09-09
其他轻工,usUL.N,-2.17,-1.65,2026-09-09
其他轻工,usIPAR.OQ,-2.34,-1.23,2026-09-09
其他轻工,usPG.N,-2.37,-2.02,2026-09-09
其他轻工,usCHD.N,-2.41,-1.4,2026-09-09
其他轻工,usHLN.N,-2.54,-0.22,2026-09-09
其他轻工,usSPB.N,-2.64,-2.09,2026-09-09
其他轻工,usTPB.N,-2.64,-1.74,2026-09-09
其他轻工,usHNI.N,-2.8,-1.95,2026-09-09
其他轻工,usCLX.N,-3.18,-2.16,2026-09-09
其他轻工,usEL.N,-3.32,-2.87,2026-09-09
其他轻工,usEPC.N,-3.43,-1.71,2026-09-09
其他轻工,usMLKN.OQ,-3.58,-2.52,2026-09-09
其他轻工,usCENTA.OQ,-3.74,-2.69,2026-09-09
其他轻工,usENR.N,-3.8,-3.81,2026-09-09
其他轻工,usTILE.OQ,-4.52,-2.6,2026-09-09
其他轻工,usKVUE.N,-4.59,-3.48,2026-09-09
其他轻工,usKMB.OQ,-5.34,-4.11,2026-09-09
其他轻工,usCOTY.N,-5.36,-2.54,2026-09-09
其他轻工,usELF.N,-6.02,-4.06,2026-09-09
其他轻工,usBRBR.N,-6.48,-3.68,2026-09-09
其他轻工,usHNST.OQ,-6.59,-5.23,2026-09-09
农业,usADM.N,2.42,2.43,2026-09-09
农业,usDAR.N,1.9,0.6,2026-09-09
农业,usDMC.N,1.9,0.74,2026-09-09
农业,usBG.N,1.62,-0.31,2026-09-09
农业,usINGR.N,-0.34,0.02,2026-09-09
农业,usDOLE.N,-0.99,-0.72,2026-09-09
农业,usCTVA.N,-2.6,-1.34,2026-09-09
化学制品,usFTK.N,16.22,14.4,2026-09-09
化学制品,usECVT.N,0.84,1.28,2026-09-09
化学制品,usIOSP.OQ,0.08,0.21,2026-09-09
化学制品,usESI.N,-0.33,-1.19,2026-09-09
化学制品,usOLN.N,-0.47,-2.4,2026-09-09
化学制品,usCE.N,-0.57,-0.18,2026-09-09
化学制品,usHUN.N,-0.86,-2.24,2026-09-09
化学制品,usDOW.N,-0.96,-0.57,2026-09-09
化学制品,usSXT.N,-1.19,-0.64,2026-09-09
化学制品,usASH.N,-1.37,-1.09,2026-09-09
化学制品,usAPD.N,-1.61,-0.83,2026-09-09
化学制品,usBCPC.OQ,-1.62,-1.3,2026-09-09
化学制品,usBLBD.OQ,-1.89,-2.13,2026-09-09
化学制品,usNEU.N,-1.9,-0.6,2026-09-09
化学制品,usIFF.N,-1.97,-1.53,2026-09-09
化学制品,usNGVT.N,-2.29,-1.52,2026-09-09
化学制品,usPRM.N,-2.29,-2.56,2026-09-09
化学制品,usECL.N,-2.3,-2.12,2026-09-09
化学制品,usAVNT.N,-2.34,-1.67,2026-09-09
化学制品,usCC.N,-2.41,-2.65,2026-09-09
化学制品,usMTX.N,-2.44,-1.84,2026-09-09
化学制品,usALB.N,-2.45,-2.82,2026-09-09
化学制品,usPCT.OQ,-2.56,-3.69,2026-09-09
化学制品,usDD.N,-2.62,-2.59,2026-09-09
化学制品,usSHW.N,-2.71,-1.67,2026-09-09
化学制品,usLWLG.OQ,-2.81,-5.89,2026-09-09
化学制品,usFUL.N,-2.95,-2.26,2026-09-09
化学制品,usPPG.N,-3.25,-2.33,2026-09-09
化学制品,usEMN.N,-3.34,-2.91,2026-09-09
化学制品,usRPM.N,-3.62,-2.5,2026-09-09
化学制品,usKWR.N,-3.64,-3.58,2026-09-09
化学制品,usFMC.N,-4.67,-4.06,2026-09-09
化学制药,usHELP.OQ,12.04,10.41,2026-09-09
化学制药,usCMPS.OQ,11.15,8.05,2026-09-09
化学制药,usOCUL.OQ,4.34,0.88,2026-09-09
化学制药,usPHVS.OQ,3.15,-0.26,2026-09-09
化学制药,usMLYS.OQ,3.02,-1.99,2026-09-09
化学制药,usSEPN.OQ,2.43,1.61,2026-09-09
化学制药,usABVX.OQ,2.39,0.43,2026-09-09
化学制药,usCORT.OQ,2.37,1.51,2026-09-09
化学制药,usURGN.OQ,2.02,2.69,2026-09-09
化学制药,usOMER.OQ,1.7,1.41,2026-09-09
化学制药,usAXSM.OQ,1.47,1.35,2026-09-09
化学制药,usLQDA.OQ,1.41,2.13,2026-09-09
化学制药,usSMMT.OQ,1.11,1.5,2026-09-09
化学制药,usMBX.OQ,1.0,-0.13,2026-09-09
化学制药,usBCAX.OQ,0.72,-0.3,2026-09-09
化学制药,usTEVA.N,0.65,0.24,2026-09-09
化学制药,usINDV.OQ,0.48,1.31,2026-09-09
化学制药,usEWTX.OQ,0.42,-0.98,2026-09-09
化学制药,usSGMT.OQ,0.37,1.4,2026-09-09
化学制药,usANIP.OQ,-0.25,0.67,2026-09-09
化学制药,usAPMD.OQ,-0.35,-2.47,2026-09-09
化学制药,usDFTX.OQ,-0.4,-0.63,2026-09-09
化学制药,usAMRX.OQ,-0.43,1.17,2026-09-09
化学制药,usATAI.OQ,-0.47,0.14,2026-09-09
化学制药,usRDY.N,-0.47,0.0,2026-09-09
化学制药,usCOLL.OQ,-0.53,-0.04,2026-09-09
化学制药,usETON.OQ,-0.6,-0.88,2026-09-09
化学制药,usOGN.N,-0.68,-0.58,2026-09-09
化学制药,usWVE.OQ,-0.86,-2.04,2026-09-09
化学制药,usJAZZ.OQ,-0.92,0.52,2026-09-09
化学制药,usABBV.N,-0.94,0.86,2026-09-09
化学制药,usINVA.OQ,-0.98,-0.98,2026-09-09
化学制药,usPCRX.OQ,-1.06,0.04,2026-09-09
化学制药,usHRMY.OQ,-1.1,-1.07,2026-09-09
化学制药,usTAK.N,-1.22,-0.6,2026-09-09
化学制药,usLLY.N,-1.25,0.03,2026-09-09
化学制药,usMANE.N,-1.26,-4.01,2026-09-09
化学制药,usPFE.N,-1.44,-0.04,2026-09-09
化学制药,usBHVN.N,-1.45,1.9,2026-09-09
化学制药,usMRK.N,-1.5,-0.63,2026-09-09
化学制药,usVTRS.OQ,-1.53,-0.66,2026-09-09
化学制药,usHROW.OQ,-1.54,-0.79,2026-09-09
化学制药,usGSK.N,-1.55,0.19,2026-09-09
化学制药,usRYTM.OQ,-1.58,-0.73,2026-09-09
化学制药,usMIRM.OQ,-1.85,-1.24,2026-09-09
化学制药,usPRGO.N,-1.89,-1.65,2026-09-09
化学制药,usZTS.N,-1.94,-0.34,2026-09-09
化学制药,usIRON.OQ,-1.97,-0.43,2026-09-09
化学制药,usSNY.OQ,-1.97,-0.72,2026-09-09
化学制药,usGMAB.OQ,-2.03,-1.46,2026-09-09
化学制药,usZBIO.OQ,-2.07,-2.3,2026-09-09
化学制药,usJNJ.N,-2.08,-0.76,2026-09-09
化学制药,usTRVI.OQ,-2.11,-1.07,2026-09-09
化学制药,usSUPN.OQ,-2.29,-0.85,2026-09-09
化学制药,usBMY.N,-2.38,-0.43,2026-09-09
化学制药,usAQST.OQ,-2.39,-1.15,2026-09-09
化学制药,usNKTR.OQ,-2.56,-2.81,2026-09-09
化学制药,usRPRX.OQ,-2.61,0.0,2026-09-09
化学制药,usLBRX.OQ,-2.69,-3.48,2026-09-09
化学制药,usNUVB.N,-2.7,-1.36,2026-09-09
化学制药,usBLTE.OQ,-2.72,-5.02,2026-09-09
化学制药,usAVBP.OQ,-2.73,-1.62,2026-09-09
化学制药,usELAN.N,-2.75,-1.75,2026-09-09
化学制药,usIMNM.OQ,-2.77,-2.57,2026-09-09
化学制药,usAZN.N,-2.98,-1.94,2026-09-09
化学制药,usNVO.N,-3.22,-1.33,2026-09-09
化学制药,usELVN.OQ,-3.3,-3.23,2026-09-09
化学制药,usPBLS.OQ,-3.48,-2.54,2026-09-09
化学制药,usABCL.OQ,-3.6,-3.41,2026-09-09
化学制药,usGENB.OQ,-3.79,-2.39,2026-09-09
化学制药,usTRLV.N,-3.86,-5.31,2026-09-09
化学制药,usZVRA.OQ,-4.19,-5.05,2026-09-09
化学制药,usTLRY.OQ,-4.39,-2.09,2026-09-09
化学制药,usAMLX.OQ,-4.6,-4.37,2026-09-09
化学制药,usPBH.N,-4.61,-2.19,2026-09-09
化学制药,usTRAX.OQ,-4.71,-5.33,2026-09-09
化学制药,usSDGR.OQ,-4.86,-4.14,2026-09-09
化学制药,usANRO.N,-4.96,-4.86,2026-09-09
化学制药,usRAPP.OQ,-5.2,-4.77,2026-09-09
化学制药,usGPCR.OQ,-5.4,2.11,2026-09-09
化学制药,usZYME.OQ,-5.64,-3.42,2026-09-09
化学制药,usBHC.N,-5.7,-4.2,2026-09-09
化学制药,usAVTX.OQ,-6.23,-7.61,2026-09-09
化学制药,usMAZE.OQ,-6.26,-6.79,2026-09-09
化学制药,usNVS.N,-7.44,-0.16,2026-09-09
化学制药,usASMB.OQ,-8.28,-6.83,2026-09-09
化学制药,usACRS.OQ,-8.4,-8.25,2026-09-09
化学制药,usKLRA.OQ,-8.55,-9.68,2026-09-09
化学制药,usIMMX.OQ,-9.2,-7.09,2026-09-09
化学制药,usXERS.OQ,-9.47,-9.08,2026-09-09
化学制药,usALMS.OQ,-9.95,-7.37,2026-09-09
化学制药,usNAMS.OQ,-10.99,-11.08,2026-09-09
化学制药,usDYN.OQ,-13.66,-5.51,2026-09-09
化学原料,usMEOH.OQ,4.35,3.11,2026-09-09
化学原料,usLYB.N,0.33,-0.12,2026-09-09
化学原料,usLIN.OQ,-1.52,-0.37,2026-09-09
化学原料,usCBT.N,-1.84,-1.21,2026-09-09
化学原料,usHWKN.OQ,-2.14,-1.3,2026-09-09
化学原料,usTROX.N,-3.5,-3.12,2026-09-09
化学原料,usAXTA.N,-3.51,-3.07,2026-09-09
化学原料,usWLK.N,-3.95,-3.97,2026-09-09
化学原料,usASPI.OQ,-7.86,-9.48,2026-09-09
化肥农药,usCF.N,2.52,2.81,2026-09-09
化肥农药,usNTR.N,0.49,0.05,2026-09-09
化肥农药,usMOS.N,0.38,-1.21,2026-09-09
化肥农药,usSQM.N,-0.69,-0.26,2026-09-09
化肥农药,usSMG.N,-2.65,-1.1,2026-09-09
医疗器械,usTXG.OQ,4.8,2.58,2026-09-09
医疗器械,usPLSE.OQ,3.5,8.57,2026-09-09
医疗器械,usVCYT.OQ,2.24,3.32,2026-09-09
医疗器械,usEYE.OQ,1.33,0.71,2026-09-09
医疗器械,usNEO.OQ,1.0,0.57,2026-09-09
医疗器械,usWRBY.N,0.99,-0.77,2026-09-09
医疗器械,usNEOG.OQ,0.84,0.25,2026-09-09
医疗器械,usBFLY.N,0.48,-0.8,2026-09-09
医疗器械,usATRC.OQ,0.45,-1.3,2026-09-09
医疗器械,usHAE.N,0.29,0.31,2026-09-09
医疗器械,usADPT.OQ,0.22,0.33,2026-09-09
医疗器械,usESTA.OQ,0.18,-1.04,2026-09-09
医疗器械,usAXGN.OQ,0.07,1.24,2026-09-09
医疗器械,usLNTH.OQ,-0.01,0.26,2026-09-09
医疗器械,usBLLN.OQ,-0.09,0.1,2026-09-09
医疗器械,usTECH.OQ,-0.17,-0.08,2026-09-09
医疗器械,usITGR.N,-0.23,-0.27,2026-09-09
医疗器械,usPEN.N,-0.29,0.1,2026-09-09
医疗器械,usWAT.N,-0.52,0.47,2026-09-09
医疗器械,usAORT.N,-0.54,0.36,2026-09-09
医疗器械,usTMO.N,-0.59,0.44,2026-09-09
医疗器械,usWST.N,-0.73,-0.24,2026-09-09
医疗器械,usLMAT.OQ,-0.78,-0.15,2026-09-09
医疗器械,usBDX.N,-0.85,0.99,2026-09-09
医疗器械,usMEDP.OQ,-0.88,-0.78,2026-09-09
医疗器械,usSTAA.OQ,-0.89,-2.24,2026-09-09
