industry,prefixed,m,chg1,date
专用设备,usTEX.N,-7.04,-6.64,2026-09-01
专用设备,usGBX.N,-7.75,-6.81,2026-09-01
互联网服务,usCNXC.OQ,9.53,7.24,2026-09-01
互联网服务,usBAND.OQ,3.12,4.87,2026-09-01
互联网服务,usGDDY.N,2.98,2.73,2026-09-01
互联网服务,usMTCH.OQ,2.12,3.1,2026-09-01
互联网服务,usTTD.OQ,1.22,0.44,2026-09-01
互联网服务,usEBAY.OQ,1.1,1.37,2026-09-01
互联网服务,usMELI.OQ,1.0,1.41,2026-09-01
互联网服务,usWIX.OQ,0.94,0.15,2026-09-01
互联网服务,usMETA.OQ,0.83,1.08,2026-09-01
互联网服务,usSPOT.N,0.51,0.1,2026-09-01
互联网服务,usCSGP.OQ,0.04,-0.28,2026-09-01
互联网服务,usDV.N,-0.16,-0.3,2026-09-01
互联网服务,usBZ.OQ,-0.37,1.09,2026-09-01
互联网服务,usBOX.N,-0.47,-1.73,2026-09-01
互联网服务,usPPLI.OQ,-0.54,0.65,2026-09-01
互联网服务,usDOCU.OQ,-0.67,-2.46,2026-09-01
互联网服务,usAPP.OQ,-0.68,-0.1,2026-09-01
互联网服务,usVRSN.OQ,-0.78,0.03,2026-09-01
互联网服务,usJOYY.OQ,-0.81,-0.8,2026-09-01
互联网服务,usATHM.N,-0.99,0.73,2026-09-01
互联网服务,usFIVN.OQ,-1.1,-1.53,2026-09-01
互联网服务,usYELP.N,-1.22,0.0,2026-09-01
互联网服务,usCMPR.OQ,-1.24,-1.21,2026-09-01
互联网服务,usBIDU.OQ,-1.35,-0.44,2026-09-01
互联网服务,usMQ.OQ,-1.36,-1.52,2026-09-01
互联网服务,usNUTX.OQ,-1.36,-0.75,2026-09-01
互联网服务,usGDYN.OQ,-1.37,-1.63,2026-09-01
互联网服务,usVNET.OQ,-1.46,2.64,2026-09-01
互联网服务,usQNST.OQ,-1.62,-2.57,2026-09-01
互联网服务,usCLBT.OQ,-1.69,-1.25,2026-09-01
互联网服务,usGTM.OQ,-1.79,-2.83,2026-09-01
互联网服务,usGOOG.OQ,-1.79,-1.01,2026-09-01
互联网服务,usGOOGL.OQ,-1.97,-1.28,2026-09-01
互联网服务,usQTWO.N,-1.97,-1.74,2026-09-01
互联网服务,usAKAM.OQ,-2.14,-1.99,2026-09-01
互联网服务,usEVER.OQ,-2.16,-2.4,2026-09-01
互联网服务,usTRIP.OQ,-2.24,-0.63,2026-09-01
互联网服务,usEQIX.OQ,-2.3,-1.83,2026-09-01
互联网服务,usSPSC.OQ,-2.45,-2.89,2026-09-01
互联网服务,usOKTA.OQ,-2.62,-3.82,2026-09-01
互联网服务,usSRAD.OQ,-2.68,-0.97,2026-09-01
互联网服务,usTOST.N,-2.96,-1.47,2026-09-01
互联网服务,usSE.N,-3.01,-0.73,2026-09-01
互联网服务,usRELY.OQ,-3.09,-3.85,2026-09-01
互联网服务,usBL.OQ,-3.12,-3.04,2026-09-01
互联网服务,usNTNX.OQ,-3.34,-2.74,2026-09-01
互联网服务,usALRM.OQ,-3.36,-3.39,2026-09-01
互联网服务,usDBX.OQ,-3.43,-2.64,2026-09-01
互联网服务,usDOCN.N,-3.51,-1.6,2026-09-01
互联网服务,usCARG.OQ,-3.59,-2.5,2026-09-01
互联网服务,usAPPF.OQ,-3.67,-3.81,2026-09-01
互联网服务,usTWLO.N,-3.68,-2.96,2026-09-01
互联网服务,usWRD.OQ,-3.97,-1.74,2026-09-01
互联网服务,usBRZE.OQ,-4.14,-3.7,2026-09-01
互联网服务,usFOUR.N,-4.69,-2.84,2026-09-01
互联网服务,usSTUB.N,-4.7,-3.45,2026-09-01
互联网服务,usNBIS.OQ,-4.76,-3.29,2026-09-01
互联网服务,usZG.OQ,-4.94,-4.0,2026-09-01
互联网服务,usAPPN.OQ,-4.96,-5.96,2026-09-01
互联网服务,usPINS.N,-4.99,-2.12,2026-09-01
互联网服务,usZ.OQ,-5.14,-4.32,2026-09-01
互联网服务,usNET.N,-6.12,-6.42,2026-09-01
互联网服务,usGENI.N,-6.72,-3.23,2026-09-01
互联网服务,usSHOP.OQ,-7.01,-5.12,2026-09-01
休闲服务,usWEN.OQ,1.84,0.49,2026-09-01
休闲服务,usBH.N,1.81,0.39,2026-09-01
休闲服务,usEAT.N,1.76,2.4,2026-09-01
休闲服务,usDRI.N,0.71,0.61,2026-09-01
休闲服务,usQSR.N,0.24,0.44,2026-09-01
休闲服务,usYUMC.N,0.2,0.61,2026-09-01
休闲服务,usBATRK.OQ,0.19,1.27,2026-09-01
休闲服务,usCZR.OQ,-0.09,-0.1,2026-09-01
休闲服务,usMCD.N,-0.11,-0.21,2026-09-01
休闲服务,usDPZ.OQ,-0.57,-0.49,2026-09-01
休闲服务,usYUM.N,-0.6,-0.83,2026-09-01
休闲服务,usSBUX.OQ,-0.73,-0.09,2026-09-01
休闲服务,usVICI.N,-0.78,-0.43,2026-09-01
休闲服务,usCMG.N,-0.94,-1.37,2026-09-01
休闲服务,usLVS.N,-0.95,0.07,2026-09-01
休闲服务,usWING.OQ,-1.06,0.11,2026-09-01
休闲服务,usRSI.N,-1.11,-0.04,2026-09-01
休闲服务,usHTHT.OQ,-1.24,-0.75,2026-09-01
休闲服务,usRRR.OQ,-1.3,-0.11,2026-09-01
休闲服务,usARMK.N,-1.3,0.55,2026-09-01
休闲服务,usSCI.N,-1.31,-0.26,2026-09-01
休闲服务,usABNB.OQ,-1.47,-0.37,2026-09-01
休闲服务,usCHDN.OQ,-1.53,-0.95,2026-09-01
休闲服务,usMSGS.N,-1.59,-0.79,2026-09-01
休闲服务,usSGHC.N,-1.61,-0.59,2026-09-01
休闲服务,usATAT.OQ,-1.67,-1.4,2026-09-01
休闲服务,usCAKE.OQ,-1.82,-1.03,2026-09-01
休闲服务,usCBRL.OQ,-2.04,-1.88,2026-09-01
休闲服务,usDNUT.OQ,-2.18,-1.75,2026-09-01
休闲服务,usHRB.N,-2.21,-1.43,2026-09-01
休闲服务,usTCOM.OQ,-2.25,-1.81,2026-09-01
休闲服务,usLLYVA.OQ,-2.29,-2.11,2026-09-01
休闲服务,usLLYVK.OQ,-2.35,-2.36,2026-09-01
休闲服务,usHLT.N,-2.44,-1.36,2026-09-01
休闲服务,usWYNN.OQ,-2.48,-0.74,2026-09-01
休闲服务,usLTH.N,-2.52,-0.45,2026-09-01
休闲服务,usFLUT.N,-2.58,-3.17,2026-09-01
休闲服务,usTXRH.OQ,-2.63,-1.69,2026-09-01
休闲服务,usSHAK.N,-2.73,-1.84,2026-09-01
休闲服务,usBYD.N,-2.75,-1.55,2026-09-01
休闲服务,usMGM.N,-2.81,-1.43,2026-09-01
休闲服务,usFTDR.OQ,-2.86,-1.68,2026-09-01
休闲服务,usTH.OQ,-2.93,-2.43,2026-09-01
休闲服务,usBKNG.OQ,-2.98,-1.71,2026-09-01
休闲服务,usPLNT.N,-3.18,-2.19,2026-09-01
休闲服务,usMCRI.OQ,-3.19,-2.18,2026-09-01
休闲服务,usDASH.OQ,-3.25,-2.62,2026-09-01
休闲服务,usPZZA.OQ,-3.36,-3.28,2026-09-01
休闲服务,usRCL.N,-3.38,-1.13,2026-09-01
休闲服务,usMAR.OQ,-3.56,-2.11,2026-09-01
休闲服务,usBJRI.OQ,-3.61,-2.89,2026-09-01
休闲服务,usPENN.OQ,-3.66,-1.86,2026-09-01
休闲服务,usIHG.N,-3.76,-2.99,2026-09-01
休闲服务,usFWRG.OQ,-3.88,-4.73,2026-09-01
休闲服务,usMMYT.OQ,-4.0,-3.66,2026-09-01
休闲服务,usH.N,-4.25,-2.65,2026-09-01
休闲服务,usHGV.N,-4.41,-2.85,2026-09-01
休闲服务,usDKNG.OQ,-4.56,-3.5,2026-09-01
休闲服务,usCCL.N,-4.61,-2.76,2026-09-01
休闲服务,usEXPE.OQ,-5.25,-4.06,2026-09-01
休闲服务,usWH.N,-5.27,-3.6,2026-09-01
休闲服务,usMTN.N,-5.36,-3.3,2026-09-01
休闲服务,usTNL.N,-5.56,-3.78,2026-09-01
休闲服务,usNCLH.N,-5.86,-4.4,2026-09-01
休闲服务,usBLMN.OQ,-6.44,-5.44,2026-09-01
休闲服务,usBROS.N,-6.51,-5.22,2026-09-01
休闲服务,usJMKE.N,-6.57,-4.8,2026-09-01
休闲服务,usSG.N,-6.61,-7.04,2026-09-01
休闲服务,usCHH.N,-7.41,-5.07,2026-09-01
休闲服务,usVAC.N,-7.7,-4.97,2026-09-01
休闲服务,usCAVA.N,-7.93,-7.1,2026-09-01
休闲服务,usFUN.N,-8.51,-5.38,2026-09-01
休闲服务,usOSW.OQ,-11.81,-10.43,2026-09-01
公路铁路,usUBER.N,-2.08,-0.54,2026-09-01
公路铁路,usNSC.N,-3.65,-2.87,2026-09-01
公路铁路,usCNI.N,-4.03,-3.47,2026-09-01
公路铁路,usUNP.N,-4.2,-3.34,2026-09-01
公路铁路,usCSX.OQ,-4.27,-3.58,2026-09-01
公路铁路,usCP.N,-4.69,-4.01,2026-09-01
其他家电,usNWL.OQ,-2.82,-4.96,2026-09-01
其他建材,usATKR.N,-0.03,-0.06,2026-09-01
其他建材,usJCI.N,-0.12,0.73,2026-09-01
其他建材,usAAON.OQ,-1.33,-0.82,2026-09-01
其他建材,usAZZ.N,-1.65,-1.03,2026-09-01
其他建材,usREZI.N,-1.65,-0.62,2026-09-01
其他建材,usCARR.N,-2.16,-1.67,2026-09-01
其他建材,usEXP.N,-2.24,-1.41,2026-09-01
其他建材,usAOS.N,-2.6,-1.08,2026-09-01
其他建材,usLII.N,-2.65,-1.41,2026-09-01
其他建材,usUFPI.OQ,-2.7,-2.01,2026-09-01
其他建材,usAWI.N,-2.86,-2.11,2026-09-01
其他建材,usAMRZ.N,-2.94,-2.04,2026-09-01
其他建材,usSSD.N,-3.05,-3.15,2026-09-01
其他建材,usALLE.N,-3.17,-2.21,2026-09-01
其他建材,usMAS.N,-3.25,-2.65,2026-09-01
其他建材,usCX.N,-3.39,-2.7,2026-09-01
其他建材,usMLM.N,-3.55,-2.5,2026-09-01
其他建材,usGFF.N,-3.74,-3.03,2026-09-01
其他建材,usCRH.N,-4.01,-3.28,2026-09-01
其他建材,usCSW.N,-4.09,-2.63,2026-09-01
其他建材,usJHX.N,-4.09,-3.84,2026-09-01
其他建材,usWMS.N,-4.22,-3.53,2026-09-01
其他建材,usVMC.N,-4.49,-3.67,2026-09-01
其他建材,usFBIN.N,-4.68,-3.52,2026-09-01
其他建材,usOC.N,-4.99,-3.24,2026-09-01
其他建材,usTREX.N,-5.24,-4.91,2026-09-01
其他建材,usROCK.OQ,-5.27,-4.73,2026-09-01
其他建材,usTGLS.N,-5.49,-4.99,2026-09-01
其他建材,usBLDR.N,-6.22,-5.44,2026-09-01
其他建材,usADIG.N,-7.31,-7.0,2026-09-01
其他建材,usFND.N,-7.6,-5.03,2026-09-01
其他电气设备,usBE.N,1.8,3.55,2026-09-01
其他电气设备,usST.N,-0.81,-0.12,2026-09-01
其他电气设备,usAMSC.OQ,-1.05,-0.52,2026-09-01
其他电气设备,usRRX.N,-1.38,-0.91,2026-09-01
其他电气设备,usBRC.N,-1.72,-0.29,2026-09-01
其他电气设备,usFELE.OQ,-2.19,-1.66,2026-09-01
其他电气设备,usNVT.N,-2.44,-2.29,2026-09-01
其他电气设备,usAME.N,-2.46,-1.64,2026-09-01
其他电气设备,usROK.N,-2.46,-1.63,2026-09-01
其他电气设备,usENS.N,-2.5,-1.51,2026-09-01
其他电气设备,usAYI.N,-2.59,-1.72,2026-09-01
其他电气设备,usGNRC.N,-3.07,-2.14,2026-09-01
其他电气设备,usHUBB.N,-3.14,-2.14,2026-09-01
其他电气设备,usPSIX.OQ,-3.15,-2.42,2026-09-01
其他电气设备,usARRY.OQ,-3.51,-1.36,2026-09-01
其他电气设备,usETN.N,-3.51,-2.78,2026-09-01
其他电气设备,usFCEL.OQ,-3.9,-0.87,2026-09-01
其他电气设备,usRUN.OQ,-4.09,-2.33,2026-09-01
其他电气设备,usDPC.N,-4.17,-1.14,2026-09-01
其他电气设备,usEMR.N,-4.32,-3.16,2026-09-01
其他电气设备,usENPH.OQ,-4.48,-2.42,2026-09-01
其他电气设备,usPLUG.OQ,-4.58,-3.24,2026-09-01
其他电气设备,usFPS.N,-4.68,-4.16,2026-09-01
其他电气设备,usPOWL.OQ,-5.97,-4.22,2026-09-01
其他电气设备,usEROC.N,-6.6,-3.31,2026-09-01
其他电气设备,usVICR.OQ,-7.71,-6.23,2026-09-01
其他电气设备,usALNT.OQ,-8.02,-8.04,2026-09-01
其他电气设备,usBW.N,-8.17,-9.28,2026-09-01
其他轻工,usMO.N,1.76,1.59,2026-09-01
其他轻工,usPG.N,1.31,0.75,2026-09-01
其他轻工,usUVV.N,1.02,1.38,2026-09-01
其他轻工,usCOTY.N,0.3,-0.35,2026-09-01
其他轻工,usHLN.N,0.14,0.4,2026-09-01
其他轻工,usBTI.N,0.07,0.63,2026-09-01
其他轻工,usODC.N,-0.03,0.88,2026-09-01
其他轻工,usIPAR.OQ,-0.33,-0.27,2026-09-01
其他轻工,usPBI.N,-0.42,-0.12,2026-09-01
其他轻工,usUL.N,-0.69,-0.72,2026-09-01
其他轻工,usMSA.N,-0.75,0.33,2026-09-01
其他轻工,usCL.N,-0.77,-0.21,2026-09-01
其他轻工,usHLF.N,-1.13,4.82,2026-09-01
其他轻工,usPM.N,-1.13,-0.08,2026-09-01
其他轻工,usCHD.N,-1.29,-0.35,2026-09-01
其他轻工,usELF.N,-1.31,-3.22,2026-09-01
其他轻工,usHNST.OQ,-1.45,-1.57,2026-09-01
其他轻工,usKVUE.N,-1.47,-0.69,2026-09-01
其他轻工,usSPB.N,-1.58,-0.29,2026-09-01
其他轻工,usKMB.OQ,-1.61,-0.81,2026-09-01
其他轻工,usODD.OQ,-2.48,-1.81,2026-09-01
其他轻工,usCENTA.OQ,-2.85,-2.12,2026-09-01
其他轻工,usHNI.N,-2.89,-2.0,2026-09-01
其他轻工,usTILE.OQ,-2.91,-2.43,2026-09-01
其他轻工,usEPC.N,-3.0,-2.7,2026-09-01
其他轻工,usBRBR.N,-3.1,-4.27,2026-09-01
其他轻工,usEL.N,-3.11,-2.25,2026-09-01
其他轻工,usVSTS.N,-3.33,-3.04,2026-09-01
其他轻工,usMLKN.OQ,-3.89,-2.61,2026-09-01
其他轻工,usREYN.OQ,-3.98,-2.03,2026-09-01
其他轻工,usCLX.N,-5.27,-2.77,2026-09-01
其他轻工,usENR.N,-5.55,-4.64,2026-09-01
其他轻工,usTPB.N,-5.77,-4.01,2026-09-01
农业,usBG.N,5.22,4.16,2026-09-01
农业,usCTVA.N,4.72,3.88,2026-09-01
农业,usDAR.N,4.71,2.16,2026-09-01
农业,usADM.N,4.49,4.01,2026-09-01
农业,usINGR.N,0.4,0.74,2026-09-01
农业,usDOLE.N,0.39,0.0,2026-09-01
化学制品,usFMC.N,5.26,3.04,2026-09-01
化学制品,usASH.N,3.13,3.74,2026-09-01
化学制品,usBLBD.OQ,2.95,4.13,2026-09-01
化学制品,usDOW.N,0.52,-0.2,2026-09-01
化学制品,usSXT.N,0.07,-0.08,2026-09-01
化学制品,usALB.N,-0.22,0.42,2026-09-01
化学制品,usECVT.N,-0.47,-0.69,2026-09-01
化学制品,usNEU.N,-0.52,0.6,2026-09-01
化学制品,usAPD.N,-0.95,-1.34,2026-09-01
化学制品,usOLN.N,-0.98,-1.55,2026-09-01
化学制品,usMTX.N,-1.09,-0.23,2026-09-01
化学制品,usIFF.N,-1.31,-0.64,2026-09-01
化学制品,usNGVT.N,-1.31,-1.13,2026-09-01
化学制品,usPRM.N,-1.59,-0.52,2026-09-01
化学制品,usECL.N,-1.6,-1.04,2026-09-01
化学制品,usHUN.N,-1.78,-1.98,2026-09-01
化学制品,usKWR.N,-2.01,-2.17,2026-09-01
化学制品,usBCPC.OQ,-2.11,-1.47,2026-09-01
化学制品,usIOSP.OQ,-2.11,-1.33,2026-09-01
化学制品,usCE.N,-2.39,-2.97,2026-09-01
化学制品,usDD.N,-2.74,-1.84,2026-09-01
化学制品,usPPG.N,-2.95,-2.2,2026-09-01
化学制品,usESI.N,-3.11,-3.1,2026-09-01
化学制品,usRPM.N,-3.16,-2.16,2026-09-01
化学制品,usCC.N,-3.46,-2.96,2026-09-01
化学制品,usEMN.N,-3.47,-3.18,2026-09-01
化学制品,usFUL.N,-3.49,-2.06,2026-09-01
化学制品,usSHW.N,-3.49,-2.62,2026-09-01
化学制品,usAVNT.N,-3.75,-3.27,2026-09-01
化学制品,usPCT.OQ,-3.89,-3.68,2026-09-01
化学制品,usFTK.N,-4.71,-3.92,2026-09-01
化学制品,usLWLG.OQ,-7.25,-5.52,2026-09-01
化学制药,usSDGR.OQ,5.59,6.87,2026-09-01
化学制药,usNVS.N,5.33,6.04,2026-09-01
化学制药,usHRMY.OQ,4.63,4.75,2026-09-01
化学制药,usZVRA.OQ,2.99,2.73,2026-09-01
化学制药,usAQST.OQ,2.9,2.54,2026-09-01
化学制药,usSMMT.OQ,2.68,3.96,2026-09-01
化学制药,usGENB.OQ,2.63,3.41,2026-09-01
化学制药,usPCRX.OQ,2.42,2.2,2026-09-01
化学制药,usZYME.OQ,2.38,0.88,2026-09-01
化学制药,usTRLV.N,2.08,2.0,2026-09-01
化学制药,usBHC.N,2.04,1.57,2026-09-01
化学制药,usJNJ.N,1.76,2.01,2026-09-01
化学制药,usBHVN.N,1.71,3.08,2026-09-01
化学制药,usRPRX.OQ,1.59,1.48,2026-09-01
化学制药,usPBH.N,1.49,1.66,2026-09-01
化学制药,usABBV.N,1.37,1.39,2026-09-01
化学制药,usKLRA.OQ,1.36,6.56,2026-09-01
化学制药,usAXSM.OQ,1.33,2.17,2026-09-01
化学制药,usBLTE.OQ,1.26,0.64,2026-09-01
化学制药,usTAK.N,1.25,1.39,2026-09-01
化学制药,usPFE.N,1.17,0.32,2026-09-01
化学制药,usMRK.N,1.06,1.42,2026-09-01
化学制药,usINVA.OQ,1.02,1.49,2026-09-01
化学制药,usPBLS.OQ,0.96,1.18,2026-09-01
化学制药,usABVX.OQ,0.84,1.74,2026-09-01
化学制药,usPHAT.OQ,0.75,-1.88,2026-09-01
化学制药,usZTS.N,0.66,0.19,2026-09-01
化学制药,usVTRS.OQ,0.59,0.73,2026-09-01
化学制药,usSGMT.OQ,0.56,2.34,2026-09-01
化学制药,usOCUL.OQ,0.53,0.76,2026-09-01
化学制药,usAMRX.OQ,0.47,1.2,2026-09-01
化学制药,usGSK.N,0.47,0.82,2026-09-01
化学制药,usGPCR.OQ,0.33,2.66,2026-09-01
化学制药,usBMY.N,0.23,0.16,2026-09-01
化学制药,usATAI.OQ,0.18,0.0,2026-09-01
化学制药,usRDY.N,0.16,0.33,2026-09-01
化学制药,usMIRM.OQ,0.14,0.3,2026-09-01
化学制药,usOGN.N,0.0,0.0,2026-09-01
化学制药,usAZN.N,-0.19,0.21,2026-09-01
化学制药,usGMAB.OQ,-0.22,0.39,2026-09-01
化学制药,usZBIO.OQ,-0.24,-1.05,2026-09-01
化学制药,usPRGO.N,-0.32,-1.43,2026-09-01
化学制药,usIMMX.OQ,-0.34,-0.14,2026-09-01
化学制药,usAVBP.OQ,-0.4,0.33,2026-09-01
化学制药,usETON.OQ,-0.4,-0.02,2026-09-01
化学制药,usOMER.OQ,-0.4,-0.21,2026-09-01
化学制药,usWVE.OQ,-0.44,1.43,2026-09-01
化学制药,usBCAX.OQ,-0.5,1.3,2026-09-01
化学制药,usSNY.OQ,-0.5,0.02,2026-09-01
化学制药,usLLY.N,-0.51,0.28,2026-09-01
化学制药,usMLYS.OQ,-0.57,-0.39,2026-09-01
化学制药,usXERS.OQ,-0.63,-0.12,2026-09-01
化学制药,usACRS.OQ,-0.65,-0.5,2026-09-01
化学制药,usEWTX.OQ,-0.66,1.15,2026-09-01
化学制药,usCORT.OQ,-0.73,0.03,2026-09-01
化学制药,usSUPN.OQ,-0.73,-1.06,2026-09-01
化学制药,usURGN.OQ,-0.74,0.7,2026-09-01
化学制药,usELAN.N,-0.74,-0.04,2026-09-01
化学制药,usTEVA.N,-0.77,0.39,2026-09-01
化学制药,usANRO.N,-0.8,-0.51,2026-09-01
化学制药,usNKTR.OQ,-0.81,0.52,2026-09-01
化学制药,usBRVE.OQ,-0.87,3.06,2026-09-01
化学制药,usELVN.OQ,-0.9,-0.05,2026-09-01
化学制药,usLBRX.OQ,-0.9,-0.34,2026-09-01
化学制药,usHROW.OQ,-0.97,0.16,2026-09-01
化学制药,usPHVS.OQ,-0.99,0.92,2026-09-01
化学制药,usNVO.N,-1.05,-0.46,2026-09-01
化学制药,usRAPP.OQ,-1.14,-0.23,2026-09-01
化学制药,usINDV.OQ,-1.22,-1.06,2026-09-01
化学制药,usNUVB.N,-1.24,-0.3,2026-09-01
化学制药,usDYN.OQ,-1.37,-1.3,2026-09-01
化学制药,usMANE.N,-1.43,-0.91,2026-09-01
化学制药,usIRON.OQ,-1.44,0.03,2026-09-01
化学制药,usTLRY.OQ,-1.66,-1.53,2026-09-01
化学制药,usANIP.OQ,-1.72,-1.82,2026-09-01
化学制药,usTRVI.OQ,-2.03,-0.18,2026-09-01
化学制药,usJAZZ.OQ,-2.08,-2.78,2026-09-01
化学制药,usLQDA.OQ,-2.14,-1.85,2026-09-01
化学制药,usIMNM.OQ,-2.41,-1.24,2026-09-01
化学制药,usMAZE.OQ,-2.52,-0.15,2026-09-01
化学制药,usAMLX.OQ,-2.53,0.18,2026-09-01
化学制药,usRYTM.OQ,-2.72,-1.31,2026-09-01
化学制药,usABCL.OQ,-2.86,-1.74,2026-09-01
化学制药,usTRAX.OQ,-2.89,-1.6,2026-09-01
化学制药,usSEPN.OQ,-2.94,-1.23,2026-09-01
化学制药,usAPMD.OQ,-3.05,2.29,2026-09-01
化学制药,usAVTX.OQ,-3.09,-2.02,2026-09-01
化学制药,usMBX.OQ,-3.17,-1.09,2026-09-01
化学制药,usNAMS.OQ,-3.36,-1.66,2026-09-01
化学制药,usSPRY.OQ,-3.39,-3.83,2026-09-01
化学制药,usCMPS.OQ,-3.98,-2.0,2026-09-01
化学制药,usHELP.OQ,-4.59,-1.36,2026-09-01
化学制药,usCOLL.OQ,-4.68,-2.48,2026-09-01
化学制药,usDFTX.OQ,-5.78,-3.07,2026-09-01
化学制药,usALMS.OQ,-57.44,-56.58,2026-09-01
化学原料,usHWKN.OQ,4.02,3.58,2026-09-01
化学原料,usMEOH.OQ,2.88,1.98,2026-09-01
化学原料,usLYB.N,1.45,0.14,2026-09-01
化学原料,usLIN.OQ,-0.4,-0.58,2026-09-01
化学原料,usWLK.N,-1.06,-1.12,2026-09-01
化学原料,usCBT.N,-3.14,-2.49,2026-09-01
化学原料,usAXTA.N,-4.29,-3.68,2026-09-01
化学原料,usASPI.OQ,-5.05,-5.97,2026-09-01
化学原料,usTROX.N,-6.0,-4.73,2026-09-01
化肥农药,usCF.N,6.05,4.28,2026-09-01
化肥农药,usNTR.N,4.4,2.86,2026-09-01
化肥农药,usMOS.N,3.73,2.74,2026-09-01
化肥农药,usSQM.N,1.72,1.93,2026-09-01
化肥农药,usSMG.N,-1.74,-1.17,2026-09-01
医疗器械,usMMED.OQ,11.78,10.66,2026-09-01
医疗器械,usPLSE.OQ,6.05,3.5,2026-09-01
医疗器械,usSTAA.OQ,4.98,4.12,2026-09-01
医疗器械,usIRTC.OQ,2.99,2.87,2026-09-01
医疗器械,usHTFL.OQ,2.67,0.08,2026-09-01
医疗器械,usMDT.N,1.49,1.53,2026-09-01
医疗器械,usPODD.OQ,1.27,-0.19,2026-09-01
医疗器械,usBSX.N,1.17,-0.46,2026-09-01
医疗器械,usPSNL.OQ,1.13,1.67,2026-09-01
医疗器械,usLMAT.OQ,1.09,1.0,2026-09-01
医疗器械,usAORT.N,0.86,0.37,2026-09-01
医疗器械,usATRC.OQ,0.68,1.18,2026-09-01
医疗器械,usEW.N,0.35,-0.01,2026-09-01
医疗器械,usMMSI.OQ,0.33,0.02,2026-09-01
医疗器械,usSNN.N,0.26,0.73,2026-09-01
医疗器械,usMDLN.OQ,0.24,0.23,2026-09-01
医疗器械,usLIVN.OQ,0.19,0.44,2026-09-01
医疗器械,usQGEN.N,0.15,0.23,2026-09-01
医疗器械,usNEOG.OQ,0.12,0.69,2026-09-01
医疗器械,usPEN.N,0.1,-0.16,2026-09-01
医疗器械,usITGR.N,0.08,0.11,2026-09-01
