industry,prefixed,m,chg1,date
互联网服务,usPINS.N,-2.45,-0.14,2026-09-02
互联网服务,usTWLO.N,-2.47,-0.83,2026-09-02
互联网服务,usCSGP.OQ,-2.48,-2.25,2026-09-02
互联网服务,usCLBT.OQ,-2.54,-1.94,2026-09-02
互联网服务,usVNET.OQ,-2.62,-2.41,2026-09-02
互联网服务,usOKTA.OQ,-3.07,-1.97,2026-09-02
互联网服务,usAPPN.OQ,-3.99,-1.24,2026-09-02
互联网服务,usBAND.OQ,-4.33,-6.38,2026-09-02
互联网服务,usDOCN.N,-4.58,-3.72,2026-09-02
互联网服务,usNET.N,-7.23,-4.47,2026-09-02
休闲服务,usFUN.N,4.23,8.64,2026-09-02
休闲服务,usFLUT.N,3.15,5.13,2026-09-02
休闲服务,usLTH.N,3.02,3.97,2026-09-02
休闲服务,usWING.OQ,2.56,3.25,2026-09-02
休闲服务,usDNUT.OQ,2.37,3.57,2026-09-02
休闲服务,usBATRK.OQ,2.36,2.11,2026-09-02
休闲服务,usDRI.N,2.25,2.07,2026-09-02
休闲服务,usCMG.N,1.99,2.69,2026-09-02
休闲服务,usCHDN.OQ,1.88,2.92,2026-09-02
休闲服务,usBH.N,1.84,1.02,2026-09-02
休闲服务,usSGHC.N,1.74,2.45,2026-09-02
休闲服务,usIHG.N,1.54,3.37,2026-09-02
休闲服务,usPENN.OQ,1.28,2.99,2026-09-02
休闲服务,usDPZ.OQ,1.14,1.85,2026-09-02
休闲服务,usRSI.N,1.11,1.63,2026-09-02
休闲服务,usLVS.N,1.08,1.6,2026-09-02
休闲服务,usRRR.OQ,0.98,1.32,2026-09-02
休闲服务,usQSR.N,0.95,0.83,2026-09-02
休闲服务,usBROS.N,0.8,3.93,2026-09-02
休闲服务,usMSGS.N,0.77,1.4,2026-09-02
休闲服务,usDKNG.OQ,0.71,3.28,2026-09-02
休闲服务,usMMYT.OQ,0.63,2.76,2026-09-02
休闲服务,usPLNT.N,0.63,2.4,2026-09-02
休闲服务,usATAT.OQ,0.62,1.62,2026-09-02
休闲服务,usFTDR.OQ,0.6,1.95,2026-09-02
休闲服务,usMTN.N,0.55,2.95,2026-09-02
休闲服务,usTH.OQ,0.5,1.77,2026-09-02
休闲服务,usBKNG.OQ,0.49,2.0,2026-09-02
休闲服务,usMGM.N,0.48,1.64,2026-09-02
休闲服务,usSG.N,0.33,4.02,2026-09-02
休闲服务,usLLYVA.OQ,0.27,1.42,2026-09-02
休闲服务,usHGV.N,0.26,2.35,2026-09-02
休闲服务,usLLYVK.OQ,0.21,1.41,2026-09-02
休闲服务,usSBUX.OQ,0.19,0.54,2026-09-02
休闲服务,usCCL.N,0.09,2.2,2026-09-02
休闲服务,usCBRL.OQ,0.01,1.11,2026-09-02
休闲服务,usCZR.OQ,-0.0,0.07,2026-09-02
休闲服务,usWEN.OQ,-0.05,-0.36,2026-09-02
休闲服务,usVICI.N,-0.11,0.27,2026-09-02
休闲服务,usYUMC.N,-0.17,-0.29,2026-09-02
休闲服务,usWYNN.OQ,-0.2,1.02,2026-09-02
休闲服务,usARMK.N,-0.2,0.18,2026-09-02
休闲服务,usEAT.N,-0.24,-1.27,2026-09-02
休闲服务,usMCD.N,-0.28,-0.06,2026-09-02
休闲服务,usH.N,-0.43,1.52,2026-09-02
休闲服务,usABNB.OQ,-0.45,0.39,2026-09-02
休闲服务,usMCRI.OQ,-0.56,0.88,2026-09-02
休闲服务,usCAKE.OQ,-0.78,0.19,2026-09-02
休闲服务,usSHAK.N,-0.79,0.41,2026-09-02
休闲服务,usBYD.N,-0.84,0.41,2026-09-02
休闲服务,usHRB.N,-0.95,0.08,2026-09-02
休闲服务,usSCI.N,-0.96,-0.42,2026-09-02
休闲服务,usTNL.N,-0.99,1.6,2026-09-02
休闲服务,usYUM.N,-0.99,-0.5,2026-09-02
休闲服务,usHTHT.OQ,-1.08,-0.5,2026-09-02
休闲服务,usHLT.N,-1.17,-0.15,2026-09-02
休闲服务,usCHH.N,-1.25,2.32,2026-09-02
休闲服务,usBLMN.OQ,-1.33,1.95,2026-09-02
休闲服务,usRCL.N,-1.36,-0.04,2026-09-02
休闲服务,usDASH.OQ,-1.47,0.26,2026-09-02
休闲服务,usEXPE.OQ,-1.53,1.26,2026-09-02
休闲服务,usTXRH.OQ,-1.53,-0.36,2026-09-02
休闲服务,usTCOM.OQ,-1.68,-0.48,2026-09-02
休闲服务,usFWRG.OQ,-1.86,0.25,2026-09-02
休闲服务,usNCLH.N,-1.9,0.91,2026-09-02
休闲服务,usMAR.OQ,-1.99,-0.42,2026-09-02
休闲服务,usWH.N,-2.03,0.38,2026-09-02
休闲服务,usJMKE.N,-2.17,1.13,2026-09-02
休闲服务,usPZZA.OQ,-2.18,-0.35,2026-09-02
休闲服务,usVAC.N,-2.58,0.95,2026-09-02
休闲服务,usCAVA.N,-2.76,1.16,2026-09-02
休闲服务,usBJRI.OQ,-3.56,-1.68,2026-09-02
休闲服务,usOSW.OQ,-6.96,-1.53,2026-09-02
公路铁路,usUBER.N,0.52,1.61,2026-09-02
公路铁路,usCNI.N,-1.09,0.85,2026-09-02
公路铁路,usCP.N,-1.67,0.64,2026-09-02
公路铁路,usCSX.OQ,-2.13,-0.1,2026-09-02
公路铁路,usUNP.N,-2.31,-0.31,2026-09-02
公路铁路,usNSC.N,-2.62,-0.87,2026-09-02
其他家电,usNWL.OQ,-1.35,0.67,2026-09-02
其他建材,usADIG.N,0.75,4.62,2026-09-02
其他建材,usALLE.N,0.73,2.14,2026-09-02
其他建材,usMLM.N,0.66,2.41,2026-09-02
其他建材,usROCK.OQ,0.65,3.22,2026-09-02
其他建材,usEXP.N,0.59,1.63,2026-09-02
其他建材,usAOS.N,0.35,1.32,2026-09-02
其他建材,usREZI.N,0.19,0.78,2026-09-02
其他建材,usJCI.N,0.17,0.0,2026-09-02
其他建材,usATKR.N,-0.1,-0.09,2026-09-02
其他建材,usGFF.N,-0.34,1.47,2026-09-02
其他建材,usCX.N,-0.36,1.24,2026-09-02
其他建材,usCRH.N,-0.38,1.61,2026-09-02
其他建材,usCARR.N,-0.45,0.58,2026-09-02
其他建材,usWMS.N,-0.52,1.45,2026-09-02
其他建材,usTGLS.N,-0.58,2.12,2026-09-02
其他建材,usVMC.N,-0.58,1.63,2026-09-02
其他建材,usMAS.N,-0.65,0.98,2026-09-02
其他建材,usUFPI.OQ,-0.82,0.53,2026-09-02
其他建材,usAMRZ.N,-1.08,0.37,2026-09-02
其他建材,usAZZ.N,-1.12,-0.44,2026-09-02
其他建材,usSSD.N,-1.12,0.4,2026-09-02
其他建材,usAWI.N,-1.24,0.1,2026-09-02
其他建材,usAAON.OQ,-1.35,-0.97,2026-09-02
其他建材,usCSW.N,-1.58,0.33,2026-09-02
其他建材,usTREX.N,-1.66,0.9,2026-09-02
其他建材,usOC.N,-1.87,0.43,2026-09-02
其他建材,usFBIN.N,-1.98,0.28,2026-09-02
其他建材,usLII.N,-2.09,-0.86,2026-09-02
其他建材,usJHX.N,-2.44,-0.39,2026-09-02
其他建材,usBLDR.N,-2.62,0.48,2026-09-02
其他建材,usFND.N,-3.07,0.44,2026-09-02
其他电气设备,usRUN.OQ,5.3,7.05,2026-09-02
其他电气设备,usARRY.OQ,3.34,4.82,2026-09-02
其他电气设备,usBE.N,3.07,1.71,2026-09-02
其他电气设备,usST.N,2.52,2.59,2026-09-02
其他电气设备,usRRX.N,2.06,2.39,2026-09-02
其他电气设备,usROK.N,0.75,1.88,2026-09-02
其他电气设备,usAYI.N,0.31,1.38,2026-09-02
其他电气设备,usHUBB.N,0.21,1.53,2026-09-02
其他电气设备,usVICR.OQ,-0.04,3.18,2026-09-02
其他电气设备,usAME.N,-0.11,0.81,2026-09-02
其他电气设备,usNVT.N,-0.26,0.59,2026-09-02
其他电气设备,usAMSC.OQ,-0.35,-0.25,2026-09-02
其他电气设备,usPSIX.OQ,-0.47,0.73,2026-09-02
其他电气设备,usBRC.N,-0.93,-0.23,2026-09-02
其他电气设备,usBW.N,-1.0,2.78,2026-09-02
其他电气设备,usEMR.N,-1.02,0.91,2026-09-02
其他电气设备,usGNRC.N,-1.26,-0.36,2026-09-02
其他电气设备,usALNT.OQ,-1.3,2.59,2026-09-02
其他电气设备,usETN.N,-1.4,0.04,2026-09-02
其他电气设备,usENS.N,-1.48,-0.56,2026-09-02
其他电气设备,usFPS.N,-1.49,0.51,2026-09-02
其他电气设备,usENPH.OQ,-1.7,-0.06,2026-09-02
其他电气设备,usFELE.OQ,-1.77,-0.85,2026-09-02
其他电气设备,usPLUG.OQ,-1.89,0.0,2026-09-02
其他电气设备,usPOWL.OQ,-3.35,-0.95,2026-09-02
其他电气设备,usEROC.N,-4.16,-1.75,2026-09-02
其他电气设备,usDPC.N,-6.29,-4.85,2026-09-02
其他电气设备,usFCEL.OQ,-16.56,-15.69,2026-09-02
其他轻工,usHLF.N,5.54,5.56,2026-09-02
其他轻工,usSPB.N,3.05,3.75,2026-09-02
其他轻工,usCOTY.N,1.93,2.11,2026-09-02
其他轻工,usBRBR.N,1.91,3.98,2026-09-02
其他轻工,usODD.OQ,1.62,2.48,2026-09-02
其他轻工,usPG.N,1.55,0.98,2026-09-02
其他轻工,usPBI.N,1.54,1.69,2026-09-02
其他轻工,usKVUE.N,1.37,2.03,2026-09-02
其他轻工,usKMB.OQ,1.35,2.06,2026-09-02
其他轻工,usELF.N,1.02,1.72,2026-09-02
其他轻工,usHNST.OQ,0.98,1.6,2026-09-02
其他轻工,usUVV.N,0.96,0.37,2026-09-02
其他轻工,usMO.N,0.73,-0.01,2026-09-02
其他轻工,usHNI.N,0.57,1.88,2026-09-02
其他轻工,usMSA.N,0.4,0.61,2026-09-02
其他轻工,usCL.N,0.21,0.52,2026-09-02
其他轻工,usEPC.N,0.06,1.66,2026-09-02
其他轻工,usODC.N,-0.07,-0.13,2026-09-02
其他轻工,usPM.N,-0.1,0.42,2026-09-02
其他轻工,usEL.N,-0.13,1.15,2026-09-02
其他轻工,usUL.N,-0.14,0.3,2026-09-02
其他轻工,usMLKN.OQ,-0.15,1.64,2026-09-02
其他轻工,usBTI.N,-0.32,-0.43,2026-09-02
其他轻工,usCHD.N,-0.58,-0.11,2026-09-02
其他轻工,usIPAR.OQ,-0.75,-0.56,2026-09-02
其他轻工,usCENTA.OQ,-0.78,0.6,2026-09-02
其他轻工,usVSTS.N,-1.15,0.33,2026-09-02
其他轻工,usHLN.N,-1.55,-1.59,2026-09-02
其他轻工,usTILE.OQ,-1.95,-0.41,2026-09-02
其他轻工,usENR.N,-2.04,0.72,2026-09-02
其他轻工,usREYN.OQ,-2.4,-0.66,2026-09-02
其他轻工,usCLX.N,-3.03,-0.74,2026-09-02
其他轻工,usTPB.N,-3.79,-1.13,2026-09-02
农业,usCTVA.N,4.73,2.55,2026-09-02
农业,usBG.N,3.75,1.5,2026-09-02
农业,usADM.N,2.94,0.98,2026-09-02
农业,usDOLE.N,1.62,1.52,2026-09-02
农业,usDAR.N,1.58,-0.12,2026-09-02
农业,usDMC.N,1.32,0.72,2026-09-02
农业,usINGR.N,-1.42,-1.56,2026-09-02
化学制品,usFMC.N,14.32,12.21,2026-09-02
化学制品,usCE.N,4.38,5.73,2026-09-02
化学制品,usBLBD.OQ,3.63,1.92,2026-09-02
化学制品,usDOW.N,2.84,2.69,2026-09-02
化学制品,usHUN.N,2.62,3.41,2026-09-02
化学制品,usOLN.N,2.59,3.09,2026-09-02
化学制品,usECVT.N,2.44,2.67,2026-09-02
化学制品,usCC.N,2.23,3.84,2026-09-02
化学制品,usPRM.N,1.53,1.88,2026-09-02
化学制品,usALB.N,1.49,1.63,2026-09-02
化学制品,usEMN.N,1.09,2.88,2026-09-02
化学制品,usAPD.N,0.76,1.35,2026-09-02
化学制品,usSXT.N,0.72,0.79,2026-09-02
化学制品,usIFF.N,0.66,1.35,2026-09-02
化学制品,usNEU.N,0.6,0.67,2026-09-02
化学制品,usFTK.N,0.36,2.54,2026-09-02
化学制品,usAVNT.N,0.33,2.28,2026-09-02
化学制品,usIOSP.OQ,0.25,1.24,2026-09-02
化学制品,usBCPC.OQ,0.22,1.25,2026-09-02
化学制品,usNGVT.N,0.06,0.67,2026-09-02
化学制品,usPPG.N,-0.01,1.47,2026-09-02
化学制品,usMTX.N,-0.14,0.3,2026-09-02
化学制品,usRPM.N,-0.21,1.35,2026-09-02
化学制品,usASH.N,-0.33,-1.88,2026-09-02
化学制品,usDD.N,-0.57,0.62,2026-09-02
化学制品,usKWR.N,-0.71,0.39,2026-09-02
化学制品,usECL.N,-0.89,-0.12,2026-09-02
化学制品,usESI.N,-1.01,0.2,2026-09-02
化学制品,usPCT.OQ,-1.12,0.64,2026-09-02
化学制品,usSHW.N,-1.26,0.39,2026-09-02
化学制品,usFUL.N,-1.35,0.17,2026-09-02
化学制品,usLWLG.OQ,-4.48,-1.56,2026-09-02
化学制药,usMLYS.OQ,13.41,13.57,2026-09-02
化学制药,usTRAX.OQ,9.09,9.98,2026-09-02
化学制药,usBHC.N,6.56,5.56,2026-09-02
化学制药,usHRMY.OQ,6.46,3.9,2026-09-02
化学制药,usZYME.OQ,5.97,4.65,2026-09-02
化学制药,usHROW.OQ,5.51,5.63,2026-09-02
化学制药,usSGMT.OQ,5.3,4.67,2026-09-02
化学制药,usSMMT.OQ,4.98,3.11,2026-09-02
化学制药,usGENB.OQ,4.78,3.1,2026-09-02
化学制药,usLBRX.OQ,4.67,5.05,2026-09-02
化学制药,usAXSM.OQ,4.57,3.5,2026-09-02
化学制药,usAQST.OQ,4.36,2.67,2026-09-02
化学制药,usNUVB.N,4.21,4.37,2026-09-02
化学制药,usANRO.N,3.97,4.09,2026-09-02
化学制药,usOCUL.OQ,3.78,3.12,2026-09-02
化学制药,usZBIO.OQ,3.74,3.6,2026-09-02
化学制药,usZVRA.OQ,3.69,1.99,2026-09-02
化学制药,usTEVA.N,3.57,3.59,2026-09-02
化学制药,usNVS.N,3.55,0.75,2026-09-02
化学制药,usSDGR.OQ,3.42,0.19,2026-09-02
化学制药,usBLTE.OQ,3.4,2.53,2026-09-02
化学制药,usVTRS.OQ,3.35,2.77,2026-09-02
化学制药,usLQDA.OQ,3.32,4.14,2026-09-02
化学制药,usNVO.N,3.29,3.66,2026-09-02
化学制药,usELAN.N,3.04,3.22,2026-09-02
化学制药,usGMAB.OQ,2.95,2.79,2026-09-02
化学制药,usETON.OQ,2.75,2.53,2026-09-02
化学制药,usAMRX.OQ,2.68,2.15,2026-09-02
化学制药,usBRVE.OQ,2.62,2.55,2026-09-02
化学制药,usTRVI.OQ,2.57,2.9,2026-09-02
化学制药,usACRS.OQ,2.54,2.66,2026-09-02
化学制药,usURGN.OQ,2.48,2.37,2026-09-02
化学制药,usAPMD.OQ,2.37,3.65,2026-09-02
化学制药,usJNJ.N,2.33,1.48,2026-09-02
化学制药,usRPRX.OQ,2.21,1.27,2026-09-02
化学制药,usPBLS.OQ,2.17,1.62,2026-09-02
化学制药,usPFE.N,2.17,1.65,2026-09-02
化学制药,usGPCR.OQ,2.13,1.42,2026-09-02
化学制药,usELVN.OQ,1.97,1.99,2026-09-02
化学制药,usINVA.OQ,1.84,1.28,2026-09-02
化学制药,usMRK.N,1.83,1.19,2026-09-02
化学制药,usMIRM.OQ,1.79,1.52,2026-09-02
化学制药,usTAK.N,1.74,1.1,2026-09-02
化学制药,usPCRX.OQ,1.63,0.42,2026-09-02
化学制药,usHELP.OQ,1.62,3.02,2026-09-02
化学制药,usXERS.OQ,1.62,1.78,2026-09-02
化学制药,usAMLX.OQ,1.52,2.01,2026-09-02
化学制药,usABBV.N,1.44,0.67,2026-09-02
化学制药,usIRON.OQ,1.42,1.75,2026-09-02
化学制药,usNAMS.OQ,1.4,2.69,2026-09-02
化学制药,usNKTR.OQ,1.32,1.38,2026-09-02
化学制药,usAVBP.OQ,1.28,1.19,2026-09-02
化学制药,usBMY.N,1.26,1.11,2026-09-02
化学制药,usBHVN.N,1.03,-0.32,2026-09-02
化学制药,usBCAX.OQ,0.98,0.6,2026-09-02
化学制药,usPBH.N,0.93,0.36,2026-09-02
化学制药,usINDV.OQ,0.92,1.42,2026-09-02
化学制药,usANIP.OQ,0.78,1.59,2026-09-02
化学制药,usAVTX.OQ,0.77,2.06,2026-09-02
化学制药,usPHVS.OQ,0.74,0.69,2026-09-02
化学制药,usOMER.OQ,0.67,0.59,2026-09-02
化学制药,usMANE.N,0.61,0.97,2026-09-02
化学制药,usSUPN.OQ,0.35,0.66,2026-09-02
化学制药,usATAI.OQ,0.27,0.14,2026-09-02
化学制药,usIMNM.OQ,0.22,0.96,2026-09-02
化学制药,usRAPP.OQ,0.11,0.27,2026-09-02
化学制药,usRDY.N,0.08,0.0,2026-09-02
化学制药,usOGN.N,0.07,0.07,2026-09-02
化学制药,usABCL.OQ,0.06,0.71,2026-09-02
化学制药,usTRLV.N,0.04,-0.43,2026-09-02
化学制药,usSNY.OQ,0.03,0.23,2026-09-02
化学制药,usMAZE.OQ,0.0,0.72,2026-09-02
化学制药,usPRGO.N,-0.09,0.42,2026-09-02
化学制药,usJAZZ.OQ,-0.15,0.76,2026-09-02
化学制药,usLLY.N,-0.16,0.01,2026-09-02
化学制药,usRYTM.OQ,-0.2,0.65,2026-09-02
化学制药,usDYN.OQ,-0.21,0.16,2026-09-02
化学制药,usGSK.N,-0.25,-0.43,2026-09-02
化学制药,usIMMX.OQ,-0.3,-0.36,2026-09-02
化学制药,usTLRY.OQ,-0.41,0.44,2026-09-02
化学制药,usAZN.N,-0.48,-0.52,2026-09-02
化学制药,usEWTX.OQ,-0.53,-0.64,2026-09-02
化学制药,usCOLL.OQ,-0.58,1.25,2026-09-02
化学制药,usSPRY.OQ,-0.7,0.87,2026-09-02
化学制药,usTCMD.OQ,-1.03,0.72,2026-09-02
化学制药,usMBX.OQ,-1.05,-0.07,2026-09-02
化学制药,usDFTX.OQ,-1.11,1.04,2026-09-02
化学制药,usKLRA.OQ,-1.27,-3.41,2026-09-02
化学制药,usZTS.N,-1.36,-1.4,2026-09-02
化学制药,usCMPS.OQ,-1.39,-0.08,2026-09-02
化学制药,usSEPN.OQ,-1.47,-0.48,2026-09-02
化学制药,usPHAT.OQ,-1.49,-1.38,2026-09-02
化学制药,usWVE.OQ,-1.66,-1.81,2026-09-02
化学制药,usABVX.OQ,-1.71,-2.28,2026-09-02
化学制药,usCORT.OQ,-2.68,-2.6,2026-09-02
化学制药,usALMS.OQ,-21.87,9.29,2026-09-02
化学原料,usHWKN.OQ,3.24,1.44,2026-09-02
化学原料,usLYB.N,2.67,2.15,2026-09-02
化学原料,usMEOH.OQ,2.2,0.75,2026-09-02
化学原料,usWLK.N,2.0,2.75,2026-09-02
化学原料,usASPI.OQ,1.57,3.97,2026-09-02
化学原料,usKOP.N,1.48,1.72,2026-09-02
化学原料,usCBT.N,1.21,2.72,2026-09-02
化学原料,usLIN.OQ,-0.14,0.14,2026-09-02
化学原料,usAXTA.N,-0.17,2.02,2026-09-02
化学原料,usTROX.N,-1.21,1.59,2026-09-02
化肥农药,usMOS.N,5.93,4.04,2026-09-02
化肥农药,usCF.N,5.63,2.71,2026-09-02
化肥农药,usNTR.N,5.41,3.35,2026-09-02
化肥农药,usSQM.N,1.87,0.8,2026-09-02
化肥农药,usSMG.N,0.67,1.47,2026-09-02
医疗器械,usMMED.OQ,11.81,5.98,2026-09-02
医疗器械,usATRC.OQ,8.05,7.5,2026-09-02
医疗器械,usESTA.OQ,7.49,7.72,2026-09-02
医疗器械,usPRCT.OQ,4.72,5.07,2026-09-02
医疗器械,usBLLN.OQ,4.51,4.15,2026-09-02
医疗器械,usPLSE.OQ,4.12,1.13,2026-09-02
医疗器械,usBRKR.OQ,3.87,5.34,2026-09-02
医疗器械,usVCYT.OQ,3.55,3.34,2026-09-02
医疗器械,usMDLN.OQ,3.36,3.39,2026-09-02
医疗器械,usXRAY.OQ,3.09,4.93,2026-09-02
医疗器械,usLIVN.OQ,2.89,2.79,2026-09-02
医疗器械,usRVTY.N,2.58,3.44,2026-09-02
医疗器械,usQGEN.N,2.07,1.87,2026-09-02
医疗器械,usCRL.N,2.05,3.34,2026-09-02
医疗器械,usAVTR.N,1.91,3.17,2026-09-02
医疗器械,usNVST.N,1.88,2.82,2026-09-02
医疗器械,usALMR.OQ,1.73,3.85,2026-09-02
医疗器械,usNEOG.OQ,1.64,1.46,2026-09-02
医疗器械,usIQV.N,1.53,2.13,2026-09-02
医疗器械,usALGN.OQ,1.43,2.7,2026-09-02
医疗器械,usIRTC.OQ,1.33,0.11,2026-09-02
医疗器械,usLMAT.OQ,1.25,0.79,2026-09-02
医疗器械,usBIO.N,1.22,1.98,2026-09-02
医疗器械,usILMN.OQ,1.21,2.95,2026-09-02
医疗器械,usDCTH.OQ,1.06,1.1,2026-09-02
医疗器械,usTXG.OQ,1.04,2.78,2026-09-02
医疗器械,usWST.N,1.03,1.18,2026-09-02
医疗器械,usBSX.N,1.0,0.6,2026-09-02
医疗器械,usSOLV.N,0.97,1.04,2026-09-02
医疗器械,usMDT.N,0.79,0.15,2026-09-02
